name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
MarketCap,"2,647,847,606","2,945,508,300","2,716,837,120","3,092,868,450","3,501,853,700","3,368,407,240","2,894,010,080","2,490,316,738","2,852,636,392","2,592,153,300","4,032,903,735","3,299,974,706","3,037,399,415","2,944,929,442","2,553,905,154","3,649,965,359","2,671,666,978","2,676,170,625","2,981,116,448","2,817,579,857","4,085,003,362","3,783,342,644","3,391,455,021","3,355,981,834","2,997,169,252","2,421,369,366","2,667,605,522","2,366,851,793","2,313,606,667","2,222,639,442","2,249,142,647","1,640,227,787","1,669,698,199","1,787,601,400","1,453,007,190","1,092,156,040","1,096,457,634","942,026,407","675,385,560","995,905,260","1,094,980,309","724,002,423","531,852,879","680,762,240","1,310,826,960","1,003,988,640","1,013,893,200","1,385,183,660","1,395,138,240","1,767,229,600","1,239,992,520","1,516,305,600","1,677,539,800","1,142,388,900","1,258,141,500","1,769,894,988","1,598,560,040","1,225,553,630","1,396,241,600","1,261,573,800","942,127,436","819,814,280","783,759,900","679,396,240","605,509,450","440,015,229","422,507,992","437,447,501","387,960,377","301,591,340","239,265,575","246,501,900","255,605,663"
EnterpriseValue,"3,448,464,606","3,705,860,300","3,488,194,120","3,894,005,450","4,266,957,700","3,869,431,240","3,428,328,080","3,066,733,738","3,454,501,392","3,081,137,300","4,566,001,735","3,858,583,706","3,625,047,415","3,429,615,442","3,081,311,154","4,209,468,359","3,240,641,978","3,186,287,625","3,537,108,448","3,343,481,857","4,582,420,362","4,255,812,644","3,868,562,021","3,713,762,834","3,353,967,252","2,440,149,366","2,702,725,522","2,456,663,793","2,388,891,667","2,220,669,442","2,305,635,647","1,746,186,787","1,731,945,199","1,887,610,400","1,585,729,190","1,258,605,040","1,231,814,634","1,087,463,407","820,822,560","1,154,345,260","1,133,490,309","808,301,423","587,520,879","736,430,240","1,334,893,960","1,041,011,640","1,064,838,200","1,438,047,660","1,445,959,240","1,819,216,600","1,305,300,520","1,556,114,600","1,746,113,800","1,187,297,900","1,310,085,500","1,823,349,988","1,619,590,040","1,192,072,630","1,315,079,600","1,172,895,800","845,711,436","704,408,280","662,817,900","535,886,240","461,999,450","284,711,229","397,481,992","412,421,501","347,180,377","249,049,340","180,130,575","182,835,900","188,164,663"
PeRatio,"49.687",,,"1,496.25",,,,,"48.4","41.187","85.933","63.38","61.621","236.625","103.25","91","69.493","34.807","50.422","89.452","78.49","108.232","85.266","69.438","127.064","38.611","44.719","51.849","72.892",,,,,"225.941",,,"354.143","304.429","220.857",,,,,,"17.773","13.468","13.865","76.391","93.316","150.667","213.2","208.8",,,,,,,,,,,,,,,,,,"10.173",,,
ForwardPeRatio,"23.81","26.455","22.779","22.272","30.121","29.851","23.753","20.45","69.93","19.685","30.121","24.876","27.1","25.445","19.763","25.84","21.368","21.322","25.51","22.779","38.168","37.037","32.68","32.154","40","26.455","36.765","34.014","35.714","31.153","29.762","23.529","25.317","25.189","25.84","23.31","21.277","18.116","16.026","20.161","25.84","15.528","12.315","14.286","22.883","18.762","19.763",,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.087",,"0.426","0.566",,"4.845","4.174",,,,,,,,,,"1.34","1.722","1.179","1.999","1.936","1.635","1.571","2.232","1.576","1.268","1.357","1.333","1.163","1.801","1.161","1.28","1.362","1.398","1.259","1.15","0.925","1.336","0.807","1.916","1.308","0.964","0.84","1.021","0.815","0.632",,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.389","2.568","2.394","2.667","3.274","3.209","2.752","2.404","2.581","2.306","3.552","2.979","2.763","2.699","2.378","3.459","2.681","2.799","3.195","3.093","4.332","4.2","3.969","4.055","3.717","3.144","3.446","3.017","2.938","2.818","2.954","2.291","2.373","2.623","2.25","1.703","1.766","1.521","1.103","1.636","1.839","1.258","1.091","1.479","2.962","2.34","2.441","3.103","3.346","4.49","3.346","4.675","5.231","4.056","4.961","7.886","8.238","7.023","8.909","10.065","8.352","7.869","9.116","8.821","7.996","9.138","8.214","8.504","8.101","7.077","4.165","8.607","8.925"
PbRatio,"3.261","3.704","3.296","3.678","4.192","3.666","3.218","2.783","3.219","2.832","4.601","3.825","3.626","3.529","3.178","4.675","3.515","3.365","3.959","3.932","5.89","5.444","4.739","4.785","4.648","3.485","3.9","3.546","3.53","3.473","3.605","2.647","2.803","3","2.554","1.994","2.03","1.752","1.256","1.907","2.162","1.471","1.177","1.499","2.565","2.252","2.334","3.977","4.223","5.685","4.186","5.646","6.924","5.991","6.705","10.104","8.415","6.743","7.103","6.684","5.047","4.65","4.483","3.744","3.337","3.177","7.444","7.67","5.818","4.51","3.438","3.442","3.477"
EnterprisesValueRevenueRatio,"2.977","12.745","11.547","14.378","14.473","14.265","11.749","10.386","16.966","11.856","14.712","13.267","12.41","12.481","10.687","15.516","11.509","12.23","13.021","13.513","17.586","17.033","14.269","15.497","14.199","11.344","12.554","12.25","11.773","11.543","11.284","9.194","9.083","10.635","8.31","7.44","7.434","6.818","4.952","7.779","7.34","5.329","3.912","5.542","10.039","8.364","8.235","11.958","12.092","16.677","12.206","16.395","19.734","14.84","17.566","27.249","28.208","23.29","28.022","30.447","23.744","21.204","21.74","21.27","20.331","14.463","21.422","27.251","23.09","19.064","15.237","17.953","21.361"
EnterprisesValueEBITDARatio,"24.477","56.994","428.209","214.286","86.121","106.502","59.93","48.27","-255.984","54.424","59.143","65.323","56.559","63.195","52.149","77.099","55.528","741.169","58.031","55.012","78.24","80.111","67.461","75.974","39.309","148.871","57.736","54.308","56.203","30.647","52.327","59.105","85.187","-165.58","49.248","40.864","78.922","50.709","43.26","44.377","43.746","40.46","347.235","-9.151","67.351","79.649","51.905","71.648","83.135","160.368","92.871","101.853","148.669","579.735","113.27","1,843.63","416.668","-3,713.622","1,329.706","11,612.83","-430.387","-205.667","-356.737","-63.524","-25.146","-37.497","-147.983","-86.698","-77.931","-109.472","-78.352","-70.511","-48.672"
