name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
MarketCap,"1,051,852,161","1,148,725,753","719,783,256","719,783,256","689,737,857","651,854,528","600,907,982","383,694,024","380,816,318","361,200,388","503,214,254","501,598,201","497,217,246","502,288,323","462,069,416","513,353,480","552,583,280","534,513,953","453,060,495","681,808,224","841,278,775","910,237,868","740,219,016","795,986,439","651,753,179","691,003,052","637,798,657","549,135,831","779,899,594","757,876,551","668,561,343","833,188,706","792,651,984","722,426,689","765,835,404","812,911,259","758,268,446","770,698,996","695,489,501","700,239,178","621,054,579","537,406,071","434,307,951","345,720,032","343,821,893","335,371,599","283,650,753","237,864,441","171,694,896","167,561,699","141,483,357","121,276,804","90,995,726","54,126,051","70,557,102","82,593,314","78,788,764","81,102,046","84,367,901","92,532,536","95,337,325","91,274,274"
PeRatio,"8.609","8.689","7.446","5.126","3.758","58.706",,,,"6.448","102.8",,,,,,,,,"29.75","23.811","20.309","17.467","14.173","12.423","14.292","16.763","65.92","31.253","24.011","12.602","9.043","10.43","8.806","9.634","11.167","11.368","12.44","11.329","10.431","8.532","6.81","6.639","5.285","7.127","7.62","9.548","6.367","7.686","15.6","25.723",,"91","8.348","9.189","9.868","8.437","9.46","9.466",,"169.05",
ForwardPeRatio,"9.766","10.776","11.655","10.493","10.152","11.947","11.287","10.661",,"10.173","13.624","13.717","15.625","14.859",,,,,,,,,,,,,,,,,,,"9.434","8.613","8.681","9.775","9.785","10.56","9.95","10.246","7.446","9.302","9.033","7.639",,,"11.429",,,,,,"6.473",,"6.456","7.559","7.21","7.542",,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.145","2.87","2.893","3.259","3.261","3.521","3.315","3.415","2.482","2.325","2.259","1.91",,,"2.857",,,,,,"0.863",,"0.861","1.008","0.961","1.006",,,,
PsRatio,"7.621","7.782","6.761","4.911","3.639","28.249","167.207",,,"5.713","52.639",,,,"28.331","28.463","405.193",,,"15.438","14.194","11.907","15.518","12.752","11.229","13.78","9.623","14.048","14.566","12.863","8.803","7.146","8.153","7.039","7.626","8.68","8.92","9.628","8.768","7.603","6.463","5.471","5.801","4.617","7.606","6.743","8.469","7.151","6.591","6.332","4.98","4.779","4.047","2.848","4.095","5.728","5.374","5.58","6.367","18.707","19.344","18.647"
PbRatio,"0.798","1.548","0.966","0.967","0.948","0.908","1.142","0.782","0.854","0.633","0.879","0.86","0.848","0.883","0.756","0.78","0.861","0.834","0.719","0.963","1.154","1.489","1.196","1.598","1.292","1.359","1.237","1.067","1.501","1.428","1.221","1.869","1.807","1.621","1.736","1.886","1.798","1.849","1.667","1.689","1.508","1.611","1.314","1.043","1.339","1.346","1.572","1.333","1.283","1.292","1.096","1.164","0.965","0.616","0.772","0.868","0.829","0.861","0.903","0.999","1.051","65,335.916"
