name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,700,000","375,000,000",,,,,,,,,,,,,,,,,,,,,,,,"588,000",,,,"19,000",,,,,,,,
		Inventory,"581,300,000","463,900,000","384,900,000","324,200,000","318,800,000","312,100,000","275,600,000","258,800,000","273,400,000","260,500,000","270,800,000","243,100,000","239,700,000","222,300,000","220,500,000","224,400,000","214,700,000","183,000,000","188,800,000","194,500,000","192,200,000","196,800,000","214,300,000","225,600,000","214,400,000","199,200,000","213,100,000","231,800,000","226,900,000","217,200,000","207,300,000","220,000,000","222,700,000","199,200,000","182,800,000","179,600,000","170,900,000","93,000,000","87,123,000","106,056,000","97,670,000","91,212,000","91,046,000","86,279,000","71,716,000","69,856,000","68,175,000","65,310,000","68,111,000","57,686,000","48,456,000","51,570,000","60,791,000","60,497,000","69,703,000","93,520,000","112,001,000","106,533,000","82,065,000","77,434,000","74,257,000","61,736,000","63,754,000","71,773,000","78,248,000","81,064,000","87,159,000","81,625,000","73,682,000","66,162,000","53,391,000","54,783,000","57,423,000","58,276,000"
			RawMaterials,"175,700,000","154,700,000","162,700,000","153,000,000","136,900,000","129,300,000","124,100,000","111,800,000","104,200,000","92,300,000","93,800,000","88,700,000","73,100,000","61,600,000","64,400,000","64,500,000","55,700,000","49,700,000","49,900,000","51,000,000","51,300,000","56,000,000","64,600,000","61,800,000","63,300,000","58,500,000","69,100,000","72,300,000","76,400,000","71,800,000","68,700,000","59,100,000","56,000,000","62,500,000","53,100,000","50,100,000","48,500,000","16,600,000","16,541,000","19,884,000","19,423,000","14,592,000","15,089,000","12,280,000","10,739,000","10,945,000","10,451,000","12,243,000","12,168,000","9,227,000","8,964,000","9,911,000","15,067,000","13,406,000","17,541,000","19,919,000","20,986,000","19,706,000","17,978,000","15,328,000","14,107,000","13,494,000","13,012,000","13,199,000","12,368,000","12,566,000","15,485,000","13,626,000","14,591,000","15,228,000","12,796,000","14,057,000","16,162,000","16,190,000"
			WorkInProcess,"12,300,000","11,400,000","11,000,000","10,600,000","10,600,000","12,600,000","12,100,000","10,600,000","10,800,000","10,800,000","11,500,000","11,000,000","12,000,000","11,800,000","12,100,000","10,800,000","12,200,000","11,500,000","11,300,000","10,400,000","11,500,000","10,700,000","12,400,000","13,300,000","13,600,000","14,000,000","11,700,000","12,100,000","8,600,000","11,400,000","12,200,000","12,300,000","11,200,000","10,000,000","10,800,000","11,600,000","10,000,000","7,900,000","8,977,000","8,790,000","8,525,000","9,088,000","9,603,000","7,325,000","7,240,000","5,549,000","6,136,000","5,431,000","7,754,000","6,654,000","6,920,000","5,507,000","5,647,000","5,706,000","7,861,000","7,464,000","8,623,000","11,135,000","7,739,000","7,900,000","8,075,000","6,395,000","6,854,000","6,941,000","7,546,000","7,427,000","6,715,000","6,712,000","6,604,000","8,086,000","6,787,000","5,488,000","5,737,000","6,555,000"
			FinishedGoods,"393,300,000","297,800,000","211,200,000","160,600,000","171,300,000","170,200,000","139,400,000","136,400,000","158,400,000","157,400,000","165,500,000","143,400,000","154,600,000","148,900,000","144,000,000","149,100,000","146,800,000","121,800,000","127,600,000","133,100,000","129,400,000","130,100,000","137,300,000","150,500,000","137,500,000","126,700,000","132,300,000","147,400,000","141,900,000","134,000,000","126,400,000","148,600,000","155,500,000","126,700,000","118,900,000","117,900,000","112,400,000","68,500,000","61,605,000","77,382,000","69,722,000","67,532,000","66,354,000","66,674,000","53,737,000","53,362,000","51,588,000","47,636,000","48,189,000","41,805,000","32,572,000","36,152,000","40,077,000","41,385,000","44,301,000","66,137,000","82,392,000","75,692,000","56,348,000","54,206,000","52,075,000","41,847,000","43,888,000","51,633,000","58,334,000","61,071,000","64,959,000","61,287,000","52,487,000","42,848,000","33,808,000","35,238,000","35,524,000","35,531,000"
		PrepaidAssets,"94,800,000","91,500,000","84,400,000","80,900,000","207,600,000","207,600,000","202,500,000","198,100,000","203,200,000","202,800,000","205,600,000","224,000,000","217,300,000","215,800,000","243,300,000","69,800,000","71,200,000","64,800,000","63,100,000","58,400,000","62,000,000","63,900,000","61,700,000","71,400,000","72,700,000","76,600,000","63,500,000","61,900,000","55,900,000","56,500,000","53,100,000","54,900,000","59,400,000","53,700,000","52,700,000","50,800,000","46,900,000","41,400,000","26,143,000","24,148,000","25,423,000","20,088,000","23,456,000","24,333,000","22,932,000","14,363,000","15,027,000","14,174,000","15,888,000","11,268,000","11,456,000","11,675,000","12,284,000","9,233,000","10,922,000","14,320,000","15,116,000","11,133,000","13,053,000","13,098,000","19,801,000","8,002,000","10,478,000","11,336,000","10,944,000","11,072,000","9,982,000","10,734,000","10,942,000","16,659,000","8,018,000","9,575,000","8,198,000","6,937,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,200,000","51,200,000","53,800,000","44,400,000","47,200,000","45,400,000","43,000,000","44,400,000","39,200,000","35,800,000","33,300,000","2,600,000","14,682,000","17,161,000","15,834,000","14,391,000","11,522,000","12,199,000","12,903,000","18,008,000","19,155,000","20,462,000","20,276,000","20,411,000","19,839,000","18,043,000","16,475,000","11,888,000","14,725,000","13,978,000","13,922,000","11,924,000","9,566,000","9,721,000","10,033,000","9,383,000","8,288,000","7,819,000","7,098,000","6,532,000","9,140,000","9,842,000","9,864,000","8,853,000","6,255,000","5,768,000","6,673,000","5,692,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,200,000","51,200,000","53,800,000","44,400,000","47,200,000","45,400,000","43,000,000","44,400,000","39,200,000","35,800,000","33,300,000","2,600,000","14,682,000","17,161,000","15,834,000","14,391,000","11,522,000","12,199,000","12,903,000","18,008,000","19,155,000","20,462,000","20,276,000","20,411,000","19,839,000","18,043,000","16,475,000","11,888,000","14,725,000","13,978,000","13,922,000","11,924,000","9,566,000","9,721,000","10,033,000","9,383,000","8,288,000","7,819,000","7,098,000","6,532,000","9,140,000","9,842,000","9,864,000","8,853,000","6,255,000","5,768,000","6,673,000","5,692,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"0","7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,103,100,000","3,047,800,000","2,984,500,000","2,351,900,000","2,327,800,000","2,340,200,000","2,307,300,000","2,256,400,000","2,259,800,000","2,161,600,000","2,142,600,000","2,155,000,000","2,112,700,000","1,910,000,000","1,931,100,000","2,079,400,000","2,090,200,000","2,086,600,000","2,078,000,000","2,063,600,000","2,039,500,000","2,031,100,000","1,976,900,000","1,870,500,000","1,867,900,000","1,846,400,000","1,885,100,000","1,903,300,000","1,883,400,000","1,896,200,000","1,907,900,000","1,933,900,000","1,998,200,000","2,002,400,000","2,010,900,000","2,017,100,000","2,066,600,000","491,900,000","472,308,000","452,785,000","448,556,000","449,170,000","448,178,000","452,062,000","445,194,000","444,523,000","448,092,000","444,286,000","427,494,000","434,396,000","437,510,000","439,443,000","440,741,000","449,717,000","462,179,000","475,464,000","480,448,000","479,797,000","479,821,000","479,337,000","484,074,000","488,110,000","483,859,000","485,947,000","480,073,000","474,043,000","467,463,000","452,914,000","432,905,000","425,777,000","417,819,000","415,083,000","412,694,000","474,905,000"
		NetPPE,"1,136,800,000","1,064,100,000","1,021,100,000","843,600,000","803,100,000","812,200,000","791,400,000","744,400,000","743,500,000","681,200,000","658,700,000","658,100,000","610,400,000","420,800,000","421,000,000","433,100,000","436,800,000","435,100,000","424,100,000","424,800,000","420,100,000","422,200,000","365,100,000","362,200,000","364,900,000","361,700,000","360,500,000","358,600,000","353,100,000","355,600,000","358,100,000","366,400,000","402,400,000","411,600,000","411,600,000","415,100,000","433,500,000","186,000,000","176,807,000","166,310,000","161,000,000","160,502,000","158,567,000","162,081,000","161,076,000","159,807,000","162,910,000","159,528,000","165,880,000","172,497,000","175,817,000","176,867,000","178,016,000","185,843,000","190,714,000","203,709,000","208,703,000","208,370,000","208,140,000","207,239,000","211,680,000","215,428,000","206,541,000","206,519,000","199,858,000","193,224,000","182,851,000","168,086,000","147,518,000","138,457,000","122,372,000","116,978,000","114,954,000","114,741,000"
			GrossPPE,"1,136,800,000","1,721,500,000","1,021,100,000","843,600,000","803,100,000","1,395,200,000","791,400,000","744,400,000","743,500,000","1,186,600,000","658,700,000","658,100,000","610,400,000","892,800,000",,,,"865,800,000",,,,"787,000,000",,,,"688,600,000",,,,"654,100,000",,,,"690,600,000","673,400,000","657,200,000","660,300,000","409,500,000","398,872,000","380,535,000","371,637,000","362,092,000","357,742,000","359,930,000","350,326,000","339,356,000","341,105,000","324,899,000","330,741,000","334,324,000","334,445,000","325,366,000","315,975,000","319,606,000","318,264,000","331,193,000","330,430,000","317,358,000","309,041,000","298,138,000","295,093,000","290,853,000","277,078,000","272,419,000","258,541,000","246,266,000","232,608,000","212,902,000","189,068,000","176,198,000","153,167,000","142,569,000","136,310,000","132,213,000"
				Properties,,"386,100,000",,,,"359,700,000",,,,"317,800,000",,,,"328,500,000",,,,"316,200,000",,,,"302,600,000",,,,"243,700,000",,,,"247,100,000",,,,"261,900,000","263,600,000","253,400,000","281,800,000","138,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,"317,800,000",,,,"328,500,000",,,,"316,200,000",,,,"302,600,000",,,,"243,700,000",,,,"247,100,000",,,,"261,900,000","263,600,000","253,400,000","281,800,000","138,000,000","122,915,000","121,317,000","123,457,000","121,794,000","122,690,000","126,331,000","125,052,000","121,188,000","121,858,000","116,771,000","120,990,000","123,743,000","124,829,000","122,714,000","119,905,000","122,256,000","122,021,000","127,775,000","128,189,000","123,973,000","122,659,000","124,353,000","123,694,000","75,005,000","70,614,000","70,859,000","68,072,000","67,193,000","67,331,000","67,248,000","69,260,000","71,606,000","60,028,000","58,503,000","58,804,000","50,722,000"
				MachineryFurnitureEquipment,,"766,600,000",,,,"659,200,000",,,,"558,400,000",,,,"511,900,000",,,,"486,400,000",,,,"431,500,000",,,,"387,500,000",,,,"367,600,000",,,,"399,800,000","386,300,000","377,000,000","351,900,000","254,200,000","243,562,000","234,563,000","232,063,000","225,521,000","225,218,000","221,150,000","215,778,000","208,310,000","206,376,000","197,788,000","201,143,000","202,474,000","203,257,000","197,658,000","192,262,000","192,029,000","189,961,000","196,416,000","195,354,000","186,175,000","179,513,000","169,505,000","167,295,000","111,024,000","105,864,000","103,956,000","98,224,000","96,298,000","91,837,000","90,215,000","91,377,000","92,262,000","75,817,000","71,932,000","69,958,000","55,060,000"
				OtherProperties,"1,136,800,000","480,600,000","1,021,100,000","843,600,000","803,100,000","304,300,000","791,400,000","744,400,000","743,500,000","245,400,000","658,700,000","658,100,000","610,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"88,200,000",,,,"72,000,000",,,,"65,000,000",,,,"52,400,000",,,,"63,200,000",,,,"52,900,000",,,,"57,400,000",,,,"39,400,000",,,,"28,900,000","23,500,000","26,800,000","26,600,000","17,300,000","32,395,000","24,655,000","16,117,000","14,777,000","9,834,000","12,449,000","9,496,000","9,858,000","12,871,000","10,340,000","8,608,000","8,107,000","6,359,000","4,994,000","3,808,000","5,321,000","6,282,000","7,002,000","6,887,000","7,210,000","6,869,000","4,280,000","4,104,000","104,824,000","100,600,000","97,604,000","92,245,000","82,775,000","73,440,000","55,439,000","28,431,000","12,330,000","17,322,000","12,134,000","7,548,000","26,431,000"
			AccumulatedDepreciation,,"-657,400,000",,,,"-583,000,000",,,,"-505,400,000",,,,"-472,000,000",,,,"-430,700,000",,,,"-364,800,000",,,,"-326,900,000",,,,"-298,500,000",,,,"-279,000,000","-261,800,000","-242,100,000","-226,800,000","-223,500,000","-222,065,000","-214,225,000","-210,637,000","-201,590,000","-199,175,000","-197,849,000","-189,250,000","-179,549,000","-178,195,000","-165,371,000","-164,861,000","-161,827,000","-158,628,000","-148,499,000","-137,959,000","-133,763,000","-127,550,000","-127,484,000","-121,727,000","-108,988,000","-100,901,000","-90,899,000","-83,413,000","-75,425,000","-70,537,000","-65,900,000","-58,683,000","-53,042,000","-49,757,000","-44,816,000","-41,550,000","-37,741,000","-30,795,000","-25,591,000","-21,356,000","-17,472,000"
		GoodwillAndOtherIntangibleAssets,"1,840,600,000","1,858,300,000","1,837,800,000","1,390,700,000","1,392,000,000","1,396,400,000","1,392,000,000","1,391,000,000","1,388,800,000","1,373,700,000","1,374,400,000","1,382,900,000","1,372,400,000","1,372,300,000","1,383,500,000","1,386,500,000","1,392,800,000","1,400,500,000","1,404,800,000","1,400,500,000","1,399,600,000","1,401,200,000","1,406,000,000","1,411,500,000","1,413,800,000","1,404,800,000","1,415,000,000","1,434,300,000","1,433,900,000","1,463,600,000","1,474,600,000","1,485,000,000","1,508,100,000","1,509,700,000","1,514,600,000","1,511,900,000","1,535,300,000","279,200,000","279,946,000","278,109,000","279,085,000","279,764,000","280,483,000","280,542,000","280,949,000","281,213,000","280,902,000","280,460,000","257,222,000","258,108,000","258,774,000","258,818,000","258,667,000","259,392,000","266,680,000","266,651,000","266,400,000","267,041,000","267,637,000","268,116,000","269,110,000","269,033,000","270,856,000","272,459,000","272,977,000","273,870,000","275,652,000","276,581,000","276,616,000","276,932,000","283,901,000","286,849,000","286,822,000","288,546,000"
			Goodwill,"1,096,800,000","1,107,400,000","1,082,100,000","767,000,000","765,200,000","766,300,000","761,100,000","757,500,000","753,600,000","732,300,000","730,400,000","732,300,000","725,500,000","723,000,000","726,500,000","727,100,000","731,100,000","733,100,000","732,900,000","727,600,000","724,200,000","722,500,000","719,700,000","719,600,000","717,700,000","709,400,000","712,700,000","722,000,000","718,300,000","736,500,000","738,400,000","741,500,000","764,400,000","759,600,000","756,400,000","747,900,000","764,900,000","216,100,000","216,126,000","213,150,000","213,824,000","213,273,000","212,768,000","213,602,000","213,212,000","212,468,000","211,723,000","210,475,000","193,155,000","193,391,000","193,456,000","192,998,000","192,339,000","192,569,000","199,523,000","198,877,000","198,372,000","198,286,000","198,623,000","198,287,000","198,450,000","198,207,000","199,258,000","200,045,000","199,868,000",,,,,,,,,
			OtherIntangibleAssets,"743,800,000","750,900,000","755,700,000","623,700,000","626,800,000","630,100,000","630,900,000","633,500,000","635,200,000","641,400,000","644,000,000","650,600,000","646,900,000","649,300,000","657,000,000","659,400,000","661,700,000","667,400,000","671,900,000","672,900,000","675,400,000","678,700,000","686,300,000","691,900,000","696,100,000","695,400,000","702,300,000","712,300,000","715,600,000","727,100,000","736,200,000","743,500,000","743,700,000","750,100,000","758,200,000","764,000,000","770,400,000","63,100,000","63,820,000","64,959,000","65,261,000","66,491,000","67,715,000","66,940,000","67,737,000","68,745,000","69,179,000","69,985,000","64,067,000","64,717,000","65,318,000","65,820,000","66,328,000","66,823,000","67,157,000","67,774,000","68,028,000","68,755,000","69,014,000","69,829,000","70,660,000","70,826,000","71,598,000","72,414,000","73,109,000","273,870,000","275,652,000","276,581,000","276,616,000","276,932,000","283,901,000","286,849,000","286,822,000","288,546,000"
		NonCurrentDeferredAssets,"13,500,000","13,600,000","17,300,000","14,900,000","13,700,000","13,500,000","15,600,000","13,600,000","13,000,000","14,100,000","13,600,000","12,500,000","21,900,000","22,600,000","22,800,000","23,600,000","25,100,000","23,600,000","27,300,000","25,500,000","24,000,000","22,500,000","25,400,000","12,500,000","13,000,000","12,200,000","9,300,000","9,200,000","8,700,000","8,600,000","10,600,000","11,000,000","10,800,000","10,900,000","9,700,000","9,800,000","9,900,000","10,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"13,500,000","13,600,000","17,300,000","14,900,000","13,700,000","13,500,000","15,600,000","13,600,000","13,000,000","14,100,000","13,600,000","12,500,000","21,900,000","22,600,000","22,800,000","23,600,000","25,100,000","23,600,000","27,300,000","25,500,000","24,000,000","22,500,000","25,400,000","12,500,000","13,000,000","12,200,000","9,300,000","9,200,000","8,700,000","8,600,000","10,600,000","11,000,000","10,800,000","10,900,000","9,700,000","9,800,000","9,900,000","10,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"112,200,000","111,800,000","108,300,000","102,700,000","119,000,000","118,100,000","108,300,000","107,400,000","114,500,000","92,600,000","95,900,000","101,500,000","108,000,000","94,300,000","103,800,000","236,200,000","235,500,000","227,400,000","221,800,000","212,800,000","195,800,000","185,200,000","180,400,000","84,300,000","76,200,000","67,700,000","100,300,000","101,200,000","87,700,000","68,400,000","64,600,000","71,500,000","76,900,000","70,200,000","75,000,000","80,300,000","87,900,000","16,300,000","15,555,000","8,366,000","8,471,000","8,904,000","9,128,000","9,439,000","3,169,000","3,503,000","4,280,000","4,298,000","4,392,000","3,791,000","2,919,000","3,758,000","4,058,000","4,482,000","4,785,000","5,104,000","5,345,000","4,386,000","4,044,000","3,982,000","3,284,000","3,649,000","6,462,000","6,969,000","7,238,000","6,949,000","8,960,000","8,247,000","8,771,000","10,388,000","11,546,000","11,256,000","10,918,000","71,618,000"
TotalLiabilitiesNetMinorityInterest,"4,413,200,000","4,028,400,000","4,104,800,000","2,876,000,000","3,223,800,000","2,804,000,000","3,008,100,000","2,952,200,000","3,097,800,000","2,701,400,000","2,766,600,000","2,740,800,000","2,712,200,000","2,497,900,000","2,599,200,000","2,607,600,000","2,607,400,000","2,581,500,000","2,651,100,000","2,689,400,000","2,698,100,000","2,714,800,000","2,594,900,000","2,561,900,000","2,324,400,000","2,365,300,000","2,440,100,000","2,464,200,000","2,460,600,000","2,459,900,000","2,526,100,000","2,596,000,000","2,619,900,000","2,611,300,000","2,679,000,000","2,689,500,000","2,799,500,000","1,290,700,000","925,973,000","877,680,000","774,049,000","797,849,000","729,199,000","678,062,000","599,330,000","589,970,000","648,091,000","616,629,000","576,009,000","471,086,000","502,076,000","527,521,000","557,603,000","574,088,000","697,904,000","712,480,000","750,395,000","758,294,000","745,706,000","561,329,000","534,638,000","512,318,000","540,699,000","570,392,000","556,294,000","475,982,000","470,713,000","425,369,000","403,349,000","426,002,000","425,305,000","432,520,000","431,800,000","497,640,000"
