name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
MarketCap,"1,317,141,582","1,369,305,604","1,026,690,647","1,306,155,413","1,259,426,792","387,763,779","236,797,230","117,642,845","165,478,795","90,924,180","681,028,269","572,794,050","686,009,790","739,143,264","846,849,550","1,921,184,487","2,262,258,440","2,100,495,412","2,573,057,837","3,135,593,529","2,551,459,573","3,541,572,224","3,420,858,526","3,121,375,590","2,381,030,428","1,692,639,785","1,708,325,920","2,016,510,068","2,690,997,864","2,789,037,710","1,487,155,068","3,220,650,460","4,452,984,032","3,715,879,774","3,950,571,619","4,233,421,640","2,659,706,158","2,366,043,417","2,329,901,486","2,818,538,920","2,665,898,560","3,003,715,049","2,787,500,000"
EnterpriseValue,"2,673,825,582","2,751,833,604","2,342,640,647","2,440,440,413","2,378,260,792","1,538,911,779","1,439,013,230","1,386,425,845","1,386,887,795","1,251,734,180","1,648,722,269","1,568,523,050","1,727,743,790","1,677,628,264","1,759,633,550","2,787,325,487","3,053,669,440","2,780,191,412","3,993,207,837","4,490,846,529","3,870,698,573","4,862,809,224","4,743,730,526","4,494,943,590","3,845,825,428","3,077,711,785","3,047,488,920","3,383,917,068","3,973,134,864","4,561,011,710","3,007,753,068","4,322,563,460","5,406,944,032","4,569,264,774","4,736,896,619","5,636,484,640","3,980,388,158","3,549,579,417","3,513,437,486","3,723,916,920","3,435,599,560","3,612,674,049","3,634,251,000"
PeRatio,"6.809","7.89",,,,,,,,,"14.35","1.516","2.929","2.223","1.472","3.599","4.059","3.803","21.22","23.944",,,,,,,,,"6.805","7.049","10.895","49.8","36.087","29.724","60.196","95.742","70.897","38.104","37.833","24.098","20.968","28.34","20.043"
ForwardPeRatio,"2.398","2.598","2.443","2.399","4.234","2.278","2.354","1.232","2.149","3.376","3.271","3.01","5.311","7.728","5.656","6.485","8.292","9.166","13.532","19.92","20.79","24.938","23.866","33.898","25.575","102.041","86.957",,"196.078","69.93","22.026","23.148","26.316","30.395","28.09","30.581","20.45","17.391","25.51","15.456","13.774",,
PegRatio,,,,,"0.066","0.035","0.036","0.019",,,"0.523",,,,"0.504","0.287","0.286","0.322","0.424","0.624","0.573","0.787","0.325","0.463",,,,,,,"0.775",,,,,,,,,,,,
PsRatio,"0.712","0.821","0.704","1.073","1.508","0.518","0.324","0.156","0.193","0.105","0.794","0.605","0.635","0.652","0.751","1.832","2.575","2.544","3.366","4.317","3.617","5.512","5.769","5.214","3.939","2.603","2.02","2.036","2.429","2.358","2.09","4.623","6.309","5.224","5.425","5.964","4.379","3.986","3.958","5.014","4.816","5.862","6.11"
PbRatio,"3.108","2.665","4.582",,,,"1.673","0.313","0.153","0.108","0.631","0.426","0.588","0.629","0.834","1.993","2.402","2.711","7.432","9.667","10.088","19.613","18.284","340.687",,"12.877","1.569","1.045","1.16","1.784","1.098","2.547","3.491","2.921","3.305","4.834","3.185","2.844","2.801","3.429","3.384","3.952","6.494"
EnterprisesValueRevenueRatio,"1.595","5.169","4.982","6.435","8.079","6.15","7.652","7.989","12.541","6.106","7.559","8.103","7.975","8.029","8.173","9.964","8.699","10.706","16.615","21.82","20.699","25.728","25.737","28.14","26.203","28.883","24.721","22.508","21.791","30.267","12.675","21.587","29.539","26.365","30.876","32.993","22.451","21.683","23.053","25.735","24.431","24.029","26.153"
EnterprisesValueEBITDARatio,"5.152","117.922","7.223","10.309","-36.382","-168.205","-15.124","-8.501","-3.041","3.814","-10.386","-8.737","6.649","23.264","7.845","21.905","30.958","19.096","8.474","59.14","31.653","38.869","124.224","66.375","-279.839","-26.719","-3.469","-4.724","-7.6","42.417","6.836","19.428","101.546","59.066","25.883","56.285","27.226","38.826","33.749","48.482","26.272","33.701","45.847"
