name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
	OtherOperatingExpenses,"520,810,000","140,313,000","130,701,000","125,309,000","124,487,000","124,960,000","118,045,000","119,026,000","120,370,000","133,774,000","132,740,000","132,325,000","130,804,000","133,551,000","112,046,000","96,402,000","99,416,000","98,599,000","96,717,000","94,108,000","92,653,000","92,351,000","85,014,000","93,493,000","99,005,000","91,481,000","87,217,000","89,561,000","84,508,000","86,267,000","86,145,000","96,910,000","89,059,000","95,002,000","90,083,000","82,226,000","77,110,000","80,299,000","80,185,000","74,159,000","77,681,000","298,706,000",,"-900,000",,,,,,"0","-2,919,000",,,"0","-424,000",,"3,366,000",,,,,"0",,"-987,000","-2,766,000",,,,,,,,,,,,,,,,
OperatingIncome,"229,158,000","54,238,000","53,637,000","52,551,000","68,732,000","72,341,000","71,267,000","58,534,000","54,607,000","67,022,000","52,501,000","64,992,000","70,708,000","68,715,000","52,500,000","64,478,000","65,918,000","68,405,000","70,248,000","65,766,000","70,444,000","74,761,000","70,870,000","67,802,000","67,329,000","69,060,000","58,665,000","65,378,000","65,907,000","72,262,000","71,120,000","65,630,000","73,518,000","83,007,000","77,039,000","62,124,000","63,029,000","58,714,000","63,513,000","64,180,000","70,625,000","67,215,000","55,217,000","43,342,000","49,125,000","55,104,000","50,074,000","47,246,000","38,203,000","37,201,000","39,640,000","28,333,000","23,053,000","34,152,000","39,002,000","44,869,000","39,328,000","38,994,000","32,512,000","31,976,000","29,054,000","22,371,000","21,186,000","24,736,000","25,566,000","23,703,000","19,693,000","15,855,000","17,647,000","17,132,000","16,862,000","19,891,000","22,515,000","-639,056,000","253,296,000","222,139,000","218,265,000","-573,934,000","212,878,000","207,632,000","208,400,000"
NetNonOperatingInterestIncomeExpense,"-37,777,000","-9,353,000","-9,744,000","-9,573,000","-9,107,000","-9,091,000","-9,351,000","-9,829,000","-10,165,000","-11,589,000","-11,089,000","-10,097,000","-10,898,000","-10,857,000","-7,082,000","-6,413,000","-6,516,000","-6,289,000","-6,469,000","-6,509,000","-5,734,000","-5,377,000","-5,646,000","-5,513,000","-5,661,000","-5,647,000","-5,329,000","-5,020,000","-6,347,000","-5,452,000","-4,947,000","-4,362,000","-4,884,000","-4,118,000","-4,597,000","-4,119,000","-4,271,000","-4,433,000","-4,612,000","-4,942,000","-4,732,000","-4,179,000","-4,808,000","-4,083,000","-3,414,000","-4,361,000","-5,610,000","-6,040,000","-6,027,000","-5,991,000","-5,667,000","-5,622,000","-5,378,000",,,"-5,765,000",,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"37,777,000","9,353,000","9,744,000","9,573,000","9,107,000","9,091,000","9,351,000","9,829,000","10,165,000","11,589,000","11,089,000","10,097,000","10,898,000","10,857,000","7,082,000","6,413,000","6,516,000","6,289,000","6,469,000","6,509,000","5,734,000","5,377,000","5,646,000","5,513,000","5,661,000","5,647,000","5,329,000","5,020,000","6,347,000","5,452,000","4,947,000","4,362,000","4,884,000","4,118,000","4,597,000","4,119,000","4,271,000","4,433,000","4,612,000","4,942,000","4,732,000","4,179,000","4,808,000","4,083,000","3,414,000","4,361,000","5,610,000","6,040,000","6,027,000","5,991,000","5,667,000","5,622,000","5,378,000",,,"5,765,000",,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"5,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-17,442,000","-5,992,000","-1,059,000","-3,055,000","-7,336,000","-20,043,000","-18,057,000","-7,229,000","-2,849,000","-48,101,000","-8,811,000","-6,481,000","-1,220,000","-34,175,000","-2,494,000","204,000","-2,067,000","-2,383,000","-1,251,000","-4,158,000","-3,744,000","-24,329,000","-14,600,000","-4,311,000","-2,630,000","-46,253,000","-4,346,000","-6,566,000","2,435,000","-26,948,000","-1,571,000","17,830,000","-2,857,000","-73,642,000","-26,292,000","-1,634,000","-2,779,000","-1,912,000","-5,047,000","499,000","-1,620,000","-2,089,000","-2,561,000","-869,000","-1,637,000","-11,287,000","-1,413,000","-3,813,000","-632,000","2,378,000","-2,515,000","-4,008,000","-5,401,000","-39,961,000","13,380,000","-1,908,000","-2,488,000","-2,230,000","-2,932,000","-1,176,000","-11,154,000","-392,000","-928,000","58,000","2,064,000","-447,000","-2,380,000","-5,857,000","1,489,000","3,160,000","-1,200,000","-4,626,000","-717,000",,,,,,,,
	GainOnSaleOfSecurity,"7,169,000"
	SpecialIncomeCharges,"-22,907,000","-9,746,000","-2,472,000","-2,857,000","-7,832,000","-20,672,000","-15,196,000","-3,119,000","-1,387,000","-46,957,000","-9,417,000","-6,282,000","-2,372,000","-33,737,000","-2,549,000","-1,121,000","-1,739,000","-1,064,000","-1,808,000","-1,776,000","-833,000","-22,864,000","-15,847,000","-4,893,000","-1,297,000","-43,107,000","-3,204,000","-5,830,000","3,130,000","-27,306,000","-2,437,000","14,423,000","-1,829,000","-76,050,000","-18,099,000","-1,119,000","-421,000","-1,723,000","-3,776,000","-1,295,000","-370,000","979,000","-2,561,000","-869,000","-1,637,000","-11,287,000","-1,413,000","-3,813,000","-632,000","2,378,000","-2,515,000","-4,008,000","-5,401,000","-39,961,000","13,380,000","-1,908,000","-2,488,000","-2,230,000","-2,932,000","-1,176,000","-11,154,000","-392,000","-928,000","58,000","2,064,000","-447,000","-2,380,000","-5,857,000","1,489,000","3,160,000","-1,200,000","-4,626,000","-717,000",,,,,,,,
		RestructuringAndMergernAcquisition,"18,756,000","5,595,000","2,472,000","2,857,000","7,832,000","20,672,000","15,196,000","3,119,000","1,387,000","2,695,000","9,417,000","6,282,000","2,372,000","26,457,000","5,392,000","1,121,000","1,739,000","1,064,000","1,808,000","1,776,000","833,000","2,123,000","-1,153,000","4,893,000","1,297,000","5,927,000","3,204,000","2,629,000","1,218,000","5,360,000","2,437,000","1,810,000","1,829,000","12,866,000","12,920,000","1,119,000","421,000","1,723,000","3,776,000","1,295,000","370,000","2,236,000","1,440,000","902,000","410,000","1,586,000","1,754,000","2,750,000","723,000","6,164,000","1,063,000","3,184,000","3,519,000","19,199,000","82,000","985,000","-8,726,000","1,789,000","1,115,000","430,000","9,857,000",,,,,"0","2,574,000","5,979,000",,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"1,178,000","1,200",,,,"0",,,,"44,200,000",,,,,,,,"0",,,,"14,000,000",,,,"36,300,000",,,,"23,946,000","0",,,"0","5,179,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,"7,280,000","-2,843,000",,,,,,,"6,725,000","17,000,000",,,"0",,"3,201,000",,"0",,"-16,233,000",,,,,,,,,,"-3,215,000","1,121,000","-33,000","1,227,000","9,701,000","-341,000","1,063,000","-91,000","-8,542,000","1,452,000","824,000","1,882,000","20,762,000","-13,462,000","923,000","11,214,000","441,000","1,817,000","746,000","1,297,000",,,,,"447,000","-194,000","-122,000",,,,,,,,,,,,,
		GainOnSaleOfPPE,"-2,973,000","-3,000",,,,,,,,,,,,,,,,,,,,"0",,,"0","-928,000",,,"4,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,704,000","-3,415,000","1,413,000","-198,000","496,000","7,325,000","-2,861,000","-4,110,000","-1,462,000","-880,000","606,000","-199,000","1,152,000","-3,482,000","55,000","1,325,000","-328,000","4,180,000","557,000","-2,382,000","-2,911,000","-2,127,000","1,247,000","582,000","-1,333,000","2,279,000","-1,142,000","-736,000","-695,000","-4,653,000","866,000","3,407,000","-1,028,000","8,253,000","-8,193,000","-515,000","-2,358,000","1,698,000","-1,271,000","1,794,000","-1,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"173,939,000","38,893,000","42,834,000","39,923,000","52,289,000","43,207,000","43,859,000","41,476,000","41,593,000","7,332,000","32,601,000","48,414,000","58,590,000","23,683,000","42,924,000","58,269,000","57,335,000","59,733,000","62,528,000","55,099,000","60,966,000","45,055,000","50,624,000","57,978,000","59,038,000","17,160,000","48,990,000","53,792,000","61,995,000","39,862,000","64,602,000","79,098,000","65,777,000","5,247,000","46,150,000","56,371,000","55,979,000","52,369,000","53,854,000","59,737,000","64,273,000","60,947,000","47,848,000","38,390,000","44,074,000","39,456,000","43,051,000","37,393,000","31,544,000","24,820,000","31,458,000","18,703,000","12,274,000","5,620,000","46,352,000","37,196,000","34,019,000","29,582,000","22,196,000","23,671,000","10,746,000","15,349,000","13,145,000","16,769,000","17,839,000","16,831,000","10,960,000","3,692,000","13,319,000","15,456,000","10,517,000","9,410,000","14,359,000",,,,,,,,
TaxProvision,"30,028,000","10,801,000","6,570,000","4,297,000","8,360,000","9,371,000","5,235,000","5,745,000","6,410,000","8,855,000","5,296,000","-14,284,000","9,954,000","5,137,000","-5,690,000","10,822,000","11,315,000","5,594,000","88,307,000","11,948,000","12,644,000","11,339,000","13,529,000","15,185,000","14,419,000","11,252,000","10,776,000","14,024,000","14,061,000","13,333,000","15,271,000","22,548,000","16,662,000","-7,562,000","-6,240,000","15,220,000","15,562,000","14,663,000","15,177,000","16,726,000","18,709,000","15,624,000","10,989,000","10,101,000","10,578,000","9,365,000","9,292,000","10,844,000","8,517,000","6,991,000","8,299,000","5,798,000","3,863,000","2,311,000","15,761,000","12,002,000","8,526,000","10,078,000","6,156,000","6,912,000","3,353,000","4,730,000","2,166,000","5,316,000","5,680,000","5,151,000","3,193,000","1,172,000","4,560,000","5,302,000","3,699,000","3,026,000","5,332,000",,,,,,,,
NetIncomeCommonStockholders,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,538,000","48,417,000","47,424,000","45,860,000","54,018,000","-25,847,000","43,222,000","48,201,000","33,770,000","36,235,000","45,636,000","44,573,000","9,260,000","38,478,000","40,025,000","48,387,000","26,451,000","49,252,000","56,316,000","49,169,000","12,842,000","55,300,000","41,339,000","40,847,000","37,730,000","39,184,000","43,790,000","45,804,000","45,359,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","872,000","-6,888,000","-16,243,000","2,941,000","337,000","936,000","413,000","-230,000","-2,324,000"
	NetIncome,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,538,000","48,417,000","47,424,000","45,860,000","54,018,000","-25,847,000","43,222,000","48,201,000","33,770,000","36,235,000","45,636,000","44,573,000","9,260,000","38,478,000","40,025,000","48,387,000","26,451,000","49,252,000","56,316,000","49,169,000","12,842,000","55,300,000","41,339,000","40,847,000","37,730,000","39,184,000","43,790,000","45,804,000","45,359,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","9,027,000","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
		NetIncomeIncludingNoncontrollingInterests,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,546,000","48,614,000","47,447,000","46,020,000","54,139,000","-25,779,000","43,151,000","48,322,000","33,716,000","37,095,000","42,793,000","44,619,000","5,908,000","38,214,000","39,768,000","47,934,000","26,529,000","49,331,000","56,550,000","49,115,000","12,809,000","52,390,000","41,151,000","40,417,000","37,706,000","38,677,000","43,011,000","45,564,000","45,323,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,436,000","16,040,000","16,759,000","7,393,000","10,692,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","9,027,000","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
			NetIncomeContinuousOperations,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,546,000","48,614,000","47,447,000","46,020,000","54,139,000","-25,779,000","43,151,000","48,322,000","33,716,000","37,095,000","42,793,000","44,619,000","5,908,000","38,214,000","39,768,000","47,934,000","26,529,000","49,331,000","56,550,000","49,115,000","12,809,000","52,390,000","41,151,000","40,417,000","37,706,000","38,677,000","43,011,000","45,564,000","45,323,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","9,027,000","763,000","-10,399,000","8,672,000","5,800,000","8,120,000","6,574,000","5,176,000","2,982,000"
		MinorityInterests,,,,,,,,,,,,"0","0","-8,000","-197,000","-23,000","-160,000","-121,000","-68,000","71,000","-121,000","54,000","-860,000","2,843,000","-46,000","3,352,000","264,000","257,000","453,000","-78,000","-79,000","-234,000","54,000","33,000","2,910,000","188,000","430,000","24,000","507,000","779,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"8,155,000","7,651,000","5,844,000","5,731,000","5,463,000","7,184,000","6,161,000","5,406,000","5,306,000"
DilutedNIAvailtoComStockholders,"143,911,000","28,092,000","36,264,000","35,626,000","43,929,000","33,836,000","38,624,000","35,731,000","35,183,000","-1,523,000","27,305,000","62,698,000","48,636,000","18,538,000","48,417,000","47,424,000","45,860,000","54,018,000","-25,847,000","43,222,000","48,201,000","33,770,000","36,235,000","45,636,000","44,573,000","9,260,000","38,478,000","40,025,000","48,387,000","26,451,000","49,252,000","56,316,000","49,169,000","12,842,000","55,300,000","41,339,000","40,847,000","37,730,000","39,184,000","43,790,000","45,804,000","45,359,000","36,859,000","28,289,000","33,496,000","30,091,000","33,759,000","26,549,000","23,027,000","17,829,000","23,159,000","12,905,000","8,411,000","3,309,000","30,591,000","25,194,000","25,493,000","19,504,000","16,040,000","16,759,000","7,393,000","10,619,000","10,979,000","11,453,000","12,159,000","11,680,000","7,767,000","2,520,000","8,759,000","10,154,000","6,818,000","6,384,000","872,000","-6,888,000","-16,243,000","2,941,000","337,000","936,000","413,000","-230,000","-2,324,000"
BasicEPS,,"0.68","0.87","0.84","1.03","0.79","0.91","0.84","0.83","-0.04","0.65","1.48","1.14","0.43","1.14","1.13","1.09","1.29","-0.61","1.01","1.11","0.78","0.83","1.05","1.03","0.21","0.87","0.89","1.09","0.6","1.09","1.22","1.05",,"1.17","0.87","0.85",,"0.81","0.91","0.96",,"0.77","0.57","0.67",,"0.68","0.54","0.47",,"0.48","0.27","0.18",,"0.63","0.51","0.52",,"0.34","0.36","0.16",,"0.24","0.25","0.26",,"0.17","0.05","0.19",,"0.15","0.15","0.08",,"-1.47","0.27","0.01",,"0.04","-0.02","-0.21"
DilutedEPS,,"0.67","0.85","0.82","1.01","0.78","0.89","0.83","0.82","-0.04","0.64","1.47","1.13","0.42","1.12","1.11","1.08","1.27","-0.61","1","1.09","0.76","0.82","1.04","1.02","0.21","0.86","0.87","1.03","0.57","1.04","1.16","0.99",,"1.1","0.84","0.83",,"0.8","0.9","0.95",,"0.77","0.57","0.66",,"0.67","0.53","0.47",,"0.47","0.26","0.17",,"0.63","0.5","0.5",,"0.33","0.35","0.15",,"0.23","0.24","0.26",,"0.17","0.05","0.19",,"0.14","0.15","0.08",,"-1.47","0.26","0.01",,"0.04","-0.02","-0.21"
BasicAverageShares,,"41,243,629","41,905,815","42,575,576","42,700,329","42,686,413","42,599,834","42,521,659","42,385,888","42,312,315","42,286,641","42,392,039","42,656,339","42,856,604","42,337,459","42,133,484","42,012,546","41,934,187","42,125,745","42,938,131","43,450,082","43,430,911","43,429,525","43,426,955","43,269,942","43,533,985","44,394,925","44,944,027","44,233,915","44,203,385","45,188,942","46,133,637","46,899,303",,"47,351,750","47,573,496","47,868,982",,"48,176,206","48,188,331","47,901,203",,"47,704,567","49,469,694","50,052,627",,"49,564,495","49,120,985","48,819,481",,"48,179,030","48,031,005","47,936,401",,"48,483,224","49,578,424","49,329,724",,"47,848,603","47,098,758","46,885,318",,"46,597,387","46,471,958","46,338,013",,"46,249,384","46,214,469","46,166,709",,"45,954,336","42,648,856","11,014,421",,"11,014,421","11,014,421","11,014,421",,"11,014,421","11,014,421","11,014,421"
DilutedAverageShares,,"41,843,270","42,497,045","43,255,832","43,537,344","43,587,698","43,290,403","43,087,455","42,932,054","42,312,315","42,838,969","42,708,082","43,118,434","43,585,523","43,102,598","42,773,706","42,573,981","42,441,647","42,125,745","43,327,361","44,163,074","44,221,143","44,049,674","43,949,543","43,829,813","44,158,541","44,976,204","46,005,399","46,756,376","46,579,230","47,368,173","48,537,276","49,726,238",,"50,214,782","49,405,818","49,304,944",,"48,682,346","48,719,916","48,426,991",,"48,045,900","49,806,964","50,668,276",,"50,331,554","49,746,602","49,442,915",,"48,841,856","48,838,160","48,454,695",,"48,601,254","50,621,441","50,507,516",,"48,762,362","48,068,262","47,851,531",,"47,699,968","47,769,804","47,145,216",,"46,949,052","46,900,296","46,366,789",,"46,681,392","43,211,763","11,516,868",,"11,014,421","11,157,737","11,157,306",,"11,156,468","11,014,421","11,014,421"
TotalOperatingIncomeAsReported,"206,251,000","44,492,000","51,165,000","49,694,000","60,900,000","51,669,000","56,071,000","55,415,000","53,220,000","20,065,000","43,084,000","58,710,000","68,336,000","34,978,000","49,951,000","63,357,000","64,179,000","67,341,000","68,440,000","63,990,000","69,611,000","51,897,000","55,023,000","62,909,000","66,032,000","25,953,000","55,461,000","59,548,000","69,037,000","42,956,000","68,683,000","80,053,000","71,689,000","11,957,000","58,940,000","61,005,000","62,608,000","56,991,000","59,737,000","62,885,000","70,255,000","65,879,000","53,777,000","42,440,000","48,715,000","53,518,000","48,320,000","44,496,000","37,480,000","31,037,000","38,577,000","25,149,000","19,534,000","11,587,000","38,920,000","43,884,000","48,054,000","37,205,000","31,397,000","31,546,000","19,197,000","22,371,000","21,186,000","24,736,000","25,566,000","23,703,000","17,119,000","9,876,000","17,647,000","17,132,000","16,862,000","19,891,000","22,515,000","12,783,000","11,953,000","17,419,000","12,489,000","17,281,000","15,445,000","12,940,000","9,310,000"
