name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
MarketCap,"1,560,601,508","1,921,899,000","1,949,532,550","2,192,932,560","2,242,305,520","1,236,755,610","1,197,078,420","708,724,500","440,798,160","279,859,800","1,134,794,710","611,548,020","848,374,904","742,854,177","361,530,000","637,734,619","496,530,691","452,300,264","507,947,021","506,898,719","485,343,040","316,595,050","143,337,275","163,145,970","75,951,750","151,224,730","289,862,920","338,338,890","510,236,280","501,327,420","468,961,350","442,415,250","587,951,800","454,056,540","658,640,700","512,047,030","414,521,643","468,601,606","523,876,640","530,274,051","474,150,271","509,701,951","288,453,494","165,893,120","205,558,380","210,800,550","271,169,140","262,670,400","477,597,610","687,170,530","508,870,600","523,052,430","574,664,240","293,902,636","184,197,777","389,427,720","528,075,940","451,190,700","502,864,860","864,165,180","1,330,553,355","1,385,879,418","1,335,939,990","1,232,762,460","1,276,783,440","1,439,881,200","1,189,872,860"
EnterpriseValue,"2,277,685,508","2,607,078,000","2,721,856,550","2,988,858,560","3,042,842,520","2,119,951,610","2,095,514,420","1,620,091,500","1,438,540,160","1,103,891,800","2,004,517,710","1,640,233,020","1,875,880,904","1,608,538,177","1,397,215,000","1,693,167,619","1,530,535,691","1,491,557,264","1,538,347,021","1,497,938,719","1,478,477,040","1,319,424,050","1,175,614,275","1,201,586,970","1,115,547,750","1,212,773,730","1,343,931,920","1,340,827,890","1,536,954,280","1,601,019,420","458,205,350","376,417,250","493,385,800","442,802,540","622,150,700","558,599,030","461,319,643","437,081,606","492,356,640","740,921,051","700,260,271","769,993,951","486,874,494","364,314,120","408,331,380","414,638,550","419,283,140","488,559,400","693,301,610","880,881,530","673,852,600","735,882,430","823,968,240","473,750,636","372,799,777","626,034,720","725,231,940","635,186,700","695,281,860","1,066,413,180","1,552,164,355","1,619,440,418","1,581,262,990","1,490,918,460","1,534,939,440","1,711,735,200","1,604,908,860"
PeRatio,"10.387","13.725","32.846","41.69",,,,,,"15.714","40.697","35.25","62.789","61.882",,,,,,,,,,,,,,,"96.75","42.333","20.429","19.286","23.421","19.056","29.382","21.694","17.389","18.553","20.632","25.968","32.773","55.714","63.571","36.571","28.909","17.211","12.269","11.027","18.025","19","16.644","18.275","19.9","9.55","6.167","17.448","24.5","22.538","20.897","29.417","48.545","52.156","81.15","68.591","71.045","58.4","4.098"
ForwardPeRatio,"12.92",,,,,,"27.624","45.872",,,,,,,,,,,,,,,,,"1.716","2.974","4.721","3.857","5.821",,"18.832","16.475","20.704","7.22","12.953","10","8.41","9.634","14.245","10.695","12.3","9.452","7.246","4.675","6.489","6.435","7.468","13.831",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.941","0.823","1.035","0.361","0.648","0.5","0.421","0.482","1.677","0.856","0.615","0.86","0.989","0.638","0.895","0.715","0.732","1.075",,,,,,,,,,,,,,,,,,,
PsRatio,"2.45","3.179","3.427","4.114","5.403","3.14","2.857","1.587","0.805","0.49","2.035","1.299","1.838","1.653","0.622","0.89","0.582","0.45","0.53","0.546","0.54","0.368","0.169","0.196","0.092","0.182","0.374","0.477","0.794","0.859","0.825","0.778","1.018","0.792","1.165","0.908","0.731","0.812","0.903","0.93","0.84","0.93","0.529","0.304","0.369","0.369","0.354","0.457","0.811","0.933","0.845","0.806","0.861","0.414","0.254","0.611","0.885","0.787","0.821","1.484","2.318","2.494","2.553","2.425","2.512","2.874","2.591"
PbRatio,"7.371","11.014","26.791","38.138","127.898",,,,"9.939","5.184",,,,,,,,,,,,,"1.327","1.415","0.606","1.1","1.304","1.491","2.182","2.166","1.982","1.886","2.581","2.077","3.131","2.508","2.051","2.355","2.636","2.988","2.803","3.192","1.883","1.08","1.372","1.44","1.89","1.846","3.355","4.398","3.497","3.38","3.893","1.712","1.145","2.512","3.653","3.38","3.636","5.659","9.416","10.487","10.768","10.843","11.23","13.897",
EnterprisesValueRevenueRatio,"3.268","14.845","15.089","17.759","17.631","15.239","17.528","14.452","37.157","9.742","13.807","12.189","14.463","12.996","11.692","14.071","12.896","13.437","6.207","6.057","6.104","5.555","5.405","5.408","5.213","5.894","6.574","6.423","7.448","7.717","3.013","2.587","3.404","2.941","4.429","3.823","3.095","2.977","3.617","4.945","4.749","5.097","3.535","2.661","3.024","3.085","3.043","3.212","4.412","5.557","4.53","4.478","4.764","2.608","2.115","3.383","4.348","4.427","4.827","6.811","10.243","10.887","11.145","10.437","11.491","13.184","13.912"
EnterprisesValueEBITDARatio,"6.958","32.011","35.313","35.526","35.93","29.822","38.877","29.675","-83.939","24.001","39.379","27.127","32.44","28.241","27.444","30.84","28.96","27.817","32.006","30.166","29.495","25.994","27.402","25.011","26.479","30.857","31.898","28.424","32.137","27.057","50.121","23.556","34.478","25.604","39.529","35.473","25.825","26.112","35.826","39.018","34.789","38.963","25.237","31.868","33.816","34.149","30.607","28.162","38.88","44.159","33.585","33.77","34.431","19.573","15.753","23.821","30.053","29.189","46.287","52.175","60.518","66.572","63.487","59.48","66.514","72.476","-60.739"
