name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"37,860,000","11,252,000","12,854,000","7,204,000","6,550,000","6,445,000","6,595,000","22,220,000","16,263,000","12,916,000","10,936,000","10,616,000","11,118,000","10,433,000","7,880,000","7,408,000","7,677,000","7,469,000","6,668,000","7,317,000","5,917,000","6,215,000","5,627,000","4,869,000","4,206,000","1,777,000","1,693,000","1,688,000","1,377,000","1,286,000"
	OperatingRevenue,"37,860,000","11,252,000","12,854,000","7,204,000","6,550,000","6,445,000","6,595,000","22,220,000","16,263,000","12,916,000","10,936,000","10,616,000","11,118,000","10,433,000","7,880,000","7,408,000","7,677,000","7,469,000","6,668,000","7,317,000","5,917,000","6,215,000","5,627,000","4,869,000","4,206,000","1,777,000","1,693,000","1,688,000","1,377,000","1,286,000"
OperatingExpense,"403,531,000","155,498,000","93,269,000","79,197,000","75,567,000","52,870,000","48,994,000","50,322,000","49,297,000","45,964,000","40,707,000","35,944,000","38,578,000","34,242,000","28,626,000","31,507,000","31,272,000","29,899,000","31,383,000","23,192,000","21,934,000","19,163,000","16,449,000","12,566,000","11,152,000","8,471,000","7,184,000","4,989,000","4,799,000","2,481,000"
	SellingGeneralAndAdministration,"79,905,000","22,403,000","22,108,000","18,711,000","16,683,000","13,594,000","10,763,000","10,566,000","11,526,000","11,314,000","8,976,000","8,431,000","13,118,000","10,533,000","8,708,000","8,270,000","7,805,000","7,406,000","10,213,000","5,711,000","6,369,000","5,732,000","5,118,000","4,705,000","3,729,000","3,246,000","2,809,000","1,531,000","2,833,000","1,110,000"
		GeneralAndAdministrativeExpense,"79,905,000","22,403,000","22,108,000","18,711,000","16,683,000","13,594,000","10,763,000","10,566,000","11,526,000","11,314,000","8,976,000","8,431,000","13,118,000","10,533,000","8,708,000","8,270,000","7,805,000","7,406,000","10,213,000","5,711,000","6,369,000","5,732,000","5,118,000","4,705,000","3,729,000","3,246,000","2,809,000","1,531,000","2,833,000","1,110,000"
			OtherGandA,"79,905,000","22,403,000","22,108,000","18,711,000","16,683,000","13,594,000","10,763,000","10,566,000","11,526,000","11,314,000","8,976,000","8,431,000","13,118,000","10,533,000","8,708,000","8,270,000","7,805,000","7,406,000","10,213,000","5,711,000","6,369,000","5,732,000","5,118,000","4,705,000","3,729,000","3,246,000","2,809,000","1,531,000","2,833,000","1,110,000"
	ResearchAndDevelopment,"323,626,000","133,095,000","71,161,000","60,486,000","58,884,000","39,276,000","38,231,000","39,756,000","37,771,000","34,650,000","31,731,000","27,513,000","25,460,000","23,709,000","19,918,000","23,237,000","23,467,000","22,493,000","21,170,000","17,481,000","15,565,000","13,431,000","11,331,000","7,861,000","7,423,000","5,225,000","4,375,000","3,458,000","1,966,000","1,371,000"
OperatingIncome,"-365,671,000","-144,246,000","-80,415,000","-71,993,000","-69,017,000","-46,425,000","-42,399,000","-28,102,000","-33,034,000","-33,048,000","-29,771,000","-25,328,000","-27,460,000","-23,809,000","-20,746,000","-24,099,000","-23,595,000","-22,430,000","-24,715,000","-15,875,000","-16,017,000","-12,948,000","-10,822,000","-7,697,000","-6,946,000","-6,694,000","-5,491,000","-3,301,000","-3,422,000","-1,195,000"
NetNonOperatingInterestIncomeExpense,"1,603,000","540,000","503,000","349,000","211,000","220,000","207,000","262,000","641,000","1,242,000","1,495,000","1,694,000","1,777,000","1,869,000","1,680,000","1,397,000","1,376,000","1,074,000","752,000","519,000","424,000","317,000","259,000","215,000","46,000","5,000",,,"0","0"
	InterestIncomeNonOperating,"1,603,000","540,000","503,000","349,000","211,000","220,000","207,000","262,000","641,000","1,242,000","1,495,000","1,694,000","1,777,000","1,869,000","1,680,000","1,397,000","1,376,000","1,074,000","752,000","519,000","424,000","317,000","259,000","215,000","46,000","5,000",,,"0","0"
OtherIncomeExpense,,"-3,166,000","-1,325,000",,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
	EarningsFromEquityInterest,"-4,070,000","-2,745,000","-1,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,"-421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,"421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,491,000","-3,301,000","-3,422,000","-1,195,000"
TaxProvision,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-246,000","-282,000","-382,000","-102,000"
NetIncomeCommonStockholders,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,245,000","-3,019,000","-3,040,000","-1,093,000"
	NetIncome,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,245,000","-3,019,000","-3,040,000","-1,093,000"
		NetIncomeIncludingNoncontrollingInterests,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,245,000","-3,019,000","-3,040,000","-1,093,000"
			NetIncomeContinuousOperations,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,245,000","-3,019,000","-3,040,000","-1,093,000"
DilutedNIAvailtoComStockholders,"-368,559,000","-146,872,000","-81,237,000","-71,644,000","-68,806,000","-46,205,000","-42,192,000","-27,840,000","-32,393,000","-31,806,000","-28,276,000","-23,634,000","-25,683,000","-21,940,000","-19,066,000","-22,702,000","-22,219,000","-21,356,000","-23,963,000","-15,356,000","-15,593,000","-12,631,000","-10,563,000","-7,482,000","-6,900,000","-6,689,000","-5,245,000","-3,019,000","-3,040,000","-1,093,000"
BasicEPS,,"-1.96","-1.09","-0.97","-1.01","-0.69","-0.69","-0.47","-0.61","-0.63",,"-0.49","-0.56","-0.49","-0.43","-0.53","-0.52","-0.51","-0.61","-0.44","-0.45","-0.36","-0.31","-0.22","-0.36","-0.195",,"-0.171","-0.172","-0.062"
DilutedEPS,,"-1.96","-1.09","-0.97","-1.01","-0.69","-0.69","-0.47","-0.61","-0.63",,"-0.49","-0.561","-0.49","-0.43","-0.53","-0.52","-0.51","-0.61","-0.44","-0.45","-0.36","-0.31","-0.22","-0.36","-0.195",,"-0.171","-0.172","-0.062"
