name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","4,325,000","-1,882,000","-1,864,000","-579,000","-470,000","-610,000","-441,000","-1,453,000","-2,458,000","-4,453,000","-2,838,000","-2,320,000","-10,565,000","-4,773,000","-3,376,000","-1,115,000","-1,590,000","-539,000","-2,857,000","-795,000","-1,461,000",,,"0","0",
		OtherNonCashItems,"204,600,000","60,900,000","52,500,000","49,200,000","42,000,000","40,100,000","37,800,000","35,600,000","34,400,000","35,600,000","30,100,000","32,000,000","26,100,000","25,400,000","25,400,000","21,000,000","22,500,000","21,100,000","601,000","1,474,000","236,000","1,469,000","-2,202,000","3,654,000","1,564,000","-372,000","710,000","790,000","1,732,000","159,000","339,000","252,000","3,616,000","-67,000","441,000","1,445,000","-385,000","-540,000","-45,341,000","18,099,000","13,950,000","14,173,000","16,494,000","17,917,000",,,,,,,"-28,899,000","444,000",,,,
		ChangeInWorkingCapital,"409,800,000","108,000,000","30,200,000","106,100,000","165,500,000","100,600,000","45,500,000","-7,100,000","33,600,000","118,000,000","-13,000,000","53,700,000","38,000,000","59,500,000","-84,500,000","39,800,000","16,200,000","27,200,000","136,763,000","85,558,000","71,938,000","69,766,000","31,416,000","21,012,000","21,262,000","61,464,000","31,225,000","18,917,000","51,164,000","35,729,000","-326,000","31,892,000","12,518,000","33,290,000","15,710,000","-5,458,000","11,737,000","11,969,000","18,046,000","11,852,000","19,041,000","24,063,000","5,407,000","12,144,000","14,392,000","19,695,000","10,526,000","12,655,000","8,584,000","13,780,000","-1,143,000","3,835,000","5,641,000","8,625,000","8,254,000","-3,936,000"
			ChangeInReceivables,"-139,600,000","15,400,000","-203,100,000","-5,000,000","53,100,000","82,500,000","-173,300,000","-47,600,000","-25,100,000","69,600,000","-157,200,000","19,000,000","-22,100,000","63,600,000","-120,000,000","9,100,000","-20,000,000","48,900,000","-89,902,000","13,545,000","-4,535,000","42,437,000","-70,663,000","10,766,000","-36,898,000","38,920,000","-87,387,000","11,400,000","-14,098,000","23,621,000","-69,028,000","10,912,000","-16,891,000","19,119,000","-22,669,000","1,390,000","-6,548,000","5,747,000","-17,800,000","5,509,000","-10,592,000","10,763,000","-19,687,000","-3,622,000","-946,000","1,009,000","-12,773,000","244,000","-8,491,000","3,236,000","-10,440,000","-568,000","-2,978,000","5,478,000","-7,473,000","-5,511,000"
				ChangesInAccountReceivables,"-139,600,000","15,400,000","-203,100,000","-5,000,000","53,100,000","82,500,000","-173,300,000","-47,600,000","-25,100,000","69,600,000","-157,200,000","19,000,000","-22,100,000","63,600,000","-120,000,000","9,100,000","-20,000,000","48,900,000","-89,902,000","13,545,000","-4,535,000","42,437,000","-70,663,000","10,766,000","-36,898,000","38,920,000","-87,387,000","11,400,000","-14,098,000","23,621,000","-69,028,000","10,912,000","-16,891,000","19,119,000","-22,669,000","1,390,000","-6,548,000","5,747,000","-17,800,000","5,509,000","-10,592,000","10,763,000","-19,687,000","-3,622,000","-946,000","1,009,000","-12,773,000","244,000","-8,491,000","3,236,000","-10,440,000","-568,000","-2,978,000","5,478,000","-7,473,000","-5,511,000"
			ChangeInInventory,"-18,200,000","-13,500,000","100,000","600,000","-5,400,000","-14,700,000","-11,200,000","-13,100,000","-24,600,000","6,700,000","-23,300,000","-19,700,000","-2,900,000","-2,600,000","-14,400,000","-8,200,000","-3,500,000","-7,300,000","-8,264,000","7,935,000","13,297,000","-3,545,000","-18,468,000","-16,536,000","-7,492,000","-527,000","-6,661,000","-4,510,000","-1,621,000","-6,296,000","-21,364,000","-7,788,000","-6,633,000","3,326,000","-3,749,000","-14,969,000","-11,855,000","-4,520,000","3,674,000","-7,025,000","-4,543,000","-3,409,000","-4,556,000","-23,000","-2,005,000","550,000","-3,131,000","187,000","-2,975,000","-27,000","-460,000","-1,483,000","-138,000","69,000","555,000","-953,000"
			ChangeInPrepaidAssets,"-30,300,000","-26,000,000","-5,200,000","3,900,000","-3,000,000","-13,400,000","1,800,000","10,600,000","-2,300,000","-12,900,000","4,200,000","-900,000","500,000","-5,900,000","2,400,000","900,000","-300,000","1,200,000","2,873,000","-6,376,000","5,038,000","-8,261,000","-1,685,000","1,859,000","1,413,000","1,029,000","5,176,000","-4,314,000","-2,289,000","-1,203,000","-13,219,000","1,742,000","-4,236,000","-287,000","-1,126,000","462,000","-41,000","-202,000","862,000","81,000","178,000","-330,000","-2,136,000","-328,000","-971,000","-1,130,000","-944,000","-1,371,000","-1,005,000","-529,000","167,000","-55,000","436,000","-738,000","-114,000","-1,013,000"
			ChangeInPayablesAndAccruedExpense,"190,000,000","90,100,000","-7,500,000","57,800,000","49,600,000","-19,100,000","94,500,000","6,700,000","30,500,000","-5,400,000","17,100,000","3,300,000","-2,700,000","-32,900,000","50,100,000","5,500,000","7,100,000","-36,100,000","59,910,000","11,498,000","3,850,000","-5,648,000","16,606,000","1,470,000","16,266,000","-8,680,000","31,319,000","-8,372,000","19,201,000","-12,109,000","23,792,000","13,950,000","18,036,000","-23,561,000","14,387,000","-1,337,000","20,789,000","6,835,000","12,566,000","7,658,000","16,840,000","-2,938,000","13,736,000","11,596,000","16,407,000","2,791,000","13,621,000","3,807,000","7,733,000","1,121,000","8,363,000","1,110,000","1,125,000","-2,183,000","250,000","-906,000"
				ChangeInPayable,"34,800,000","35,500,000","-1,300,000","-2,300,000","2,900,000","-12,400,000","41,600,000","-13,900,000","18,700,000","-9,000,000","6,100,000","5,700,000","-4,200,000","-18,700,000","21,500,000","9,400,000","-900,000","-21,400,000","37,419,000","10,297,000","-1,814,000","-3,304,000","7,971,000","-128,000","11,368,000","-6,035,000","13,944,000","2,261,000","7,160,000","-5,510,000","14,306,000","15,690,000","8,728,000","-24,462,000","10,751,000","-3,338,000","16,332,000","9,262,000","10,328,000","8,818,000","12,513,000","-2,433,000","16,838,000","10,746,000","14,756,000","425,000","11,816,000","753,000","5,027,000","858,000","5,046,000","1,148,000","-615,000","49,000","-4,237,000","-866,000"
					ChangeInTaxPayable,,,,,,,,,,,"-7,800,000","-2,700,000","-7,600,000","-700,000","2,000,000","5,200,000","-5,400,000","-7,800,000","7,792,000","6,954,000","9,779,000","4,983,000","6,348,000","1,326,000","72,000","5,391,000","6,619,000","3,720,000","4,238,000","5,795,000","79,000","13,137,000","1,433,000","-18,420,000","11,320,000","-137,000","7,034,000","4,305,000","12,416,000","10,106,000","1,857,000","3,886,000","12,551,000","8,587,000","10,176,000","4,650,000","8,690,000","3,794,000","2,170,000","1,363,000","3,083,000","688,000","-897,000","-292,000","415,000","-1,746,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,"-7,800,000","-2,700,000","-7,600,000","-700,000","2,000,000","5,200,000","-5,400,000","-7,800,000","7,792,000","6,954,000","9,779,000","4,983,000","6,348,000","1,326,000","72,000","5,391,000","6,619,000","3,720,000","4,238,000","5,795,000","79,000","13,137,000","1,433,000","-18,420,000","11,320,000","-137,000","7,034,000","4,305,000","12,416,000","10,106,000","1,857,000","3,886,000","12,551,000","8,587,000","10,176,000","4,650,000","8,690,000","3,794,000","2,170,000","1,363,000","3,083,000","688,000","-897,000","-292,000","415,000","-1,746,000"
					ChangeInAccountPayable,"34,800,000","35,500,000","-1,300,000","-2,300,000","2,900,000","-12,400,000","41,600,000","-13,900,000","18,700,000","-9,000,000","13,900,000","8,400,000","3,400,000","-18,000,000","19,500,000","4,200,000","4,500,000","-13,600,000","29,627,000","3,343,000","-11,593,000","-8,287,000","1,623,000","-1,454,000","11,296,000","-11,426,000","7,325,000","-1,459,000","2,922,000","-11,305,000","14,227,000","2,553,000","7,295,000","-6,042,000","-569,000","-3,201,000","9,298,000","4,957,000","-2,088,000","-1,288,000","10,656,000","-6,319,000","4,287,000","2,159,000","4,580,000","-4,225,000","3,126,000","-3,041,000","2,857,000","-505,000","1,963,000","460,000","282,000","341,000","-4,652,000","880,000"
				ChangeInAccruedExpense,"155,200,000","54,600,000","-6,200,000","60,100,000","46,700,000","-6,700,000","52,900,000","20,600,000","11,800,000","3,600,000","11,000,000","-2,400,000","1,500,000","-14,200,000","28,600,000","-3,900,000","8,000,000","-14,700,000","22,491,000","1,201,000","5,664,000","-2,344,000","8,635,000","1,598,000","4,898,000","-2,645,000","17,375,000","-10,633,000","12,041,000","-6,599,000","9,486,000","-1,740,000","9,308,000","901,000","3,636,000","2,001,000","4,457,000","-2,427,000","2,238,000","-1,160,000","4,327,000","-505,000","-3,102,000","850,000","1,651,000","2,366,000","1,805,000","3,054,000","2,706,000","263,000","3,317,000","-38,000","1,740,000","-2,232,000","4,487,000","-40,000"
			ChangeInOtherCurrentAssets,"-34,800,000","-20,600,000","-3,300,000","-3,900,000","-7,000,000","-4,800,000","-2,600,000","-2,700,000","-200,000","900,000","-500,000","-3,200,000","2,300,000","100,000","-500,000","-2,600,000","200,000","-900,000","-641,000","-1,082,000","69,000","653,000","243,000","-186,000","-1,498,000","-911,000","931,000","249,000","-1,020,000","507,000","-1,143,000","-318,000","114,000","45,000","15,171,000","-1,486,000","-3,874,000","-8,568,000","585,000",,,,,"1,212,000","601,000","1,375,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"10,400,000","11,300,000","2,500,000","-2,000,000","-1,400,000","200,000","-600,000","4,700,000","1,500,000","4,100,000","800,000","1,800,000","-1,900,000","-900,000","2,000,000","-600,000","-1,600,000","-600,000","-1,659,000","-1,153,000","-1,620,000","-1,057,000","-1,894,000","-261,000","-1,526,000","-1,332,000","3,248,000","652,000","-315,000","-1,569,000","-32,000","-1,025,000","-780,000","16,155,000",,,,,"-509,000",,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"432,300,000","51,300,000","246,700,000","54,700,000","79,600,000","69,900,000","136,900,000","34,300,000","53,800,000","55,000,000","145,900,000","53,400,000","64,800,000","38,100,000","-4,100,000","35,700,000","34,300,000","22,000,000","174,446,000","61,191,000","55,839,000","45,187,000","107,277,000","23,900,000","50,997,000","32,965,000","84,599,000","23,812,000","51,306,000","32,778,000","80,668,000","14,419,000","22,908,000","18,493,000","13,696,000","10,482,000","13,266,000","12,677,000","16,274,000","5,629,000","17,158,000","19,977,000","18,050,000","6,497,000","1,306,000","15,100,000","13,753,000","9,788,000","13,322,000","9,979,000","1,227,000","4,831,000","7,196,000","5,999,000","15,116,000","4,447,000"
InvestingCashFlow,"-897,000,000","-45,400,000","-265,900,000","-307,500,000","-278,200,000","-473,500,000","-65,000,000","-224,600,000","212,200,000","4,600,000","-99,600,000","-27,100,000","-336,600,000","-39,000,000","-127,500,000","11,100,000","7,000,000","-25,500,000","65,280,000","-28,914,000","-81,844,000","-31,325,000","2,092,000","-6,798,000","-35,213,000","-34,204,000","-3,882,000","-15,015,000","1,806,000","16,124,000","-12,842,000","-8,209,000","-5,935,000","-2,364,000","-42,586,000","-12,634,000","-12,336,000","-79,178,000","-7,232,000","-69,546,000","-43,634,000","-62,299,000","-33,989,000","-52,950,000","-32,953,000","-46,934,000","-48,908,000","-84,943,000","-88,887,000","-60,972,000","30,289,000","3,850,000","-5,314,000","-15,068,000","-25,812,000","-39,448,000"
	CashFlowFromContinuingInvestingActivities,"-897,000,000","-45,400,000","-265,900,000","-307,500,000","-278,200,000","-473,500,000","-65,000,000","-224,600,000","212,200,000","4,600,000","-99,600,000","-27,600,000","-336,400,000","-38,700,000","-127,500,000","11,100,000","7,000,000","-25,500,000","65,280,000","-28,914,000","-81,844,000","-31,325,000","2,092,000","-6,798,000","-35,213,000","-34,204,000","-3,882,000","-15,015,000","1,806,000","16,124,000","-12,842,000","-8,209,000","-5,935,000","-2,364,000","-42,586,000","-12,634,000","-12,336,000","-79,178,000","-7,232,000","-69,546,000","-43,634,000","-62,299,000","-33,989,000","-52,950,000","-32,953,000","-46,934,000","-48,908,000","-84,943,000","-88,887,000","-60,972,000","30,289,000","3,850,000","-5,314,000","-15,068,000","-25,812,000","-39,448,000"
		NetPPEPurchaseAndSale,"-366,400,000","-122,600,000","-151,300,000","-69,000,000","-23,500,000","-52,100,000","-32,300,000","-35,100,000","-30,900,000","-27,600,000","-47,200,000","-17,500,000","-17,300,000","-10,200,000","-11,600,000","-18,200,000","-11,600,000","-11,600,000","-13,671,000","-21,753,000","-86,362,000","-13,526,000","-16,863,000","-5,920,000","-14,443,000","-29,956,000","-8,345,000","-13,325,000","-10,761,000","-4,927,000","-5,395,000","-5,780,000","-9,704,000","-11,318,000","-7,148,000","-3,160,000","-2,035,000","-1,534,000","-1,800,000","-16,428,000","-2,231,000","-1,624,000","-839,000","-1,335,000","-756,000","-694,000","-876,000","-671,000","-1,215,000","-1,014,000","-336,000","-1,242,000","-386,000","-2,625,000","-1,850,000","246,000"
			PurchaseOfPPE,"-366,400,000","-122,600,000","-151,300,000","-69,000,000","-23,500,000","-52,100,000","-32,300,000","-35,100,000","-30,900,000","-27,600,000","-47,200,000","-17,500,000","-17,300,000","-10,200,000","-11,600,000","-18,200,000","-11,600,000","-11,600,000","-13,671,000","-21,753,000","-86,362,000","-13,526,000","-16,863,000","-5,920,000","-14,443,000","-29,956,000","-8,345,000","-13,325,000","-10,761,000","-4,927,000","-5,395,000","-5,780,000","-9,704,000","-11,318,000","-7,148,000","-3,160,000","-2,035,000","-1,534,000","-1,800,000","-16,428,000","-2,231,000","-1,624,000","-839,000","-1,335,000","-756,000","-694,000","-876,000","-671,000","-1,215,000","-1,014,000","-336,000","-1,242,000","-386,000","-2,625,000","-1,850,000","246,000"
		NetBusinessPurchaseAndSale,"-149,600,000","0","-1,500,000","-148,100,000","0","-85,300,000","-31,000,000","-6,100,000","0","-3,100,000","-34,600,000","0",,,"-15,700,000","0",,,"0","0",,,"0","-1,427,000",,,"0",,,"0","0","0","0","-17,000","0","-1,650,000","-6,000","-5,979,000","-500,000","-199,000","0","-550,000","0","0",,,"0",,,,,"-900,000",,,"0","-1,000,000"
			PurchaseOfBusiness,"-149,600,000","0","-1,500,000","-148,100,000","0","-85,300,000","-31,000,000","-6,100,000","0","-3,100,000","-34,600,000","0",,,"-15,700,000","0",,,"0","0",,,"0","-1,427,000",,,"0",,,"0","0","0","0","-17,000","0","-1,650,000","-6,000","-5,979,000","-500,000",,,"-550,000",,,,,"0",,,,,"-900,000",,,"0","-1,000,000"
		NetInvestmentPurchaseAndSale,"-381,400,000","77,200,000","-113,500,000","-90,400,000","-254,700,000","-336,100,000","-3,400,000","-183,400,000","243,100,000","35,700,000","-17,800,000","-9,600,000","-319,300,000","-28,800,000","-100,200,000","29,300,000","24,600,000","-13,900,000","78,951,000","-7,161,000","4,518,000","-17,799,000","18,955,000","549,000","-110,000","-4,248,000","4,463,000","36,335,000","12,567,000","21,051,000","-7,447,000","-2,429,000","3,769,000","8,971,000","-35,438,000","-7,824,000","-10,295,000","-71,665,000","-4,932,000","-52,919,000","-41,403,000","-60,125,000","-33,150,000","-51,615,000","-29,574,000","-46,240,000","-48,098,000","-84,268,000","-87,672,000","-59,958,000","30,274,000","5,992,000","-4,928,000","-12,443,000","-23,962,000","-38,632,000"
			PurchaseOfInvestment,"-2,088,600,000","-385,200,000","-558,100,000","-529,900,000","-615,400,000","-647,100,000","-302,700,000","-377,000,000","-31,000,000","-368,300,000","-259,900,000","-324,300,000","-483,600,000","-264,500,000","-276,600,000","-142,900,000","-127,400,000","-134,900,000","-309,602,000","-89,106,000","-137,457,000","-133,006,000","-103,035,000","-139,718,000","-115,183,000","-115,672,000","-130,216,000","-100,208,000","-108,488,000","-120,991,000","-108,276,000","-105,470,000","-162,748,000","-120,590,000","-133,654,000","-144,095,000","-103,523,000","-171,506,000","-77,698,000","-168,364,000","-162,458,000","-192,567,000","-109,796,000","-119,451,000","-157,964,000","-129,695,000","-104,381,000","-120,189,000","-117,903,000","-73,903,000","-18,569,000","-34,603,000","-37,666,000","-46,393,000","-36,954,000","-38,632,000"
			SaleOfInvestment,"1,707,200,000","462,400,000","444,600,000","439,500,000","360,700,000","311,000,000","299,300,000","193,600,000","274,100,000","404,000,000","242,100,000","314,700,000","164,300,000","235,700,000","176,400,000","172,200,000","152,000,000","121,000,000","388,553,000","81,945,000","141,975,000","115,207,000","121,990,000","140,267,000","115,073,000","111,424,000","134,679,000","136,543,000","121,055,000","142,042,000","100,829,000","103,041,000","166,517,000","129,561,000","98,216,000","136,271,000","93,228,000","99,841,000","72,766,000","115,445,000","121,055,000","132,442,000","76,646,000","67,836,000","128,390,000","83,455,000","56,283,000","35,921,000","30,231,000","13,945,000","48,843,000","40,595,000","32,738,000","33,950,000","12,992,000","0"
		NetOtherInvestingChanges,,,,,,,"1,700,000","0","0","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000",,,,,,,,"0",
FinancingCashFlow,"-1,619,200,000","-746,000,000","-633,600,000","-118,700,000","-120,900,000","956,000,000","-52,000,000","-30,300,000","-168,900,000","-920,400,000","-43,800,000","-40,700,000","-53,300,000","-57,800,000","-109,600,000","9,400,000","-12,800,000","-89,600,000","-317,612,000","-80,772,000","-33,039,000","15,822,000","-41,639,000","-18,208,000","-4,356,000","-41,656,000","-62,111,000","9,269,000","8,930,000","22,355,000","2,636,000","5,840,000","-6,839,000","-888,000","-32,431,000","8,524,000","1,567,000","15,917,000","4,539,000","22,809,000","6,937,000","15,871,000","16,515,000","7,572,000","7,635,000","8,075,000","6,808,000","11,890,000","14,012,000","1,309,000","91,791,000","1,025,000","-7,448,000","-7,319,000","168,000","758,000"
	CashFlowFromContinuingFinancingActivities,"-1,619,200,000","-746,000,000","-633,600,000","-118,700,000","-120,900,000","956,000,000","-52,000,000","-30,300,000","-168,900,000","-920,400,000","-43,800,000","-40,700,000","-53,300,000","-57,800,000","-109,600,000","9,400,000","-12,800,000","-89,600,000","-317,612,000","-80,772,000","-33,039,000","15,822,000","-41,639,000","-18,208,000","-4,356,000","-41,656,000","-62,111,000","9,269,000","8,930,000","22,355,000","2,636,000","5,840,000","-6,839,000","-888,000","-32,431,000","8,524,000","1,567,000","15,917,000","4,539,000","22,809,000","6,937,000","15,871,000","16,515,000","7,572,000","7,635,000","8,075,000","6,808,000","11,890,000","14,012,000","1,309,000","91,791,000","1,025,000","-7,448,000","-7,319,000","168,000","758,000"
		NetIssuancePaymentsOfDebt,"-19,500,000","0","-17,300,000","-2,200,000","0","989,400,000","0",,,,"-3,700,000","0",,,"-600,000","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-19,500,000","0","-17,300,000","-2,200,000","0","989,400,000","0",,,,"-3,700,000","0",,,"-600,000","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","0","0","0","0","989,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"-17,300,000",,,,"0",,,,"-3,700,000","0",,,"-600,000","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-1,405,900,000","-680,200,000","-566,500,000","-73,500,000","-85,700,000","9,900,000","-30,200,000","2,500,000","-147,800,000","-882,500,000","-19,800,000","-21,200,000","-28,800,000","-25,800,000","-89,800,000","24,900,000","10,000,000","-70,400,000","-308,344,000","-70,798,000","-20,837,000","29,515,000","-33,259,000","-5,680,000","5,187,000","-32,215,000","-56,229,000","20,896,000","13,692,000","28,955,000","9,053,000","6,943,000","-6,815,000","2,166,000","-32,415,000","8,880,000","1,126,000","14,464,000","2,081,000",,,"13,551,000",,,,,,"0","872,000","-872,000","88,260,000","0","-1,226,000","-1,769,000",,
			CommonStockIssuance,"27,100,000","11,000,000","5,300,000","4,900,000","5,900,000","9,900,000","3,900,000","2,500,000","8,300,000","7,400,000","7,700,000","2,200,000","5,000,000","34,600,000","4,900,000","24,900,000","11,600,000","45,100,000","14,033,000","20,004,000","12,317,000","29,515,000","2,569,000","19,320,000","5,187,000","17,785,000","3,771,000","20,896,000","13,692,000","28,955,000","14,795,000","18,011,000","8,047,000","14,471,000","1,114,000","8,880,000","1,126,000","14,464,000","2,081,000",,,"13,551,000",,,,,,,,,,,,,,
			CommonStockPayments,"-1,433,000,000","-691,200,000","-571,800,000","-78,400,000","-91,600,000","0","-34,100,000","0","-156,100,000","-889,900,000","-27,500,000","-23,400,000","-33,800,000","-60,400,000","-94,700,000","0","-1,600,000","-115,500,000","-322,377,000","-90,802,000","-33,154,000","0","-35,828,000","-25,000,000","0","-50,000,000","-60,000,000","0","0","0","-5,742,000","-11,068,000","-14,862,000","-12,305,000","-33,529,000",,,,,,,,"0","0","0","0","0","0","872,000","-872,000","0","0","-1,226,000","-1,769,000","0","0"
