name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"344,000","344,000",,,,,"406,000",,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"344,000","344,000",,,,,"406,000",,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-14,000,000","16,000,000","-16,000,000","-15,000,000","1,000,000","6,000,000","-16,000,000","-9,000,000","-8,000,000","14,000,000","3,000,000","-12,000,000","4,000,000","15,000,000","26,000,000","-26,000,000","0","-6,000,000","-26,000,000","-27,000,000","-36,000,000","-5,000,000","2,000,000","-19,000,000","9,000,000","30,000,000","5,072,000","-19,477,000","6,308,000","1,097,000","8,353,000","-12,397,000","2,362,000","-670,000","7,395,000","-16,287,000","-22,139,000","-16,000","-11,053,000","1,787,000","-9,527,000","8,906,000","5,767,000","10,908,000","-4,458,000","1,619,000","-8,555,000","3,839,000","-2,470,000","3,094,000","-2,323,000","-923,000","-1,743,000","4,988,000","4,447,000","-486,000","-1,291,000","-4,358,000","-4,918,000","624,000","-1,764,000","-2,999,000","2,111,000","-27,000","-648,000","-1,835,000","2,350,000","-713,000","-1,404,000","1,472,000","1,819,000","-160,000","-354,000","870,000","-706,000","998,000","-687,000","294,000"
			DeferredIncomeTax,"-14,000,000","16,000,000","-16,000,000","-15,000,000","1,000,000","6,000,000","-16,000,000","-9,000,000","-8,000,000","14,000,000","3,000,000","-12,000,000","4,000,000","15,000,000","26,000,000","-26,000,000","0","-6,000,000","-26,000,000","-27,000,000","-36,000,000","-5,000,000","2,000,000","-19,000,000","9,000,000","30,000,000","5,072,000","-19,477,000","6,308,000","1,097,000","8,353,000","-12,397,000","2,362,000","-670,000","7,395,000","-16,287,000","-22,139,000","-16,000","-11,053,000","1,787,000","-9,527,000","8,906,000","5,767,000","10,908,000","-4,458,000","1,619,000","-8,555,000","3,839,000","-2,470,000","3,094,000","-2,323,000","-923,000","-1,743,000","4,988,000","4,447,000","-486,000","-1,291,000","-4,358,000","-4,918,000","624,000","-1,764,000","-2,999,000","2,111,000","-27,000","-648,000","-1,835,000","2,350,000","-713,000","-1,404,000","1,472,000","1,819,000","-160,000","-354,000","870,000","-706,000","998,000","-687,000","294,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,501,000","3,023,000","3,734,000","3,755,000","2,796,000","1,502,000","755,000","1,861,000","2,022,000","2,108,000","2,309,000","3,305,000","2,299,000","2,147,000","502,000","591,000","343,000","344,000","832,000","344,000","344,000","352,000","407,000","406,000",,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,"0","0","0",,"269,000,000","129,000,000",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-1,310,000","-2,320,000","-540,000","115,000","101,000","29,000","-3,639,000",,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"82,000,000","34,000,000","23,000,000","14,000,000","11,000,000","24,000,000","14,000,000","15,000,000","16,000,000","12,000,000","10,000,000","10,000,000","10,000,000","9,000,000","7,000,000","7,000,000","7,000,000","6,000,000","8,000,000","3,000,000","29,000,000","6,000,000","2,000,000","8,000,000","9,000,000","7,000,000","6,774,000","6,985,000","3,566,000","5,675,000","5,612,000","5,659,000","4,860,000","5,596,000","8,040,000","8,504,000","7,729,000","4,421,000","4,570,000","5,636,000","5,146,000","4,666,000","4,329,000","4,349,000","4,310,000","4,064,000","2,263,000","2,760,000","2,372,000","2,136,000","1,755,000","2,272,000","2,024,000","1,434,000","2,042,000","2,182,000",,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,000","-5,000","-1,000","-34,000","4,000","-42,000","-367,000","-109,000","-19,000","-31,000",,"-158,000","-225,000","-264,000","-292,000","-293,000","-30,000","-353,000","-45,000","-157,000","-14,000","-533,000","-88,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"13,000,000","-8,000,000","24,000,000","-1,000,000","-2,000,000","12,000,000","10,000,000","3,000,000","2,000,000","-3,000,000",,,"1,000,000","6,000,000","2,000,000","7,000,000","8,000,000","26,000,000","27,000,000","63,000,000","12,000,000","11,000,000","10,000,000","11,000,000","12,000,000","14,000,000","13,687,000","11,987,000","12,472,000","10,854,000","9,531,000","13,513,000","7,497,000","3,060,000","4,942,000","7,116,000","7,083,000","4,971,000","17,200,000","5,047,000","-34,748,000","19,532,000","-32,257,000","20,334,000","36,199,000","1,340,000","1,314,000","1,291,000","1,266,000","1,243,000","1,219,000","1,197,000","1,172,000","1,194,000",,,,"1,511,000","2,346,000","1,765,000","2,001,000","2,118,000","1,413,000","1,801,000","1,738,000","1,438,000","1,102,000","631,000","507,000","1,930,000","4,138,000","209,000","157,000","157,000","-27,775,000","28,957,000","-16,528,000","17,107,000"
		ChangeInWorkingCapital,"981,000,000","23,000,000","403,000,000","288,000,000","267,000,000","265,000,000","1,223,000,000","-375,000,000","301,000,000","-85,000,000","-173,000,000","53,000,000","-312,000,000","-1,000,000","-431,000,000","-694,000,000","-338,000,000","214,000,000","-222,000,000","171,000,000","59,000,000","581,000,000","26,000,000","267,000,000","31,000,000","20,000,000","130,659,000","181,775,000","3,286,000","475,280,000","126,831,000","553,652,000","-33,182,000","163,353,000","36,184,000","188,742,000","-177,507,000","-42,327,000","37,832,000","-6,460,000","202,863,000","-555,000","4,569,000","-16,285,000","-6,397,000","39,662,000","120,044,000","-57,661,000","26,078,000","-53,552,000","18,469,000","14,305,000","1,991,000","40,065,000","28,862,000","-87,280,000","36,857,000","-42,308,000","22,278,000","-1,659,000","31,787,000","20,750,000","13,753,000","8,850,000","-21,496,000","28,017,000","16,148,000","41,639,000","9,795,000","-18,920,000","17,026,000","5,783,000","-1,485,000","-1,753,000","42,802,000","-40,783,000","15,682,000","-22,660,000"
			ChangeInReceivables,"-296,000,000","21,000,000","-168,000,000","-55,000,000","-94,000,000","-98,000,000","269,000,000","-195,000,000","23,000,000","-197,000,000","-126,000,000","-41,000,000","120,000,000","-29,000,000","-23,000,000","-192,000,000","-232,000,000","-83,000,000","131,000,000","4,000,000","0","-32,000,000","79,000,000","-12,000,000","-149,000,000","-266,000,000","79,429,000","11,239,000","-139,694,000","105,026,000","-170,773,000","47,831,000","-135,282,000","-39,297,000","-4,968,000","-80,191,000","-63,525,000","-569,000","7,227,000","4,098,000","61,247,000","-54,356,000","12,141,000","-7,365,000","-2,256,000","-2,168,000","57,357,000","-63,298,000","-9,652,000","8,054,000","7,475,000","7,311,000","6,735,000","-29,613,000","41,198,000","-56,163,000","3,956,000","-6,016,000","28,317,000","-17,836,000","1,684,000","2,842,000","-25,748,000","-6,891,000","-2,856,000","-3,352,000","-6,987,000","5,429,000","5,141,000","-8,685,000","-565,000","-276,000","-3,944,000","1,144,000","-3,604,000","19,920,000","-19,436,000","-20,978,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,273,000","27,567,000","-18,644,000","2,580,000","593,000","-26,447,000","-7,921,000","-464,000","-2,646,000","-7,492,000","4,355,000","4,376,000","-8,207,000","21,678,000","-1,561,000","-5,091,000","1,718,000","5,446,000","16,105,000","-23,614,000","-20,978,000"
			ChangeInPrepaidAssets,"-36,000,000","-32,000,000","24,000,000","-37,000,000","9,000,000","-15,000,000","82,000,000","59,000,000","72,000,000","-229,000,000","34,000,000","-24,000,000","-2,000,000","20,000,000","123,000,000","64,000,000","58,000,000","-239,000,000","-3,000,000","-15,000,000","-26,000,000","-12,000,000","47,000,000","27,000,000","59,000,000","-202,000,000","28,312,000","33,715,000","40,251,000","-137,278,000","32,065,000","15,305,000","11,136,000","-78,023,000","4,488,000","-4,696,000","-13,900,000","-8,956,000","1,616,000","-222,000","-5,065,000","-5,287,000","5,127,000","961,000","5,362,000","-8,142,000","-1,449,000","-3,159,000","-5,680,000","532,000","-1,271,000","-278,000","3,644,000","-2,912,000","-364,000","82,000","-706,000","-1,257,000","-750,000","-808,000","896,000","-2,249,000","-699,000","-1,030,000","2,392,000","706,000","-505,000","-1,074,000","-765,000","478,000","-191,000","-1,285,000","-1,147,000","574,000","9,050,000","-3,815,000",,
			ChangeInPayablesAndAccruedExpense,"1,358,000,000","319,000,000","194,000,000","412,000,000","433,000,000","616,000,000","606,000,000","-96,000,000","71,000,000","487,000,000","-104,000,000","-66,000,000","-207,000,000","-31,000,000","-498,000,000","-544,000,000","-41,000,000","328,000,000","-169,000,000","-11,000,000","352,000,000","420,000,000","23,000,000","-66,000,000","97,000,000","641,000,000","-77,713,000","98,508,000","215,257,000","531,948,000","243,653,000","336,558,000","179,921,000","251,971,000","77,086,000","205,178,000","-10,779,000","-35,232,000","12,320,000","22,736,000","65,798,000","14,545,000","-10,065,000","17,017,000","5,171,000","-34,200,000","22,440,000","-9,547,000","33,426,000","28,526,000","-14,535,000","529,000","-10,058,000","19,622,000","-22,357,000","-182,000","-7,387,000","-4,107,000","-14,737,000","15,510,000","9,475,000","8,452,000","32,291,000","17,450,000","-11,619,000","18,616,000","18,320,000","52,126,000","-1,943,000","-4,694,000","1,565,000","1,725,000","1,152,000","754,000","-1,986,000","274,000","-8,591,000","9,648,000"
				ChangeInPayable,"1,358,000,000","319,000,000","194,000,000","412,000,000","433,000,000","616,000,000","606,000,000","-96,000,000","71,000,000","487,000,000","-104,000,000","-66,000,000","-207,000,000","-31,000,000","-498,000,000","-544,000,000","-41,000,000","328,000,000","-169,000,000","-11,000,000","352,000,000","420,000,000","23,000,000","-66,000,000","97,000,000","641,000,000","-77,713,000","98,508,000","215,257,000","531,948,000","243,653,000","336,558,000","179,921,000","251,971,000","77,086,000","205,178,000","-10,779,000","-35,232,000","12,320,000","22,736,000","65,798,000","14,545,000","-10,065,000","17,017,000","5,171,000","-34,200,000","22,440,000","-9,547,000","33,426,000","28,526,000","-14,535,000","529,000","-10,058,000","19,622,000","-22,357,000","-182,000","-7,387,000","-4,107,000","-14,737,000","15,510,000","9,475,000","8,452,000","32,291,000","17,450,000","-11,619,000","18,616,000","18,320,000","52,126,000","-1,943,000","-4,694,000","1,565,000","1,725,000","1,152,000","754,000","-1,986,000","274,000","-8,591,000","9,648,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,141,000","-16,074,000","-3,663,000","-5,898,000","-11,386,000","-2,141,000","-5,430,000","34,230,000","-1,583,000","1,975,000","2,935,000","-7,610,000","-3,464,000","5,666,000","3,359,000","-11,774,000","-3,382,000","-1,943,000","7,134,000","4,704,000","3,757,000","886,000","4,346,000","-2,534,000","-679,000",,,"4,517,000","4,285,000","-16,410,000","-1,374,000","-4,680,000","64,000","-572,000","2,819,000","3,231,000","-1,520,000","-3,293,000","5,590,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,141,000","-16,074,000","-3,663,000","-5,898,000","-11,386,000","-2,141,000","-5,430,000","34,230,000","-1,583,000","1,975,000","2,935,000","-7,610,000","-3,464,000","5,666,000","3,359,000","-11,774,000","-3,382,000","-1,943,000","7,134,000","4,704,000","3,757,000","886,000","4,346,000","-2,534,000","-679,000",,,"4,517,000","4,285,000","-16,410,000","-1,374,000","-4,680,000","64,000","-572,000","2,819,000","3,231,000","-1,520,000","-3,293,000","5,590,000"
					ChangeInAccountPayable,"41,000,000","-81,000,000","9,000,000","144,000,000","-31,000,000","16,000,000","23,000,000","-196,000,000","4,000,000","247,000,000","-35,000,000","98,000,000","-31,000,000","-30,000,000","-353,000,000","49,000,000","30,000,000","319,000,000","-102,000,000","108,000,000","-68,000,000","50,000,000","-5,000,000","-146,000,000","-58,000,000","205,000,000","50,459,000","-124,193,000","-31,639,000","189,373,000","-303,294,000","136,894,000","75,280,000","102,217,000","40,005,000","37,959,000","14,879,000","-31,847,000","28,888,000",,,,,,,,,,,,,,,,,,,"-42,169,000","-9,993,000","13,228,000","28,321,000","15,811,000","42,734,000","17,450,000","-23,666,000","30,663,000","19,123,000","32,999,000","21,829,000","-9,339,000","28,000","7,280,000","4,178,000","-6,290,000","6,192,000","-27,435,000","25,669,000","9,648,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,273,000","27,567,000","-18,644,000","2,580,000","593,000","-26,447,000","-7,921,000","-464,000","-2,646,000","-7,492,000","4,355,000","4,376,000","-8,207,000","21,678,000","-1,561,000","-5,091,000","1,718,000","5,446,000","16,105,000","-23,614,000","-20,978,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,072,000","80,883,000","44,543,000",,"-26,898,000","-14,674,000","84,172,000","22,438,000","18,343,000","7,984,000","-90,664,000","26,800,000","6,743,000","1,670,000","52,968,000","10,385,000","-31,017,000","52,235,000","-42,169,000","-9,993,000","13,228,000","28,321,000","15,811,000","42,734,000","17,450,000","-23,666,000","30,663,000","19,123,000","32,999,000","21,829,000","-9,339,000","28,000","7,280,000","4,178,000","-6,290,000","6,192,000","-27,435,000","25,669,000","9,648,000"
			ChangeInOtherWorkingCapital,"-45,000,000","-285,000,000","353,000,000","-32,000,000","-81,000,000","-238,000,000","266,000,000","-143,000,000","135,000,000","-146,000,000","75,000,000","-188,000,000","-223,000,000","39,000,000","-33,000,000","-22,000,000","-123,000,000","208,000,000","-181,000,000","193,000,000","-267,000,000","205,000,000","-123,000,000","318,000,000","24,000,000","-153,000,000","100,631,000","38,313,000","-112,528,000","-24,416,000","21,886,000","153,958,000","-88,957,000","28,702,000","-40,422,000","68,451,000","-89,303,000","2,430,000","38,547,000","-33,072,000","27,526,000","97,900,000",,,,,,,,,,,,,,,,"18,514,000","-8,126,000","6,891,000","-11,169,000","-4,699,000","-8,378,000","-10,208,000","14,717,000","-15,970,000","-6,311,000","-52,196,000","-18,843,000","11,527,000","-5,489,000","-100,000","3,367,000","347,000",,,,
		TaxesRefundPaid,,,,,,,,,,,,"7,000,000","-46,000,000","43,000,000","-67,000,000","-9,000,000","49,000,000","78,000,000","6,000,000","8,000,000","-89,000,000","59,000,000","-58,000,000","42,000,000","14,000,000","-24,000,000","-52,218,000","28,809,000","-440,000","1,849,000","16,666,000","9,047,000","11,374,000","4,642,000","-38,250,000","-9,988,000","552,000","8,424,000","40,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,492,000,000","74,000,000","-547,000,000","-698,000,000","-321,000,000","-87,000,000","-498,000,000","60,000,000","141,000,000","-103,000,000","-213,000,000","313,000,000","-564,000,000","171,000,000","322,000,000","423,000,000","253,000,000","145,000,000","-599,000,000","371,000,000","-506,000,000","-339,000,000","-71,000,000","142,000,000","41,000,000","-314,000,000","-754,925,000","-108,226,000","-329,059,000","-227,790,000","-274,449,000","-158,944,000","-74,845,000","-27,491,000","-1,895,000","-109,604,000","-410,612,000","-21,200,000","-2,790,000","-29,487,000","-18,589,000","-42,718,000","-114,265,000","-3,885,000","-39,095,000","-79,682,000","-125,707,000","-24,495,000","-134,021,000","-4,849,000","-5,995,000","-3,837,000","-3,620,000","-24,261,000","-38,867,000","18,510,000","-20,536,000","-23,627,000","-209,839,000","-39,589,000","-1,440,000","-5,405,000","1,161,000","-4,417,000","10,167,000","-2,965,000","-4,039,000","-28,246,000","-48,758,000","8,469,000","-35,466,000","21,769,000","-4,562,000","-31,760,000","-48,808,000","-66,402,000","-1,035,000","-2,366,000"
	CashFlowFromContinuingInvestingActivities,"-1,492,000,000","74,000,000","-547,000,000","-698,000,000","-321,000,000","-87,000,000","-498,000,000","60,000,000","141,000,000","-103,000,000","-213,000,000","313,000,000","-564,000,000","171,000,000","322,000,000","423,000,000","253,000,000","145,000,000","-599,000,000","371,000,000","-506,000,000","-339,000,000","-71,000,000","142,000,000","41,000,000","-314,000,000","-754,925,000","-108,226,000","-329,059,000","-227,790,000","-274,449,000","-158,944,000","-74,845,000","-27,491,000","-1,895,000","-109,604,000","-410,612,000","-21,200,000","-2,790,000","-29,487,000","-18,589,000","-42,718,000","-114,265,000","-3,885,000","-39,095,000","-79,682,000","-125,707,000","-24,495,000","-134,021,000","-4,849,000","-5,995,000","-3,837,000","-3,620,000","-24,261,000","-38,867,000","18,510,000","-20,536,000","-23,627,000","-209,839,000","-39,589,000","-1,440,000","-5,405,000","1,161,000","-4,417,000","10,167,000","-2,965,000","-4,039,000","-28,246,000","-48,758,000","8,469,000","-35,466,000","21,769,000","-4,562,000","-31,760,000","-48,808,000","-66,402,000","-1,035,000","-2,366,000"
		NetPPEPurchaseAndSale,"-84,000,000","-23,000,000","-21,000,000","-27,000,000","-13,000,000","-16,000,000","-10,000,000","-19,000,000","-24,000,000","-21,000,000","-27,000,000","-10,000,000","-14,000,000","-6,000,000","-6,000,000","-10,000,000","-10,000,000","-4,000,000","-1,000,000","-25,000,000","-34,000,000","-26,000,000","-33,000,000","-41,000,000","-56,000,000","-46,000,000","-31,639,000","-34,501,000","-40,886,000","-24,974,000","-43,163,000","-40,908,000","-18,790,000","-12,073,000","-33,623,000","-29,197,000","-24,062,000","-11,167,000","-25,597,000","-19,247,000","-19,796,000","-13,505,000","-14,660,000","-15,055,000","-15,925,000","-14,941,000","-16,620,000","-14,395,000","-11,547,000","-5,976,000","-7,480,000","-8,466,000","-9,557,000","-10,367,000","-6,376,000","-11,216,000","-8,921,000","-8,177,000","-5,785,000","-6,074,000","-6,795,000","-3,645,000","-7,012,000","-5,952,000","-3,670,000","-3,663,000","-4,152,000","-3,010,000","-4,609,000","-2,189,000","-6,062,000","-2,531,000","-1,588,000","-584,000","-2,270,000","-2,763,000","-2,389,000","-930,000"
			PurchaseOfPPE,"-84,000,000","-23,000,000","-21,000,000","-27,000,000","-13,000,000","-16,000,000","-10,000,000","-19,000,000","-24,000,000","-21,000,000","-27,000,000","-10,000,000","-14,000,000","-6,000,000","-6,000,000","-10,000,000","-10,000,000","-4,000,000","-1,000,000","-25,000,000","-34,000,000","-26,000,000","-33,000,000","-41,000,000","-56,000,000","-46,000,000","-31,639,000","-34,501,000","-40,886,000","-24,974,000","-43,163,000","-34,101,000","-19,882,000","-17,788,000","-33,623,000","-29,197,000","-24,062,000","-11,167,000","-25,597,000","-19,247,000","-19,796,000","-13,505,000","-14,660,000","-15,055,000","-15,925,000","-14,941,000","-16,620,000","-14,395,000","-11,547,000","-5,976,000","-7,480,000","-8,466,000","-9,557,000","-10,367,000","-6,376,000","-11,216,000","-8,921,000","-8,177,000","-5,785,000","-6,074,000","-6,795,000","-3,645,000","-7,012,000","-5,952,000","-3,670,000","-3,663,000","-4,152,000","-3,010,000","-4,609,000","-2,189,000","-6,062,000","-2,531,000","-1,588,000","-584,000","-2,270,000","-2,763,000","-2,389,000","-930,000"
