name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"12,246,576,000","9,176,326,000","8,083,324,000","7,653,000,000","8,563,499,000"
TotalLiabilitiesNetMinorityInterest,"7,036,277,000","4,798,997,000","3,834,795,000","3,445,610,000","8,683,614,000"
TotalEquityGrossMinorityInterest,"5,210,299,000","4,377,329,000","4,248,529,000","4,207,390,000","-120,115,000"
	StockholdersEquity,"5,210,299,000","4,377,329,000","4,248,529,000","4,207,390,000","-120,115,000"
		CapitalStock,"91,000","83,000","80,000","79,000",
			CommonStock,"91,000","83,000","80,000","79,000",
		AdditionalPaidInCapital,"6,509,643,000","5,561,831,000","5,321,009,000","5,249,878,000","579,228,000"
		RetainedEarnings,"-1,293,471,000","-1,183,114,000","-1,072,102,000","-1,042,055,000","-699,177,000"
		GainsLossesNotAffectingRetainedEarnings,"-5,964,000","-1,471,000","-458,000","-512,000","-166,000"
TotalCapitalization,"9,711,006,000","7,921,184,000","6,625,864,000","6,153,853,000","4,311,108,000"
CommonStockEquity,"5,210,299,000","4,377,329,000","4,248,529,000","4,207,390,000","-120,115,000"
CapitalLeaseObligations,"135,955,000","152,968,000","139,903,000","135,489,000","154,489,000"
NetTangibleAssets,"2,915,574,000","3,025,964,000","2,885,337,000","2,831,294,000","-1,524,068,000"
InvestedCapital,"10,197,006,000","8,418,994,000","7,122,653,000","6,639,853,000","4,797,108,000"
TangibleBookValue,"2,915,574,000","3,025,964,000","2,885,337,000","2,831,294,000","-1,524,068,000"
TotalDebt,"5,122,662,000","4,194,633,000","3,014,027,000","2,567,952,000","5,071,712,000"
NetDebt,"3,661,572,000","3,546,954,000","2,340,601,000","1,970,543,000","4,044,641,000"
ShareIssued,"915,673,855","828,154,462","805,667,914","794,692,813","810,997,612"
OrdinarySharesNumber,"915,673,855","828,154,462","805,667,914","794,692,813","810,997,612"
