name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
MarketCap,"290,918,937","379,960,089","534,821,621","766,069,680","1,084,126,185","1,251,044,411","1,573,132,352","479,970,157","524,405,095","262,536,629","198,817,558","146,162,029","188,482,703","170,061,190","165,242,002","265,514,212","251,640,364","242,680,313","130,996,398","179,572,080","269,344,114","268,511,733","208,244,654","170,924,823","122,866,573","239,169,872","231,910,132","347,704,657","519,845,301","899,678,553","501,764,084","319,196,822"
EnterpriseValue,"204,727,937","274,779,089","414,271,621","632,705,680","931,357,185","1,081,426,411","1,560,668,352","456,638,157","536,384,095","267,442,629","191,780,558","143,710,029","168,672,703","140,787,190","122,548,002","224,310,212","205,814,364","219,158,313","97,748,398","131,341,080","206,683,114","216,009,733","148,047,654","102,495,823","42,775,573","149,377,872","133,399,132","239,025,657","467,376,301","839,715,553","435,648,084","388,286,822"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.519",,,,
PsRatio,"6.217","9.345","14.321","23.05","44.577","57.286","93.015","65.961","62.614","53.017","69.139","58.597","83.112","76.039","71.008","112.677","140.738","97.559","63.249","86.513","124.343","122.043","114.418","96.361","66.921","128.308","115.488","183.973","274.389","579.353","1,582.323","1,785.992"
PbRatio,"3.646","4.318","6.123","9.546","12.998","16.441",,"89.815",,,"17.593","17.699","7.566","4.74","3.63","6.097","5.281","9.282","3.674","3.782","4.215","5.163","3.362","2.426","1.533","2.67","2.347","3.187","9.983","15.328","7.649",
EnterprisesValueRevenueRatio,"4.147","20.837","33.659","52.062","79.481","147.293","212.365","77.712","341.864","102.508","85.009","173.353","259.496","286.153","243.151","450.422","317.615","644.583","200.715","251.13","471.879","454.757","289.721","214.876","96.997","326.153","305.961","557.169","1,018.249","1,971.163","862.669","2,715.292"
EnterprisesValueEBITDARatio,"-15.499","-26.672","-258.92","128.887","-149.856","198.573","-18.754","-47.746","-15.699","-13.969","-8.148","-8.732","-7.525","-9.184","-7.453","-16.007","-16.101","-17.238","-8.089","-9","-11.565","-14.101","-12.184","-11.447","-3.953","-14.621","-13.301","-21.881","-49.631","-121.698","-59.007","-57.584"
