name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"3,630,800,000","805,300,000","805,200,000","936,400,000","1,083,900,000","650,200,000","675,100,000","751,900,000","817,700,000","459,800,000","535,000,000","652,800,000","752,400,000","417,300,000","474,600,000","578,500,000","687,800,000","371,400,000","415,700,000","502,400,000","608,600,000","335,000,000","361,700,000","444,500,000","513,400,000","328,500,000","339,800,000","404,500,000","481,500,000","225,800,000"
	OperatingRevenue,"3,630,800,000","805,300,000","805,200,000","936,400,000","1,083,900,000","650,200,000","675,100,000","751,900,000","817,700,000","459,800,000","535,000,000","652,800,000","752,400,000","417,300,000","474,600,000","578,500,000","687,800,000","371,400,000","415,700,000","502,400,000","608,600,000","335,000,000","361,700,000","444,500,000","513,400,000","328,500,000","339,800,000","404,500,000","481,500,000","225,800,000"
CostOfRevenue,"2,350,500,000","536,100,000","522,800,000","595,900,000","695,700,000","448,700,000","452,800,000","501,800,000","531,600,000","317,000,000","365,000,000","437,600,000","494,400,000","287,300,000","325,900,000","387,500,000","457,900,000","262,900,000","283,800,000","342,100,000","406,200,000","234,100,000","250,000,000","306,100,000","344,900,000","231,500,000","235,200,000","286,100,000","334,000,000","167,200,000"
GrossProfit,"1,280,300,000","269,200,000","282,400,000","340,500,000","388,200,000","201,500,000","222,300,000","250,100,000","286,100,000","142,800,000","170,000,000","215,200,000","258,000,000","130,000,000","148,700,000","191,000,000","229,900,000","108,500,000","131,900,000","160,300,000","202,400,000","100,900,000","111,700,000","138,400,000","168,500,000","97,000,000","104,600,000","118,400,000","147,500,000","58,600,000"
OperatingExpense,"935,800,000","228,000,000","247,100,000","237,100,000","223,600,000","191,100,000","200,100,000","181,500,000","173,800,000","166,100,000","165,600,000","162,700,000","165,300,000","154,700,000","148,100,000","149,500,000","144,100,000","129,100,000","133,100,000","126,500,000","125,300,000","112,800,000","114,700,000","106,500,000","117,000,000","103,400,000","109,500,000","96,900,000","90,600,000","72,300,000"
	SellingGeneralAndAdministration,"938,800,000","230,500,000","247,200,000","235,300,000","225,800,000","192,300,000","202,800,000","183,300,000","175,000,000","167,100,000","166,800,000","165,000,000","166,700,000","155,800,000","150,100,000","151,800,000","145,200,000","131,700,000","133,800,000","128,100,000","126,600,000","113,700,000","116,200,000","107,700,000","118,000,000","104,600,000","110,700,000","98,200,000","91,300,000","73,100,000"
	OtherOperatingExpenses,"-3,000,000","-2,500,000","-100,000","1,800,000","-2,200,000","-1,200,000","-2,700,000","-1,800,000","-1,200,000","-1,000,000","-1,200,000","-2,300,000","-1,400,000","-1,100,000","-2,000,000","-2,300,000","-1,100,000","-2,600,000","-700,000","-1,600,000","-1,300,000","-900,000","-1,500,000","-1,200,000","-1,000,000","-1,200,000","-1,200,000","-1,300,000","-700,000","-800,000"
OperatingIncome,"344,500,000","41,200,000","35,300,000","103,400,000","164,600,000","10,400,000","22,200,000","68,600,000","112,300,000","-23,300,000","4,400,000","52,500,000","92,700,000","-24,700,000","600,000","41,500,000","85,800,000","-20,600,000","-1,200,000","33,800,000","77,100,000","-11,900,000","-3,000,000","31,900,000","51,500,000","-6,400,000","-4,900,000","21,500,000","56,900,000","-13,700,000"
NetNonOperatingInterestIncomeExpense,"-18,000,000","-4,300,000","-5,100,000","-4,300,000","-4,300,000","-5,500,000","-9,100,000","-6,600,000","-7,600,000","-7,700,000","-7,500,000","-8,200,000","-8,700,000","-9,000,000","-8,300,000","-9,200,000","-8,000,000","-6,600,000","-6,200,000","-6,200,000","-6,600,000","-6,200,000","-6,700,000","-6,300,000","-6,500,000","-2,600,000","-3,700,000","-2,700,000","-2,600,000","-2,400,000"
	InterestExpenseNonOperating,"18,000,000","4,300,000","5,100,000","4,300,000","4,300,000","5,500,000","9,100,000","6,600,000","7,600,000","7,700,000","7,500,000","8,200,000","8,700,000","9,000,000","8,300,000","9,200,000","8,000,000","6,600,000","6,200,000","6,200,000","6,600,000","6,200,000","6,700,000","6,300,000","6,500,000","2,600,000","3,700,000","2,700,000","2,600,000","2,400,000"
