name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"2,319,445,000","2,443,198,000","2,377,328,000","2,229,205,000","2,087,720,000","1,988,128,000","1,993,995,000","1,962,459,000","1,947,340,000","1,692,210,000","1,637,424,000","1,640,547,000","1,549,047,000","1,472,741,000","1,485,501,000","1,472,961,000","1,491,531,000","1,379,205,000","1,404,223,000","1,341,777,000","1,313,850,000","1,243,109,000","1,421,202,000","1,450,889,000","1,430,998,000","1,391,352,000","1,387,399,000","1,418,908,000","1,767,805,000","1,544,778,000","1,427,818,000","1,456,877,000","1,430,577,000","1,327,228,000","1,331,900,000","1,340,500,000","1,333,252,000","1,321,734,000","1,299,968,000","1,319,721,000","925,694,000","874,309,000","839,609,000","692,269,000","655,422,000","530,474,000","505,283,000","476,434,000","497,072,000","534,519,000","551,309,000","579,850,000","607,396,000","617,472,000","597,747,000","536,724,000","540,760,000","553,711,000","538,817,000","511,603,000","508,553,000","473,658,000","469,523,000","445,630,000","432,166,000","441,454,000","440,695,000","371,714,000","354,720,000","334,666,000","315,702,000","397,390,000","361,458,000","337,230,000","316,117,000","355,850,000","343,138,000","319,458,000","298,333,000","276,113,000","263,317,000","258,487,000","251,519,000","237,976,000","228,153,000","236,101,000","242,664,000","236,000,000","232,000,000","240,300,000","233,600,000","233,700,000","244,800,000","283,800,000","277,200,000","264,500,000","257,700,000","258,300,000","249,100,000","247,800,000","239,700,000","227,500,000","223,200,000","217,800,000","229,900,000","241,100,000","239,000,000","228,400,000","218,800,000","211,300,000","193,600,000","216,400,000","219,000,000","211,300,000","211,400,000","220,400,000","213,400,000","210,900,000","203,000,000","205,900,000","211,000,000","204,400,000","202,500,000","209,500,000","192,500,000","188,500,000","181,700,000","181,700,000","172,100,000","152,100,000","155,600,000","140,000,000"
	CurrentAssets,"1,197,220,000","1,363,621,000","1,333,071,000","1,203,952,000","1,127,386,000","1,023,801,000","1,061,189,000","1,038,292,000","1,048,772,000","791,468,000","772,627,000","798,893,000","733,509,000","723,216,000","730,760,000","709,286,000","716,234,000","631,926,000","642,399,000","579,705,000","556,648,000","503,362,000","498,243,000","518,226,000","495,844,000","509,017,000","519,880,000","535,142,000","905,304,000","859,507,000","844,511,000","859,460,000","835,369,000","792,593,000","794,775,000","810,576,000","803,492,000","776,996,000","776,006,000","793,927,000","632,056,000","582,970,000","565,198,000","417,136,000","380,525,000","252,408,000","222,149,000","188,993,000","197,049,000","220,803,000","234,786,000","260,595,000","278,616,000","293,493,000","274,251,000","248,832,000","256,359,000","270,318,000","259,186,000","238,983,000","237,341,000","242,450,000","238,437,000","213,898,000","209,199,000","216,195,000","214,718,000","227,226,000","215,621,000","194,619,000","173,955,000","256,106,000","239,385,000","213,865,000","202,496,000","240,524,000","228,673,000","203,902,000","180,577,000","155,497,000","145,909,000","148,349,000","143,352,000","143,742,000","132,155,000","140,607,000","146,087,000","138,000,000","132,100,000","138,000,000","133,200,000","131,300,000","139,700,000","177,400,000","170,500,000","156,300,000","148,600,000","149,400,000","143,800,000","144,500,000","145,000,000","136,400,000","132,600,000","128,400,000","139,100,000","151,400,000","150,400,000","143,900,000","141,500,000","139,900,000","124,400,000","147,300,000","154,400,000","151,300,000","152,500,000","161,900,000","160,300,000","158,000,000","147,300,000","149,700,000","154,400,000","147,000,000","144,200,000","151,300,000","135,500,000","132,500,000","126,900,000","132,500,000","124,300,000","104,500,000","110,500,000","96,100,000"
		CashCashEquivalentsAndShortTermInvestments,"380,487,000","624,302,000","603,828,000","482,787,000","460,616,000","378,909,000","424,674,000","432,708,000","456,656,000","220,973,000","177,306,000","180,883,000","119,711,000","132,118,000","137,589,000","109,854,000","113,832,000","103,662,000","140,000,000","75,446,000","76,568,000","52,365,000","53,322,000","43,864,000","36,490,000","52,295,000","51,913,000","44,258,000","449,445,000","445,423,000","450,504,000","451,335,000","446,379,000","442,053,000","439,564,000","453,547,000","462,948,000","457,933,000","454,128,000","449,901,000","326,771,000","303,150,000","274,832,000","119,267,000","102,509,000","9,591,000","11,633,000","5,412,000","5,064,000","13,909,000","14,799,000","12,119,000","5,250,000","4,889,000","6,778,000","4,922,000","9,771,000","4,689,000","4,767,000","5,871,000","9,192,000","18,369,000","27,183,000","18,664,000","14,278,000","7,111,000","12,321,000","60,554,000","56,273,000","32,439,000","23,688,000","112,118,000","95,993,000","58,746,000","58,169,000","103,333,000","93,803,000","63,866,000","44,226,000","26,531,000","10,431,000","7,215,000","4,682,000","11,071,000","2,163,000","4,367,000","2,834,000","6,600,000","2,100,000","5,600,000","4,200,000","3,600,000","3,600,000","34,200,000","28,400,000","13,500,000","7,400,000","2,300,000","1,400,000","6,500,000","7,400,000","2,300,000","2,100,000","1,600,000","600,000","1,100,000","800,000","2,400,000","1,800,000","2,600,000","1,100,000","11,100,000","11,900,000","10,600,000","10,700,000","18,900,000","16,800,000","27,500,000","18,000,000","24,000,000","24,200,000","15,100,000","2,500,000","6,000,000","2,500,000","200,000","200,000","4,500,000","2,000,000","3,100,000","12,900,000","11,500,000"
			CashAndCashEquivalents,"380,487,000","624,302,000","603,828,000","482,787,000","460,616,000","378,909,000","424,674,000","432,708,000","456,656,000","220,973,000","177,306,000","180,883,000","119,711,000","132,118,000","137,589,000","109,854,000","113,832,000","103,662,000","140,000,000","75,446,000","76,568,000","52,365,000","53,322,000","43,864,000","36,490,000","52,295,000","51,913,000","44,258,000","27,678,000","23,656,000","28,737,000","29,568,000","24,082,000","19,756,000","17,267,000","27,569,000","36,970,000","31,120,000","27,315,000","23,088,000","326,771,000","303,150,000","274,832,000","119,267,000","102,509,000","9,591,000","11,633,000","5,412,000","5,064,000","13,909,000","14,799,000","12,119,000","5,250,000","4,889,000","6,778,000","4,922,000","9,771,000","4,689,000","4,767,000","5,871,000","9,192,000","18,369,000","27,183,000","18,664,000","14,278,000","7,111,000","12,321,000","60,554,000","56,273,000","32,439,000","23,688,000","112,118,000","95,993,000","58,746,000","58,169,000","103,333,000","93,803,000","63,866,000","44,226,000","26,531,000","10,431,000","7,215,000","4,682,000","11,071,000","2,163,000","4,367,000","2,834,000","6,600,000","2,100,000","5,600,000","4,200,000","3,600,000","3,600,000","34,200,000","28,400,000","13,500,000","7,400,000","2,300,000","1,400,000","6,500,000","7,400,000","2,300,000","2,100,000","1,600,000","600,000","1,100,000","800,000","2,400,000","1,800,000","2,600,000","1,100,000","11,100,000","11,900,000","10,600,000","10,700,000","18,900,000","16,800,000","27,500,000","18,000,000","24,000,000","24,200,000","15,100,000","2,500,000","6,000,000","2,500,000","200,000","200,000","4,500,000","2,000,000","3,100,000","12,900,000","11,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","421,767,000","421,767,000","421,767,000","421,767,000","422,297,000","422,297,000","422,297,000","425,978,000","425,978,000","426,813,000","426,813,000","426,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"339,407,000","325,132,000","324,284,000","354,222,000","323,197,000","314,946,000","314,996,000","282,856,000","273,789,000","267,345,000","277,417,000","291,008,000","289,047,000","274,608,000","289,633,000","290,946,000","292,144,000","256,421,000","258,632,000","259,900,000","244,395,000","218,365,000","223,257,000","244,047,000","226,030,000","225,509,000","229,504,000","262,722,000","243,228,000","214,944,000","214,670,000","229,224,000","210,102,000","183,293,000","194,859,000","196,679,000","183,969,000","172,143,000","174,939,000","192,614,000","172,158,000","150,912,000","156,430,000","159,807,000","153,541,000","124,593,000","119,109,000","100,824,000","106,890,000","112,370,000","106,860,000","127,505,000","146,820,000","167,182,000","150,726,000","140,489,000","145,021,000","159,874,000","142,137,000","134,105,000","132,871,000","138,533,000","129,118,000","122,854,000","119,856,000","132,550,000","121,160,000","109,080,000","102,488,000","110,423,000","100,305,000","98,853,000","95,521,000","103,556,000","93,881,000","93,617,000","93,010,000","97,197,000","91,129,000","85,440,000","85,111,000","89,555,000","83,301,000","85,836,000","82,909,000","85,450,000","88,011,000","79,700,000","79,100,000","81,000,000","81,200,000","80,100,000","83,700,000","86,500,000","83,700,000","86,100,000","82,600,000","89,900,000","81,100,000","83,500,000","76,700,000","74,400,000","72,200,000","73,200,000","74,500,000","82,500,000","80,100,000","75,600,000","67,300,000","74,800,000","67,700,000","62,200,000","61,600,000","58,900,000","82,300,000","80,500,000","78,700,000","68,700,000","62,400,000","66,200,000","69,400,000","65,600,000","64,500,000","75,000,000","60,700,000","59,400,000","55,500,000","65,000,000","59,300,000","54,300,000","49,400,000","45,600,000"
			AccountsReceivable,"339,407,000","325,132,000","324,284,000","354,222,000","323,197,000","314,946,000","314,996,000","282,856,000","273,789,000","267,345,000","277,417,000","291,008,000","289,047,000","274,608,000","289,633,000","290,946,000","292,144,000","256,421,000","258,632,000","259,900,000","244,395,000","218,365,000","223,257,000","244,047,000","226,030,000","225,509,000","229,504,000","262,722,000","243,228,000","214,944,000","214,670,000","229,224,000","210,102,000","183,293,000","194,859,000","196,679,000","183,969,000","172,143,000","174,939,000","192,614,000","172,158,000","150,912,000","156,430,000","159,807,000","153,541,000","124,593,000","119,109,000","100,824,000","106,890,000","112,370,000","106,860,000","127,505,000","146,820,000","167,182,000","150,726,000","140,489,000","145,021,000","159,874,000","142,137,000","134,105,000","132,871,000","138,533,000","129,118,000","122,854,000","119,856,000","132,550,000","121,160,000","109,080,000","102,488,000","110,423,000","100,305,000","98,853,000","95,521,000","103,556,000","93,881,000","93,617,000","93,010,000","97,197,000","91,129,000","85,440,000","85,111,000","89,555,000","83,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"346,607,000","329,032,000","328,484,000","358,622,000","328,197,000","319,346,000","319,796,000","288,856,000","279,389,000","272,645,000","282,617,000","296,208,000","294,447,000","279,908,000","294,833,000","296,246,000","297,744,000","270,421,000","272,732,000","273,700,000","257,695,000","231,065,000","235,357,000","255,847,000","237,430,000","235,909,000","239,704,000","272,022,000","252,028,000","223,044,000","221,570,000","235,824,000","216,402,000","189,593,000","201,159,000","202,779,000","189,669,000","178,743,000","180,839,000",,,"156,412,000","161,830,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,200,000","-3,900,000","-4,200,000","-4,400,000","-5,000,000","-4,400,000","-4,800,000","-6,000,000","-5,600,000","-5,300,000","-5,200,000","-5,200,000","-5,400,000","-5,300,000","-5,200,000","-5,300,000","-5,600,000","-14,000,000","-14,100,000","-13,800,000","-13,300,000","-12,700,000","-12,100,000","-11,800,000","-11,400,000","-10,400,000","-10,200,000","-9,300,000","-8,800,000","-8,100,000","-6,900,000","-6,600,000","-6,300,000","-6,300,000","-6,300,000","-6,100,000","-5,700,000","-6,600,000","-5,900,000",,,"-5,500,000","-5,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"436,741,000","382,301,000","362,932,000","337,525,000","311,645,000","285,704,000","283,713,000","291,442,000","289,567,000","273,233,000","288,588,000","297,545,000","297,458,000","283,982,000","277,726,000","271,729,000","267,298,000","239,349,000","222,878,000","221,441,000","214,946,000","201,609,000","201,553,000","205,344,000","212,331,000","202,136,000","197,215,000","194,568,000","182,485,000","159,797,000","149,023,000","147,060,000","147,373,000","133,787,000","132,745,000","133,304,000","130,276,000","121,549,000","120,586,000","124,428,000","110,071,000","105,347,000","111,727,000","113,494,000","102,785,000","91,620,000","66,410,000","58,658,000","60,581,000","68,536,000","85,577,000","91,604,000","95,313,000","91,709,000","88,496,000","74,737,000","77,592,000","81,833,000","87,366,000","76,311,000","75,060,000","66,991,000","64,562,000","56,547,000","58,705,000","59,011,000","63,168,000","40,219,000","39,108,000","34,568,000","32,944,000","29,018,000","32,591,000","36,549,000","35,943,000","30,311,000","28,376,000","28,657,000","31,653,000","30,333,000","37,318,000","37,568,000","41,177,000","33,079,000","33,838,000","36,712,000","41,640,000","37,700,000","36,300,000","37,400,000","34,100,000","34,000,000","40,100,000","43,800,000","46,200,000","43,900,000","44,800,000","43,400,000","47,600,000","41,500,000","48,300,000","47,000,000","44,900,000","41,700,000","50,300,000","53,000,000","54,600,000","50,500,000","57,800,000","48,900,000","42,200,000","35,700,000","41,300,000","46,900,000","45,700,000","49,900,000","55,100,000","51,900,000","55,400,000","49,400,000","52,300,000","56,400,000","65,700,000","60,200,000","62,500,000","62,300,000","61,200,000","54,700,000","55,100,000","43,600,000","46,600,000","36,000,000"
