name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
MarketCap,"1,726,133,182","1,750,203,082","1,111,280,300","912,150,936","967,348,347","874,193,814","955,133,278","891,266,531","1,066,735,656","687,182,568","898,469,712","935,974,155","993,549,939","955,895,408","927,959,248","889,974,174","711,330,555","869,073,656","884,573,353","825,521,483","826,006,157","666,394,538","847,758,359","873,341,277","726,872,271","539,305,212","643,174,526","528,464,113","796,892,047","668,144,073","518,348,964","520,119,341","446,805,759"
EnterpriseValue,"1,644,398,182","1,718,193,082","1,102,785,300","861,302,936","916,889,347","835,844,814","922,593,278","857,485,531","1,066,266,656","668,447,568","865,270,712","879,990,155","973,913,939","916,940,408","907,594,248","891,672,174","699,724,555","848,000,656","863,575,353","788,562,483","784,905,157","631,235,538","823,008,359","849,327,277","703,809,271","514,330,212","618,609,526","501,431,113","776,721,047","644,016,073","496,816,964","509,553,341","436,170,759"
PeRatio,"21.821","28.72","32.347","90.524","403.2","610.667","143.643","234.375","21.596","15.143","18.548","18.708","422.2",,,,,"208.333",,"255.286","94","65.909","40.043","61.194",,,,,,,,,"10.181"
PsRatio,"3.915","4.083","2.804","2.458","2.707","2.572","2.921","2.754","3.388","2.298","2.885","2.95","3.164","3.217","3.536","3.701","3.027","3.776","3.856","3.481","3.383","2.699","3.158","3.215","2.888","2.145","2.769","2.308","3.545","2.982","2.475","2.487","1.952"
PbRatio,"3.6","3.928","2.583","2.162","2.385","2.173","2.357","2.241","2.826","1.802","2.307","2.413","2.976","2.894","2.905","2.771","2.165","2.593","2.713","2.461","2.537","2.024","2.594","2.84","2.451","1.825","2.266","1.853","2.853","2.37","1.831","1.808","1.776"
EnterprisesValueRevenueRatio,"3.613","14.275","9.122","7.677","9.019","8.113","9.618","10.278","12.426","7.893","10.377","10.981","12.321","11.492","10.119","11.804","9.85","14.522","14.297","13.616","12.041","11.139","12.952","13.225","10.345","8.664","8.043","7.851","14.423","11.321","8.891","8.534","8.901"
EnterprisesValueEBITDARatio,"12.099","47.486","32.549","19.276","43.313","69.405","7,953.39","61.588","239.664","57.118","126.17","128.11","14.574","1,002.121","182.615","130.878","9,329.661","-166.864","288.628","370.739","108.263","114.437","-1,075.828","84.958","51.471","67.427","44.762","-736.316","-116.625","-247.318","-191.747","-134.093","200.354"
