name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
OperatingIncome,"850,000,000","314,000,000","203,000,000","273,000,000","59,000,000","138,000,000","110,000,000","122,000,000","68,000,000","148,000,000","-17,000,000","144,000,000","168,000,000","118,000,000","188,000,000","294,000,000","376,000,000","374,000,000","310,000,000","299,000,000","263,000,000","195,000,000","-201,000,000","175,000,000","76,000,000","46,000,000","33,000,000","89,000,000","42,000,000","62,000,000","115,000,000","150,000,000","148,000,000","119,000,000","132,000,000"
NetNonOperatingInterestIncomeExpense,"-177,000,000","-41,000,000","-43,000,000","-45,000,000","-47,000,000","-49,000,000","-50,000,000","-53,000,000","-53,000,000","-54,000,000","-52,000,000","-53,000,000","-52,000,000","-51,000,000","-47,000,000","-47,000,000","-48,000,000","-52,000,000","-54,000,000","-55,000,000","-55,000,000","-51,000,000","-56,000,000","-51,000,000","-50,000,000","-57,000,000","-53,000,000","-51,000,000","-28,000,000",,,"0","0",,
	InterestExpenseNonOperating,"177,000,000","41,000,000","43,000,000","45,000,000","47,000,000","49,000,000","50,000,000","53,000,000","53,000,000","54,000,000","52,000,000","53,000,000","52,000,000","51,000,000","47,000,000","47,000,000","48,000,000","52,000,000","54,000,000","55,000,000","55,000,000","51,000,000","56,000,000","51,000,000","50,000,000","57,000,000","53,000,000","51,000,000","28,000,000",,,"0","0",,
	TotalOtherFinanceCost,,,,,,,,,,,"52,000,000","53,000,000","52,000,000","51,000,000","47,000,000","47,000,000","48,000,000","52,000,000","54,000,000","55,000,000","55,000,000","51,000,000","56,000,000","51,000,000","50,000,000","57,000,000","53,000,000","51,000,000","28,000,000",,,,,,
OtherIncomeExpense,"182,000,000","7,000,000","142,000,000","3,000,000","32,000,000","12,000,000","-37,000,000","-9,000,000","5,000,000","-17,000,000","-385,000,000","-6,000,000","17,000,000","40,000,000","41,000,000","22,000,000","-5,000,000","59,000,000","7,000,000","6,000,000","17,000,000","29,000,000","-16,000,000","110,000,000","-67,000,000","81,000,000","-101,000,000","-145,000,000","-32,000,000","-4,000,000","5,000,000","-7,000,000","7,000,000","13,000,000","15,000,000"
	GainOnSaleOfSecurity,,,"5,000,000","3,000,000","3,000,000","-8,000,000","2,000,000","-9,000,000","6,000,000","-24,000,000","-4,000,000","5,000,000","-9,000,000","6,000,000","5,000,000","-6,000,000","2,000,000",,"0","-4,000,000","2,000,000","5,000,000","-20,000,000","-17,000,000","-14,000,000","-6,000,000","-28,000,000","44,000,000","19,000,000","-16,000,000","-37,000,000","-33,000,000","5,000,000","-1,000,000","-5,000,000"
	EarningsFromEquityInterest,"44,000,000","11,000,000","11,000,000","12,000,000","10,000,000","10,000,000","4,000,000","4,000,000","7,000,000","8,000,000","4,000,000","9,000,000","8,000,000","8,000,000","11,000,000","10,000,000","10,000,000","12,000,000","7,000,000","9,000,000","10,000,000","7,000,000","12,000,000","9,000,000","4,000,000","5,000,000","4,000,000","7,000,000","8,000,000","3,000,000","2,000,000","6,000,000","7,000,000","5,000,000","5,000,000"
	SpecialIncomeCharges,"86,000,000","-9,000,000","112,000,000","-19,000,000","3,000,000","1,000,000","-60,000,000","-8,000,000","-16,000,000","-10,000,000","-16,000,000","-25,000,000","-5,000,000","-8,000,000","-17,000,000","-12,000,000","-45,000,000","32,000,000","-18,000,000","-8,000,000","-8,000,000","4,000,000","-29,000,000","109,000,000","-68,000,000","72,000,000","-97,000,000","-209,000,000","-61,000,000","0","28,000,000","1,000,000","-11,000,000","1,000,000","-3,000,000"
		RestructuringAndMergernAcquisition,"4,000,000","5,000,000","0","0","-1,000,000","-1,000,000","62,000,000","3,000,000","6,000,000","9,000,000","-28,000,000","34,000,000","7,000,000","8,000,000","17,000,000","12,000,000","10,000,000","10,000,000","26,000,000","8,000,000","6,000,000","12,000,000","25,000,000","60,000,000","67,000,000","17,000,000","88,000,000","184,000,000","61,000,000","0","0","0","20,000,000","1,000,000","2,000,000"
		ImpairmentOfCapitalAssets,"5,000,000","5,000,000","0","0","0","0",,"5,000,000","10,000,000","1,000,000",,,,,,,,,,,,,"0",,,,"0","25,000,000",,,,"0",,,
		OtherSpecialCharges,,,"1,000,000","20,000,000",,,,,,,,,,,"0",,"38,000,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"116,000,000","1,000,000","113,000,000","1,000,000","2,000,000",,,,"0",,"-1,000,000","9,000,000","2,000,000","0","0","0","3,000,000","42,000,000","8,000,000","0","-2,000,000","16,000,000","-4,000,000","169,000,000","-1,000,000","89,000,000","-9,000,000","0","0","0","28,000,000","1,000,000","9,000,000","2,000,000","-1,000,000"
	OtherNonOperatingIncomeExpenses,"41,000,000","5,000,000","14,000,000","7,000,000","16,000,000","9,000,000","17,000,000","4,000,000","8,000,000","9,000,000","-369,000,000","11,000,000","23,000,000","34,000,000","42,000,000","30,000,000","28,000,000","15,000,000","18,000,000","9,000,000","13,000,000","13,000,000","21,000,000","9,000,000","11,000,000","10,000,000","20,000,000","13,000,000","2,000,000","9,000,000","12,000,000","19,000,000","6,000,000","8,000,000","18,000,000"
PretaxIncome,"855,000,000","280,000,000","302,000,000","231,000,000","44,000,000","101,000,000","23,000,000","60,000,000","20,000,000","77,000,000","-454,000,000","91,000,000","133,000,000","107,000,000","182,000,000","269,000,000","323,000,000","381,000,000","263,000,000","250,000,000","225,000,000","173,000,000","-273,000,000","234,000,000","-41,000,000","70,000,000","-121,000,000","-107,000,000","-18,000,000","58,000,000","120,000,000","143,000,000","155,000,000","132,000,000","147,000,000"
TaxProvision,"109,000,000","46,000,000","69,000,000","17,000,000","-22,000,000","5,000,000","4,000,000","-16,000,000","-4,000,000","-23,000,000","-137,000,000","15,000,000","37,000,000","13,000,000","40,000,000","-6,000,000","41,000,000","84,000,000","35,000,000","43,000,000","64,000,000","22,000,000","-43,000,000","30,000,000","-23,000,000","19,000,000","-35,000,000","-78,000,000","0","15,000,000","41,000,000","35,000,000","39,000,000","34,000,000","36,000,000"
NetIncomeCommonStockholders,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","281,000,000","297,000,000","228,000,000","207,000,000","161,000,000","150,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","107,000,000","116,000,000","98,000,000","110,000,000"
	NetIncome,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","281,000,000","297,000,000","228,000,000","207,000,000","161,000,000","150,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","107,000,000","116,000,000","98,000,000","110,000,000"
		NetIncomeIncludingNoncontrollingInterests,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","282,000,000","297,000,000","228,000,000","207,000,000","161,000,000","151,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","108,000,000","116,000,000","98,000,000","111,000,000"
			NetIncomeContinuousOperations,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","282,000,000","297,000,000","228,000,000","207,000,000","161,000,000","151,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","108,000,000","116,000,000","98,000,000","111,000,000"
		MinorityInterests,,,,,,,,,,,"0","0","0",,"0","0","-1,000,000",,"0","0","0","-1,000,000","0",,"0","0","0","0","0","0","0","-1,000,000","0","0","-1,000,000"
DilutedNIAvailtoComStockholders,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","281,000,000","297,000,000","228,000,000","207,000,000","161,000,000","150,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","107,000,000","116,000,000","98,000,000","110,000,000"
BasicEPS,,"1.46",,"1.3","0.4","0.58",,"0.46","0.15","0.61",,"0.46","0.58","0.56",,"1.56","1.58","1.63",,"1.12","0.87","0.82","-1.26","1.12","-0.1","0.28",,"-0.16","-0.1","0.1",,"0.59","0.64","0.54",
DilutedEPS,,"1.43",,"1.27","0.39","0.57",,"0.46","0.15","0.61",,"0.46","0.57","0.55",,"1.51","1.53","1.58",,"1.08","0.84","0.79","-1.26","1.11","-0.1","0.28",,"-0.16","-0.1","0.1",,"0.585","0.635","0.536",
BasicAverageShares,,"159,897,673",,"165,113,024","166,168,550","165,652,778",,"164,762,621","164,648,103","164,247,449",,"163,815,483","164,118,816","167,866,468",,"176,489,881","177,798,484","182,069,982",,"185,431,036","185,069,436","183,408,309","182,125,428","181,596,161","181,477,672","180,966,833",,"180,968,049","180,996,833","181,367,000",,"181,367,000","181,367,000","181,367,000",
DilutedAverageShares,,"163,579,580",,"168,954,694","170,158,003","169,050,322",,"166,613,671","165,413,941","165,257,991",,"165,140,863","166,941,626","172,060,900",,"181,877,125","183,821,241","188,333,197",,"191,637,814","191,126,639","189,149,930","186,036,526","183,528,556","181,477,672","180,966,833",,"180,968,049","180,996,833","182,764,000",,"182,764,000","182,764,000","182,764,000",
TotalExpenses,"5,823,000,000","1,450,000,000","1,372,000,000","1,407,000,000","1,596,000,000","1,298,000,000","1,228,000,000","1,111,000,000","1,025,000,000","1,157,000,000","1,370,000,000","1,246,000,000","1,240,000,000","1,258,000,000","1,276,000,000","1,334,000,000","1,440,000,000","1,356,000,000","1,265,000,000","1,285,000,000","1,325,000,000","1,242,000,000","1,523,000,000","1,223,000,000","1,307,000,000","1,251,000,000","1,327,000,000","1,397,000,000","1,466,000,000","1,301,000,000","1,434,000,000","1,482,000,000","1,534,000,000","1,450,000,000","1,524,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","281,000,000","297,000,000","228,000,000","207,000,000","161,000,000","150,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","107,000,000","116,000,000","98,000,000","110,000,000"
NormalizedIncome,"661,366,081.871","241,560,000","142,731,788.079","228,880,000","61,620,000","102,650,000","66,913,043.478","88,410,000","31,300,000","124,820,000","-303,035,242.291","92,800,000","106,080,000","95,760,000","151,362,637.363","292,640,000","318,410,000","272,040,000","243,604,562.738","216,960,000","165,320,000","142,170,000","-188,717,948.718","123,960,000","31,200,000","2,820,000","2,842,975.207","70,000,000","22,740,000","54,856,000","84,925,000","131,320,000","120,500,000","98,000,000","116,040,816.327"
InterestExpense,"177,000,000","41,000,000","43,000,000","45,000,000","47,000,000","49,000,000","50,000,000","53,000,000","53,000,000","54,000,000","52,000,000","53,000,000","52,000,000","51,000,000","47,000,000","47,000,000","48,000,000","52,000,000","54,000,000","55,000,000","55,000,000","51,000,000","56,000,000","51,000,000","50,000,000","57,000,000","53,000,000","51,000,000","28,000,000",,,"0","0",,
NetInterestIncome,"-177,000,000","-41,000,000","-43,000,000","-45,000,000","-47,000,000","-49,000,000","-50,000,000","-53,000,000","-53,000,000","-54,000,000","-52,000,000","-53,000,000","-52,000,000","-51,000,000","-47,000,000","-47,000,000","-48,000,000","-52,000,000","-54,000,000","-55,000,000","-55,000,000","-51,000,000","-56,000,000","-51,000,000","-50,000,000","-57,000,000","-53,000,000","-51,000,000","-28,000,000",,,"0","0",,
EBIT,"1,032,000,000","321,000,000","345,000,000","276,000,000","91,000,000","150,000,000","73,000,000","113,000,000","73,000,000","131,000,000","-402,000,000","144,000,000","185,000,000","158,000,000","229,000,000","316,000,000","371,000,000","433,000,000","317,000,000","305,000,000","280,000,000","224,000,000","-217,000,000","285,000,000","9,000,000","127,000,000","-68,000,000","-56,000,000","10,000,000","62,000,000","115,000,000","143,000,000","155,000,000","119,000,000","132,000,000"
EBITDA,"1,340,000,000"
ReconciledCostOfRevenue,"5,103,000,000","1,278,000,000","1,182,000,000","1,253,000,000","1,391,000,000","1,139,000,000","1,025,000,000","976,000,000","894,000,000","1,007,000,000","1,203,000,000","1,096,000,000","1,085,000,000","1,080,000,000","1,064,000,000","1,151,000,000","1,259,000,000","1,193,000,000","1,088,000,000","1,117,000,000","1,147,000,000","1,079,000,000","1,023,000,000","1,056,000,000","1,116,000,000","1,095,000,000","1,147,000,000","1,222,000,000","1,282,000,000","1,111,000,000","1,248,000,000","1,273,000,000","1,311,000,000","1,240,000,000","1,300,000,000"
ReconciledDepreciation,"308,000,000","74,000,000","75,000,000","79,000,000","80,000,000","83,000,000","80,000,000","80,000,000","81,000,000","79,000,000","79,000,000","78,000,000","78,000,000","76,000,000","71,000,000","71,000,000","72,000,000","70,000,000","69,000,000","62,000,000","71,000,000","71,000,000","72,000,000","73,000,000","73,000,000","66,000,000","66,000,000","70,000,000","67,000,000","64,000,000","72,000,000","57,000,000","64,000,000","64,000,000","61,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"746,000,000","234,000,000","233,000,000","214,000,000","66,000,000","96,000,000","19,000,000","76,000,000","24,000,000","100,000,000","-317,000,000","76,000,000","96,000,000","94,000,000","142,000,000","275,000,000","281,000,000","297,000,000","228,000,000","207,000,000","161,000,000","150,000,000","-230,000,000","204,000,000","-18,000,000","51,000,000","-86,000,000","-29,000,000","-18,000,000","43,000,000","79,000,000","107,000,000","116,000,000","98,000,000","110,000,000"
TotalUnusualItemsExcludingGoodwill,"97,000,000","-9,000,000","117,000,000","-16,000,000","6,000,000","-7,000,000","-58,000,000","-17,000,000","-10,000,000","-34,000,000","-20,000,000","-20,000,000","-14,000,000","-2,000,000","-12,000,000","-18,000,000","-43,000,000","32,000,000","-18,000,000","-12,000,000","-6,000,000","9,000,000","-49,000,000","92,000,000","-82,000,000","66,000,000","-125,000,000","-165,000,000","-42,000,000","-16,000,000","-9,000,000","-32,000,000","-6,000,000","0","-8,000,000"
TotalUnusualItems,"97,000,000","-9,000,000","117,000,000","-16,000,000","6,000,000","-7,000,000","-58,000,000","-17,000,000","-10,000,000","-34,000,000","-20,000,000","-20,000,000","-14,000,000","-2,000,000","-12,000,000","-18,000,000","-43,000,000","32,000,000","-18,000,000","-12,000,000","-6,000,000","9,000,000","-49,000,000","92,000,000","-82,000,000","66,000,000","-125,000,000","-165,000,000","-42,000,000","-16,000,000","-9,000,000","-32,000,000","-6,000,000","0","-8,000,000"
NormalizedEBITDA,"1,243,000,000","404,000,000","303,000,000","371,000,000","165,000,000","240,000,000","211,000,000","210,000,000","164,000,000","244,000,000","-303,000,000","242,000,000","277,000,000","236,000,000","312,000,000","405,000,000","486,000,000","471,000,000","404,000,000","379,000,000","357,000,000","286,000,000","-96,000,000","266,000,000","164,000,000","127,000,000","123,000,000","179,000,000","119,000,000","142,000,000","196,000,000","232,000,000","225,000,000","183,000,000","201,000,000"
TaxRateForCalcs,"0.127","0.16","0.228","0.07","0.27","0.05","0.174","0.27","0.27","0.27","0.302","0.16","0.28","0.12","0.22","0.02","0.13","0.22","0.133","0.17","0.28","0.13","0.158","0.13","0.4","0.27","0.289","0.4","0.03","0.259","0.342","0.24","0.25","0.258","0.245"
TaxEffectOfUnusualItems,"12,366,081.871","-1,440,000","26,731,788.079","-1,120,000","1,620,000","-350,000","-10,086,956.522","-4,590,000","-2,700,000","-9,180,000","-6,035,242.291","-3,200,000","-3,920,000","-240,000","-2,637,362.637","-360,000","-5,590,000","7,040,000","-2,395,437.262","-2,040,000","-1,680,000","1,170,000","-7,717,948.718","11,960,000","-32,800,000","17,820,000","-36,157,024.793","-66,000,000","-1,260,000","-4,144,000","-3,075,000","-7,680,000","-1,500,000","0","-1,959,183.673"
