name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"697,508,000","670,207,000","645,844,000","609,529,000","558,337,000","554,928,000","514,934,000","258,490,000","233,129,000","264,623,000"
	CurrentAssets,"220,559,000","195,671,000","166,742,000","223,376,000","376,920,000","402,691,000","361,808,000","134,371,000","111,290,000","165,557,000"
		CashCashEquivalentsAndShortTermInvestments,"97,340,000","73,333,000","47,481,000","101,593,000","277,681,000","303,051,000","270,271,000","47,295,000","27,416,000","75,903,000"
			CashAndCashEquivalents,"97,340,000","73,333,000","47,481,000","101,593,000","277,681,000","303,051,000","270,271,000","47,295,000","27,416,000","75,903,000"
		Receivables,"75,807,000","76,929,000","73,234,000","73,130,000","63,798,000","77,159,000","66,789,000","63,739,000","61,653,000","70,367,000"
			AccountsReceivable,"75,807,000","76,929,000","73,234,000","73,130,000","63,798,000","77,159,000","66,789,000","63,739,000","61,653,000","70,367,000"
				GrossAccountsReceivable,"84,257,000","86,080,000","82,079,000","82,529,000","71,857,000","85,751,000","74,356,000","71,408,000","69,129,000","77,882,000"
				AllowanceForDoubtfulAccountsReceivable,"-8,450,000","-9,151,000","-8,845,000","-9,399,000","-8,059,000","-8,592,000","-7,567,000","-7,669,000","-7,476,000","-7,515,000"
			LoansReceivable,,,,,,,,,"218,000",
		PrepaidAssets,"21,513,000","20,536,000","18,167,000","17,593,000","26,696,000","13,259,000","16,003,000","13,349,000","13,810,000","11,695,000"
		RestrictedCash,"25,899,000","24,873,000","27,860,000","31,060,000","8,745,000","9,222,000","8,745,000","9,988,000","8,411,000","7,592,000"
	TotalNonCurrentAssets,"476,949,000","474,536,000","479,102,000","385,686,000","181,516,000","152,237,000","153,126,000","124,119,000","121,839,000","99,066,000"
		NetPPE,"121,872,000","118,639,000","119,006,000","83,767,000","80,389,000","56,557,000","55,935,000","55,657,000","55,710,000","54,727,000"
			GrossPPE,"275,251,000","266,854,000","258,314,000","212,583,000","203,601,000","175,687,000","170,692,000","165,420,000","162,136,000","156,403,000"
				Properties,"0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"195,233,000","183,712,000","174,000,000","127,925,000","119,500,000","113,370,000","107,884,000","103,694,000","99,242,000","94,918,000"
				OtherProperties,"59,070,000","62,186,000","63,355,000","63,641,000","63,200,000","41,410,000","41,918,000","40,698,000","42,013,000","40,598,000"
				Leases,"20,948,000","20,956,000","20,959,000","21,017,000","20,901,000","20,907,000","20,890,000","21,028,000","20,881,000","20,887,000"
			AccumulatedDepreciation,"-153,379,000","-148,215,000","-139,308,000","-128,816,000","-123,212,000","-119,130,000","-114,757,000","-109,763,000","-106,426,000","-101,676,000"
		GoodwillAndOtherIntangibleAssets,"305,686,000","306,144,000","311,942,000","254,715,000","56,294,000","50,700,000","51,286,000","53,116,000","53,456,000","32,075,000"
			Goodwill,"270,036,000","270,041,000","274,862,000","218,184,000","19,529,000","18,711,000","18,667,000","19,355,000","20,231,000","0"
			OtherIntangibleAssets,"35,650,000","36,103,000","37,080,000","36,531,000","36,765,000","31,989,000","32,619,000","33,761,000","33,225,000","32,075,000"
		NonCurrentDeferredAssets,"46,233,000","47,853,000","45,399,000","44,118,000","42,066,000","41,717,000","42,812,000","10,390,000","10,563,000","11,196,000"
			NonCurrentDeferredTaxesAssets,"34,554,000","35,298,000","32,816,000","32,573,000","30,373,000","29,974,000","32,440,000",,,
		NonCurrentPrepaidAssets,,,,,,,"3,093,000","4,956,000","2,110,000","1,068,000"
		OtherNonCurrentAssets,"3,158,000","1,900,000","2,755,000","3,086,000","2,767,000","3,263,000",,,"110,000,000",
TotalLiabilitiesNetMinorityInterest,"464,677,000","440,123,000","421,633,000","381,685,000","331,761,000","329,442,000","296,373,000","559,477,000","504,633,000","377,055,000"
	CurrentLiabilities,"356,562,000","369,132,000","345,695,000","326,729,000","275,195,000","291,968,000","263,515,000","278,519,000","253,754,000","334,529,000"
		PayablesAndAccruedExpenses,"55,856,000","53,173,000","60,640,000","54,662,000","47,816,000","48,078,000","47,118,000","45,555,000","32,575,000","52,415,000"
			Payables,"14,578,000","13,536,000","10,701,000","11,694,000","13,815,000","11,576,000","11,828,000","13,769,000","7,967,000","23,912,000"
				AccountsPayable,"14,578,000","13,000,000","10,701,000","11,694,000","11,115,000","8,876,000","11,828,000","13,769,000","7,967,000","10,729,000"
				DividendsPayable,,"536,000","0","0","2,700,000","2,700,000","0","0","0","13,183,000"
				OtherPayable,,"536,000",,,,,,,,
			CurrentAccruedExpenses,"41,278,000","39,637,000","49,939,000","42,968,000","34,001,000","36,502,000","35,290,000","31,786,000","24,608,000","28,503,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"9,917,000","26,462,000","23,101,000","15,648,000","5,854,000","22,372,000","16,154,000","11,025,000","6,363,000","22,237,000"
		CurrentDebtAndCapitalLeaseObligation,"5,681,000","4,217,000","2,756,000","3,912,000","4,932,000","882,000","1,179,000","649,000","9,394,000","50,804,000"
			CurrentDebt,"1,250,000",,,,,"882,000","1,179,000","649,000","9,394,000","50,804,000"
				OtherCurrentBorrowings,"1,250,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"4,431,000","4,217,000","2,756,000","3,912,000","4,932,000","882,000",,,,
		CurrentDeferredLiabilities,"259,343,000","261,351,000","230,741,000","210,587,000","207,028,000","210,556,000","189,573,000","210,307,000","196,951,000","201,520,000"
			CurrentDeferredRevenue,"235,236,000","237,344,000","211,036,000","210,587,000","204,971,000","207,560,000","185,445,000","187,041,000","189,426,000","191,745,000"
		OtherCurrentLiabilities,"25,765,000","23,929,000","28,457,000","41,920,000","9,565,000","10,080,000","9,491,000","10,983,000","8,471,000","7,553,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"108,115,000","70,991,000","75,938,000","54,956,000","56,566,000","37,474,000","32,858,000","280,958,000","250,879,000","42,526,000"
		LongTermDebtAndCapitalLeaseObligation,"71,982,000","24,388,000","27,041,000","27,060,000","27,005,000","225,000","329,000","173,361,000","164,429,000","682,000"
			LongTermDebt,"48,554,000",,,,,"225,000","329,000","173,361,000","164,429,000","682,000"
			LongTermCapitalLeaseObligation,"23,428,000","24,388,000","27,041,000","27,060,000","27,005,000","225,000",,,,
		NonCurrentDeferredLiabilities,"23,981,000","35,774,000","37,848,000","16,286,000","19,274,000","28,344,000","23,044,000","97,766,000","75,330,000","41,844,000"
			NonCurrentDeferredRevenue,"10,479,000","11,666,000","11,544,000","12,025,000","13,162,000","14,702,000","12,095,000","11,396,000","12,058,000","14,046,000"
		RestrictedCommonStock,,,,,,,,"47,223,000","32,586,000",
		OtherNonCurrentLiabilities,"12,152,000","10,829,000","11,049,000","11,610,000","10,287,000","8,905,000","9,485,000","9,831,000","11,120,000",
TotalEquityGrossMinorityInterest,"232,831,000","230,084,000","224,211,000","227,844,000","226,576,000","225,486,000","218,561,000","-300,987,000","-271,504,000","-112,432,000"
	StockholdersEquity,"232,831,000","230,084,000","224,211,000","227,844,000","226,576,000","225,486,000","218,561,000","-300,987,000","-271,504,000","-112,432,000"
		CapitalStock,"149,000","149,000","149,000","148,000","147,000","146,000","146,000","54,000","54,000","54,000"
			PreferredStock,"0","0","0","0","0","0","0",,,
			CommonStock,"149,000","149,000","149,000","148,000","147,000","146,000","146,000","54,000","54,000","54,000"
		AdditionalPaidInCapital,"227,751,000","222,621,000","215,647,000","209,629,000","205,811,000","206,541,000","200,722,000",,,
		RetainedEarnings,"24,477,000","24,811,000","21,582,000","25,530,000","24,722,000","21,926,000","21,696,000","-305,861,000","-262,017,000","-90,701,000"
		TreasuryStock,,,,,,"0","0","38,638,000","38,638,000","38,638,000"
		GainsLossesNotAffectingRetainedEarnings,"-19,546,000","-17,497,000","-13,167,000","-7,463,000","-4,104,000","-3,127,000","-4,003,000","-3,765,000","-3,489,000","-491,000"
		OtherEquityInterest,,,,,,,,"47,223,000","32,586,000","17,344,000"
TotalCapitalization,"281,385,000","230,084,000","224,211,000","227,844,000","226,576,000","225,486,000","218,890,000","-127,626,000","-107,075,000","-111,750,000"
CommonStockEquity,"232,831,000","230,084,000","224,211,000","227,844,000","226,576,000","225,486,000","218,561,000","-300,987,000","-271,504,000","-112,432,000"
CapitalLeaseObligations,"27,859,000","28,605,000","29,797,000","30,972,000","31,937,000","1,107,000",,,,
NetTangibleAssets,"-72,855,000","-76,060,000","-87,731,000","-26,871,000","170,282,000","174,786,000","167,275,000","-354,103,000","-324,960,000","-144,507,000"
WorkingCapital,"-136,003,000","-173,461,000","-178,953,000","-103,353,000","101,725,000","110,723,000","98,293,000","-144,148,000","-142,464,000","-168,972,000"
InvestedCapital,"282,635,000","230,084,000","224,211,000","227,844,000","226,576,000","225,486,000","220,069,000","-126,977,000","-97,681,000","-60,946,000"
TangibleBookValue,"-72,855,000","-76,060,000","-87,731,000","-26,871,000","170,282,000","174,786,000","167,275,000","-354,103,000","-324,960,000","-144,507,000"
TotalDebt,"77,663,000","28,605,000","29,797,000","30,972,000","31,937,000","1,107,000","1,508,000","174,010,000","173,823,000","51,486,000"
NetDebt,,,,,,,,"126,715,000","146,407,000",
ShareIssued,"149,368,000","149,093,000","148,591,000","147,845,000","147,089,000","146,444,000","146,105,000","143,231,049","143,231,049","143,231,049"
OrdinarySharesNumber,"149,368,000","149,093,000","148,591,000","147,845,000","147,089,000","146,444,000","146,105,000","143,231,049","143,231,049","143,231,049"
