name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"854,691,000","261,703,000","193,565,000","225,894,000","173,528,000","174,386,000","176,023,000","178,392,000","163,912,000","163,899,000","177,295,604","154,780,021","128,645,789","94,687,893","101,815,593","166,917,883","122,233,476","123,714,701","40,483,346","41,575,480","14,758,496","15,674,876","14,622,656","12,371,673","11,815,299","10,659,708","11,369,607","10,204,125","9,587,488","7,642,474","11,665,294","4,094,486",,"2,839,462","2,605,231","2,593,046","2,446,566","2,529,683","1,965,153","1,649,451","1,631,844","1,545,440","1,431,965","1,093,708","1,039,693","1,034,926","1,019,078","1,039,695","802,885","742,352","616,975","580,942","501,183","557,751","479,808","9,795","10,000",,,,,,,,,,,,,,,,,
	OperatingRevenue,"854,691,000","261,703,000","193,565,000","225,894,000","173,528,000","174,386,000","176,023,000","178,392,000","163,912,000","163,899,000","177,295,604","154,780,021","128,645,789","94,687,893","101,815,593","166,917,883","122,233,476","123,714,701","40,483,346","41,575,480","14,758,496","15,674,876","14,622,656","12,371,673","11,815,299","10,659,708","11,369,607","10,204,125","9,587,488","7,642,474","11,665,294","4,094,486",,"2,839,462","2,605,231","2,593,046","2,446,566","2,529,683","1,965,153","1,649,451","1,631,844","1,545,440","1,431,965","1,093,708","1,039,693","1,034,926","1,019,078","1,039,695","802,885","742,352","616,975","580,942","501,183","557,751","479,808","9,795","10,000",,,,,,,,,,,,,,,,,
CostOfRevenue,"676,256,000","220,730,000","171,839,000","147,473,000","136,214,000","140,616,000","137,105,000","121,823,000","136,079,000","144,204,000","151,879,511","131,129,813","101,363,101","83,432,474","79,410,425","96,828,245","99,464,892","84,670,608","39,096,618","40,239,642","13,715,485","12,715,864","12,171,183","10,133,005","9,705,188","8,463,541","8,264,189","7,567,868","6,555,592","6,090,345","6,161,645","3,259,839",,"2,708,712","2,140,615","2,366,393","1,860,493","1,982,875","1,798,957","1,205,673","1,328,659","1,139,379","1,097,132","939,337","947,489","907,198","868,119","864,719","674,686","551,514","455,183","387,692","419,554","640,802","362,495","3,960","0",,,,,,,,,,,,,,,,,
GrossProfit,"178,435,000","40,973,000","21,726,000","78,421,000","37,314,000","33,770,000","38,918,000","56,569,000","27,833,000","19,695,000","25,416,093","23,650,208","27,282,688","11,255,419","22,405,168","70,089,638","22,768,584","39,044,093","1,386,728","1,335,838","1,043,011","2,959,012","2,451,473","2,238,668","2,110,111","2,196,167","3,105,418","2,636,257","3,031,896","1,552,129","5,503,649","834,647",,"130,750","464,616","226,653","586,073","546,808","166,196","443,778","303,185","406,061","334,833","154,371","92,204","127,728","150,959","174,976","128,199","190,838","161,792","193,250","81,629","-83,051","117,313","5,835","10,000",,,,,,,,,,,,,,,,,
OperatingExpense,"75,826,000","14,762,000","19,478,000","25,261,000","16,326,000","11,989,000","13,042,000","19,213,000","14,927,000","15,330,000","14,483,183","11,590,040","12,553,920","14,563,277","16,602,700","13,512,534","15,618,837","16,342,384","5,501,679","5,044,451","5,967,231","4,634,866","4,625,884","4,001,133","5,839,163","3,655,639","3,518,325","4,300,954","2,866,578","3,083,658","3,645,188","2,021,231",,"1,154,783","1,278,103","1,587,040","1,298,045","1,071,891","1,603,421","506,804","356,338","675,616","208,631","237,710","279,648","141,797","154,343","193,509","88,198","265,501","149,179","132,443","182,901","29,727","414,960","355,681","83,134","7,862","9,902","6,096","8,955","11,698","7,986","7,209","7,458","4,831","3,256","4,267","2,713","3,103","974","2,152","4,856","2,107"
	SellingGeneralAndAdministration,"64,556,000","11,943,000","16,601,000","21,813,000","14,199,000","9,464,000","9,456,000","16,270,000","11,556,000","11,834,000","11,451,046","7,949,814","11,817,555","10,263,960","11,871,977","9,032,024","11,471,829","11,735,898","5,345,742","4,889,184","5,805,636","4,485,932","4,455,329","3,836,475","5,774,796","3,510,045","3,440,641","4,237,203","2,931,384","2,889,598","3,451,907","2,009,332",,"1,142,988","1,271,575","1,580,654","1,291,393","1,065,758","1,598,373","501,858","351,547","672,841","204,690","235,130","276,355","138,929","152,013","190,516","85,192","260,094","139,557","122,105","172,562","19,944","404,964","355,681","83,134","7,862","9,902","6,096","8,955","11,698","7,986","7,209","7,458","4,831","3,256","4,267","2,713","3,103","974","2,152","4,856","2,107"
		GeneralAndAdministrativeExpense,"64,556,000","11,943,000","16,601,000","21,813,000","14,199,000","9,464,000","9,456,000","16,270,000","11,556,000","11,834,000","11,451,046","7,949,814","11,817,555","10,263,960","11,871,977","9,032,024","11,471,829","11,735,898","5,345,742","4,889,184","5,805,636","4,485,932","4,455,329","3,836,475","5,774,796","3,510,045","3,440,641","4,237,203","2,931,384","2,889,598","3,451,907","2,009,332",,"1,142,988","1,271,575","1,580,654","1,291,393","1,065,758","1,598,373","501,858","351,547","672,841","204,690","235,130","276,355","138,929","152,013","190,516","85,192","260,094","139,557","122,105","172,562",,,,"83,134",,,,,,,,,,,,,,,,,
			OtherGandA,"64,556,000","11,943,000","16,601,000","21,813,000","14,199,000","9,464,000","9,456,000","16,270,000","11,556,000","11,834,000","11,451,046","7,949,814","11,817,555","10,263,960","11,871,977","9,032,024","11,471,829","11,735,898","5,345,742","4,889,184","5,805,636","4,485,932","4,455,329","3,836,475","5,774,796","3,510,045","3,440,641","4,237,203","2,931,384","2,889,598","3,451,907","2,009,332",,"1,142,988","1,271,575","1,580,654","1,291,393",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"17,694,000","4,374,000","4,412,000","4,671,000","4,237,000","4,197,000","4,346,000","4,674,000","4,628,000","4,702,000","4,487,617","4,920,429","4,454,571","4,417,581","4,483,552","4,843,037","4,918,078","5,058,512","155,937","155,267","161,595","148,934","170,555","164,658","64,367","145,594","77,684","63,751","-64,806","194,060","193,281","11,899",,"11,795","6,528","6,386","6,652","6,133","5,048","4,946","4,791","2,775","3,941","2,580","3,293","2,868","2,330","2,993","3,006","5,407","9,622","10,338","10,338","9,784","9,996",,"0",,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"17,694,000","4,374,000","4,412,000","4,671,000","4,237,000","4,197,000","4,346,000","4,674,000","4,628,000","4,702,000","4,487,617","4,920,429","4,454,571","4,417,581","4,483,552","4,843,037","4,918,078","5,058,512","155,937","155,267","161,595","148,934","170,555","164,658","64,367","145,594","77,684","63,751","-64,806","194,060","193,281","11,899",,"11,795","6,528","6,386","6,652","6,133","5,048","4,946","4,791","2,775","3,941","2,580","3,293","2,868","2,330","2,993","3,006","5,407","9,622","10,338","10,338","9,784","9,996",,"0",,,,,,,,,,,,,,,,,
