name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
OperatingCashFlow,"1,027,434,000","233,709,000","232,695,000","278,374,000","282,656,000","216,686,000","165,019,000","176,818,000","-76,397,000","23,592,000","133,603,000","151,077,000","100,222,000","164,090,000","102,355,000","114,181,000","99,466,000","118,525,000","91,692,000","127,938,000","82,930,000","111,790,000","44,775,000","67,395,000","79,885,000","83,030,000","98,397,000","85,673,000","96,138,000","59,638,000","90,358,000","94,172,000","81,160,000","57,169,000","43,252,000","68,013,000","75,508,000","88,118,000","-3,400,000","37,072,000","31,285,000","77,488,000","70,594,000","85,348,000","20,223,000","77,345,000","44,109,000","91,204,000","76,828,000","72,929,000","81,934,000","59,584,000","47,455,000","52,058,000","41,261,000","26,117,000","75,651,000","77,450,000","65,186,000","89,393,000","31,139,000","97,964,000","91,288,000","123,705,000","47,858,000","156,662,000","108,955,000","112,796,000","61,221,000","136,936,000","65,815,000","113,294,000","45,133,000","45,352,000","40,514,000","47,310,000","43,105,000","41,758,000","39,085,000","30,989,000","64,678,000","43,418,000","50,453,000","35,457,000","45,536,000","26,617,000","28,519,000","34,215,000","27,279,000","123,114,000","42,500,000","40,100,000","31,800,000","43,300,000","37,000,000","17,600,000","27,700,000","39,400,000","47,600,000","15,500,000","24,800,000","28,500,000","13,200,000","19,100,000","19,900,000","39,900,000","25,000,000","24,800,000","45,500,000","19,000,000","-6,200,000","37,300,000","19,300,000","5,500,000","13,700,000"
	CashFlowFromContinuingOperatingActivities,"1,027,434,000","233,709,000","232,695,000","278,374,000","282,656,000","216,686,000","165,019,000","176,818,000","-76,397,000","23,592,000","133,603,000","151,077,000","100,222,000","164,090,000","102,355,000","114,181,000","99,466,000","118,525,000","91,692,000","127,938,000","83,189,000","112,045,000","45,975,000","96,645,000","77,231,000","83,030,000","98,397,000","85,673,000","96,138,000","59,638,000","90,358,000","94,172,000","81,160,000","57,169,000","43,252,000","68,013,000","77,652,000","88,118,000","-3,400,000","37,072,000","31,285,000","77,488,000","70,594,000","85,348,000","20,223,000","77,345,000","44,109,000","91,204,000","76,828,000","72,929,000","81,934,000","59,584,000","47,455,000","52,058,000","41,261,000","26,117,000","75,651,000","77,450,000","65,186,000","89,393,000","31,139,000","97,964,000","91,288,000","123,705,000","47,858,000","156,662,000","108,955,000","112,796,000","61,221,000","136,936,000","65,815,000","113,294,000","45,133,000","45,352,000","40,514,000","47,310,000","43,105,000","41,758,000","39,085,000","30,989,000","64,678,000","43,418,000","50,453,000","35,457,000","45,536,000","26,617,000","28,519,000","34,215,000","27,279,000","123,114,000","42,500,000","40,100,000","31,800,000","43,300,000","37,000,000","17,600,000","27,700,000","39,400,000","47,600,000","15,500,000","24,800,000","28,500,000","13,200,000","19,100,000","19,900,000","39,900,000","25,000,000","24,800,000","45,500,000","19,000,000","-6,200,000","37,300,000","19,300,000","5,500,000","13,700,000"
		NetIncomeFromContinuingOperations,"524,613,000","162,928,000","109,782,000","138,174,000","113,729,000","102,161,000","83,287,000","38,116,000","-108,544,000","-147,559,000","24,296,000","39,405,000","48,484,000","45,451,000","22,867,000","11,837,000","38,598,000","41,399,000","82,150,000","22,976,000","27,561,000","35,114,000","10,742,000","161,864,000","-323,000","33,190,000","-6,869,000","25,425,000","-6,425,000","35,103,000","-32,423,000","-3,328,000","5,338,000","-11,225,000","-67,591,000","-34,595,000","-5,531,000","-11,627,000","-911,777,000","-17,082,000","-691,000","6,475,000","-3,026,000","6,981,000",,,"-17,886,000","14,866,000","12,026,000","9,682,000","-1,024,000","6,315,000","12,778,000","-13,828,000","-220,774,000","8,698,000","21,658,000","-32,587,000","31,229,000","31,828,000","22,112,000","217,866,000","56,308,000","-12,930,000","10,160,000","63,240,000","22,944,000","32,948,000","48,638,000","40,080,000","46,907,000","35,549,000","15,533,000","13,465,000","12,336,000","7,714,000","4,444,000","16,439,000","3,880,000","11,273,000","17,034,000","7,825,000","6,371,000","4,113,000","8,409,000","6,057,000","-4,657,000","3,700,000","6,653,000","57,069,000","9,300,000","10,400,000","9,700,000","10,600,000","9,300,000","5,900,000","4,100,000","9,300,000","5,900,000","3,500,000","-77,800,000","4,100,000","-1,200,000","3,500,000","11,300,000","10,600,000","4,200,000","11,900,000","11,500,000","7,300,000","5,500,000","200,000","3,300,000","4,000,000","3,200,000"
		OperatingGainsLosses,,"-9,425,000","29,638,000","42,000",,,"-13,097,000","413,000","412,000","175,000","34,199,000","242,000",,,"0","0","0","61,000","-298,000","319,000","378,000","156,000","-48,652,000","41,518,000","12,050,000","-11,204,000","817,000","-17,563,000","24,986,000","-3,506,000","-910,000","71,000","904,000","154,000","24,689,000","27,141,000",,,,"5,221,000",,,"-4,534,000","-54,000","0","20,000","4,066,000","-1,264,000","-1,167,000","-5,173,000","35,509,000","-32,586,000","-14,222,000","-1,136,000",,,"-2,245,000","-197,000","10,498,000","-10,268,000","142,000","-284,010,000","-25,185,000","-4,828,000","836,000","2,712,000","47,526,000","2,201,000","-739,000","19,586,000","-24,134,000","-20,124,000","-2,177,000","-4,247,000","-1,468,000","184,000","11,801,000","4,324,000","19,068,000","3,478,000","5,365,000","15,183,000","5,797,000","3,056,000","-563,000","759,000","3,341,000","485,000","2,564,000","446,000","-1,400,000","2,700,000","0","1,000,000","0","0",,,,"8,900,000","125,400,000","-100,000","400,000",,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,631,000","-7,583,000","-18,426,000","-5,976,000","-4,014,000",,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"265,798,000","62,478,000","68,455,000","67,586,000","67,279,000","64,467,000","75,533,000","69,320,000","69,213,000","66,965,000","76,173,000","65,092,000","68,051,000","67,253,000","70,092,000","54,688,000","53,923,000","51,276,000","55,794,000","55,201,000","52,563,000","53,964,000","52,395,000","47,928,000","48,250,000","47,653,000","51,867,000","51,345,000","51,964,000","51,942,000","52,799,000","66,168,000","65,898,000","66,179,000","69,055,000","69,002,000","70,285,000","70,071,000","63,207,000","50,409,000","50,702,000","50,014,000","50,237,000","46,034,000","48,488,000","50,584,000","51,370,000","52,451,000","55,408,000","40,046,000","39,103,000","40,579,000","42,093,000","42,652,000","46,416,000","39,161,000","43,775,000","44,382,000","43,414,000","42,892,000","43,086,000","41,747,000","44,758,000","52,019,000","58,130,000","57,766,000","50,188,000","42,003,000","44,129,000","43,403,000","43,172,000","41,395,000","26,585,000","24,974,000","24,110,000","24,019,000","23,162,000","22,933,000","23,358,000","22,983,000","22,126,000","21,610,000","25,701,000","25,484,000","24,459,000","24,167,000","24,108,000","22,688,000","22,132,000","21,552,000","19,400,000","17,400,000","18,600,000","18,700,000","18,500,000","17,900,000","18,400,000","18,600,000","16,800,000","18,500,000","18,000,000","15,700,000","15,100,000","14,700,000","15,500,000","15,800,000","14,600,000","13,500,000","14,000,000","13,400,000","13,600,000","11,200,000","10,700,000","10,400,000","9,800,000"
			DepreciationAndAmortization,"265,798,000","62,478,000","68,455,000","67,586,000","67,279,000","64,467,000","75,533,000","69,320,000","69,213,000","66,965,000","76,173,000","65,092,000","68,051,000","67,253,000","70,092,000","54,688,000","53,923,000","51,276,000","55,794,000","55,201,000","52,563,000","53,964,000","52,395,000","47,928,000","48,250,000","47,653,000","51,867,000","51,345,000","51,964,000","51,942,000","52,799,000","66,168,000","65,898,000","66,179,000","69,055,000","69,002,000","70,285,000","70,071,000","63,207,000","50,409,000","50,702,000","50,014,000","50,237,000","46,034,000","48,488,000","50,584,000","51,370,000","52,451,000","55,408,000","40,046,000","39,103,000","40,579,000","42,093,000","42,652,000","46,416,000","39,161,000","43,775,000","44,382,000","43,414,000","42,892,000","43,086,000","41,747,000","44,758,000","52,019,000","58,130,000","57,766,000","50,188,000","42,003,000","44,129,000","43,403,000","43,172,000","41,395,000","26,585,000","24,974,000","24,110,000","24,019,000","23,162,000","22,933,000","23,358,000","22,983,000","22,126,000","21,610,000","25,701,000","25,484,000","24,459,000","24,167,000","24,108,000","22,688,000","22,132,000","21,552,000","19,400,000","17,400,000","18,600,000","18,700,000","18,500,000","17,900,000","18,400,000","18,600,000","16,800,000","18,500,000","18,000,000","15,700,000","15,100,000","14,700,000","15,500,000","15,800,000","14,600,000","13,500,000","14,000,000","13,400,000","13,600,000","11,200,000","10,700,000","10,400,000","9,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,575,000","43,170,000","41,970,000","41,440,000","41,937,000","40,612,000","43,624,000","50,887,000","56,986,000","56,690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","1,212,000","1,444,000","1,452,000","1,149,000","1,135,000","1,134,000","1,132,000","1,144,000","1,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","1,212,000","1,444,000","1,452,000","1,149,000","1,135,000","1,134,000","1,132,000","1,144,000","1,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
