name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
TotalRevenue,"1,591,704,000","409,800,000","409,333,000","390,779,000","381,792,000","362,765,000","333,806,000","329,458,000","291,842,000","294,132,000","256,438,000","224,756,000","192,549,000","180,454,000","180,578,000","196,996,000","201,902,000","205,046,000","204,961,000","176,580,000","166,807,000","156,397,000","153,283,000","126,555,000","126,300,000","134,999,000","131,545,000","114,570,000","99,801,000","95,961,000","82,106,000","80,777,000","76,560,000","73,089,000","66,623,000","60,456,000","57,473,000","58,440,000","56,359,000","53,655,000","51,070,000","43,391,000","33,382,000","37,791,000","36,448,000","35,699,000","29,859,000","29,216,000","31,207,000","33,710,000","31,770,000","34,093,000","31,514,000","32,373,000","29,934,217","33,117,401","31,098,150","23,413,233","27,959,116","25,678,608","24,591,291","18,058,348","9,493,596","15,121,198","13,164,371","12,692,267","9,621,953","8,204,941","7,241,777","6,864,300","5,854,387","5,039,072","0"
	OperatingRevenue,"1,591,704,000","409,800,000","409,333,000","390,779,000","381,792,000","362,765,000","333,806,000","329,458,000","291,842,000","294,132,000","256,438,000","224,756,000","192,549,000","180,454,000","180,578,000","196,996,000","201,902,000","205,046,000","204,961,000","176,580,000","166,807,000","156,397,000","153,283,000","126,555,000","126,300,000","134,999,000","131,545,000","114,570,000","99,801,000","95,961,000","82,106,000","80,777,000","76,560,000","73,089,000","66,623,000","60,456,000","57,473,000","58,440,000","56,359,000","53,655,000","51,070,000","43,391,000","33,382,000","37,791,000","36,448,000","35,699,000","29,859,000","29,216,000","31,207,000","33,710,000","31,770,000","34,093,000","31,514,000","32,373,000","29,934,217","33,117,401","31,098,150","23,515,911","27,909,809","25,813,753","24,690,797","18,236,563","9,571,645","15,319,640","13,226,857","12,868,328","9,621,953","8,204,941","7,599,991","6,864,300","5,854,387","5,039,072","0"
CostOfRevenue,"42,243,000","8,598,000","7,833,000","7,128,000","18,684,000","5,453,000","5,712,000","5,897,000","9,985,000","5,572,000","8,598,000","4,038,000","8,290,000","3,066,000","2,414,000","2,719,000","1,920,000","2,184,000","1,811,000","1,519,000","1,153,000","1,328,000","1,120,000","-93,000","784,000","901,000","1,184,000","1,727,000","530,000","351,000","450,000","700,000","-38,000","738,000","930,000","458,000","649,000","415,000","451,000","218,000","639,000","331,000","461,000","312,000","256,000","61,000","2,350,000","600,000","1,111,000","1,066,000","1,751,000","2,252,000","1,191,000","919,000","0","0",,,,,,,,,,,,,,,,,
GrossProfit,"1,549,461,000","401,202,000","401,500,000","383,651,000","363,108,000","357,312,000","328,094,000","323,561,000","281,857,000","288,560,000","247,840,000","220,718,000","184,259,000","177,388,000","178,164,000","194,277,000","199,982,000","202,862,000","203,150,000","175,061,000","165,654,000","155,069,000","152,163,000","126,648,000","125,516,000","134,098,000","130,361,000","112,843,000","99,271,000","95,610,000","81,656,000","80,077,000","76,598,000","72,351,000","65,693,000","59,998,000","56,824,000","58,025,000","55,908,000","53,437,000","50,431,000","43,060,000","32,921,000","37,479,000","36,192,000","35,638,000","27,509,000","28,616,000","30,096,000","32,644,000","30,019,000","31,841,000","30,323,000","31,454,000","29,934,217","33,117,401",,,,,,,,,,,,,,,,,
OperatingExpense,"481,912,000","126,740,000","122,525,000","121,733,000","110,914,000","111,715,000","106,738,000","101,383,000","93,481,000","94,306,000","71,554,000","64,119,000","56,248,000","56,803,000","54,600,000","50,931,000","54,018,000","53,620,000","51,424,000","46,926,000","44,572,000","40,783,000","39,614,000","36,181,000","34,877,000","32,613,000","31,453,000","30,794,000","25,598,000","25,661,000","25,891,000","22,026,000","20,648,000","22,649,000","19,567,000","15,169,000","15,943,000","16,465,000","15,394,000","15,543,000","15,485,000","16,338,000","15,014,000","14,166,000","16,173,000","14,767,000","12,693,000","12,549,000","15,369,000","13,049,000","10,988,000","11,324,000","12,508,000","11,924,000","16,091,910","15,615,622","10,110,606","7,941,731","8,662,174","6,752,205","5,812,546","7,177,546","3,466,606","4,522,888","4,617,542","4,288,738","3,722,306","3,716,767","2,389,063","-894,968","2,605,763","2,574,155","1,549,181"
	SellingGeneralAndAdministration,"150,989,000","41,424,000","38,326,000","36,694,000","34,545,000","36,073,000","34,542,000","31,718,000","32,018,000","33,385,000","27,402,000","23,286,000","22,272,000","23,451,000","21,734,000","20,982,000","19,552,000","17,818,000","15,312,000","15,011,000","15,079,000","13,197,000","13,090,000","12,305,000","12,045,000","11,471,000","11,314,000","10,778,000","10,642,000","10,905,000","11,438,000","8,672,000","8,206,000","8,959,000","8,640,000","6,380,000","7,225,000","7,818,000","7,241,000","7,052,000","6,697,000","7,592,000","6,791,000","5,736,000","7,818,000","6,874,000","6,689,000","6,213,000","9,464,000","6,169,000","4,759,000","4,859,000","5,800,000","5,678,000","10,020,723","4,990,826","4,772,314","4,414,136","4,668,902","3,463,786","3,021,472","4,637,681","2,242,320","2,548,517","2,855,142","2,544,871","2,907,138","1,990,971","1,415,067","1,698,249","1,727,725","1,631,600","1,212,457"
		GeneralAndAdministrativeExpense,"150,989,000","41,424,000","38,326,000","36,694,000","34,545,000","36,073,000","34,542,000","31,718,000","32,018,000","33,385,000","27,402,000","23,286,000","22,272,000","23,451,000","21,734,000","20,982,000","19,552,000","17,818,000","15,312,000","15,011,000","15,079,000","13,197,000","13,090,000","12,305,000","12,045,000","11,471,000","11,314,000","10,778,000","10,642,000","10,905,000","11,438,000","8,672,000","8,206,000","8,959,000","8,640,000","6,380,000","7,225,000","7,818,000","7,240,167",,,,,,,,,,,,,,,,,,"4,772,314","4,414,136","4,668,902","3,463,786","3,021,472","4,637,681",,"2,548,517","2,855,142","2,544,871",,"1,990,971","1,415,067","1,698,249",,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,772,314","4,414,136","4,668,902","3,463,786","3,021,472","4,637,681",,"2,548,517","2,855,142","2,544,871",,"2,546,380","1,415,067","1,698,249",,,
			OtherGandA,"150,989,000","41,424,000","38,326,000","36,694,000","34,545,000","36,073,000","34,542,000","31,718,000","32,018,000","33,385,000","27,402,000","23,286,000","22,272,000","23,451,000","21,734,000","20,982,000","19,552,000","17,818,000","15,312,000","15,011,000","15,079,000","13,197,000","13,090,000","12,305,000","12,045,000","11,471,000","11,314,000","10,778,000","10,642,000","10,905,000","11,438,000","8,672,000","8,206,000","8,959,000","8,640,000","6,380,000","7,225,000","7,818,000","7,240,167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-555,409",,,,,
	DepreciationAmortizationDepletionIncomeStatement,"330,923,000","85,316,000","84,199,000","85,039,000","76,369,000","75,642,000","72,196,000","69,665,000","61,463,000","60,921,000","44,152,000","40,833,000","33,976,000","33,352,000","32,866,000","29,949,000","34,466,000","35,802,000","36,112,000","31,915,000","29,493,000","27,586,000","26,524,000","23,876,000","22,832,000","21,142,000","20,139,000","20,016,000","14,956,000","14,756,000","14,453,000","13,354,000","12,442,000","13,690,000","10,927,000","8,789,000","8,718,000","8,647,000","8,153,000","8,491,000","8,788,000","8,746,000","8,223,000","8,430,000","8,355,000","7,893,000","6,004,000","6,336,000","5,905,000","6,880,000","6,229,000","6,465,000","6,708,000","6,246,000","6,071,187","10,624,796","5,338,292","3,527,595","3,993,272","3,288,419","2,791,074","2,539,865","1,224,286","1,974,371","1,762,400","1,743,867","1,417,571","1,170,387","973,996",,"383,401","928,356","0"
		DepreciationAndAmortizationInIncomeStatement,"330,923,000","85,316,000","84,199,000","85,039,000","76,369,000","75,642,000","72,196,000","69,665,000","61,463,000","60,921,000","44,152,000","40,833,000","33,976,000","33,352,000","32,866,000","29,949,000","34,466,000","35,802,000","36,112,000","31,915,000","29,493,000","27,586,000","26,524,000","23,876,000","22,832,000","21,142,000","20,139,000","20,016,000","14,956,000","14,756,000","14,453,000","13,354,000","12,442,000","13,690,000","10,927,000","8,789,000","8,718,000","8,647,000","8,390,401",,,"8,746,000",,,,,"6,004,000","6,336,000","5,905,000","6,880,000","6,229,000","6,465,000","6,708,000","6,246,000","6,071,187","10,624,796","5,338,292","3,527,595","3,993,272","3,288,419","2,791,074","2,539,865","1,224,286","1,974,371","1,762,400","1,743,867","1,417,571","1,170,387","973,996",,"383,401","928,356","0"
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,941,731","-8,662,174","-6,752,205","-5,812,546","-7,177,546","-3,466,606","-4,522,888","-4,617,542","-4,288,738",,,"-2,389,063","-2,593,217",,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,941,731","8,662,174","6,752,205","5,812,546","7,177,546","3,466,606","4,522,888","4,617,542","4,288,738",,"555,409","2,389,063",,"494,637","14,199","336,724"
