name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
	TotalNonCurrentAssets,"236,154,000","257,275,000","507,319,000","550,933,000","539,744,000","565,715,000","652,290,000","494,345,000","561,637,000","575,250,000","672,186,000","722,564,000","773,583,000","823,847,000","626,441,000","655,767,000","702,700,000","577,798,000","647,049,000","338,512,000","405,259,000","393,908,000","309,427,000","358,781,000","417,730,000","478,372,000","304,486,000","183,717,000","192,980,000","76,750,000","106,873,000","57,753,000","13,590,000","12,403,000","6,795,000","4,018,000","2,370,000","1,538,000"
		NetPPE,"123,131,000","101,238,000","220,180,000","349,813,000","363,168,000","346,850,000","346,131,000","344,840,000","348,389,000","337,061,000","335,660,000","320,114,000","298,648,000","246,622,000","232,863,000","219,226,000","204,230,000","199,606,000","182,358,000","180,419,000","181,720,000","156,955,000","131,737,000","109,299,000","96,638,000","82,614,000","61,564,000","16,803,000","16,850,000","15,740,000","14,978,000","12,857,000","11,984,000","10,920,000","5,392,000","2,515,000","2,120,000","1,288,000"
			GrossPPE,"144,343,000","121,644,000","278,947,000","408,774,000","417,966,000","397,910,000","393,204,000","388,642,000","388,701,000","373,634,000","368,236,000","349,949,000","325,536,000","275,798,000","258,502,000","241,393,000","223,159,000","215,455,000","195,597,000","190,982,000","196,004,000","169,399,000","142,811,000","118,928,000","104,796,000","89,435,000","67,420,000",,,"19,141,000",,,,"12,374,000",,,"2,784,000","1,815,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,"0","0"
				LandAndImprovements,,,"0","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000","1,210,000",,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"0","88,942,000","88,591,000","15,745,000","15,745,000","15,745,000","15,745,000","15,664,000","15,310,000","14,913,000","14,913,000","180,094,000","179,754,000","167,155,000","165,562,000","164,414,000","161,817,000","160,403,000","122,451,000",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"538,000","538,000","12,385,000","14,254,000","14,552,000","14,615,000","14,471,000","14,448,000","14,444,000","14,546,000","13,879,000","12,826,000","12,262,000","47,642,000","44,320,000","40,880,000","38,527,000","34,526,000","32,452,000","30,038,000","25,002,000","19,387,000","18,050,000","16,724,000","15,152,000","12,883,000","11,924,000",,,"8,823,000",,,,"5,114,000",,,"2,350,000","1,458,000"
				OtherProperties,"140,836,000","120,593,000","234,108,000","258,306,000","264,570,000","239,540,000","240,816,000","236,960,000","241,301,000","230,445,000","233,279,000","231,932,000","224,060,000",,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"2,957,000","501,000","875,000","14,803,000","14,939,000","92,514,000","86,858,000","86,260,000","82,048,000","77,981,000","76,178,000","67,470,000","60,766,000","46,669,000","33,103,000","31,876,000","17,744,000","15,189,000","1,212,000","476,000","34,854,000","136,315,000","110,922,000","88,264,000","75,719,000","65,542,000","44,527,000",,,,,,,,,,,
				Leases,"12,000","12,000","31,579,000","31,259,000","34,104,000","34,286,000","34,104,000","34,019,000","33,953,000","33,788,000","28,380,000","21,598,000","12,325,000","183,000","115,000","272,000","116,000","116,000","116,000","65,000","13,697,000","13,697,000","13,839,000","13,940,000","13,925,000","11,010,000","10,969,000",,,"10,318,000",,,,"7,260,000",,,"434,000","357,000"
			AccumulatedDepreciation,"-21,212,000","-20,406,000","-58,767,000","-58,961,000","-54,798,000","-51,060,000","-47,073,000","-43,802,000","-40,312,000","-36,573,000","-32,576,000","-29,835,000","-26,888,000","-29,176,000","-25,639,000","-22,167,000","-18,929,000","-15,849,000","-13,239,000","-10,563,000","-14,284,000","-12,444,000","-11,074,000","-9,629,000","-8,158,000","-6,821,000","-5,856,000",,,"-3,401,000",,,,"-1,454,000",,,"-664,000","-527,000"
		GoodwillAndOtherIntangibleAssets,"5,646,000","5,646,000","23,065,000","29,391,000","24,597,000","23,169,000","24,240,000","25,311,000","26,382,000","27,454,000","28,525,000","29,608,000","25,356,000","26,297,000","27,237,000","28,178,000","29,119,000","30,059,000","31,000,000","31,940,000","32,881,000","33,822,000","34,762,000","35,703,000","36,644,000","37,584,000","38,525,000","39,465,000","40,406,000","41,347,000","42,287,000","43,228,000",,,,,,
			Goodwill,"5,646,000","5,646,000","12,056,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000","13,128,000",,,,,,
			OtherIntangibleAssets,,,"11,009,000","16,263,000","11,469,000","10,041,000","11,112,000","12,183,000","13,254,000","14,326,000","15,397,000","16,480,000","12,228,000","13,169,000","14,109,000","15,050,000","15,991,000","16,931,000","17,872,000","18,812,000","19,753,000","20,694,000","21,634,000","22,575,000","23,516,000","24,456,000","25,397,000","26,337,000","27,278,000","28,219,000","29,159,000","30,100,000",,,,,,
		InvestmentsAndAdvances,"55,049,000","97,114,000","193,129,000","101,927,000","81,115,000","122,891,000","207,615,000","49,411,000","107,674,000","131,506,000","225,932,000","287,922,000","408,949,000","506,123,000","323,772,000","380,284,000","444,782,000","324,193,000","413,856,000","101,625,000","165,801,000","180,452,000","126,681,000","203,203,000","273,762,000","347,814,000","194,247,000","125,938,000","134,430,000","18,448,000","48,446,000",,,,,,,
			InvestmentinFinancialAssets,"55,049,000","97,114,000","193,129,000","101,927,000","81,115,000","122,891,000","207,615,000","49,411,000","107,674,000","131,506,000","225,932,000","287,922,000","408,949,000","506,123,000","323,772,000","380,284,000","444,782,000","324,193,000","413,856,000","101,625,000","165,801,000","180,452,000","126,681,000","203,203,000","273,762,000","347,814,000","194,247,000","125,938,000","134,430,000","18,448,000","48,446,000",,,,,,,
				AvailableForSaleSecurities,"55,049,000","97,114,000","193,129,000","101,927,000","81,115,000","122,891,000","207,615,000","49,411,000","107,674,000","131,506,000","225,932,000","287,922,000","408,949,000","506,123,000","323,772,000","380,284,000","444,782,000","324,193,000","413,856,000","101,625,000","165,801,000","180,452,000","126,681,000","203,203,000","273,762,000","347,814,000","194,247,000","125,938,000","134,430,000","18,448,000","48,446,000",,,,,,,
		OtherNonCurrentAssets,"52,328,000","53,277,000","70,945,000","69,802,000","70,864,000","72,805,000","74,304,000","74,783,000","79,192,000","79,229,000","82,069,000","84,920,000","40,630,000","44,805,000","42,569,000","28,079,000","24,569,000","23,940,000","19,835,000","24,528,000","24,857,000","22,679,000","16,247,000","10,576,000","10,686,000","10,360,000","10,150,000","1,511,000","1,294,000","1,215,000","1,162,000","1,668,000","1,606,000","1,483,000","1,403,000","1,503,000","250,000","250,000"
TotalLiabilitiesNetMinorityInterest,"227,812,000","219,518,000","469,117,000","469,898,000","436,946,000","426,196,000","422,463,000","425,759,000","408,671,000","442,431,000","420,508,000","386,970,000","366,516,000","357,774,000","350,999,000","303,977,000","296,607,000","277,135,000","264,438,000","257,111,000","257,191,000","248,682,000","223,749,000","182,377,000","172,197,000","151,841,000","128,635,000","80,203,000","59,317,000","65,482,000","68,301,000","74,866,000","65,345,000","72,723,000","70,562,000","73,274,000","78,958,000","125,069,000"
	CurrentLiabilities,"142,892,000","152,993,000","266,559,000","247,765,000","206,315,000","203,588,000","196,907,000","197,181,000","184,422,000","223,580,000","196,031,000","162,109,000","146,691,000","146,431,000","131,643,000","116,262,000","107,756,000","95,612,000","76,801,000","77,838,000","72,636,000","74,533,000","67,591,000","40,382,000","38,968,000","40,368,000","33,577,000","28,033,000","42,013,000","42,978,000","38,524,000","39,547,000","33,046,000","34,874,000","31,490,000","30,358,000","29,699,000","4,628,000"
		PayablesAndAccruedExpenses,"98,577,000","85,312,000","94,159,000","107,685,000","95,853,000","90,551,000","91,725,000","92,118,000","101,584,000","114,543,000","102,007,000","75,290,000","59,319,000","85,960,000","78,142,000","73,281,000","61,867,000","48,392,000","41,260,000","47,734,000","39,985,000","51,895,000","47,876,000","23,434,000","22,062,000","23,501,000","17,566,000","13,732,000","17,680,000","10,740,000","13,318,000","14,256,000","7,791,000","6,783,000","6,150,000","5,018,000","3,157,000","2,861,000"
			Payables,"28,350,000","25,883,000","21,668,000","39,294,000","20,232,000","21,602,000","25,309,000","26,181,000","30,527,000","42,995,000","41,874,000","29,458,000","30,241,000","17,831,000","12,891,000","17,936,000","12,028,000","12,873,000","12,309,000","14,424,000","8,769,000","13,664,000","6,710,000","2,363,000","3,136,000","6,334,000","3,469,000","2,339,000","2,551,000","2,954,000","3,641,000","2,586,000","2,601,000","4,359,000","1,144,000","1,609,000","2,227,000","2,173,000"
				AccountsPayable,"28,350,000","25,883,000","21,668,000","39,294,000","20,232,000","21,602,000","25,309,000","26,181,000","30,527,000","42,995,000","41,874,000","29,458,000","30,241,000","17,831,000","12,891,000","17,936,000","12,028,000","12,873,000","12,309,000","14,424,000","8,769,000","13,664,000","6,710,000","2,363,000","3,136,000","6,334,000","3,469,000","2,339,000","2,551,000","2,954,000","3,641,000","2,586,000","2,601,000","4,359,000","1,144,000","1,609,000","2,227,000","2,173,000"
			CurrentAccruedExpenses,"70,227,000","59,429,000","72,491,000","68,391,000","75,621,000","68,949,000","66,416,000","65,937,000","71,057,000","71,548,000","60,133,000","45,832,000","29,078,000","68,129,000","65,251,000","55,345,000","49,839,000","35,519,000","28,951,000","33,310,000","31,216,000","38,231,000","41,166,000","21,071,000","18,926,000","17,167,000","14,097,000","11,393,000","15,129,000","7,786,000","9,677,000","11,670,000","5,190,000","2,424,000","5,006,000","3,409,000","930,000","688,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"15,744,000","41,095,000","95,505,000","71,749,000","45,916,000","55,802,000","49,225,000","39,018,000","24,018,000","44,679,000","33,867,000","22,638,000","16,404,000","28,567,000","21,139,000","13,383,000","10,242,000","19,657,000","12,339,000","8,708,000","6,251,000","11,296,000","8,920,000","5,780,000","4,394,000","5,935,000","5,358,000","3,937,000",,"4,943,000",,,,"1,740,000",,,"618,000","911,000"
		CurrentDebtAndCapitalLeaseObligation,"25,510,000","23,152,000","29,441,000","28,669,000","28,063,000","25,024,000","22,218,000","20,955,000","20,380,000","20,175,000","19,931,000","18,872,000","17,566,000","1,424,000","1,318,000","1,214,000","1,048,000","1,051,000","815,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"25,510,000","23,152,000","29,441,000","28,669,000","28,063,000","25,024,000","22,218,000","20,955,000","20,380,000","20,175,000","19,931,000","18,872,000","17,566,000","1,424,000","1,318,000","1,214,000","1,048,000","1,051,000","815,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,822,000","2,282,000","11,660,000","11,767,000","11,229,000","11,556,000","11,106,000","14,433,000","15,424,000","18,854,000","21,747,000","22,674,000","22,732,000","29,207,000","30,417,000","27,323,000","34,040,000","25,674,000","21,897,000","19,666,000","19,560,000","6,220,000","6,277,000","7,222,000","7,203,000","6,853,000","6,827,000","6,555,000","24,333,000","26,289,000","25,206,000","25,291,000","25,255,000","26,078,000","25,340,000","25,340,000","25,340,000","340,000"
			CurrentDeferredRevenue,"1,822,000","2,282,000","11,660,000","11,767,000","11,229,000","11,556,000","11,106,000","14,433,000","15,424,000","18,854,000","21,747,000","22,674,000","22,732,000","29,207,000","30,417,000","27,323,000","34,040,000","25,674,000","21,897,000","19,666,000","19,560,000","6,209,000","6,209,000","6,209,000","6,209,000","5,889,000","5,889,000","5,670,000","24,333,000","25,375,000","25,206,000","25,291,000","25,255,000","25,340,000","25,340,000","25,340,000","25,340,000","340,000"
		OtherCurrentLiabilities,"1,239,000","1,152,000","35,794,000","27,895,000","25,254,000","20,655,000","22,633,000","30,657,000","23,016,000","25,329,000","18,479,000","22,635,000","30,670,000","1,273,000","627,000","1,061,000","559,000","838,000","490,000","1,730,000","6,840,000","5,122,000","4,518,000","3,946,000","5,309,000","4,079,000","3,826,000","3,809,000",,"1,006,000",,,,"273,000",,,"584,000","516,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"84,920,000","66,525,000","202,558,000","222,133,000","230,631,000","222,608,000","225,556,000","228,578,000","224,249,000","218,851,000","224,477,000","224,861,000","219,825,000","211,343,000","219,356,000","187,715,000","188,851,000","181,523,000","187,637,000","179,273,000","184,555,000","174,149,000","156,158,000","141,995,000","133,229,000","111,473,000","95,058,000","52,170,000","17,304,000","22,504,000","29,777,000","35,319,000","32,299,000","37,849,000","39,072,000","42,916,000","49,259,000","120,441,000"
		LongTermDebtAndCapitalLeaseObligation,"84,828,000","66,432,000","152,126,000","169,933,000","177,702,000","167,997,000","173,075,000","174,564,000","179,962,000","170,812,000","176,026,000","175,350,000","168,200,000","153,319,000","153,716,000","154,103,000","154,545,000","154,749,000","154,240,000","153,962,000","147,555,000","120,140,000","99,991,000","86,626,000","74,414,000","61,901,000","43,777,000",,,,,,,,,,,
			LongTermCapitalLeaseObligation,"84,828,000","66,432,000","152,126,000","169,933,000","177,702,000","167,997,000","173,075,000","174,564,000","179,962,000","170,812,000","176,026,000","175,350,000","168,200,000","153,319,000","153,716,000","154,103,000","154,545,000","154,749,000","154,240,000","153,962,000","147,555,000","120,140,000","99,991,000","86,626,000","74,414,000","61,901,000","43,777,000",,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,"42,528,000","44,309,000","45,161,000","47,343,000","47,730,000","49,679,000","36,634,000","37,625,000","38,183,000","42,072,000","45,523,000","49,687,000","59,932,000","27,900,000","28,806,000","24,483,000","30,361,000","22,002,000","33,765,000","50,612,000","52,751,000","52,022,000","53,359,000","44,253,000","46,175,000","47,346,000","10,369,000","15,889,000","23,288,000","28,870,000","31,914,000","37,641,000","39,072,000","42,916,000","49,259,000","386,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"734,000","399,000","1,913,000","1,913,000","3,106,000","3,106,000","693,000","693,000",,,,
			NonCurrentDeferredRevenue,,,"42,528,000","44,309,000","45,161,000","47,343,000","47,730,000","49,679,000","36,634,000","37,625,000","38,183,000","42,072,000","45,523,000","49,687,000","59,932,000","27,900,000","28,806,000","21,763,000","27,600,000","19,065,000","22,883,000","40,204,000","41,756,000","43,308,000","44,861,000","35,959,000","37,431,000","38,724,000","0","5,302,000","11,458,000","17,708,000","23,958,000","30,208,000","36,543,000","42,878,000","49,213,000","340,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","215,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","119,840,000"
		OtherNonCurrentLiabilities,"92,000","93,000","7,904,000","7,891,000","7,768,000","7,268,000","4,751,000","4,335,000","7,653,000","10,414,000","10,268,000","7,439,000","6,102,000","8,337,000","5,708,000","5,712,000","5,500,000","2,291,000","3,036,000","3,309,000","3,235,000","3,397,000","3,416,000","3,347,000","5,456,000","5,319,000","5,106,000","4,824,000","6,935,000","6,615,000","6,489,000","6,449,000","385,000","208,000",,,,
TotalEquityGrossMinorityInterest,"263,259,000","374,277,000","870,527,000","984,561,000","1,200,333,000","1,355,056,000","1,523,021,000","1,682,031,000","1,120,433,000","1,284,993,000","1,471,710,000","1,636,374,000","1,772,099,000","1,885,070,000","2,000,790,000","1,457,534,000","1,570,201,000","1,623,432,000","1,141,318,000","1,200,019,000","815,379,000","869,440,000","694,513,000","759,290,000","806,507,000","850,496,000","889,006,000","918,966,000","474,499,000","491,257,000","261,892,000","165,756,000","144,165,000","151,667,000","157,700,000","161,270,000","58,501,000","-55,747,000"
	StockholdersEquity,"263,259,000","374,277,000","870,527,000","984,561,000","1,200,333,000","1,355,056,000","1,523,021,000","1,682,031,000","1,120,433,000","1,284,993,000","1,471,710,000","1,636,374,000","1,772,099,000","1,885,070,000","2,000,790,000","1,457,534,000","1,570,201,000","1,623,432,000","1,141,318,000","1,200,019,000","815,379,000","869,440,000","694,513,000","759,290,000","806,507,000","850,496,000","889,006,000","918,966,000","474,499,000","491,257,000","261,892,000","165,756,000","144,165,000","151,667,000","157,700,000","161,270,000","58,501,000","-55,747,000"
		CapitalStock,"714,000","711,000","701,000","676,000","675,000","665,000","663,000","662,000","556,000","554,000","553,000","553,000","551,000","547,000","547,000","502,000","501,000","494,000","458,000","455,000","409,000","407,000","373,000","370,000","369,000","369,000","366,000","360,000","327,000","323,000","287,000","251,000","243,000","239,000","236,000","236,000","167,000","2,340,000"
			PreferredStock,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","2,337,000"
			CommonStock,"714,000","711,000","701,000","676,000","675,000","665,000","663,000","662,000","556,000","554,000","553,000","553,000","551,000","547,000","547,000","502,000","501,000","494,000","458,000","455,000","409,000","407,000","373,000","370,000","369,000","369,000","366,000","360,000","327,000","323,000","287,000","251,000","243,000","239,000","236,000","236,000","167,000","3,000"
		AdditionalPaidInCapital,"4,109,081,000","4,096,402,000","4,440,605,000","4,337,719,000","4,311,462,000","4,260,443,000","4,227,254,000","4,189,697,000","3,607,139,000","3,568,184,000","3,532,513,000","3,489,112,000","3,430,030,000","3,386,958,000","3,355,491,000","2,666,729,000","2,633,057,000","2,540,951,000","1,939,537,000","1,918,754,000","1,463,098,000","1,447,856,000","1,201,286,000","1,188,847,000","1,177,551,000","1,166,585,000","1,155,482,000","1,142,625,000","646,466,000","638,389,000","389,519,000","276,315,000","253,206,000","250,103,000","248,058,000","245,515,000","138,232,000","15,267,000"
		RetainedEarnings,"-3,842,077,000","-3,719,925,000","-3,564,873,000","-3,348,057,000","-3,106,355,000","-2,900,547,000","-2,700,673,000","-2,505,928,000","-2,484,463,000","-2,281,852,000","-2,058,505,000","-1,852,472,000","-1,656,690,000","-1,498,808,000","-1,349,785,000","-1,204,303,000","-1,058,308,000","-913,808,000","-796,580,000","-717,775,000","-646,876,000","-577,674,000","-506,310,000","-429,285,000","-370,441,000","-314,167,000","-266,892,000","-223,966,000","-172,171,000","-147,384,000","-127,840,000","-110,810,000","-109,284,000","-98,675,000","-90,594,000","-84,481,000","-79,898,000","-73,354,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,459,000","-2,911,000","-5,906,000","-5,777,000","-5,449,000","-5,505,000","-4,223,000","-2,400,000","-2,799,000","-1,893,000","-2,851,000","-819,000","-1,792,000","-3,627,000","-5,463,000","-5,394,000","-5,049,000","-4,205,000","-2,097,000","-1,415,000","-1,252,000","-1,149,000","-836,000","-642,000","-972,000","-2,291,000","50,000","-53,000","-123,000","-71,000","-74,000",,,,,,"0","0"
TotalCapitalization,"263,259,000","374,277,000","870,527,000","984,561,000","1,200,333,000","1,355,056,000","1,523,021,000","1,682,031,000","1,120,433,000","1,284,993,000","1,471,710,000","1,636,374,000","1,772,099,000","1,885,070,000","2,000,790,000","1,457,534,000","1,570,201,000","1,623,432,000","1,141,318,000","1,200,019,000","815,379,000","869,440,000","694,513,000","759,290,000","806,507,000","850,496,000","889,006,000","918,966,000","474,499,000","491,257,000","261,892,000","165,756,000","144,165,000","151,667,000","157,700,000","161,270,000","58,501,000","-55,747,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,337,000"
CommonStockEquity,"263,259,000","374,277,000","870,527,000","984,561,000","1,200,333,000","1,355,056,000","1,523,021,000","1,682,031,000","1,120,433,000","1,284,993,000","1,471,710,000","1,636,374,000","1,772,099,000","1,885,070,000","2,000,790,000","1,457,534,000","1,570,201,000","1,623,432,000","1,141,318,000","1,200,019,000","815,379,000","869,440,000","694,513,000","759,290,000","806,507,000","850,496,000","889,006,000","918,966,000","474,499,000","491,257,000","261,892,000","165,756,000","144,165,000","151,667,000","157,700,000","161,270,000","58,501,000","-58,084,000"
CapitalLeaseObligations,"110,338,000","89,584,000","181,567,000","198,602,000","205,765,000","193,021,000","195,293,000","195,519,000","200,342,000","190,987,000","195,957,000","194,222,000","185,766,000","154,743,000","155,034,000","155,317,000","155,593,000","155,800,000","155,055,000","153,962,000","147,555,000","120,140,000","99,991,000","86,626,000","74,414,000","61,901,000","43,777,000",,,,,,,,,,,
NetTangibleAssets,"257,613,000","368,631,000","847,462,000","955,170,000","1,175,736,000","1,331,887,000","1,498,781,000","1,656,720,000","1,094,051,000","1,257,539,000","1,443,185,000","1,606,766,000","1,746,743,000","1,858,773,000","1,973,553,000","1,429,356,000","1,541,082,000","1,593,373,000","1,110,318,000","1,168,079,000","782,498,000","835,618,000","659,751,000","723,587,000","769,863,000","812,912,000","850,481,000","879,501,000","434,093,000","449,910,000","219,605,000","122,528,000","144,165,000","151,667,000","157,700,000","161,270,000","58,501,000","-55,747,000"
WorkingCapital,"112,025,000","183,527,000","565,766,000","655,761,000","891,220,000","1,011,949,000","1,096,287,000","1,416,264,000","783,045,000","928,594,000","1,024,001,000","1,138,671,000","1,218,341,000","1,272,566,000","1,593,705,000","989,482,000","1,056,352,000","1,227,157,000","681,906,000","1,040,780,000","594,675,000","649,681,000","541,244,000","542,504,000","522,006,000","483,597,000","679,578,000","787,419,000","298,823,000","437,011,000","184,796,000","143,322,000","162,874,000","177,113,000","189,977,000","200,168,000","105,390,000","63,156,000"
