name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
			TaxesReceivable,"50,701,000","94,064,000","318,593,000","284,612,000","244,122,000","282,783,000","60,436,000","97,840,000","56,631,000","27,705,000","3,824,000",,,"0","21,697,000","32,334,000","0","9,353,000","12,986,000","0","0","5,108,000","24,013,000","25,211,000","35,041,000","58,152,000","13,486,000","7,851,000","0","16,488,000","0","0","0","3,657,000","0","0","0","9,612,000","26,198,000","34,446,000","34,891,000","0","0","6,133,000","7,845,000","23,528,000","10,091,000",,,"0","4,976,000","5,819,000","0","285,000",,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,195,000",,"1,337,000","9,535,000","394,000",,,,,,,,
		Inventory,"29,852,000","32,826,000","28,450,000","25,159,000","24,304,000","26,445,000","25,464,000","24,178,000","23,335,000","26,096,000","23,871,000","21,144,000","18,780,000","21,555,000","18,285,000","20,851,000","17,404,000","19,860,000","21,634,000","19,126,000","18,319,000","15,019,000","18,382,000","16,966,000","16,885,000","15,043,000","17,524,000","16,529,000","16,052,000","15,332,000","15,885,000","15,522,000","15,202,000","13,044,000","12,509,000","11,270,000","11,431,000","11,096,000","9,964,000","10,504,000","10,017,000","8,913,000","8,768,000","8,447,000","8,738,000","7,098,000","7,175,000","6,358,000","6,314,000","5,614,000","5,858,000","5,715,000","5,766,000","4,789,000","5,485,000","5,151,000","4,583,000","4,332,000","4,404,000","4,418,000","4,142,000","3,505,000","3,393,000","3,040,000","3,049,000","2,625,000","2,684,000"
		PrepaidAssets,"70,403,000","78,756,000","72,821,000","71,613,000","61,615,000","54,906,000","50,794,000","53,656,000","50,781,000","57,076,000","62,211,000","44,116,000","34,217,000","54,129,000","55,406,000","69,860,000","55,742,000","50,918,000","49,089,000","50,296,000","47,023,000","44,080,000","45,250,000","52,178,000","48,317,000","39,965,000","37,760,000","39,686,000","37,252,000","34,795,000","33,632,000","36,966,000","38,213,000","34,204,000","34,696,000","34,938,000","31,723,000","27,378,000","24,666,000","28,298,000","26,159,000","21,404,000","22,679,000","31,279,000","20,318,000","16,016,000","18,933,000","18,402,000","15,694,000","14,377,000","13,358,000","13,033,000","13,661,000","11,764,000","12,081,000","11,423,000","11,180,000","8,997,000","8,633,000","7,947,000","7,792,000","7,112,000","7,035,000","6,742,000","6,979,000","8,611,000","5,208,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,563,000","20,224,000","19,377,000","18,968,000","15,795,000","14,739,000","13,799,000","13,212,000","9,829,000","10,045,000","9,382,000","8,862,000","7,394,000","7,310,000","6,662,000","6,238,000","5,883,000","5,114,000","4,697,000","4,317,000","3,758,000","3,759,000","3,526,000","3,134,000","3,371,000","3,214,000","2,709,000","2,557,000","2,450,000","2,773,000","2,535,000","2,431,000","1,644,000","1,512,000","1,228,000","930,000","1,664,000","1,267,000","1,047,000","2,346,000","2,591,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,563,000","20,224,000","19,377,000","18,968,000","15,795,000","14,739,000","13,799,000","13,212,000","9,829,000","10,045,000","9,382,000","8,862,000","7,394,000","7,310,000","6,662,000","6,238,000","5,883,000","5,114,000","4,697,000","4,317,000","3,758,000","3,759,000","3,526,000","3,134,000","3,371,000","3,214,000","2,709,000","2,557,000","2,450,000","2,773,000","2,535,000","2,431,000","1,644,000","1,512,000","1,228,000","930,000","1,664,000","1,267,000","1,047,000","2,346,000","2,591,000"
	TotalNonCurrentAssets,"5,370,764,000","5,271,394,000","5,108,961,000","4,872,644,000","4,692,208,000","4,562,659,000","4,420,360,000","4,219,786,000","4,130,987,000","4,032,400,000","3,983,181,000","3,826,905,000","3,787,736,000","1,450,724,000","1,437,801,000","1,407,948,000","1,467,005,000","1,416,157,000","1,408,441,000","1,404,586,000","1,398,298,000","1,503,729,000","1,598,136,000","1,714,093,000","1,766,080,000","1,910,419,000","1,874,689,000","1,816,993,000","1,719,024,000","1,667,806,000","1,563,183,000","1,385,483,000","1,364,889,000","1,342,973,000","1,307,650,000","1,253,921,000","1,137,156,000","1,122,060,000","1,049,526,000","1,027,967,000","976,081,000","924,116,000","855,644,000","821,869,000","780,895,000","715,384,000","686,972,000","669,774,000","665,722,000","664,051,000","650,677,000","634,042,000","624,154,000","613,913,000","591,943,000","566,418,000","541,256,000","520,271,000","494,718,000","469,421,000","448,797,000","425,371,000","400,508,000","379,993,000","366,276,000","374,671,000","357,409,000"
		NetPPE,"4,926,582,000","4,887,572,000","4,813,269,000","4,612,096,000","4,472,015,000","4,351,496,000","4,255,435,000","4,132,213,000","4,057,082,000","3,964,156,000","3,904,910,000","3,758,606,000","3,716,677,000","1,379,254,000","1,361,440,000","1,333,949,000","1,343,717,000","1,338,366,000","1,331,786,000","1,328,280,000","1,322,622,000","1,303,558,000","1,278,672,000","1,269,335,000","1,241,602,000","1,217,220,000","1,180,957,000","1,147,059,000","1,119,469,000","1,106,984,000","1,052,684,000","1,011,916,000","983,047,000","963,238,000","936,023,000","895,819,000","875,597,000","866,703,000","835,654,000","804,655,000","773,116,000","751,951,000","719,346,000","695,609,000","683,392,000","676,881,000","658,423,000","641,600,000","637,569,000","636,411,000","622,026,000","605,631,000","595,951,000","585,899,000","566,033,000","539,340,000","515,247,000","494,930,000","469,295,000","444,259,000","426,048,000","404,740,000","379,891,000","359,627,000","345,790,000","340,694,000","319,529,000"
			GrossPPE,"4,926,582,000","6,423,895,000","4,813,269,000","4,612,096,000","4,472,015,000","5,731,206,000","4,255,435,000","4,132,213,000","4,057,082,000","5,165,595,000","3,904,910,000","3,758,606,000","3,716,677,000","2,462,761,000","1,361,440,000","1,333,949,000","1,343,717,000","2,317,290,000","1,331,786,000","1,328,280,000","1,322,622,000","2,149,027,000","1,278,672,000","1,269,335,000","1,241,602,000","1,938,095,000","1,180,957,000","1,147,059,000","1,119,469,000","1,720,660,000","1,052,684,000","1,011,916,000","983,047,000","1,490,635,000","936,023,000","895,819,000","875,597,000","1,311,620,000",,,,"1,122,120,000",,,,"982,109,000",,,,"882,111,000",,,,"777,361,000","717,029,000","690,336,000","666,243,000","645,926,000","586,929,000","561,893,000","543,682,000","522,374,000","466,317,000","446,053,000","432,216,000","427,120,000","399,315,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,"12,943,000",,,,"12,943,000",,,,"12,943,000",,,,"12,943,000",,,,"12,943,000",,,,"12,943,000",,,,"13,052,000",,,,"11,062,000",,,,"11,062,000",,,,"11,062,000",,,,"860,164,000",,,,"754,501,000",,,,"675,118,000",,,,"597,498,000",,,,"8,215,000",,,,"8,215,000",,,,"6,557,000","6,298,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"489,760,000",,,,"393,980,000",,,,"320,941,000","299,838,000"
				MachineryFurnitureEquipment,,"222,774,000",,,,"198,387,000",,,,"182,391,000",,,,"173,252,000",,,,"166,915,000",,,,"157,541,000",,,,"142,825,000",,,,"127,260,000",,,,"113,751,000",,,,"100,416,000",,,,"261,956,000",,,,"227,608,000",,,,"206,993,000",,,,"179,863,000",,,,"147,951,000",,,,"120,179,000",,,,"99,622,000","93,179,000"
				OtherProperties,"4,926,582,000","3,986,729,000","4,813,269,000","4,612,096,000","4,472,015,000","3,522,188,000","4,255,435,000","4,132,213,000","4,057,082,000","3,159,375,000","3,904,910,000","3,758,606,000","3,716,677,000","543,869,000","1,361,440,000","1,333,949,000","1,343,717,000","460,138,000","1,331,786,000","1,328,280,000","1,322,622,000","405,937,000","1,278,672,000","1,269,335,000","1,241,602,000","362,800,000","1,180,957,000","1,147,059,000","1,119,469,000","315,230,000","1,052,684,000","1,011,916,000","983,047,000","244,562,000","936,023,000","895,819,000","875,597,000","204,062,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"107,222,000",,,,"76,317,000",,,,"45,422,000",,,,"42,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"2,094,227,000",,,,"1,921,371,000",,,,"1,765,464,000",,,,"1,689,873,000",,,,"1,677,294,000",,,,"1,572,606,000",,,,"1,419,418,000",,,,"1,267,108,000",,,,"1,121,260,000",,,,"996,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,536,323,000",,,,"-1,379,710,000",,,,"-1,201,439,000",,,,"-1,083,507,000",,,,"-978,924,000",,,,"-845,469,000",,,,"-720,875,000",,,,"-613,676,000",,,,"-527,397,000",,,,"-444,917,000",,,,"-370,169,000",,,,"-305,228,000",,,,"-245,700,000",,,,"-191,462,000","-150,996,000","-150,996,000","-150,996,000","-150,996,000","-117,634,000","-117,634,000","-117,634,000","-117,634,000","-86,426,000","-86,426,000","-86,426,000","-86,426,000","-79,786,000"
		GoodwillAndOtherIntangibleAssets,"21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","19,556,000","17,738,000","17,738,000","17,738,000","17,738,000","17,738,000","17,738,000"
			Goodwill,"21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000","21,939,000",,"21,939,000","21,939,000","19,556,000","17,738,000","17,738,000","17,738,000","17,738,000",,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,939,000",,,,,,,,"17,738,000","17,738,000"
		InvestmentsAndAdvances,"333,088,000","274,311,000","188,344,000","150,814,000","110,928,000","102,328,000","61,474,000",,,,,,,,,,"49,375,000","0","0","0","0","125,055,000","250,659,000","376,364,000","455,679,000","622,939,000","625,098,000","600,767,000","531,082,000","496,106,000","440,949,000","304,108,000","313,601,000","313,863,000","303,700,000","290,284,000","195,520,000","190,868,000","159,011,000","169,177,000","149,072,000","128,241,000","99,718,000","89,712,000","59,456,000",,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,456,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,"9,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,586,000",
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,"9,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,586,000",
		OtherNonCurrentAssets,"89,155,000","87,572,000","85,409,000","87,795,000","87,326,000","86,896,000","81,512,000","65,634,000","51,966,000","46,305,000","46,698,000","46,360,000","49,120,000","49,531,000","54,422,000","52,060,000","51,974,000","55,852,000","54,716,000","54,367,000","53,737,000","53,177,000","46,866,000","46,455,000","46,860,000","48,321,000","46,695,000","47,228,000","46,534,000","42,777,000","47,611,000","47,520,000","46,302,000","43,933,000","45,988,000","45,879,000","44,100,000","42,550,000","32,922,000","32,196,000","31,954,000","21,985,000","14,641,000","14,609,000","16,108,000","16,564,000","6,610,000","6,235,000","6,214,000","5,701,000","6,712,000","6,472,000","6,264,000","6,075,000","3,971,000","5,139,000","4,070,000","3,402,000","3,484,000","3,223,000","3,193,000","2,893,000","2,879,000","2,628,000","2,748,000","2,653,000","20,142,000"
TotalLiabilitiesNetMinorityInterest,"4,333,297,000","4,355,584,000","4,316,659,000","4,146,296,000","4,051,528,000","3,962,761,000","3,826,054,000","3,665,633,000","3,534,468,000","3,421,578,000","3,315,490,000","3,121,258,000","3,141,683,000","824,179,000","795,035,000","736,615,000","733,399,000","681,247,000","677,251,000","618,355,000","654,540,000","623,610,000","626,013,000","615,757,000","600,566,000","597,092,000","546,434,000","554,514,000","569,385,000","533,916,000","543,289,000","524,548,000","510,647,000","470,992,000","445,690,000","441,488,000","424,579,000","422,741,000","398,589,000","387,184,000","357,773,000","381,082,000","343,932,000","324,519,000","295,309,000","310,732,000","271,342,000","259,108,000","258,393,000","258,044,000","238,137,000","224,279,000","222,053,000","202,395,000","199,217,000","177,719,000","170,651,000","160,005,000","146,600,000","135,202,000","140,080,000","130,251,000","119,058,000","105,400,000","105,708,000","83,141,000","74,004,000"
	CurrentLiabilities,"833,738,000","873,682,000","850,964,000","835,486,000","834,004,000","822,199,000","801,717,000","723,178,000","665,795,000","666,593,000","634,019,000","548,268,000","581,667,000","449,990,000","402,786,000","355,161,000","367,320,000","323,893,000","323,402,000","267,785,000","306,323,000","281,793,000","279,499,000","276,528,000","271,963,000","279,942,000","244,244,000","261,016,000","277,121,000","245,710,000","264,986,000","241,536,000","227,242,000","199,228,000","179,698,000","182,707,000","182,116,000","186,852,000","159,333,000","150,109,000","124,547,000","157,453,000","128,443,000","117,416,000","99,344,000","123,054,000","103,433,000","100,574,000","100,272,000","102,153,000","87,136,000","80,942,000","88,616,000","76,788,000","80,997,000","71,295,000","75,934,000","73,301,000","70,256,000","60,194,000","66,708,000","61,201,000","56,052,000","43,914,000","44,028,000","41,982,000","37,473,000"
		PayablesAndAccruedExpenses,"478,014,000","450,520,000","515,857,000","508,824,000","514,721,000","438,479,000","510,435,000","437,058,000","409,938,000","352,538,000","405,408,000","325,221,000","366,914,000","379,516,000","402,786,000","355,161,000","367,320,000","260,248,000","323,402,000","267,785,000","306,323,000","222,355,000","279,499,000","276,528,000","271,963,000","228,887,000","244,244,000","261,016,000","277,121,000","197,605,000","264,986,000","241,536,000","227,242,000","167,720,000","179,698,000","182,707,000","182,116,000","163,973,000","109,125,000","93,772,000","87,252,000","79,067,000","85,348,000","71,905,000","99,220,000","122,933,000","103,316,000","100,463,000","100,169,000","102,057,000","87,047,000","80,857,000","88,532,000","76,706,000","80,916,000","69,849,000","75,856,000","73,225,000","70,181,000","56,792,000","58,761,000","59,608,000","52,226,000","37,763,000","36,141,000","40,411,000","31,373,000"
			Payables,"168,905,000","195,165,000","171,712,000","140,251,000","147,417,000","148,409,000","157,324,000","160,523,000","130,423,000","142,300,000","118,483,000","99,542,000","127,412,000","139,962,000","103,486,000","95,597,000","107,643,000","100,948,000","86,705,000","84,305,000","108,479,000","98,798,000","74,682,000","75,255,000","76,606,000","101,343,000","77,250,000","81,453,000","124,059,000","92,542,000","113,046,000","85,515,000","102,207,000","76,563,000","71,492,000","67,130,000","87,869,000","72,199,000","65,094,000","55,960,000","49,154,000","62,744,000","51,966,000","40,258,000","35,929,000","33,705,000","35,641,000","33,592,000","47,207,000","29,437,000","32,555,000","24,666,000","32,585,000","23,890,000","29,249,000","25,565,000","25,682,000","19,880,000","24,958,000","19,923,000","19,651,000","19,567,000","18,818,000","11,718,000","9,290,000","13,188,000","10,912,000"
				AccountsPayable,"168,905,000","163,161,000","171,712,000","140,251,000","147,417,000","121,990,000","157,324,000","160,523,000","130,423,000","115,816,000","118,483,000","99,007,000","106,214,000","113,071,000","103,486,000","95,597,000","99,001,000","82,028,000","86,705,000","80,976,000","83,840,000","78,363,000","74,682,000","75,255,000","76,606,000","85,709,000","77,250,000","81,453,000","76,066,000","69,613,000","88,398,000","77,648,000","66,729,000","59,022,000","70,267,000","63,305,000","56,629,000","58,700,000","65,094,000","55,960,000","49,154,000","46,382,000","49,011,000","40,258,000","35,929,000","33,705,000","35,641,000","30,211,000","26,139,000","25,230,000","32,555,000","24,666,000","22,662,000","23,890,000","29,249,000","25,565,000","25,682,000","19,880,000","24,958,000","19,923,000","19,651,000","19,567,000","18,818,000","11,718,000","9,290,000","13,188,000","10,912,000"
				TotalTaxPayable,,"32,004,000",,,,"26,419,000",,,,"26,484,000","0","535,000","21,198,000","26,891,000",,,"8,642,000","18,920,000",,"3,329,000","24,639,000","20,435,000",,,,"15,634,000",,,"47,993,000","22,929,000","24,648,000","7,867,000","35,478,000","17,541,000","1,225,000","3,825,000","31,240,000","13,499,000","0","0","0","16,362,000","2,955,000",,,"0","0","3,381,000","21,068,000","4,207,000",,,"9,923,000",,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,"0","0","535,000","21,198,000","5,129,000",,,"8,642,000",,,"3,329,000","24,639,000",,,,,,,,"47,993,000",,"24,648,000","7,867,000","35,478,000",,"1,225,000","3,825,000","31,240,000","0","0","0","0","4,241,000","2,955,000",,,"0","0","3,381,000","21,068,000","4,207,000",,,"9,923,000",,,,,,,,,,,,,,
			CurrentAccruedExpenses,"309,109,000","255,355,000","344,145,000","368,573,000","367,304,000","290,070,000","353,111,000","276,535,000","279,515,000","210,238,000","286,925,000","225,679,000","239,502,000","239,554,000","299,300,000","259,564,000","259,677,000","159,300,000","236,697,000","183,480,000","197,844,000","123,557,000","204,817,000","201,273,000","195,357,000","127,544,000","166,994,000","179,563,000","153,062,000","105,063,000","151,940,000","156,021,000","125,035,000","91,157,000","108,206,000","115,577,000","94,247,000","91,774,000","44,031,000","37,812,000","38,098,000","16,323,000","33,382,000","31,647,000","63,291,000","89,228,000","67,675,000","66,871,000","52,962,000","72,620,000","54,492,000","56,191,000","55,947,000","52,816,000","51,667,000","44,284,000","50,174,000","53,345,000","45,223,000","36,869,000","39,110,000","40,041,000","33,408,000","26,045,000","26,851,000","27,223,000","20,461,000"
		CurrentProvisions,,"48,098,000",,,,"51,214,000",,,,"45,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
