name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"1,434,943,000","358,828,000","366,305,000","358,341,000","351,469,000","332,900,000","323,295,000","316,649,000","310,533,000","297,457,000","309,687,000","302,534,000","297,584,000","279,541,000","273,803,000","261,531,000","259,875,000","253,573,000","254,020,000","253,083,000","251,836,000","243,347,000","246,763,000","248,359,000","233,675,000","226,824,000","230,124,000","223,360,000","221,858,000","219,730,000","214,601,000","214,737,000","218,882,000","220,733,000","211,220,000","203,984,000","204,776,000","209,087,000","213,711,000","207,584,000","211,916,000","215,903,000","215,690,000","216,507,000","218,285,000","219,841,000","217,624,000","214,126,000","225,341,000","227,951,000","223,542,000","221,505,000","220,028,000","224,005,000","222,209,000","225,770,000","227,524,000","224,617,000","215,852,000","210,534,000","205,902,000","195,940,000","184,414,000","160,722,000","143,378,000","118,883,000","114,243,000","57,122,000","57,122,000","40,710,000","19,927,000","19,927,000","19,927,000","19,927,000"
	OperatingRevenue,"1,434,943,000","358,828,000","366,305,000","358,341,000","351,469,000","332,900,000","323,295,000","316,649,000","310,533,000","297,457,000","309,687,000","302,534,000","297,584,000","279,541,000","273,803,000","261,531,000","259,875,000","253,573,000","254,020,000","253,083,000","251,836,000","243,347,000","246,763,000","248,359,000","233,675,000","226,824,000","230,124,000","223,360,000","221,858,000","219,730,000","214,601,000","214,737,000","218,882,000","220,733,000","211,220,000","203,984,000","204,776,000","209,087,000","213,711,000","207,584,000","211,916,000","215,903,000","215,690,000","216,507,000","218,285,000","219,841,000","217,624,000","214,126,000","225,341,000","227,951,000","223,542,000","221,505,000","220,028,000","224,005,000","222,209,000","225,770,000","227,524,000","224,617,000","215,852,000","210,534,000","205,902,000","195,940,000","184,414,000","160,722,000","143,378,000","118,883,000","114,243,000","57,122,000","57,122,000","40,710,000","19,927,000","19,927,000","19,927,000","19,927,000"
CostOfRevenue,"720,107,000","182,385,000","191,061,000","177,864,000","168,797,000","156,787,000","150,216,000","141,901,000","133,988,000","127,418,000","135,619,000","133,833,000","128,221,000","113,411,000","111,873,000","104,351,000","107,204,000","103,567,000","103,266,000","102,938,000","103,861,000","94,889,000","96,536,000","95,968,000","84,430,000","78,216,000","77,110,000","75,399,000","72,426,000","71,043,000","85,642,000","59,035,000","61,835,000","62,356,000","62,078,000","62,417,000","62,744,000","64,059,000","66,382,000","65,689,000","67,470,000","71,469,000","68,972,000","69,941,000","67,748,000","71,244,000","70,118,000","73,477,000","77,022,000","79,142,000","75,348,000","69,771,000","67,659,000","72,263,000","74,566,000","77,337,000","75,119,000","78,570,000","71,951,000","82,659,000","74,630,000","79,314,000","118,670,000","57,206,000","54,993,000","55,164,000",,,,,,,,
GrossProfit,"714,836,000","176,443,000","175,244,000","180,477,000","182,672,000","176,113,000","173,079,000","174,748,000","176,545,000","170,039,000","174,068,000","168,701,000","169,363,000","166,130,000","161,930,000","157,180,000","152,671,000","150,006,000","150,754,000","150,145,000","147,975,000","148,458,000","150,227,000","152,391,000","149,245,000","148,608,000","153,014,000","147,961,000","149,432,000","148,687,000","128,959,000","155,702,000","157,047,000","158,377,000","149,142,000","141,567,000","142,032,000","145,028,000","147,329,000","141,895,000","144,446,000","144,434,000","146,718,000","146,566,000","150,537,000","148,597,000","147,506,000","140,649,000","148,319,000","148,809,000","148,194,000","151,734,000","152,369,000","151,742,000","147,643,000","148,433,000","152,405,000","146,047,000","143,901,000","127,875,000","131,272,000","116,626,000","65,744,000","103,516,000","88,385,000","63,719,000",,,,,,,,
OperatingExpense,"735,230,000","195,289,000","194,399,000","171,032,000","174,510,000","167,184,000","168,909,000","185,337,000","174,123,000","166,191,000","170,093,000","163,154,000","169,530,000","168,722,000","155,909,000","142,333,000","139,296,000","132,338,000","127,769,000","125,522,000","141,316,000","143,334,000","145,013,000","137,362,000","143,858,000","130,084,000","144,716,000","139,164,000","132,874,000","129,348,000","115,127,000","144,065,000","145,031,000","148,055,000","142,506,000","132,344,000","128,016,000","122,554,000","123,314,000","119,147,000","147,132,000","123,901,000","118,821,000","119,178,000","119,356,000","118,713,000","121,602,000","120,811,000","124,021,000","123,795,000","129,415,000","133,461,000","137,319,000","146,642,000","144,829,000","151,293,000","154,345,000","150,500,000","139,067,000","288,387,000","164,299,000","189,701,000","184,403,000","169,314,000","162,013,000","146,122,000",,,,,,,,
	SellingGeneralAndAdministration,"641,672,000","170,094,000","170,827,000","148,525,000","152,226,000","146,767,000","144,056,000","162,450,000","153,431,000","145,706,000","147,032,000","141,835,000","148,868,000","147,508,000","136,815,000","126,309,000","120,234,000","115,538,000","109,766,000","107,343,000","122,922,000","125,387,000","125,943,000","119,344,000","125,640,000","113,105,000","126,737,000","123,718,000","118,411,000","115,403,000","100,863,000","131,719,000","132,572,000","135,717,000","131,079,000","123,885,000","119,811,000","114,579,000","115,262,000","111,037,000","113,352,000","115,257,000","110,183,000","110,495,000","110,692,000","107,647,000","108,875,000","108,162,000","110,092,000","110,027,000","115,649,000","120,580,000","123,471,000","133,746,000","130,887,000","137,946,000","143,231,000","140,291,000","127,962,000","279,824,000","156,108,000","181,842,000","177,371,000","163,368,000","156,273,000","141,163,000",,,,,,,,
		GeneralAndAdministrativeExpense,"309,051,000","91,216,000","90,125,000","61,699,000","66,011,000","65,293,000","63,956,000","76,945,000","62,604,000","60,085,000","58,434,000","58,207,000","53,506,000","51,985,000","54,583,000","51,929,000","42,549,000","38,402,000","31,760,000","33,767,000","43,184,000","43,456,000","41,650,000","35,613,000","42,296,000","33,504,000","36,818,000","35,690,000","34,026,000","29,839,000","49,314,000","73,414,000","73,569,000","78,453,000","73,159,000","64,752,000","61,481,000","62,910,000","62,461,000","59,676,000","58,396,000","61,835,000","58,579,000","59,451,000","58,481,000","58,243,000","58,523,000","58,908,000","60,768,000","60,787,000","62,891,000","63,187,000","71,327,000","68,051,000",,,,,,,,,,,,"52,875,000",,,,,,,,
			OtherGandA,"309,051,000","91,216,000","90,125,000","61,699,000","66,011,000","65,293,000","63,956,000","76,945,000","62,604,000","60,085,000","58,434,000","58,207,000","53,506,000","51,985,000","54,583,000","51,929,000","42,549,000","38,402,000","31,760,000","33,767,000","43,184,000","43,456,000","41,650,000","35,613,000","42,296,000","33,504,000","36,818,000","35,690,000","34,026,000","29,839,000","49,314,000","73,414,000","73,569,000","78,453,000","73,159,000","64,752,000","61,481,000","62,910,000","62,461,000","59,676,000","58,396,000","61,835,000","58,579,000","59,451,000","58,481,000","58,243,000","58,523,000","58,908,000","60,768,000","60,787,000","62,891,000","63,187,000","71,327,000","68,051,000",,,,,,,,,,,,"52,875,000",,,,,,,,
		SellingAndMarketingExpense,"332,621,000","78,878,000","80,702,000","86,826,000","86,215,000","81,474,000","80,100,000","85,505,000","90,827,000","85,621,000","88,598,000","83,628,000","95,362,000","95,523,000","82,232,000","74,380,000","77,685,000","77,136,000","78,006,000","73,576,000","79,738,000","81,931,000","84,293,000","83,731,000","83,344,000","79,601,000","89,919,000","88,028,000","84,385,000","85,564,000","51,549,000","58,305,000","59,003,000","57,264,000","57,920,000","59,133,000","58,330,000","51,669,000","52,801,000","51,361,000","54,956,000","53,422,000","51,604,000","51,044,000","52,211,000","49,404,000","50,352,000","49,254,000","49,324,000","49,240,000","52,758,000","57,393,000","52,144,000","65,695,000",,,,,,,,,,,,"88,288,000",,,,,,,,
	ResearchAndDevelopment,"69,460,000",,,,,,,"20,110,000","19,784,000","19,203,000","19,142,000","16,901,000","16,891,000","16,526,000","16,635,000","14,309,000","10,375,000","10,820,000","7,634,000","6,956,000","6,670,000","8,370,000","7,607,000","8,075,000","7,243,000","6,834,000","6,921,000","6,830,000","6,864,000","6,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
