name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"432,000,000","135,000,000","114,000,000","55,000,000","128,000,000","184,000,000","128,000,000","-168,000,000","-235,000,000","136,000,000","18,000,000","77,000,000","-25,000,000","224,000,000","-13,000,000","33,000,000","69,000,000","179,000,000","-119,000,000","76,000,000","-119,000,000","87,000,000","-57,000,000","50,000,000","-43,000,000","428,000,000","-910,000,000","193,000,000","367,000,000","315,000,000","324,000,000","237,000,000","270,000,000","294,000,000","347,000,000","282,000,000","268,000,000","339,000,000","8,000,000","97,000,000","37,000,000","94,000,000"
	CashFlowFromContinuingOperatingActivities,"432,000,000","135,000,000","114,000,000","55,000,000","128,000,000","184,000,000","128,000,000","-168,000,000","-235,000,000","136,000,000","18,000,000","77,000,000","-25,000,000","224,000,000","-13,000,000","33,000,000","69,000,000","179,000,000","-119,000,000","76,000,000","-119,000,000","87,000,000","-57,000,000","50,000,000","-43,000,000","428,000,000","-910,000,000","193,000,000","367,000,000","315,000,000","324,000,000","237,000,000","270,000,000","294,000,000","347,000,000","282,000,000","268,000,000","339,000,000","183,000,000","-16,000,000","-39,000,000","108,000,000"
		NetIncomeFromContinuingOperations,"-162,000,000","-35,000,000","-149,000,000","-49,000,000","71,000,000","7,000,000","41,000,000","-92,000,000","-200,000,000","-343,000,000","-128,000,000","42,000,000","-77,000,000","-148,000,000","-185,000,000","42,000,000","10,000,000","-17,000,000","415,000,000","-35,000,000","-27,000,000","-96,000,000","40,000,000","45,000,000","-45,000,000","289,000,000","-334,000,000","41,000,000","99,000,000","19,000,000","130,000,000","87,000,000","106,000,000","72,000,000","619,000,000","104,000,000","158,000,000","8,110,000,000","103,000,000","220,000,000","938,000,000","151,000,000"
		OperatingGainsLosses,"181,000,000","28,000,000","182,000,000","32,000,000","-61,000,000","-68,000,000","-58,000,000","-41,000,000","70,000,000","175,000,000","138,000,000","-82,000,000","64,000,000","89,000,000","140,000,000","-90,000,000","-44,000,000","-88,000,000","70,000,000","-23,000,000","26,000,000","-8,000,000","-64,000,000","-65,000,000","43,000,000","31,000,000","-8,000,000","171,000,000","-40,000,000","66,000,000","-22,000,000","34,000,000","41,000,000","100,000,000","-32,000,000","-56,000,000","-40,000,000","-114,000,000","-120,000,000","-149,000,000","-1,208,000,000","-123,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,"1,000,000","-2,000,000","0","-2,000,000",,,,"2,000,000",,,,"1,000,000",,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"63,000,000","7,000,000","128,000,000","-2,000,000","-70,000,000","-35,000,000","-54,000,000","-55,000,000","-5,000,000","-15,000,000","99,000,000","-26,000,000","100,000,000","97,000,000","67,000,000","-19,000,000","4,000,000","-95,000,000","-33,000,000","44,000,000","49,000,000","12,000,000","-69,000,000","-7,000,000","32,000,000","8,000,000","-48,000,000","200,000,000","-40,000,000","28,000,000","-93,000,000","15,000,000","-25,000,000","65,000,000","-73,000,000","-64,000,000","-61,000,000","-97,000,000","-59,000,000","-135,000,000","73,000,000","-111,000,000"
			EarningsLossesFromEquityInvestments,"121,000,000","21,000,000","57,000,000","34,000,000","9,000,000","-33,000,000","-4,000,000","14,000,000","75,000,000","190,000,000","39,000,000","-56,000,000","-36,000,000","-8,000,000","72,000,000","-71,000,000","-48,000,000","7,000,000","95,000,000","-67,000,000","-23,000,000","-20,000,000","5,000,000","-58,000,000","11,000,000","23,000,000","40,000,000","-29,000,000","0","38,000,000","71,000,000","19,000,000","66,000,000","35,000,000","20,000,000","8,000,000","21,000,000","-17,000,000","-39,000,000","-14,000,000","-1,281,000,000","-12,000,000"
		DepreciationAmortizationDepletion,"387,000,000","90,000,000","98,000,000","100,000,000","99,000,000","100,000,000","115,000,000","118,000,000","104,000,000","104,000,000","113,000,000","116,000,000","114,000,000","110,000,000","115,000,000","118,000,000","116,000,000","111,000,000","110,000,000","111,000,000","112,000,000","72,000,000","3,000,000","1,000,000","3,000,000","3,000,000","-263,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","785,000,000","12,000,000","11,000,000","9,000,000"
			DepreciationAndAmortization,"387,000,000","90,000,000","98,000,000","100,000,000","99,000,000","100,000,000","115,000,000","118,000,000","104,000,000","104,000,000","113,000,000","116,000,000","114,000,000","110,000,000","115,000,000","118,000,000","116,000,000","111,000,000","110,000,000","111,000,000","112,000,000","72,000,000","3,000,000","1,000,000","3,000,000","3,000,000","-263,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","785,000,000","12,000,000","11,000,000","9,000,000"
		DeferredTax,"-56,000,000","-23,000,000","0","43,000,000","-76,000,000","-13,000,000","-53,000,000","-11,000,000","-24,000,000","-14,000,000","-74,000,000","18,000,000","-12,000,000","-44,000,000","-34,000,000","16,000,000","-6,000,000","-47,000,000","-495,000,000","-14,000,000","-50,000,000","30,000,000","15,000,000","100,000,000","-24,000,000","35,000,000","-199,000,000","17,000,000","11,000,000","70,000,000","82,000,000","70,000,000","32,000,000","-93,000,000","18,000,000","85,000,000","102,000,000","-377,000,000","-51,000,000","106,000,000","364,000,000","31,000,000"
