name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
		StockBasedCompensation,,,,,,,,,,,,,,,"119,000","104,000","99,000","93,000","100,000","96,000","95,000","94,000","100,000","-98,000","298,000","100,000","99,000","98,000","98,000","98,000","76,000","64,000","64,000","63,000","50,000","44,000","43,000","42,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,"111,402,000","66,369,000","-68,692,000","33,503,000","48,340,000","81,107,000","38,972,000","-105,005,000","-14,151,000","-40,224,000","18,177,000","-17,948,000","18,019,000","-51,634,000","-8,720,000","130,844,000","-146,918,000","-375,000","-1,980,000","-3,181,000","19,672,000","-9,408,000","-11,030,000","-16,412,000","-768,000","262,000","30,000","28,000","31,000","40,196","99,145","179,659","279,215","-65,913,836","33,180,712","34,968,546","1,608,606","1,853,393","928,103","894,897","246,860","830,146","729,506","582,924"
		ChangeInWorkingCapital,,,,,,,,,,,,,,,"-48,651,000","-16,980,000","74,631,000","67,277,000","-22,093,000","-114,796,000","-24,986,000","145,668,000","31,664,000","-27,374,000","117,495,000","9,630,000","383,932,000","254,901,000","-23,541,000","74,022,000","-454,793,000","-87,391,000","-92,420,000","109,018,000","7,366,000","-192,206,000","-76,904,000","49,823,000","-224,372,000","205,705,000","5,567,000","-176,648,000","24,861,000","-38,261,681","166,862,070","-36,899,389","-263,965,215","95,233,940","-50,130,077","116,964,131","-58,928,521","-352,084,969","-59,050,703","2,590,822","-24,944,888","-30,534,799","37,465,787","93,615,109"
			ChangeInReceivables,,,,,,,,,,,,,,,"-96,086,000","-39,212,000","-102,844,000","-4,807,000","-12,824,000","-63,126,000","64,810,000","-72,041,000","146,809,000","48,807,000","54,641,000","58,727,000","229,790,000","233,890,000","27,046,000","46,065,000","-6,265,000","-468,146,000","-21,323,000","63,838,000","26,102,000","-271,768,000","-79,424,000","8,854,000","-101,788,000","87,875,000","29,361,000","-108,521,000","358,192,000","-337,145,481","402,397,673","-158,228,192","226,721,827","-242,128,898","-240,379,400","-26,146,309","200,314,940","-593,794,516","-115,910,829","25,484,454","-12,128,281","-20,365,416","-5,407,151","-650,221"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,"959,000","-6,166,000","19,000","-2,800,000","-4,682,000","-3,849,000","3,914,000","-3,367,000","-4,327,000","1,708,000","-796,000","2,155,000","5,350,000",,,,,"-3,335,000","-818,000","31,000",,"-120,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"767,000",,,,,,,,"-488,583","249,005","285,000","285,000","-819,005","0","90,889","109,066","109,067","82,240","-339,379","108,750","108,750"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,"59,189,000","1,919,000","189,887,000","41,269,000","32,125,000","-54,570,000","-87,552,000","219,172,000","-146,320,000","-46,539,000","62,763,000","-51,120,000","156,051,000","24,543,000","-49,467,000","28,140,000","-467,974,000","398,312,000","-69,773,000","47,175,000","-31,365,000","79,227,000","12,492,000","60,157,000","-125,552,000","90,299,000","-3,900,000","-71,200,000","-251,605,000","310,576,745","-254,852,651","137,735,906","-462,941,731","324,918,049","198,716,788","142,349,262","-260,082,156","245,234,966","56,086,715","-29,523,844","-13,786,836","8,497,993","49,732,563","97,026,646"
				ChangeInPayable,,,,,,,,,,,,,,,"58,095,000","1,027,000","188,044,000","42,005,000","31,046,000","-55,307,000","-87,659,000","218,093,000","-146,933,000","-47,135,000","63,505,000","-52,008,000","155,610,000","24,533,000","-49,215,000","28,073,000","-468,987,000","398,282,000","-70,394,000","46,769,000","-31,049,000","78,986,000","2,601,000","69,259,000","-125,693,000","90,890,000","-4,501,000","-70,877,000","-251,570,000","311,129,174","-254,630,372","137,165,198","-463,538,007","325,053,469","198,055,533","142,370,454","-259,495,078","245,006,130","55,450,162","-29,962,058","-14,086,331","8,480,421","49,380,811","96,892,043"
					ChangeInAccountPayable,,,,,,,,,,,,,,,"1,094,000","892,000","1,852,000","-745,000","1,594,000","891,000","-160,000","677,000","182,000","755,000","-26,000","743,000","-379,000","-108,000","273,000","-366,000","248,000","-138,000","820,000","-65,000","21,000","-180,000","631,000","317,000","-9,000","-37,000","-318,000","94,000","53,000","71,806","-1,724,587","1,740,781","389,532","-146,473","101,753","-231,482","-568,507","434,314","635,046","-404,664","304,905","343,991","2,967","0"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,"386,000","1,232,000",,,"43,000","-154,000","267,000","402,000","431,000","-159,000","-716,000","145,000","820,000","131,000","-525,000","420,000","765,000","168,000","-199,000","471,000","-337,000","421,000","-95,000","-64,000","411,000","-591,000","601,000","-323,000","-35,000","-552,429","-222,279","570,708","596,276","-135,420","661,255","-21,192","-587,078","228,836","636,553","438,214","299,495","17,572","351,752","134,603"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,"-10,329,000","19,192,000","-10,670,000","30,041,000","-40,601,000","3,712,000","-1,387,000","-1,905,000","31,503,000","-28,726,000","358,000","2,977,000","-1,819,000","-4,937,000","-847,000","-549,000","19,694,000","-17,695,000","-504,000","-2,060,000","12,650,000","155,000","781,000","-28,993,000","248,000","23,365,000","-22,896,000","1,272,000","-11,327,000","4,579,005","17,354,245","-14,441,250","-23,006,809","0","0","0","1,444,602","-967,341","-2,590,529","6,521,145","-18,904,699","265,125","-5,768,809","-2,870,066"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,"-717,000","781,000","-119,000","38,000","243,000","79,000","-1,017,000","1,119,000","-146,000","-161,000","-293,000","-211,000","-469,000","1,284,000","0","13,000","0","0","0","0","0","0","0","0","-8,969,000","4,166,000","3,002,000","1,801,000","-70,399,000","-16,271,950","1,474,220","-1,477,270",,"12,159,789","-8,752,465","1,580,183",,"-2,648,967",,,,"-18,593,122",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,034,000","127,247,000","-124,962,000",,,"-1,913,000","13,032,000","194,000","1,426,000","-28,964,000",,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-2,027,427,000","-592,459,000","-803,160,000","-342,981,000","-288,827,000","-590,296,000","-206,194,000","-134,716,000","419,723,000","428,454,000","-951,214,000","-408,536,000","-240,228,000","-64,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,"-951,214,000","-408,536,000","-240,228,000","-64,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,"18,480,000","4,943,000","627,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,"18,480,000","4,943,000","627,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-26,944,000","-2,678,000","-14,895,000","-1,674,000","-7,697,000","200,000","-14,913,000","-14,998,000","-1,679,000","-3,034,000","-2,755,000","-9,237,000","-16,887,000","-13,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-2,678,000","-14,895,000","-1,674,000",,,"-14,913,000","-14,998,000","-1,679,000","-3,034,000","-2,755,000","-9,237,000","-16,887,000","-13,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,"200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,"18,480,000","4,943,000","627,000","-231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,,,,,,,,,,,"0","0","0","-240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,,"18,480,000","4,943,000","627,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-2,291,282,000","-731,410,000","-783,511,000","-511,883,000","-264,478,000","-551,788,000","-215,180,000","-112,702,000","431,370,000","345,060,000","-784,039,000","-430,192,000","-349,309,000","-123,106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-5,764,145,000","-1,767,857,000","-1,677,788,000","-1,193,800,000","-1,124,700,000","-1,103,734,000","-494,790,000","-382,526,000","-332,331,000","-1,414,836,000","-1,616,646,000","-957,353,000","-1,024,184,000","-1,239,828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"3,472,863,000","1,036,447,000","894,277,000","681,917,000","860,222,000","551,946,000","279,610,000","269,824,000","763,701,000","1,759,896,000","832,607,000","527,161,000","674,875,000","1,116,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"269,909,000","110,042,000","53,443,000","49,184,000","57,240,000","12,971,000","13,463,000","3,185,000","172,000","13,824,000","6,171,000","11,336,000","4,666,000","27,585,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"20,890,000","31,587,000","-58,197,000","121,392,000","-73,892,000","-51,679,000","10,436,000","-10,201,000","-10,140,000","72,604,000","-170,591,000","19,557,000","121,302,000","44,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"2,166,546,000","830,396,000","799,743,000","297,239,000","239,168,000","618,835,000","154,032,000","98,949,000","-447,526,000","-392,883,000","967,136,000","386,331,000","204,681,000","54,533,000","64,188,000","228,890,000","95,355,000","103,171,000","274,570,000","-14,199,000","37,747,000","88,545,000","37,616,000","-35,109,000","-110,004,000","-22,831,000","-220,463,000","-10,559,000","-57,411,000","-296,044,000","247,524,000","374,158,000","-7,406,000","-79,466,000","-128,324,000","36,984,000","427,921,000","32,206,000","226,560,000","-148,814,000","-49,946,000","19,943,000","4,355,000","75,224,536","-104,662,217","99,481,681","384,738,570","46,362,966","-15,178,730","-135,446,053","-39,481,641","212,418,416","142,862,953","-58,888,826","11,307,247","94,528,574","111,910,036","41,702,255"
	CashFlowFromContinuingFinancingActivities,,,,,,,,,,,"967,136,000","386,331,000","204,681,000","54,533,000","64,188,000","228,890,000","95,355,000","103,171,000","274,570,000","-14,199,000","37,747,000","88,545,000","37,616,000","-35,109,000","-110,004,000","-22,831,000","-220,463,000","-10,559,000","-57,411,000","-296,044,000","247,524,000","374,158,000","-7,406,000","-79,466,000","-128,324,000","36,984,000","427,921,000","32,206,000","226,560,000","-148,814,000","-49,946,000","19,943,000","4,355,000","75,224,536","-104,662,217","99,481,681","384,738,570","46,362,966","-15,178,730","-135,446,053","-39,481,641","212,418,416","142,862,953","-58,888,826","11,307,247","94,528,574","111,910,036","41,702,255"
		NetIssuancePaymentsOfDebt,"1,913,171,000","855,155,000","622,619,000","193,694,000","241,703,000","675,193,000","172,340,000","132,020,000","-528,797,000","-389,824,000","791,683,000","330,535,000","221,088,000","66,505,000","85,562,000","233,093,000","114,313,000","135,599,000","293,014,000","619,000","60,777,000","94,691,000","59,623,000","-20,027,000","-89,164,000","-1,887,000","-199,114,000","12,234,000","-309,039,000","-88,000","-102,000","-58,000","-62,000","-24,000","-78,000","-110,000","-112,000","-70,000","-106,000","-43,000",,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"1,913,171,000","855,155,000","622,619,000","193,694,000","241,703,000","675,193,000","172,340,000","132,020,000","-528,797,000","-389,824,000","791,683,000","330,535,000","221,088,000","66,505,000","85,562,000","233,093,000","114,313,000","135,599,000","293,014,000","619,000","60,777,000","94,691,000","59,623,000","-20,027,000","-89,164,000","-1,887,000","-199,114,000","12,234,000","-309,039,000","-88,000","-102,000","-58,000","-62,000","-24,000","-78,000","-110,000","-112,000","-70,000","-106,000","-43,000",,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"7,842,834,000","2,790,237,000","2,048,729,000","1,067,916,000","1,935,952,000","1,726,960,000","928,030,000","628,278,000","1,179,875,000","1,888,579,000","3,186,186,000","2,410,509,000","2,275,518,000","1,523,841,000","1,426,775,000","4,507,139,000","1,432,332,000","914,938,000","1,379,029,000","1,673,620,000","4,076,781,000","3,093,947,000","1,022,183,000","1,538,013,000","1,400,169,000","1,843,298,000","2,570,457,000","1,799,362,000",,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-5,929,663,000","-1,935,082,000","-1,426,110,000","-874,222,000","-1,694,249,000","-1,051,767,000","-755,690,000","-496,258,000","-1,708,672,000","-2,278,403,000","-2,394,503,000","-2,079,974,000","-2,054,430,000","-1,457,336,000","-1,341,213,000","-4,274,046,000","-1,318,019,000","-779,339,000","-1,086,015,000","-1,673,001,000","-4,016,004,000","-2,999,256,000","-962,560,000","-1,558,040,000","-1,489,333,000","-1,845,185,000","-2,769,571,000","-1,787,128,000","-5,697,694,000","-88,000","-102,000","-58,000","-62,000","-24,000","-78,000","-110,000","-112,000","-70,000","-106,000","-43,000",,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"283,816,000","38,524,000","103,673,000","141,619,000","0","0","0","-21,000","0","92,502,000","86,707,000","70,035,000","0","-782,000","-5,538,000","0","-3,627,000","-13,966,000","-9,851,000","-1,923,000","-816,000","-2,052,000","-5,231,000","-2,173,000","-3,790,000","-2,834,000","-5,016,000",,,,"0","188,400,000",,,"0","0",,,"84,712,000",,,,"-742,000",,,,"98,309,925","0","0","0","0","0","-1,331,000","-6,000,000",,"0","0","0"
			CommonStockIssuance,"283,816,000","38,524,000","103,673,000","141,619,000","0","0","0","0","0","95,537,000","86,707,000",,,,,,,,,,,,,,,,"0",,,,"0","188,400,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,,"0","0","0","0","0","-21,000","0","-3,035,000","0","0","0","-782,000","-5,538,000","0","-3,627,000","-13,966,000","-9,851,000","-1,923,000","-816,000","-2,052,000","-5,231,000","-2,173,000","-3,790,000","-2,834,000","-5,016,000",,,,,,,,,,,,,,,,"-742,000",,,,,,,,"0","0","-1,331,000","-6,000,000",,,,
		NetPreferredStockIssuance,"116,726,000","506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"116,726,000","506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-99,536,000","-29,105,000","-27,235,000","-23,916,000","-19,280,000","-15,273,000","-14,384,000","-13,921,000","-15,697,000","-21,024,000","-15,086,000","-13,928,000","-12,801,000","-12,497,000","-12,584,000","-12,651,000","-12,651,000","-12,850,000","-13,300,000","-14,757,000","-14,758,000","-14,821,000","-14,892,000","-16,640,000","-16,744,000","-16,872,000","-16,998,000","-22,144,000","-22,159,000","-22,159,000","-26,239,000","-20,070,000","-20,070,000","-20,070,000","-20,051,000","-20,040,000","-20,037,000","-31,939,000","-14,646,000","-14,244,000","-11,787,000","-6,735,000","-6,748,000","-6,751,486","-6,756,952","-22,125,562","-13,504,673","-1,854,851","-3,091,417","-15,454,619","-12,354,613",,,,,,,
			CommonStockDividendPaid,"-99,536,000","-29,105,000","-27,235,000","-23,916,000","-19,280,000","-15,273,000","-14,384,000","-13,921,000","-15,697,000","-21,024,000","-15,086,000","-13,928,000","-12,801,000","-12,497,000","-12,584,000","-12,651,000","-12,651,000","-12,850,000","-13,300,000","-14,757,000","-14,758,000","-14,821,000","-14,892,000","-16,640,000","-16,744,000","-16,872,000","-16,998,000","-22,144,000","-22,159,000","-22,159,000","-26,239,000","-20,070,000","-20,070,000","-20,070,000","-20,051,000","-20,040,000","-20,037,000","-31,939,000",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-46,504,000","-34,144,000","-15,429,000","-13,676,000","16,745,000","-41,085,000","-3,924,000","-19,129,000","96,968,000","-74,284,000","-8,330,000","151,000","-2,572,000","1,307,000","-2,477,000","8,448,000","-2,680,000","-5,612,000","6,090,000","2,752,000","-7,456,000","10,727,000","-1,884,000","3,731,000","-306,000","-1,238,000","665,000","0","273,817,000","-273,797,000","274,002,000","205,990,000","12,773,000","-59,372,000","-108,101,000","57,231,000","322,720,000","64,218,000","-78,354,000",,,"1,482,000","-149,000","-30,238","-304,262","-134,500","-1,103,942","131,472,917","-12,087,313","-119,991,434","-326,571,128","230,895,419","144,193,953","-52,888,826","-249,226,753","94,528,574","111,910,036","41,702,255"
EndCashPosition,"363,704,000","363,704,000","92,836,000","103,792,000","134,870,000","149,525,000","111,822,000","126,958,000","146,706,000","136,915,000","72,477,000","33,426,000","42,846,000","56,051,000","45,081,000","54,023,000","22,496,000","26,140,000","47,233,000","111,423,000","134,515,000","104,219,000","123,274,000","179,618,000","140,358,000","142,082,000","183,909,000","139,395,000","123,856,000","156,250,000","114,140,000","129,124,000","145,032,000","170,362,000","183,489,000","186,737,000","201,795,000","64,753,000","59,084,000","69,223,000","48,120,000","51,546,000","62,737,000","41,611,000","45,437,323","41,440,144","35,790,818","117,712,224","109,331,602","104,283,663","102,863,164","85,348,667","73,858,758","71,967,848","61,400,254","48,867,571","66,333,389","43,873,846"
	ChangesInCash,"214,179,000","270,868,000","-10,956,000","-31,078,000","-14,655,000","37,703,000","-15,136,000","-19,748,000","9,791,000","64,438,000","39,051,000","-9,420,000","-13,205,000","10,970,000","-8,942,000","31,527,000","-3,644,000","-21,518,000","-64,190,000","-23,092,000","30,296,000","-19,055,000","-56,344,000","39,260,000","-1,724,000","-41,827,000","44,514,000","15,539,000","-32,394,000","42,110,000","-14,984,000","-15,908,000","-25,330,000","-13,127,000","-3,248,000","-15,058,000","137,042,000","5,669,000","-10,139,000","21,103,000","-3,426,000","-11,191,000","21,126,000","-3,826,505","3,997,179","5,649,326","-81,921,406","8,380,622","5,047,939","1,420,499","17,514,497","11,489,909","1,890,910","10,567,594","12,532,683","-17,465,818","22,459,543","-17,831,258"
	BeginningCashPosition,"149,525,000","92,836,000","103,792,000","134,870,000","149,525,000","111,822,000","126,958,000","146,706,000","136,915,000","72,477,000","33,426,000","42,846,000","56,051,000","45,081,000","54,023,000","22,496,000","26,140,000","47,658,000","111,423,000","134,515,000","104,219,000","123,274,000","179,618,000","140,358,000","142,082,000","183,909,000","139,395,000","123,856,000","156,250,000","114,140,000","129,124,000","145,032,000","170,362,000","183,489,000","186,737,000","201,795,000","64,753,000","59,084,000","69,223,000","48,120,000","51,546,000","62,737,000","41,611,000","45,437,323","41,440,144","35,790,818","117,712,224","109,331,602","104,283,663","102,863,164","85,348,667","73,858,758","71,967,848","61,400,254","48,867,571","66,333,389","43,873,846","61,705,104"
IncomeTaxPaidSupplementalData,,,,,,,,,,,"47,000","25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,"20,456,000","20,560,000","17,956,000","19,782,000","15,552,000","16,056,000","11,789,000","12,252,000","8,323,000",,,"4,658,000","4,300,000","3,554,000","4,395,000","3,047,000","3,539,000",,,,,,,,,,,,"2,031,000","1,975,000","2,307,000","1,727,000","1,886,000","1,584,329","1,846,207","1,283,464","835,772","1,096,764","774,542","924,347","594,220","581,116","224,164","909,970","2,308,023","2,200,854","798,193","367,139"
IssuanceOfCapitalStock,"400,542,000","39,030,000","219,893,000","141,619,000","0","0","0","0","0","95,537,000","198,085,000",,,,,,,,,,,,,,,,"0",,,,"0","188,400,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"7,842,834,000","2,790,237,000","2,048,729,000","1,067,916,000","1,935,952,000","1,726,960,000","928,030,000","628,278,000","1,179,875,000","1,888,579,000","3,186,186,000","2,410,509,000","2,275,518,000","1,523,841,000","1,426,775,000","4,507,139,000","1,432,332,000","914,938,000","1,379,029,000","1,673,620,000","4,076,781,000","3,093,947,000","1,022,183,000","1,538,013,000","1,400,169,000","1,843,298,000","2,570,457,000","1,799,362,000",,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-5,929,663,000","-1,935,082,000","-1,426,110,000","-874,222,000","-1,694,249,000","-1,051,767,000","-755,690,000","-496,258,000","-1,708,672,000","-2,278,403,000","-2,394,503,000","-2,079,974,000","-2,054,430,000","-1,457,336,000","-1,341,213,000","-4,274,046,000","-1,318,019,000","-779,339,000","-1,086,015,000","-1,673,001,000","-4,016,004,000","-2,999,256,000","-962,560,000","-1,558,040,000","-1,489,333,000","-1,845,185,000","-2,769,571,000","-1,787,128,000","-5,697,694,000","-88,000","-102,000","-58,000","-62,000","-24,000","-78,000","-110,000","-112,000","-70,000","-106,000","-43,000",,,,,,,,,,,,,,,,,,
