name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
TotalAssets,"8,619,966,000","8,213,393,000","8,137,341,000","8,243,186,000","8,417,875,000","7,872,303,000","8,093,381,000","8,209,154,000","5,276,316,000","4,814,970,000","4,603,697,000","4,274,301,000","4,058,047,000","3,670,449,000","3,444,757,000","3,472,969,000","3,460,863,000","2,758,474,000","2,432,189,000","2,198,107,000","1,932,125,000","1,755,261,000","1,669,740,000","1,395,304,000","1,268,541,000","1,052,622,000","1,012,766,000","899,415,000","723,032,000","673,315,000"
TotalLiabilitiesNetMinorityInterest,"7,906,639,000","7,498,260,000","7,447,918,000","7,585,839,000","7,827,515,000","7,304,453,000","7,509,217,000","7,660,719,000","4,742,544,000","4,282,584,000","4,075,478,000","3,755,315,000","3,557,667,000","3,176,889,000","2,967,527,000","3,009,983,000","3,012,027,000","2,321,541,000","2,067,598,000","1,960,476,000","1,705,936,000","1,532,414,000","1,455,588,000","1,187,954,000","1,064,108,000","853,134,000","818,670,000","796,034,000","622,864,000","581,501,000"
TotalEquityGrossMinorityInterest,"713,327,000","715,133,000","689,423,000","657,347,000","590,360,000","567,850,000","584,164,000","548,435,000","533,772,000","532,386,000","528,219,000","518,986,000","500,380,000","493,560,000","477,230,000","462,986,000","448,836,000","436,933,000","364,591,000","237,631,000","226,189,000","222,847,000","214,152,000","207,350,000","204,433,000","199,488,000","194,096,000","103,381,000","100,168,000","91,814,000"
	StockholdersEquity,"713,327,000","715,133,000","689,423,000","657,347,000","590,360,000","567,850,000","584,164,000","548,435,000","533,772,000","532,386,000","528,219,000","518,986,000","500,380,000","493,560,000","477,230,000","462,986,000","448,836,000","436,933,000","364,591,000","237,631,000","226,189,000","222,847,000","214,152,000","207,325,000","204,408,000","199,455,000","194,062,000","103,344,000","100,153,000","91,814,000"
		CapitalStock,"315,607,000","312,294,000","309,489,000","305,213,000","305,855,000","310,619,000","351,859,000","348,295,000","343,747,000","340,397,000","337,326,000","334,155,000","331,162,000","328,113,000","325,999,000","323,211,000","320,619,000","317,725,000","315,504,000","200,107,000","197,948,000","199,981,000","195,299,000","191,196,000","188,214,000","187,507,000","186,867,000","99,137,000","98,814,000","98,672,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0"
			CommonStock,"315,607,000","312,294,000","309,489,000","305,213,000","305,855,000","310,619,000","351,859,000","348,295,000","343,747,000","340,397,000","337,326,000","334,155,000","331,162,000","328,113,000","325,999,000","323,211,000","320,619,000","317,725,000","315,504,000","200,107,000","197,948,000","199,981,000","195,299,000","191,196,000","188,214,000","187,507,000","186,867,000","99,137,000","98,814,000","98,672,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,672,000"
		RetainedEarnings,"434,226,000","400,893,000","371,869,000","339,011,000","275,377,000","235,724,000","207,400,000","174,837,000","172,276,000","180,265,000","174,641,000","171,954,000","168,225,000","167,124,000","157,839,000","144,791,000","131,739,000","120,241,000","49,707,000","38,041,000","28,938,000","23,518,000","18,723,000","15,928,000","16,147,000","12,140,000","7,108,000","4,206,000","1,130,000","-6,943,000"
		GainsLossesNotAffectingRetainedEarnings,"-36,506,000","1,946,000","8,065,000","13,123,000","9,128,000","21,507,000","24,905,000","25,303,000","17,749,000","11,724,000","16,252,000","12,877,000","993,000","-1,677,000","-6,608,000","-5,016,000","-3,522,000","-1,033,000","-620,000","-517,000","-697,000","-652,000","130,000","201,000","47,000","-192,000","87,000","1,000","209,000","85,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-450,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"25,000","25,000","33,000","34,000","37,000","15,000","0"
TotalCapitalization,"890,253,000","1,025,417,000","1,260,445,000","1,665,778,000","2,050,820,000","2,095,446,000","2,326,249,000","2,264,453,000","583,784,000","532,400,000","528,234,000","519,002,000","500,397,000","493,576,000","478,719,000","466,354,000","452,307,000","463,497,000","387,786,000","241,408,000","230,067,000","246,711,000","218,231,000","211,503,000","208,684,000","203,830,000","212,141,000","133,834,000","130,856,000","104,539,000"
CommonStockEquity,"713,327,000","715,133,000","689,423,000","657,347,000","590,360,000","567,850,000","584,164,000","548,435,000","533,772,000","532,386,000","528,219,000","518,986,000","500,380,000","493,560,000","477,230,000","462,986,000","448,836,000","436,933,000","364,591,000","237,631,000","226,189,000","222,847,000","214,152,000","207,325,000","204,408,000","199,455,000","194,062,000","103,344,000","100,153,000","91,814,000"
CapitalLeaseObligations,"3,000","5,000","3,999,000","4,000,000","5,501,000","9,000","2,941,000","3,090,000","2,428,000","2,633,000","2,056,000","2,162,000","2,331,000",,"17,000","17,000","18,000",,"3,677,000","25,000,000",,"3,979,000",,,,,,,,
NetTangibleAssets,"713,327,000","715,133,000","689,423,000","657,347,000","590,360,000","567,850,000","584,164,000","548,435,000","533,772,000","532,386,000","528,219,000","518,986,000","500,380,000","493,560,000","477,230,000","462,986,000","448,836,000","436,933,000","364,591,000","237,631,000","226,189,000","222,847,000","214,152,000","207,325,000","204,408,000","199,455,000","194,062,000","103,344,000","100,153,000","91,814,000"
InvestedCapital,"910,235,000","1,033,417,000","1,260,445,000","1,665,778,000","2,050,820,000","2,109,934,000","2,331,237,000","2,269,453,000","583,772,000","532,400,000","529,514,000","520,347,000","501,773,000","495,017,000","478,719,000","466,354,000","452,307,000","463,497,000","387,786,000","274,804,000","266,762,000","246,711,000","242,226,000","235,498,000","232,679,000","227,830,000","236,141,000","157,834,000","150,363,000","139,763,000"
TangibleBookValue,"713,327,000","715,133,000","689,423,000","657,347,000","590,360,000","567,850,000","584,164,000","548,435,000","533,772,000","532,386,000","528,219,000","518,986,000","500,380,000","493,560,000","477,230,000","462,986,000","448,836,000","436,933,000","364,591,000","237,631,000","226,189,000","222,847,000","214,152,000","207,325,000","204,408,000","199,455,000","194,062,000","103,344,000","100,153,000","91,814,000"
TotalDebt,"196,911,000","318,289,000","575,021,000","1,012,431,000","1,465,961,000","1,542,093,000","1,750,014,000","1,724,108,000","52,428,000","2,633,000","3,351,000","3,523,000","3,724,000","1,457,000","1,506,000","3,385,000","3,489,000","26,564,000","26,872,000","62,173,000","40,573,000","27,843,000","28,074,000","28,173,000","28,271,000","28,375,000","42,079,000","54,490,000","50,210,000","47,949,000"
NetDebt,,"126,331,000","228,660,000","573,524,000","823,879,000","1,238,417,000","1,130,997,000","456,810,000",,,,,,,,,,,,,,,,,,,,,,"8,047,000"
ShareIssued,"43,787,660","43,841,632","43,381,014","43,264,460","42,951,344","42,452,446","40,575,982","40,525,632","40,380,201","40,316,974","40,272,908","40,220,916","40,175,079","40,155,792","40,140,417","40,086,409","39,974,148","39,895,583","39,862,147","34,639,848","34,600,819","34,253,602","34,215,050","34,192,382","34,183,878","34,172,899","34,167,500","32,654,860","32,654,860","32,654,860"
OrdinarySharesNumber,"43,787,660","43,841,632","43,381,014","43,264,460","42,951,344","42,452,446","40,575,982","40,525,632","40,380,201","40,316,974","40,272,908","40,220,916","40,175,079","40,155,792","40,140,417","40,086,409","39,974,148","39,895,583","39,862,147","34,639,848","34,600,819","34,253,602","34,215,050","34,192,382","34,183,878","34,172,899","34,167,500","32,654,860","32,654,860","32,654,860"
