name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
				ChangesInAccountReceivables,,,,,,,,,,,,,"1,521,249","-160,072","816,357","870,870","-2,241,547","-1,778,646","482,152","-4,688,562","-250,875","1,859,465","-1,572,377","-2,813,800","2,990,177","-2,683,130","4,416,246","-4,230,324","2,701,147","-2,995,695","854,876",,"376,698","-2,258,991","494,823","-895,617","784,450","-2,547,454","2,198,582","-486,408","-161,241","162,562","-398,959","-228,686"
			ChangeInPrepaidAssets,"-1,310,734","-660,293","-646,447","-1,105,570","1,101,576","-434,350","1,428,757","1,401,985","505,280","-1,904,854","2,940,061","-1,236,183","30,563","3,037,679","-328,433","-607,779","-903,539","-756,688","-682,080","282,096","-3,526,420","265,980","-106,122","-600,099","413,091","1,096,429","-949,488","1,247,745","331,411","-783,495","-432,137","-559,577","-1,380","-430,355","-36,787","324,864","-262,827","-433,296","225,919","-1,512","1,152,533","42,618","-473,656","-42,901"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,"9,512,374","374,424","-43,987,675","44,369,646","3,091,505","-12,504,922","-65,979,631","43,998,085","40,425,389","-10,557,235","1,984,243","-28,740,347","34,190,410","-1,361,161","-701,791","-4,021,119","12,768,600","-658,376","769,312",,"8,695,056","-14,001,549","-19,628,034","-15,043,805","52,549,161","-19,892,160","3,626,525","16,300,947","-23,305,628","25,990,212","-12,399,430","12,911,770"
				ChangeInPayable,"-18,797,757","-36,001,560","10,823,817","-29,535,712","35,915,698","-21,234,685","34,440,437","-1,924,613","6,240,114","-19,144,572","21,058,966","-17,165,334","9,183,716","620,923","-43,955,620","44,229,048","3,360,374","-12,693,116","-65,649,532","43,922,236","40,526,895","-10,174,854","2,722,822","-29,642,540","34,630,974","-358,605","-1,944,643","-3,883,395","12,628,908","-71,625","412,373","-6,898,023","9,012,342","-13,781,245","-20,605,049","-15,263,693","52,308,908","-18,905,499","1,811,516","15,989,323","-23,021,486","26,128,621","-12,919,143","12,747,012"
					ChangeInAccountPayable,,,,,,,,,,,,,"2,938,997","-2,956,112","3,302,566","-2,808,129","3,089,236","-2,607,338","3,244,882","-874,987","730,079","-342,150","493,492","1,524,004","-1,155,172","1,240,132","-668,771","1,505,170","-958,291","1,522,168","-971,085",,"550,780","-98,929","141,062","63,926","74,811","31,937","61,308","23,397","-29,733","-11,407","-7,115","-14,404"
				ChangeInAccruedExpense,"-7,324","231,424","-284,690","80,368","-34,426","-735","-146,666","257,747","-245,149","-441,343","-160,229","469,452","328,658","-246,499","-32,055","140,598","-268,869","188,194","-330,099","75,849","-101,506","-382,381","-738,579","902,193","-440,564","-1,002,556","1,242,852","-137,724","139,692","-586,751","356,939","264,424","-317,286","-220,304","977,515","219,888","240,253","-986,661","1,815,009","311,624","-284,142","-138,409","519,713","164,758"
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,"3,244,882","-874,987","730,079","-342,150","493,492","1,524,004","-1,155,172","1,240,132","-668,771","1,505,170","-958,291","1,522,168","-971,085",,"550,780","-98,929","141,062","63,926","74,811","31,937","61,308","23,397","-29,733","-11,407",,"-14,404"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-93,780,845",,"-78,424,167","-42,425,012","-56,048,283","-127,510,632","-60,262,251","10,995,558","-30,308,236","-35,942,263","-50,459,178","-28,325,738","12,896,987","25,137,221"
			ChangeInOtherCurrentLiabilities,"-402,662","0","311,513","-346,764","-367,411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,"-110,218,904","-1,395,880","-54,874,389","51,024,614","-7,867,396","-95,374,314","9,814,731","-84,528,677","-104,422,424","-19,251,264","-26,997,360","-36,597,897","2,711,187","-46,496,402","-343,563,688","365,472,392","-4,905,304","-55,061,292",,,,,,,,,,,,,,
		DividendPaidCFO,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","460,835","428,422","362,673","361,371",,"367,172","358,640","385,571","380,054",,,,,,,,
InvestingCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,
FinancingCashFlow,"-35,103,093","-2,581,274","16,315,816","-37,746,179","-11,091,456","114,676,436","-99,973,510","-15,360,058","-61,446,324","29,612,256","-99,110,309","55,144,589","77,979,063","-21,778,560","18,071,951","-60,313,825","10,222,404","19,685,180","38,609,181","56,726,230","49,020,480","16,907,480","-79,842,520","133,778,050","-11,561,640","21,660,241","-92,377,363","36,221,944","-12,278,847","35,806,084","91,996,910","156,135,434","76,383,108","47,836,632","78,215,085","104,792,189","30,415,354","-12,966,849","17,025,866","23,069,712","42,916,348","12,628,508","-8,347,707","-47,357,557"
	CashFlowFromContinuingFinancingActivities,,,,,,,,,,,,,"77,979,063","-21,778,560","18,071,951","-60,313,825","10,222,404","19,685,180","38,609,181","56,726,230","49,020,480","16,907,480","-79,842,520","133,778,050","-11,561,640","21,660,241","-92,377,363","36,221,944","-12,278,847","35,806,084","91,996,910",,"76,383,108","47,836,632","78,215,085","104,792,189","30,415,354","-12,966,849","17,025,866","23,069,712","42,916,348","12,628,508","-8,347,707","-47,357,557"
		NetIssuancePaymentsOfDebt,"36,707,429","14,748,905","33,886,801","-19,041,000","7,112,723","133,930,751","-81,997,840","4,430,669","-39,638,684","56,865,320","-77,484,880","78,635,500","101,500,000","-500,000","40,000,000","-38,953,697","33,000,000","42,953,697","59,747,000","79,126,250","-22,000,000","36,000,000","-60,000,000","122,000,000","7,000,000","41,200,000","-73,000,000","57,800,000","2,175,000","54,000,000","9,500,000","68,500,000","96,000,000","62,000,000","-55,000,000","117,000,000","-37,000,000","-4,000,000","26,000,000","31,000,000","-25,000,000","13,000,000","0","-39,000,000"
			NetLongTermDebtIssuance,"36,707,429","14,748,905","33,886,801","-19,041,000","7,112,723","133,930,751","-81,997,840","4,430,669","-39,638,684","56,865,320","-77,484,880","78,635,500","101,500,000","-500,000","40,000,000","-38,953,697","33,000,000","42,953,697","59,747,000","79,126,250","-22,000,000","36,000,000","-60,000,000","122,000,000","7,000,000","41,200,000","-73,000,000","57,800,000","2,175,000","54,000,000","9,500,000","68,500,000","96,000,000","62,000,000","-55,000,000","117,000,000","-37,000,000","-4,000,000",,,,"13,000,000",,
				LongTermDebtIssuance,"1,163,036,518","314,017,741","171,661,584","481,317,938","196,039,255","393,051,359","173,475,795","210,728,384","51,361,316","118,085,624","255,015,120","357,635,500","214,500,000","95,000,000","146,000,000","39,000,000","101,000,000","190,953,697","291,747,000","287,626,250","74,000,000","84,000,000","35,000,000","432,000,000","140,000,000","101,700,000","96,000,000","224,300,000","127,000,000","64,000,000","152,000,000","175,500,000","230,000,000","114,000,000","92,000,000","139,000,000","46,000,000","6,000,000",,,,"57,000,000",,
				LongTermDebtPayments,"-1,126,329,089","-299,268,836","-137,774,783","-500,358,938","-188,926,532","-259,120,608","-255,473,635","-206,297,715","-91,000,000","-61,220,304","-332,500,000","-279,000,000","-113,000,000","-95,500,000","-106,000,000","-77,953,697","-68,000,000","-148,000,000","-232,000,000","-208,500,000","-96,000,000","-48,000,000","-95,000,000","-310,000,000","-133,000,000","-60,500,000","-169,000,000","-166,500,000","-124,825,000","-10,000,000","-142,500,000","-107,000,000","-134,000,000","-52,000,000","-147,000,000","-22,000,000","-83,000,000","-10,000,000",,,,"-44,000,000",,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,000,000","-55,000,000","117,000,000","-37,000,000","-4,000,000","26,000,000","31,000,000","-25,000,000","13,000,000","0","-39,000,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,000,000","92,000,000","139,000,000","46,000,000","6,000,000","62,000,000","48,000,000","17,000,000","57,000,000","15,000,000","18,000,000"
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-52,000,000","-147,000,000","-22,000,000","-83,000,000","-10,000,000","-36,000,000","-17,000,000","-42,000,000","-44,000,000","-15,000,000","-57,000,000"
		NetCommonStockIssuance,,,"0","0","0","0","0","0","3,214","-6,097,151","2,959","2,913","2,843","-122,941","-352,630","-189,856","-335,404","-157,892","866,129","2,673","93,600,117","2,564","2,510","34,961,026","-16,411","-1,858,446","-1,422,929","-370,793","3,745,445","204,583","103,621,360","103,942,515","1,998","1,717","146,388,009","1,640","78,193,042","17,615","17,151","-16,766","80,991,755","0",,"0"
			CommonStockIssuance,,,"0","0","0","0","0","0","3,214","3,039","2,959","2,913","2,843","2,738","2,664","2,686","2,620","2,723","866,129","2,673","93,600,117","2,564","2,510","34,961,026","2,400","2,291","2,104","2,050","3,745,445","204,583","103,621,360","103,942,515","1,998","1,717","146,388,009","1,640","78,193,042","17,615","17,151","-16,766","80,991,755","0",,"0"
			CommonStockPayments,,,"0","0","0","0","0","0","0","-6,100,190","0","0","0","-125,679","-355,294","-192,542","-338,024","-160,615","0","0","0","0","0","0","-18,811","-1,860,737","-1,425,033",,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,500,000",,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,500,000",,,,,,,,,,,,,,,,
		CashDividendsPaid,"-69,320,716","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-20,796,088","-21,155,913","-21,155,837","-21,155,760","-21,155,688","-21,155,619","-21,164,257","-21,170,272","-21,174,966","-21,184,004","-21,184,948","-21,165,193","-21,165,137","-19,095,084","-19,095,030","-19,094,976","-18,254,229","-17,530,963","-17,590,638","-18,086,145","-18,053,792","-17,898,499","-20,332,675","-15,625,098","-15,198,685","-13,401,105","-13,105,740","-9,940,624","-9,988,013","-8,984,464","-8,991,285","-7,913,522","-13,075,407","-371,492","-8,348,459","-8,357,557"
			CommonStockDividendPaid,"-69,320,716","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-17,330,179","-20,796,088","-21,155,913","-21,155,837","-21,155,760","-21,155,688","-21,155,619","-21,164,257","-21,170,272","-21,174,966","-21,184,004","-21,184,948","-21,165,193","-21,165,137","-19,095,084","-19,095,030","-19,094,976","-18,254,229","-17,530,963","-17,590,638","-17,625,310","-17,625,370","-17,535,826","-19,971,304","-15,267,647","-14,842,008","-13,031,970","-12,720,169","-9,595,692","-9,595,344","-8,591,051","-8,590,586","-7,516,472","-12,701,716","0","-8,000,000","-8,000,000"
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-460,835","-428,422","-362,673","-361,371","-357,451","-356,677","-369,135","-385,571","-344,932","-392,669","-393,413","-400,699","-397,050","-373,691","-371,492","-348,459","-357,557"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,"2,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0",,"0"
EndCashPosition,"43,651,392","43,651,392","19,552,273","36,587,629","17,881,467","14,254,843","20,006,580","35,449,403","20,647,828","8,574,859","44,848,539","80,069,184","21,857,502","26,751,746","27,920,402","90,282,658","27,592,081","13,736,624","86,625,237","71,929,885","41,573,835","55,964,496","53,579,868","140,873,527","38,313,586","22,691,133","35,629,435","34,582,869","36,706,214","25,565,547","27,268,792","24,144,075","29,379,532","27,141,436","22,984,182","12,566,659","40,065,668","11,177,328","18,035,189","11,514,135","11,208,200","29,546,412","10,831,678","14,170,852"
	ChangesInCash,"29,396,549","24,099,119","-17,035,355","18,706,161","3,626,624","-5,751,737","-15,442,823","14,801,575","12,072,969","-36,273,680","-35,220,645","58,211,682","-4,894,244","-1,168,656","-62,362,256","62,690,577","13,855,457","-72,888,613","14,695,352","30,356,050","-14,390,661","2,384,628","-87,293,659","102,559,941","15,622,453","-12,938,302","1,046,566","-2,123,345","11,140,667","-1,703,245","3,124,718","-5,235,457","2,238,096","4,157,254","10,417,523","-27,499,009","28,888,340","-6,857,861","6,521,054","305,935","-18,338,212","18,714,734","-3,339,174","-8,747,748"
	BeginningCashPosition,"14,254,843","19,552,273","36,587,629","17,881,467","14,254,843","20,006,580","35,449,403","20,647,828","8,574,859","44,848,539","80,069,184","21,857,502","26,751,746","27,920,402","90,282,658","27,592,081","13,736,624","86,625,237","71,929,885","41,573,835","55,964,496","53,579,868","140,873,527","38,313,586","22,691,133","35,629,435","34,582,869","36,706,214","25,565,547","27,268,792","24,144,075","29,379,532","27,141,436","22,984,182","12,566,659","40,065,668","11,177,328","18,035,189","11,514,135","11,208,200","29,546,412","10,831,678","14,170,852","22,918,600"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,"0","0","0","0","0","86,106",,,,"528,603","0","0","0","877,879","0","0","0","877,879",,,,,,,,,"0",,,,,"0"
InterestPaidSupplementalData,,,,,,,,,,,,,"6,745,289","12,233,405","6,011,401","11,460,602","5,583,234","10,398,997","4,321,309","7,489,342","5,628,033","6,628,691","5,628,929","3,471,689","5,950,928","3,345,864","5,579,869","2,136,965","4,374,952","1,599,017",,,,,,"276,785","111,891","104,470","39,371",,,"57,926","59,795","88,137"
IssuanceOfCapitalStock,,,"0","0","0","0","0","0","3,214","3,039","2,959","2,913","2,843","2,738","2,664","2,686","2,620","2,723","866,129","2,673","93,600,117","2,564","2,510","34,961,026","2,400","2,291","2,104","2,050","3,745,445","204,583","103,621,360","103,942,515","1,998","1,717","146,388,009","1,640","78,193,042","17,615","17,151","-16,766","80,991,755","0",,"0"
IssuanceOfDebt,"1,163,036,518","314,017,741","171,661,584","481,317,938","196,039,255","393,051,359","173,475,795","210,728,384","51,361,316","118,085,624","255,015,120","357,635,500","214,500,000","95,000,000","146,000,000","39,000,000","101,000,000","190,953,697","291,747,000","287,626,250","74,000,000","84,000,000","35,000,000","432,000,000","140,000,000","101,700,000","96,000,000","224,300,000","127,000,000","64,000,000","152,000,000","175,500,000","230,000,000","114,000,000","92,000,000","139,000,000","46,000,000","6,000,000","62,000,000","48,000,000","17,000,000","57,000,000","15,000,000","18,000,000"
RepaymentOfDebt,"-1,126,329,089","-299,268,836","-137,774,783","-500,358,938","-188,926,532","-259,120,608","-255,473,635","-206,297,715","-91,000,000","-61,220,304","-332,500,000","-279,000,000","-113,000,000","-95,500,000","-106,000,000","-77,953,697","-68,000,000","-148,000,000","-232,000,000","-208,500,000","-96,000,000","-48,000,000","-95,000,000","-310,000,000","-133,000,000","-60,500,000","-169,000,000","-166,500,000","-124,825,000","-10,000,000","-142,500,000","-107,000,000","-134,000,000","-52,000,000","-147,000,000","-22,000,000","-83,000,000","-10,000,000","-36,000,000","-17,000,000","-42,000,000","-44,000,000","-15,000,000","-57,000,000"
RepurchaseOfCapitalStock,,,"0","0","0","0","0","0","0","-6,100,190","0","0","0","-125,679","-355,294","-192,542","-338,024","-160,615","0","0","0","0","0","0","-18,811","-1,860,737","-1,425,033","-100,872,843",,,,,,,,,,,,,,,,
FreeCashFlow,"64,499,642","26,680,393","-33,351,171","56,452,340","14,718,080","-120,428,173","84,530,687","30,161,633","73,519,293","-65,885,936","63,889,664","3,067,093","-82,873,307","20,609,904","-80,434,207","123,004,402","3,633,053","-92,573,793","-23,913,829","-26,370,180","-63,411,141","-14,522,852","-7,451,139","-31,218,109","27,184,093","-34,598,543","93,423,929","-38,345,289","23,419,514","-37,509,329","-88,872,192","-161,370,891","-74,145,012","-43,679,378","-67,797,562","-132,291,198","-1,527,014","6,108,988","-10,504,812","-22,763,777","-61,254,560","6,086,226","5,008,533","38,609,809"
