name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"380,229,000","93,688,000","98,822,000","96,131,000","91,588,000","79,437,000","85,735,000","86,327,000","88,565,000","93,247,000","87,895,000","81,505,000","72,257,000","64,829,000","66,831,000","64,445,000","62,312,000","57,659,000","53,280,000","42,763,000","35,559,000","27,599,000","23,812,000","21,725,000","19,724,000","16,061,000","14,967,000","13,261,000","11,956,000","10,102,000","9,014,000","7,282,000","5,851,000","4,405,000","4,115,000","2,634,000","1,891,000","1,717,000","1,377,000","1,055,000","875,000","0","0","0","0","0","0","0","0","0","0","0","6,000","24,000","143,000","66,000",,,"0",,"374,000","108,000","73,000",,"100,000","121,000",,,,,,,,,,,,
	OperatingRevenue,"380,229,000","93,688,000","98,822,000","96,131,000","91,588,000","79,437,000","85,735,000","86,327,000","88,565,000","93,247,000","87,895,000","81,505,000","72,257,000","64,829,000","66,831,000","64,445,000","62,312,000","57,659,000","53,280,000","42,763,000","35,559,000","27,599,000","23,812,000","21,725,000","19,724,000","16,061,000","14,967,000","13,261,000","11,956,000","10,102,000","9,014,000","7,282,000","5,851,000","4,405,000","4,115,000","2,634,000","1,891,000","1,717,000","1,377,000","1,055,000","875,000","0","0","0","0","0","0","0","0","0","0","0","6,000","24,000","143,000","66,000",,,"0",,"374,000","108,000","73,000",,"100,000","121,000",,,,,,,,,,,,
CostOfRevenue,"5,263,000","1,250,000","1,354,000","1,275,000","1,384,000","1,268,000","1,254,000","1,216,000","1,234,000","1,878,000","1,436,000","1,451,000","1,377,000","1,240,000","1,579,000","1,308,000","1,154,000","1,174,000","1,157,000","976,000","775,000","646,000","561,000","668,000","426,000","403,000","364,000","256,000","439,000","302,000","258,000","235,000","215,000","174,000","61,000","40,000","23,000","20,000","19,000","24,000","48,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"374,966,000","92,438,000","97,468,000","94,856,000","90,204,000","78,169,000","84,481,000","85,111,000","87,331,000","91,369,000","86,459,000","80,054,000","70,880,000","63,589,000","65,252,000","63,137,000","61,158,000","56,485,000","52,123,000","41,787,000","34,784,000","26,953,000","23,251,000","21,057,000","19,298,000","15,658,000","14,603,000","13,005,000","11,517,000","9,800,000","8,756,000","7,047,000","5,636,000","4,231,000","4,054,000","2,594,000","1,868,000","1,697,000","1,358,000","1,031,000","827,000","0","0","0","0","0","0","0","0","0","0","0","6,000","24,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"243,358,000","65,669,000","60,804,000","58,624,000","58,261,000","58,531,000","53,971,000","60,392,000","52,069,000","53,658,000","51,443,000","47,050,000","46,247,000","44,633,000","40,354,000","40,168,000","40,524,000","35,490,000","30,426,000","28,164,000","21,989,000","22,213,000","18,244,000","17,985,000","17,790,000","15,066,000","12,952,000","12,903,000","12,683,000","13,830,000","11,833,000","12,150,000","12,217,000","17,090,000","14,084,000","12,334,000","12,651,000","12,640,000","11,338,000","8,702,000","8,419,000","11,029,000","9,928,000","6,437,000","8,869,000","7,098,000","7,824,000","7,105,000","6,445,000","6,064,000","5,163,000","4,670,000","4,888,000","5,558,000","6,160,000","4,968,000","4,687,000","4,083,000","4,419,000","3,618,000","1,953,000","2,736,000","4,064,000","6,549,000","8,164,000","7,100,000","5,505,000","5,481,000","4,386,000","5,787,000","5,522,394","4,257,966","3,694,446","2,570,029","2,043,666","2,162,008","2,922,977","2,865,945"
	SellingGeneralAndAdministration,"130,396,000","37,549,000","32,285,000","30,533,000","30,029,000","29,509,000","25,696,000","26,523,000","25,572,000","27,535,000","27,131,000","24,245,000","24,591,000","24,389,000","21,560,000","21,308,000","19,981,000","18,440,000","16,795,000","16,471,000","14,113,000","15,037,000","11,760,000","10,931,000","12,118,000","10,432,000","8,863,000","9,291,000","9,342,000","9,453,000","8,044,000","9,103,000","7,965,000","9,805,000","7,517,000","7,179,000","8,160,000","8,383,000","6,482,000","5,694,000","5,751,000","7,487,000","3,282,000","3,209,000","2,666,000","2,174,000","3,161,000","1,881,000","1,871,000","1,575,000","1,414,000","1,543,000","1,546,000","1,374,000","-3,680,000","1,668,000","1,410,000","1,233,000","1,747,000","1,192,000","793,000","1,135,000","1,142,000","1,402,000","1,182,000","1,316,000","991,000","960,000","1,061,000","1,073,000","1,215,881","1,159,711","1,125,027","993,445","977,341","613,911","614,625","318,910"
	ResearchAndDevelopment,"112,962,000","28,120,000","28,519,000","28,091,000","28,232,000","29,022,000","28,275,000","33,869,000","26,497,000","26,123,000","24,312,000","22,805,000","21,656,000","20,244,000","18,794,000","18,860,000","20,543,000","17,050,000","13,631,000","11,693,000","7,876,000","7,176,000","6,484,000","7,054,000","5,672,000","4,634,000","4,089,000","3,612,000","3,341,000","4,377,000","3,789,000","3,047,000","4,252,000","7,285,000","6,567,000","5,155,000","4,491,000","4,257,000","4,856,000","3,008,000","2,668,000","3,542,000","6,646,000","3,228,000","6,203,000","4,924,000","4,663,000","5,224,000","4,574,000","4,489,000","3,749,000","3,127,000","3,342,000","4,184,000","9,840,000","3,300,000","3,277,000","2,850,000","2,672,000","2,426,000","1,160,000","1,601,000","2,922,000","5,147,000","6,982,000","5,784,000","4,514,000","4,521,000","3,325,000","4,714,000","4,306,513","3,098,255","2,569,419","1,576,584","1,066,325","1,548,097","2,308,352","3,184,855"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-637,820"
OperatingIncome,"131,608,000","26,769,000","36,664,000","36,232,000","31,943,000","19,638,000","30,510,000","24,719,000","35,262,000","37,711,000","35,016,000","33,004,000","24,633,000","18,956,000","24,898,000","22,969,000","20,634,000","20,995,000","21,697,000","13,623,000","12,795,000","4,740,000","5,007,000","3,072,000","1,508,000","592,000","1,651,000","102,000","-1,166,000","-4,030,000","-3,077,000","-5,103,000","-6,581,000","-12,859,000","-10,030,000","-9,740,000","-10,783,000","-10,943,000","-9,980,000","-7,671,000","-7,592,000","-11,029,000","-9,928,000","-6,437,000","-8,869,000","-7,098,000","-7,824,000","-7,105,000","-6,445,000","-6,064,000","-5,163,000","-4,670,000","-4,882,000","-5,534,000","-6,017,000","-4,902,000","-4,687,000","-4,083,000","-4,419,000","-3,618,000","-1,579,000","-2,628,000","-3,991,000","-6,549,000","-8,064,000","-6,979,000","-5,505,000","-5,481,000","-4,386,000","-5,787,000","-5,522,394","-4,257,966","-3,694,446","-2,570,029","-2,043,666","-2,162,008","-2,922,977","-2,865,945"
NetNonOperatingInterestIncomeExpense,"334,000","80,000","72,000","72,000","110,000","275,000","297,000","622,000","1,010,000","1,471,000","1,444,000","1,348,000","1,178,000","1,097,000","1,042,000","759,000","562,000","294,000","188,000","86,000","-98,000","-225,000","-410,000","-487,000","-531,000","-611,000","-692,000","-703,000","-770,000","-800,000","-818,000","-903,000","-971,000","-1,071,000","-1,094,000","-1,166,000","-1,114,000","-1,141,000","-1,144,000","-622,000","0","0","0","3,000","-1,000","2,000","1,488,000","4,000","3,000","2,000","4,000","4,000","6,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"334,000","80,000","72,000","72,000","110,000","275,000","297,000","622,000","1,010,000","1,471,000","1,444,000","1,348,000","1,178,000","1,097,000","1,042,000","759,000","562,000","294,000","188,000","86,000",,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,"-188,000","86,000","98,000","225,000","410,000","487,000","531,000","611,000","692,000","703,000","770,000","800,000","818,000","903,000","971,000","1,071,000","1,094,000","1,166,000","1,114,000","1,141,000","1,144,000","622,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-3,000","1,000","-2,000","-1,488,000","-4,000","-3,000","-2,000","-4,000","-4,000","-6,000","-86,000",,,,,,,,,,,,,,,,,,,,,,,,
