name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"104,655,000","40,339,000","26,795,000","29,486,000","8,035,000","32,619,000","17,050,000","22,314,000","27,194,000","884,000","13,291,000","23,310,000","12,644,000","11,192,000","8,594,000","30,180,000","823,000","11,384,000","10,243,000","9,299,000","12,831,000","5,499,000","6,054,000","8,287,000","1,683,000","3,746,000","6,574,000","4,336,000","708,000","2,251,000","2,012,000","3,949,000","2,527,000","867,000","5,114,000","887,000","5,005,000","179,000"
	CashFlowFromContinuingOperatingActivities,"104,655,000","40,339,000","26,795,000","29,486,000","8,035,000","32,619,000","17,050,000","22,314,000","27,194,000","884,000","13,291,000","23,310,000","12,644,000","11,192,000","8,594,000","30,180,000","823,000","11,384,000","10,243,000","9,299,000","12,831,000","5,499,000","6,054,000","8,287,000","1,683,000","3,746,000","6,574,000","4,336,000","708,000","2,251,000","2,012,000","3,949,000","2,527,000","867,000","5,114,000","887,000","5,005,000","179,000"
		NetIncomeFromContinuingOperations,"117,992,000","30,836,000","23,876,000","37,226,000","26,054,000","22,355,000","22,366,000","30,938,000","17,854,000","13,211,000","15,214,000","17,356,000","12,410,000","11,259,000","14,129,000","14,707,000","5,146,000","8,976,000","2,273,000","9,580,000","9,616,000","6,113,000","6,517,000","9,675,000","3,324,000","3,787,000","5,048,000","2,762,000","2,942,000","2,626,000","3,006,000","2,659,000","1,267,000","1,462,000","3,488,000","1,453,000","1,852,000","1,058,000"
		OperatingGainsLosses,,,"0","-18,135,000",,,"0","-14,916,000","-188,000","-36,000","0","-4,202,000","-64,000","-291,000","354,000","126,000","0","-545,000","-2,717,000","-1,962,000","-2,050,000","-300,000","-1,881,000","-6,928,000","0","-310,000","-2,730,000",,,,"0","-383,000",,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"0",,,,"0",,,,,,,,,,,,,,"0","-310,000",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"7,142,000","2,032,000","1,784,000","1,628,000","1,698,000","1,734,000","1,778,000","1,595,000","1,619,000","1,643,000","1,385,000","2,192,000","1,340,000","1,688,000","1,641,000","1,684,000","1,790,000","755,000","1,568,000","602,000","610,000","553,000","520,000","484,000","458,000","396,000","355,000","345,000","324,000","326,000","282,000","301,000","320,000","328,000","319,000","272,000","239,000","210,000"
			DepreciationAndAmortization,"7,142,000","2,032,000","1,784,000","1,628,000","1,698,000","1,734,000","1,778,000","1,595,000","1,619,000","1,643,000","1,385,000","2,192,000","1,340,000","1,688,000","1,641,000","1,684,000","1,790,000","755,000","1,568,000","602,000","610,000","553,000","520,000","484,000","458,000","396,000","355,000","345,000","324,000","326,000","282,000","301,000","320,000","328,000","319,000","272,000","239,000","210,000"
				Depreciation,"3,469,000","974,000","841,000","822,000","832,000","823,000","838,000","820,000","784,000","763,000","763,000","776,000","742,000","738,000","667,000","767,000","653,000","664,000","619,000","602,000","610,000","553,000","520,000","484,000","458,000","396,000","355,000","345,000","324,000","326,000","282,000","301,000","320,000","328,000","319,000","272,000","239,000","210,000"
				AmortizationCashFlow,"3,673,000","1,058,000","943,000","806,000","866,000","911,000","940,000","775,000","835,000","880,000","622,000","1,416,000","598,000","950,000","974,000","917,000","1,137,000","91,000",,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"3,673,000","1,058,000","943,000","806,000","866,000","911,000","940,000","775,000","835,000","880,000","622,000","1,416,000","598,000","950,000","974,000","917,000","1,137,000","91,000",,,,,,,,,,,,,,,,,,,,
