name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
MarketCap,"366,263,445","482,201,017","1,228,886,826","1,319,444,034","3,004,220,892","3,334,505,289","5,765,715,254","4,914,434,226"
EnterpriseValue,"247,918,445","351,145,017","1,079,630,826","1,141,017,034","2,811,413,892","3,138,800,289","5,562,116,254","5,113,890,226"
PsRatio,"4.18","5.555","14.289","16.848","43.016","24.366","165.211","82.168"
PbRatio,"1.896","2.316","5.581","5.691","12.395","13.622","23.009",
EnterprisesValueRevenueRatio,"2.851","17.378","46.564","46.909","146.047","168.499","255.753","280.86"
EnterprisesValueEBITDARatio,"-3.648","-18.978","-78.88","-60.647","-165.787","-237.356","-549.019","-787.358"
