name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
		Inventory,"617,159,000","562,084,000","486,596,000","387,262,000","384,300,000","363,373,000","344,036,000","317,301,000","305,636,000","317,306,000","332,221,000","327,657,000","313,910,000","318,873,000","328,548,000","300,263,000","294,736,000","246,928,000","242,817,000","229,465,000","208,326,000","212,984,000","231,987,000","81,813,000","78,994,000","68,371,000","74,296,000","125,232,000","114,166,000","111,214,000","95,790,000","166,723,000","168,598,000","152,948,000","143,982,000","143,109,000","129,247,000","127,283,000","135,499,000","139,162,000","124,631,000","101,021,000","108,970,000","88,235,000","77,831,000","77,412,000","86,599,000","79,260,000","59,457,000","51,727,000","53,583,000","55,396,000","47,639,000","50,909,000","50,418,000","55,581,000","51,406,000","38,339,000","33,238,000","10,910,000","9,216,000","4,756,000","22,162,000","11,667,000",
			RawMaterials,"106,966,000","105,654,000","91,938,000","90,944,000","86,873,000","81,357,000","72,873,000","66,370,000","60,223,000","59,888,000","62,647,000","60,243,000","60,694,000","64,441,000","67,795,000","56,163,000","55,636,000","36,124,000","38,388,000","38,471,000","30,404,000","29,708,000","26,022,000","30,870,000","30,547,000","29,809,000","29,159,000","56,586,000","46,742,000","49,727,000","41,554,000","91,143,000","85,741,000","74,325,000","76,467,000","92,478,000","80,310,000","75,894,000","88,181,000","93,719,000","74,257,000","53,659,000","63,541,000","60,459,000","51,414,000","47,444,000","52,147,000","54,748,000","39,653,000","34,764,000","38,257,000","38,613,000","33,534,000","34,405,000","37,406,000","43,330,000","43,907,000","23,465,000","18,298,000",,,"3,663,000","9,274,000","4,826,000",
			WorkInProcess,"37,003,000","27,026,000","27,380,000","15,938,000","16,191,000","14,979,000","15,300,000","14,354,000","14,950,000","14,318,000","16,095,000","13,689,000","14,297,000","16,048,000","17,275,000","17,398,000","16,357,000","13,921,000","12,294,000","11,489,000","9,570,000","8,281,000","8,966,000","9,491,000","10,085,000","9,035,000","9,961,000","12,870,000","12,262,000","10,632,000","13,207,000","14,686,000","14,568,000","13,579,000","15,820,000",,,,,,,,,,,,,,,,,,,,,,,,"15,465,000",,,,,,
			FinishedGoods,"497,393,000","457,274,000","394,926,000","307,543,000","306,716,000","289,035,000","278,231,000","257,883,000","249,707,000","262,352,000","273,582,000","272,238,000","260,028,000","259,553,000","261,558,000","243,672,000","237,364,000","205,512,000","201,348,000","188,357,000","176,669,000","182,886,000","204,910,000","47,495,000","43,018,000","33,653,000","39,496,000","63,700,000","63,412,000","59,442,000","48,604,000","71,616,000","77,353,000","73,664,000","60,430,000","59,144,000","57,173,000","60,565,000","55,569,000","53,968,000","56,488,000","53,417,000","49,874,000","30,157,000","28,366,000","31,830,000","36,149,000","25,922,000","21,134,000","18,003,000","16,620,000","17,944,000","15,265,000","17,571,000","14,035,000","13,230,000","8,511,000","15,509,000",,,,"1,135,000","12,920,000","6,880,000",
			OtherInventories,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0","-1,000",,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,"0",,,
			InventoriesAdjustmentsAllowances,"-24,203,000","-27,870,000","-27,648,000","-27,163,000","-25,480,000","-21,998,000","-22,368,000","-21,306,000","-19,244,000","-19,252,000","-20,103,000","-18,513,000","-21,109,000","-21,169,000","-18,080,000","-16,970,000","-14,621,000","-8,629,000","-9,213,000","-8,852,000","-8,317,000","-7,891,000","-7,911,000","-6,043,000","-4,656,000","-4,126,000","-4,320,000","-7,924,000","-8,250,000","-8,587,000","-7,575,000","-10,722,000","-9,064,000","-8,620,000","-8,734,000","-8,513,000","-8,236,000","-9,176,000","-8,251,000","-8,525,000","-6,114,000","-6,055,000","-4,445,000","-2,381,000","-1,949,000","-1,862,000","-1,697,000","-1,410,000","-1,330,000","-1,040,000","-1,294,000","-1,161,000","-1,160,000","-1,067,000","-1,023,000","-979,000","-1,012,000","-635,000","-525,000",,,"-42,000","-32,000","-39,000",
		PrepaidAssets,"69,108,000","56,575,000","48,585,000","43,803,000","43,344,000","41,743,000","36,873,000","33,281,000","33,711,000","35,247,000","41,975,000","85,280,000","87,964,000","36,583,000","38,479,000","37,656,000","34,686,000","24,897,000","27,145,000","25,922,000","18,234,000","18,872,000","22,893,000","19,274,000","20,610,000","22,803,000","24,363,000","28,149,000","28,166,000","28,347,000","21,181,000","23,766,000","22,630,000","21,220,000","19,704,000","23,850,000","20,488,000","21,488,000","20,949,000","27,898,000","26,446,000","27,441,000","32,464,000","28,840,000","29,343,000","33,904,000","29,381,000","36,743,000","39,303,000","26,255,000","27,459,000","28,811,000","25,536,000","22,784,000","25,037,000","39,782,000","30,969,000","16,501,000","17,123,000","16,176,000","17,050,000","7,059,000","10,140,000","10,019,000",
		AssetsHeldForSaleCurrent,"102,293,000","99,423,000","0",,,,,,,"0","0","0","0","89,762,000",,,,,,,,"0",,,,,"46,097,000",,,,,,,,,,,"0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,636,000","542,000","597,000","6,253,590"
	TotalNonCurrentAssets,"1,986,337,000","2,000,792,000","1,975,932,000","1,888,547,000","1,910,168,000","1,890,151,000","1,391,309,000","1,393,537,000","1,231,034,000","1,247,620,000","1,252,763,000","1,299,869,000","1,664,421,000","1,691,150,000","1,725,955,000","1,623,214,000","1,625,192,000","1,293,485,000","1,311,246,000","1,313,448,000","1,171,781,000","1,324,336,000","1,390,564,000","1,202,170,000","1,092,636,000","1,134,282,000","1,118,415,000","1,190,921,000","1,192,562,000","1,226,631,000","1,075,964,000","686,387,000","688,769,000","645,780,000","663,821,000","668,206,000","679,909,000","687,542,000","693,842,000","702,698,000","779,414,000","669,685,000","846,573,000","641,901,000","642,522,000","650,702,000","654,291,000","621,922,000","629,681,000","555,985,000","563,098,000","570,002,000","580,576,000","649,135,000","626,482,000","631,820,000","723,158,000","528,761,000","525,061,000","448,178,000","440,895,000","385,241,000","373,937,000","335,969,000","0"
		NetPPE,"179,177,000","178,393,000","169,507,000","176,228,000","177,307,000","172,669,000","155,601,000","150,229,000","143,799,000","146,428,000","142,291,000","143,313,000","306,991,000","226,817,000","226,270,000","212,610,000","200,230,000","173,081,000","170,827,000","157,588,000","143,172,000","142,370,000","145,447,000","124,474,000","118,085,000","118,050,000","109,640,000","111,521,000","113,613,000","115,871,000","93,019,000","70,470,000","71,477,000","68,059,000","66,382,000","64,669,000","67,504,000","68,488,000","63,733,000","64,612,000","66,367,000","45,235,000","50,329,000","39,633,000","35,407,000","33,484,000","32,177,000","32,000,000","33,011,000","25,502,000","26,353,000","27,818,000","29,316,000","30,763,000","29,804,000","30,593,000","39,581,000","28,743,000","27,017,000","21,838,000","19,710,000","10,858,000","22,110,000","19,451,000",
			GrossPPE,"354,877,000","345,386,000","352,501,000","365,578,000","357,568,000","344,083,000","319,261,000","305,125,000","291,044,000","287,903,000","275,607,000","269,384,000","463,492,000","378,151,000","369,069,000","344,460,000","326,545,000","285,809,000","278,626,000","257,885,000","236,102,000","227,184,000","221,810,000","200,864,000","190,354,000","185,419,000","171,679,000","183,565,000","179,304,000","175,047,000","146,601,000","129,674,000","125,952,000","117,881,000","111,842,000","105,890,000","104,725,000","102,068,000","93,338,000","90,343,000","92,422,000","68,260,000","78,675,000","65,430,000","58,640,000","54,784,000","51,411,000","49,153,000","48,185,000","38,861,000","43,241,000","43,033,000","42,757,000","42,555,000","39,870,000","39,149,000","48,748,000","35,477,000","31,992,000","25,611,000","21,290,000","12,438,000","23,636,000","20,009,000",
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,266,000","1,843,000","1,843,000","1,843,000","1,843,000",,,"256,000","258,000",
				BuildingsAndImprovements,"19,971,000","15,340,000","13,323,000","13,321,000","14,164,000","10,817,000","10,800,000","10,147,000","10,005,000","7,992,000","9,976,000","11,801,000","41,945,000","47,774,000","47,740,000","42,341,000","42,893,000","40,015,000","39,964,000","38,210,000","35,551,000","35,392,000","43,008,000","36,520,000","32,767,000","31,856,000","24,239,000","23,733,000","23,463,000","25,271,000","13,386,000","3,652,000","3,331,000","425,000","425,000","424,000","4,513,000","4,517,000","405,000","376,000","346,000",,,,,,,,,,,,,"6,030,000","5,639,000","4,371,000","11,522,000","8,521,000","6,716,000","5,400,000",,"2,759,000","6,521,000","5,653,000",
				MachineryFurnitureEquipment,"263,984,000","259,713,000","266,026,000","280,406,000","274,903,000","265,890,000","251,405,000","240,131,000","228,726,000","228,501,000","215,941,000","213,144,000","274,404,000","280,894,000","260,858,000","245,490,000","234,605,000","207,011,000","195,626,000","184,121,000","172,752,000","169,328,000","165,570,000","155,576,000","148,168,000","144,857,000","138,861,000","150,527,000","146,394,000","139,357,000","124,947,000","112,185,000","108,410,000","102,102,000","95,791,000","90,635,000","88,184,000","85,636,000","82,057,000","79,261,000","81,614,000","57,802,000","60,242,000","50,194,000","46,952,000","45,233,000","43,764,000","41,727,000","40,740,000","32,679,000","36,951,000","36,899,000","36,758,000","36,525,000","34,231,000","33,512,000","35,383,000","25,113,000","23,433,000","18,368,000",,"9,679,000","16,859,000","14,098,000",
				OtherProperties,,,,,,,,,,,,,"103,442,000",,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,
				ConstructionInProgress,"13,345,000","13,345,000","18,507,000","19,489,000","15,675,000","15,713,000","11,832,000","9,954,000","11,002,000","10,559,000","11,509,000","9,830,000","8,828,000","12,715,000","17,373,000","17,642,000","25,625,000","18,153,000","24,699,000","19,034,000","12,592,000","8,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"57,577,000","56,988,000","54,645,000","52,362,000","52,826,000","51,663,000","45,224,000","44,893,000","41,311,000","40,851,000","38,181,000","34,609,000","34,873,000","36,768,000","43,098,000","38,987,000","23,422,000","20,630,000","18,337,000","16,520,000","15,207,000","14,156,000","13,232,000","8,768,000","9,419,000","8,706,000","8,579,000","9,305,000","9,447,000","10,419,000","8,268,000","13,837,000","14,211,000","15,354,000","15,626,000","14,831,000","12,028,000","11,915,000","10,876,000","10,706,000","10,462,000","10,458,000","18,433,000","15,236,000","11,688,000","9,551,000","7,647,000","7,426,000","7,445,000","6,182,000","6,290,000","6,134,000","5,999,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-175,700,000","-166,993,000","-182,994,000","-189,350,000","-180,261,000","-171,414,000","-163,660,000","-154,896,000","-147,245,000","-141,475,000","-133,316,000","-126,071,000","-156,501,000","-151,334,000","-142,799,000","-131,850,000","-126,315,000","-112,728,000","-107,799,000","-100,297,000","-92,930,000","-84,814,000","-76,363,000","-76,390,000","-72,269,000","-67,369,000","-62,039,000","-72,044,000","-65,691,000","-59,176,000","-53,582,000","-59,204,000","-54,475,000","-49,822,000","-45,460,000","-41,221,000","-37,221,000","-33,580,000","-29,605,000","-25,731,000","-26,055,000","-23,025,000","-28,346,000","-25,797,000","-23,233,000","-21,300,000","-19,234,000","-17,153,000","-15,174,000","-13,359,000","-16,888,000","-15,215,000","-13,441,000","-11,792,000","-10,066,000","-8,556,000","-9,167,000","-6,734,000","-4,975,000","-3,773,000","-1,580,000","-1,580,000","-1,526,000","-558,000",
		GoodwillAndOtherIntangibleAssets,"1,670,519,000","1,688,082,000","1,692,543,000","1,588,449,000","1,607,003,000","1,603,168,000","1,128,389,000","1,139,583,000","987,249,000","1,000,465,000","1,013,373,000","1,060,018,000","1,345,230,000","1,452,324,000","1,487,019,000","1,398,312,000","1,415,898,000","1,112,206,000","1,131,803,000","1,146,655,000","1,019,456,000","1,030,848,000","1,034,068,000","854,159,000","772,108,000","751,892,000","737,724,000","818,584,000","828,713,000","846,400,000","724,124,000","589,838,000","596,316,000","556,970,000","575,084,000","582,376,000","590,626,000","598,193,000","605,232,000","615,035,000","682,484,000","603,444,000","762,327,000","572,253,000","579,865,000","595,523,000","600,483,000","567,846,000","575,330,000","504,393,000","511,259,000","517,677,000","523,353,000","588,584,000","570,030,000","573,827,000","659,988,000","471,439,000","474,042,000","403,060,000","398,963,000","288,041,000","333,126,000","303,673,000",
			Goodwill,"791,174,000","815,405,000","912,203,000","786,251,000","786,345,000","766,003,000","508,464,000","506,252,000","438,519,000","438,519,000","438,019,000","471,400,000","611,883,000","653,670,000","736,947,000","645,102,000","728,276,000","531,689,000","539,925,000","630,143,000","489,877,000","491,637,000","485,054,000","488,990,000","413,735,000","398,488,000","376,064,000","350,958,000","351,496,000","359,180,000","324,165,000","258,717,000","259,982,000","246,611,000","257,527,000","257,527,000","257,527,000","257,527,000","257,014,000","259,248,000","292,829,000","245,340,000","325,312,000","319,766,000","319,766,000","325,851,000","320,264,000","328,227,000","328,234,000","288,028,000","288,272,000","288,522,000","288,669,000","339,095,000","314,346,000","311,953,000","354,657,000","267,141,000","265,025,000","225,717,000","218,652,000","159,151,000","189,448,000","167,981,000",
			OtherIntangibleAssets,"879,345,000","872,677,000","780,340,000","802,198,000","820,658,000","837,165,000","619,925,000","633,331,000","548,730,000","561,946,000","575,354,000","588,618,000","733,347,000","798,654,000","750,072,000","753,210,000","687,622,000","580,517,000","591,878,000","516,512,000","529,579,000","539,211,000","549,014,000","365,169,000","358,373,000","353,404,000","361,660,000","467,626,000","477,217,000","487,220,000","399,959,000","331,121,000","336,334,000","310,359,000","317,557,000","324,849,000","333,099,000","340,666,000","348,218,000","355,787,000","389,655,000","358,104,000","437,015,000","252,487,000","260,099,000","269,672,000","280,219,000","239,619,000","247,096,000","216,365,000","222,987,000","229,155,000","234,684,000","249,489,000","255,684,000","261,874,000","305,331,000","204,298,000","209,017,000","177,343,000","180,311,000","128,890,000","143,678,000","135,692,000",
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,"0","0","0","141,767,000","197,742,000","210,328,000","191,439,000","249,747,000","254,733,000","242,948,000","231,767,000","245,214,000","234,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,"0","0","0","141,767,000","197,742,000","210,328,000","191,439,000","249,747,000","254,733,000","242,948,000","231,767,000","245,214,000","234,185,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"9,466,000","9,887,000","10,448,000","10,699,000","11,197,000","11,767,000","13,227,000","7,918,000","8,217,000","8,775,000","8,479,000","7,744,000","8,238,000","8,748,000","9,241,000","7,218,000","6,942,000","2,865,000","3,412,000","3,389,000","3,822,000","4,294,000","4,637,000","5,063,000","5,326,000","5,774,000","6,221,000","6,653,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"136,641,000","134,317,000","113,882,000","123,870,000","125,858,000","114,314,000","107,319,000","103,725,000","99,986,000","100,727,000","97,099,000","96,538,000","12,200,000","12,009,000","12,666,000","12,292,000","9,064,000","8,198,000","8,616,000","9,205,000","9,153,000","9,351,000","13,307,000","13,209,000","11,004,000","5,127,000","6,431,000","7,420,000","7,770,000","7,949,000","12,869,000","12,852,000","13,058,000","12,534,000","13,580,000","12,682,000","14,035,000","12,623,000","16,129,000","13,810,000","23,345,000","14,064,000","31,052,000","26,603,000","23,861,000","17,873,000","17,337,000","17,439,000","16,277,000","20,764,000","19,712,000","18,286,000","21,254,000","29,788,000","26,648,000","27,400,000","23,589,000","28,579,000","24,002,000","23,280,000","22,222,000","86,342,000","18,701,000","12,845,000",
TotalLiabilitiesNetMinorityInterest,"1,834,101,000","1,859,731,000","1,641,577,000","1,488,150,000","2,080,320,000","1,378,370,000","1,001,291,000","944,642,000","910,414,000","726,017,000","1,053,965,000","1,209,210,000","1,368,845,000","1,452,993,000","1,483,738,000","1,301,264,000","1,264,455,000","894,304,000","921,564,000","896,712,000","832,073,000","882,611,000","1,011,729,000","642,701,000","550,683,000","552,426,000","571,101,000","757,085,000","744,486,000","739,096,000","626,705,000","569,119,000","533,692,000","475,978,000","502,186,000","554,491,000","525,555,000","498,989,000","498,418,000","501,573,000","537,251,000","433,428,000","641,328,000","428,922,000","432,812,000","408,131,000","509,803,000","396,692,000","432,307,000","322,946,000","331,205,000","321,321,000","311,934,000","440,458,000","427,404,000","447,632,000","516,193,000","367,426,000","231,360,000","173,273,000","262,980,000","242,755,000","211,697,000","174,433,000","6,255,090"
	CurrentLiabilities,"356,264,000","381,528,000","343,828,000","313,147,000","904,417,000","294,715,000","283,776,000","230,822,000","195,580,000","209,479,000","254,750,000","218,661,000","250,112,000","259,280,000","282,971,000","241,840,000","216,041,000","212,193,000","211,206,000","203,276,000","166,805,000","202,521,000","166,166,000","124,595,000","109,426,000","116,479,000","134,792,000","140,958,000","124,031,000","141,231,000","107,837,000","127,992,000","131,198,000","130,130,000","136,939,000","134,893,000","132,645,000","113,799,000","127,869,000","133,132,000","123,483,000","118,162,000","187,411,000","182,471,000","195,744,000","151,404,000","189,727,000","176,850,000","216,756,000","129,887,000","149,002,000","130,661,000","119,467,000","139,370,000","154,713,000","175,548,000","230,828,000","106,613,000","125,360,000","81,804,000","172,962,000","162,872,000","83,295,000","66,064,000","6,255,090"
		PayablesAndAccruedExpenses,"283,417,000","306,911,000","309,852,000","279,633,000","272,476,000","264,036,000","258,754,000","206,816,000","173,785,000","186,906,000","219,102,000","187,011,000","217,774,000","246,439,000","261,790,000","232,091,000","204,483,000","199,207,000","190,028,000","183,591,000","148,107,000","173,401,000","147,457,000","111,092,000","96,202,000","104,225,000","102,878,000","133,814,000","114,737,000","131,670,000","98,318,000","117,482,000","121,798,000","122,657,000","129,905,000","129,168,000","122,437,000","104,111,000","118,164,000","129,011,000","120,456,000","95,508,000","165,659,000","161,236,000","168,812,000","130,191,000","164,900,000","139,267,000","122,019,000","102,695,000","107,627,000","96,858,000","86,778,000","105,808,000","123,677,000","128,950,000","143,938,000","90,229,000","97,972,000","78,332,000","74,102,000","52,900,000","65,074,000","59,565,000","1,500"
			Payables,"106,453,000","156,807,000","122,810,000","101,674,000","112,873,000","135,521,000","107,475,000","82,700,000","71,042,000","93,289,000","95,895,000","82,878,000","101,950,000","132,478,000","116,756,000","113,965,000","95,594,000","104,845,000","84,970,000","85,622,000","59,815,000","95,157,000","63,347,000","60,470,000","52,901,000","62,661,000","56,976,000","79,563,000","65,127,000","75,463,000","48,917,000","69,735,000","70,953,000","67,067,000","71,736,000","77,337,000","71,562,000","73,170,000","67,978,000","78,383,000","74,694,000","69,700,000","68,380,000","62,081,000","73,400,000","55,889,000","69,713,000","56,355,000","44,851,000","48,389,000","42,750,000","40,041,000","31,864,000","48,699,000","43,049,000","46,794,000","57,610,000","40,410,000","97,972,000","78,332,000","74,102,000","14,314,000","65,074,000","59,565,000",
