name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
		OtherNonCashItems,"162,787,000","571,000","1,355,000","52,732,000","108,129,000","84,038,000","355,909,000","-194,905,000","332,390,000","1,779,407,000","77,257,000","-1,624,581,000","823,202,000","55,795,000","-301,980,000","-396,706,000","-199,634,000","-99,145,000","-65,783,000","-127,866,000","14,539,000","79,826,000","-347,405,000","-434,348,000","-129,144,000","-13,066,000","-86,017,000","-1,546,000","-476,000","-484,000","-520,000","-517,000","-521,000","-509,000","-913,720,000","575,726,000","-260,867,000","596,944,000","-1,091,584,000","-2,512,000","-1,740,000","-1,521,000","-2,893,000","-71,542,000","70,884,000","-1,683,000","-2,215,000",,,"-586,000","40,000",,,"9,333,000","11,138,000","158,970,000","-147,914,000","4,800,000","10,073,000","4,580,000","12,868,000","10,590,000","8,136,000","8,330,000","24,529,000","-22,918,000","18,336,000","1,719,000","-50,084,000","49,008,000","-36,063,000","-21,105,000","15,020,000","8,579,000","8,576,000","65,967,000","-38,982,000","-6,008,000","-39,257,000","-36,807,000","7,118,000","1,498,000","1,719,000","1,379,000","829,000","319,000","2,977,000","926,000"
		ChangeInWorkingCapital,"80,877,000","18,509,000","39,173,000","-21,437,000","44,632,000","21,592,000","8,093,000","24,670,000","86,107,000","-102,467,000","-13,543,000","50,082,000","-85,017,000","-7,255,000","-83,381,000","66,812,000","-109,162,000","-2,837,000","-44,024,000","-13,725,000","-65,134,000","18,621,000","-17,268,000","3,616,000","-23,844,000","-24,867,000","10,978,000","-37,139,000","-22,431,000","-15,964,000","-8,520,000","37,197,000","-52,618,000","-2,039,000","-1,852,000","-967,000","2,204,000","33,925,000","-14,802,000","-19,025,000","-12,097,000","-7,689,000","8,248,000","-39,619,000","-21,027,000","16,284,000","1,676,000","635,000","-9,555,000","8,164,000","-16,896,000","4,510,000","-102,564,000","84,189,000","142,819,000","-171,150,000","53,580,000","-74,191,000","-39,844,000","48,272,000","23,806,000","-4,507,000","-51,112,000","-64,287,000","-16,306,000","-68,000","-5,301,000","8,571,000","989,000","-2,273,000","-3,054,000","1,758,000","-1,933,000","-1,469,000","5,405,000","4,294,000","-4,571,000","-3,602,000","13,000","-3,412,000","866,000","-3,830,000","-102,000","1,989,000","-1,405,000","-92,000","1,268,000","1,430,000"
			ChangeInReceivables,"148,387,000","43,200,000","67,407,000","1,319,000","36,461,000","48,927,000","27,566,000","57,243,000","67,785,000","-141,940,000","12,855,000","34,438,000","-132,632,000","-58,278,000","-44,435,000","18,603,000","-108,630,000","10,920,000","-45,879,000","-22,647,000","-65,573,000","19,548,000","19,480,000","-7,462,000","-40,027,000","-31,778,000","16,871,000","-27,388,000","-25,636,000","-24,849,000","-42,283,000","35,511,000","-54,531,000","2,724,000","-7,257,000","4,367,000","6,167,000","27,725,000","-15,054,000","-23,721,000","-15,349,000","-2,555,000","-9,420,000","-56,951,000","-22,573,000","20,136,000","-11,257,000","-5,264,000","-17,514,000","9,748,000","-19,350,000","5,131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"148,387,000","43,200,000","67,407,000","1,319,000","36,461,000","48,927,000","27,566,000","57,243,000","67,785,000","-141,940,000","12,855,000","34,438,000","-132,632,000","-58,278,000","-44,435,000","18,603,000","-108,630,000","10,920,000","-45,879,000","-22,647,000","-65,573,000","19,548,000","19,480,000","-7,462,000","-40,027,000","-31,778,000","16,871,000","-27,388,000","-25,636,000","-24,849,000","-42,283,000","35,511,000","-54,531,000","2,724,000","-7,257,000","4,367,000","6,167,000","27,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-67,510,000","-24,691,000","-28,234,000","-22,756,000","8,171,000","-27,335,000","-19,473,000","-32,573,000","18,322,000","39,473,000","-26,398,000","15,644,000","47,615,000","51,023,000","-38,946,000","48,209,000","-532,000","-13,757,000","1,855,000","8,922,000","439,000","-927,000","-36,748,000","11,078,000","16,183,000","6,911,000","-5,893,000","-9,751,000","3,205,000","8,885,000","33,763,000","1,686,000","1,913,000","-4,763,000","5,405,000","-5,334,000","-3,963,000","6,200,000","252,000","4,696,000","3,252,000","-5,134,000","17,668,000","17,332,000","1,546,000","-3,852,000","12,933,000","5,899,000","7,959,000","-1,584,000","2,454,000","-621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"-67,510,000","-24,691,000","-28,234,000","-22,756,000","8,171,000","-27,335,000","-19,473,000","-32,573,000","18,322,000","39,473,000","-26,398,000","15,644,000","47,615,000","51,023,000","-38,946,000","48,209,000","-532,000","-13,757,000","1,855,000","8,922,000","439,000","-927,000","-36,748,000","11,078,000","16,183,000","6,911,000","-5,893,000","-9,751,000","3,205,000","8,885,000","33,763,000","1,686,000","1,913,000","-4,763,000","5,405,000","-5,334,000","-3,963,000","6,200,000",,,"3,252,000","-5,134,000",,,"1,546,000","-3,852,000",,,,"-1,584,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-67,510,000","-24,691,000","-28,234,000","-22,756,000","8,171,000","-27,335,000","-19,473,000","-32,573,000","18,322,000","39,473,000","-26,398,000","15,644,000","47,615,000","51,023,000","-38,946,000","48,209,000","-532,000","-13,757,000","1,855,000","8,922,000","439,000","-927,000","-36,748,000","11,078,000","16,183,000","6,911,000","-5,893,000","-9,751,000","3,205,000","8,885,000","33,763,000","1,686,000","1,913,000","-4,763,000","5,405,000","-5,334,000","-3,963,000","6,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,668,000",,,,"12,933,000","5,899,000",,,"2,454,000","-621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","5,000","6,000","6,000","3,000","3,000","1,000","-3,000","49,000","1,000","7,000","-3,000","-6,000","38,000","-58,000","-20,000","-3,000","-52,000","-53,000","-52,000","-52,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"2,426,691,000","866,103,000","1,009,771,000","297,684,000","253,133,000","-327,802,000","-1,148,490,000","-768,426,000","-1,162,408,000","144,007,000","62,137,000","-423,882,000","-1,004,334,000","-909,998,000","-486,389,000","328,508,000","-2,066,413,000","231,548,000","-206,928,000","-926,974,000","-2,884,193,000","802,350,000","86,156,000","150,676,000","-733,741,000","-353,301,000","-839,324,000","154,460,000","135,360,000","-1,911,282,000","-796,670,000","-606,685,000","-1,239,034,000","-335,514,000","-33,583,000","-534,749,000","-584,043,000","-123,500,000","-232,774,000","-300,613,000","-433,288,000","-201,321,000","-271,608,000","-128,970,000","-457,841,000","16,888,000","-228,528,000","-16,489,000","-10,755,000","23,470,000","-171,159,000","-47,121,000","-148,341,000","26,965,000","-209,665,000","-110,680,000","-186,953,000","-11,204,000","-158,068,000","-192,058,000","-187,804,000","-140,254,000","-150,361,000","-69,933,000","-177,170,000","-159,252,000","-124,998,000","-86,217,000","-102,603,000","-72,032,000","-68,801,000","-143,710,000","-106,638,000","-53,050,000","-66,097,000","-209,532,000","-68,649,000","-120,019,000","-134,029,000","-271,362,000","-75,093,000","-34,973,000","-96,206,000","-35,442,000","-88,567,000","-46,471,000","-84,178,000","-88,907,000"
	CashFlowFromContinuingInvestingActivities,"2,426,691,000","866,103,000","1,009,771,000","297,684,000","253,133,000","-327,802,000","-1,148,490,000","-768,426,000","-1,162,408,000","144,007,000","62,137,000","-423,882,000","-1,004,334,000","-909,998,000","-486,389,000","328,508,000","-2,066,413,000","231,548,000","-206,928,000","-926,974,000","-2,884,193,000","802,350,000","86,156,000","150,676,000","-733,741,000","-353,301,000","-839,324,000","154,460,000","135,360,000","-1,911,282,000","-796,670,000","-606,685,000","-1,239,034,000","-335,514,000","-33,583,000","-534,749,000","-584,043,000","-123,500,000","-232,774,000","-300,613,000","-433,288,000","-201,321,000","-271,608,000","-128,970,000","-457,841,000","16,888,000","-228,528,000","-16,489,000","-10,755,000","23,470,000","-171,159,000","-47,121,000","-148,341,000","26,965,000","-209,665,000","-110,680,000","-186,953,000","-11,204,000","-158,068,000","-192,058,000","-187,804,000","-140,254,000","-150,361,000","-69,933,000","-177,170,000","-159,252,000","-124,998,000","-86,217,000","-102,603,000","-72,032,000","-68,801,000","-143,710,000","-106,638,000","-53,050,000","-66,097,000","-209,532,000","-68,649,000","-120,019,000","-134,029,000","-271,362,000","-75,093,000","-34,973,000","-96,206,000","-35,442,000","-88,567,000","-46,471,000","-84,178,000","-88,907,000"
		NetPPEPurchaseAndSale,"-5,912,000","-2,709,000","-1,508,000","-1,103,000","-592,000","-924,000","-91,000","-361,000","-1,337,000","-1,007,000","-1,604,000","-6,289,000","-6,116,000","-2,642,000","-1,996,000","-443,000","-771,000","-4,441,000","-3,209,000","-4,862,000","-1,597,000","-2,597,000","-650,000","-360,000","-307,000","-859,000","-1,305,000","-1,094,000","-2,886,000","251,000","-855,000","-2,917,000","-5,032,000","-1,161,000","-201,000","-1,536,000","-1,583,000","-709,000","-1,033,000","-128,000","-1,492,000","-885,000","-747,000","-343,000","-1,280,000","-916,000","-25,000","-2,300,000","-1,085,000","-422,000","-491,000","-670,000","-2,570,000","-819,000","-5,174,000","-1,019,000","57,000","319,000","-723,000","-10,542,000","-1,447,000","-2,835,000","-3,519,000","-7,091,000","-7,952,000","-650,000","-2,119,000","-907,000","-278,000","-420,000","-156,000","-298,000","-345,000","-300,000","-1,320,000","-397,000",,,"-113,000","94,000","-100,000","-123,000","-371,000","-43,000","-76,000","-158,000","755,000","-903,000"
			PurchaseOfPPE,"-5,912,000","-2,709,000",,,"-592,000","-924,000",,"-361,000",,,,,,,,,"-771,000","-4,441,000",,,"-1,597,000","-2,597,000","-650,000","-360,000",,,"-1,305,000","-1,094,000",,,"-855,000","-2,917,000","-5,032,000","-1,161,000","-201,000","-1,536,000","-1,583,000","-709,000","-1,033,000",,,"-885,000","-747,000",,,"-916,000","-25,000","-2,300,000","-1,085,000","-422,000","-491,000","-670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,000","-100,000","-123,000","-371,000","-43,000","-76,000","-158,000","755,000","-903,000"
		NetIntangiblesPurchaseAndSale,,,"6,966,000","279,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,"6,966,000","279,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","0",,,"-683,000",,,,,,,,,,,,,,,,,,,,"-4,430,000","-1,612,000",,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,"0","0",,,"-683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,"0","0","0","0","79,000","0","13,429,000","32,000","184,000","256,000","495,000","144,000","128,000","48,000","0","0","62,000","0","266,000","99,000","1,065,000","54,000","60,000","2,358,000","3,405,000","7,641,000","366,000","2,142,000","1,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,"0","0","0","0","79,000","0","13,429,000","32,000","184,000","256,000","495,000","144,000","128,000","48,000","0","0","62,000","0","266,000","99,000","1,065,000","54,000","60,000","2,358,000","3,405,000","7,641,000","366,000","2,142,000","1,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-408,156,000","-261,255,000","62,587,000","109,951,000","-319,439,000","-343,065,000","-1,820,244,000","-1,123,248,000","-8,482,000","2,837,000","-1,451,000","3,638,000","386,000","-109,621,000","-1,835,000","-94,967,000","362,000","-1,692,000","710,000","94,871,000","-76,873,000","-17,326,000","1,136,000","953,000","1,069,000","1,493,000","1,742,000","3,146,000","1,967,000","3,994,000","2,110,000","5,096,000","3,675,000","10,091,000","4,352,000","7,510,000","11,065,000","11,503,000","-6,328,000","19,764,000","6,963,000","20,848,000","2,130,000","34,509,000","692,000","26,659,000","75,798,000","-4,720,000","-6,544,000","20,766,000","283,442,000","-239,313,000","53,107,000","21,768,000","304,245,000","-357,427,000","26,620,000","22,613,000","14,700,000","20,478,000","11,071,000","24,865,000","26,158,000","28,033,000","24,594,000","23,106,000","34,965,000","47,313,000","34,121,000","38,865,000","11,069,000","-22,491,000","-52,886,000","29,670,000","36,729,000","-172,800,000","-30,315,000","-69,616,000","-54,412,000","-191,751,000","-37,573,000","-53,866,000","52,882,000","-127,565,000","-44,717,000","2,079,000","-398,636,000","35,000"
			PurchaseOfInvestment,"-974,931,000","-376,415,000","-106,915,000","-49,587,000","-442,014,000","-461,381,000","-1,860,811,000","-1,130,122,000","-8,862,000","-1,951,000","-2,102,000","-737,000","-466,000","-109,928,000","-2,263,000","-95,972,000","-868,000","-2,455,000","-395,000","-510,000","-78,039,000","-18,832,000","-482,000","-495,000","-392,000","-391,000",,,,,,,,,"-2,000","0","0","0","-7,000","0","0","-6,000",,,,,,"-31,783,000",,,,,,,"349,211,000","-385,053,000","-1,797,000","-2,580,000","-14,384,000","-8,890,000","-12,666,000","-2,867,000","-5,095,000","-3,850,000","-2,953,000","-5,048,000","-4,945,000","-3,135,000","-7,221,000","-2,136,000","-29,924,000","-72,482,000","-125,109,000","-11,552,000","-43,451,000","-304,427,000","-159,040,000","-145,660,000","-156,569,000","-237,922,000","-10,905,000","-80,534,000","134,441,000","-272,141,000","-95,122,000","-26,749,000","-499,056,000","-46,000"
			SaleOfInvestment,"566,775,000","115,160,000","169,502,000","159,538,000","122,575,000","118,316,000","40,567,000","6,874,000","380,000","4,788,000","651,000","4,375,000","852,000","307,000","428,000","1,005,000","1,230,000","763,000","1,105,000","95,381,000","1,166,000","1,506,000","1,618,000","1,448,000","1,461,000","1,884,000","1,742,000","3,146,000","1,967,000","3,994,000","2,110,000","5,096,000","3,675,000","10,091,000","4,354,000","7,510,000","11,065,000","11,503,000","-6,321,000","19,764,000","6,963,000","20,854,000","12,130,000","34,509,000","692,000","26,659,000","16,290,000","27,063,000","21,181,000","20,766,000","9,406,000","34,723,000","53,107,000","21,768,000","-44,966,000","27,626,000","28,417,000","25,193,000","29,084,000","29,368,000","23,737,000","27,732,000","31,253,000","31,883,000","27,547,000","28,154,000","39,910,000","50,448,000","41,342,000","41,001,000","40,993,000","49,991,000","72,223,000","41,222,000","80,180,000","131,627,000","128,725,000","76,044,000","102,157,000",,,,"-81,559,000","144,576,000","50,405,000","28,828,000","100,420,000","81,000"
		NetOtherInvestingChanges,,,,,,,,,,,"0","0","0","79,000","0","13,429,000","32,000","184,000","256,000","495,000","144,000","128,000","48,000","0","0","62,000","0","266,000","99,000","1,065,000","54,000","60,000","2,358,000","3,405,000","7,641,000","366,000","2,142,000","1,518,000",,,,,,,,,,,,,,,"-198,878,000","6,016,000",,,"-213,630,000","-34,136,000","-172,045,000","-201,994,000","-197,428,000","-162,284,000","-173,000,000","-90,875,000","-193,812,000","-181,708,000","-153,414,000","-131,011,000","-131,303,000","-110,477,000","-79,714,000","-120,921,000","-53,407,000","-82,420,000","-101,506,000","-36,335,000","-37,963,000","-50,403,000","-54,504,000","-79,705,000","-37,420,000","19,016,000",,,"-43,774,000","-48,392,000","313,703,000","-88,039,000"
