name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalRevenue,"1,195,917,000","391,722,000","242,828,000","282,719,000","278,648,000","300,730,000","211,110,000","238,389,000","236,943,000","277,455,000","203,138,000","239,790,000","235,498,000","269,998,000","199,023,000","224,249,000","232,641,000","266,090,000","195,142,000","207,723,000","211,016,000","241,459,000","178,785,000","199,794,000","197,015,000","224,238,000","164,412,000","187,102,000","185,042,000","213,866,000","145,891,000","183,799,000","180,885,000","208,908,000","149,249,000","168,839,000","172,511,000","234,781,000","172,861,000","183,800,000","188,606,000","220,827,000","163,743,000","177,061,000","183,110,000","209,891,000","164,944,000","176,486,000","180,840,000","210,235,000","151,428,000","179,023,000","189,072,000","220,177,000","162,982,000","168,195,000","175,734,000","197,352,000","156,283,000","151,718,000","156,946,000","183,203,000","133,924,000","143,382,000","152,758,000","171,061,000","128,937,000","135,339,000","139,635,000","155,358,000","125,542,000","121,550,000","127,151,000","147,977,000","122,653,000","119,488,000","126,080,000","146,295,000","120,878,000","116,090,000","127,004,000","144,162,000","113,898,000","117,931,000","132,663,000","162,375,000","66,117,000","140,100,000","149,491,000","173,022,000","137,700,000","138,100,000","121,300,000","125,200,000","113,700,000","85,000,000","69,900,000","59,500,000","41,700,000","27,800,000","21,100,000","16,300,000","11,500,000","8,500,000","7,800,000","8,000,000","9,200,000","10,200,000","13,000,000","12,100,000","11,500,000","11,700,000","11,700,000","11,700,000"
	OperatingRevenue,"1,195,917,000","391,722,000","242,828,000","282,719,000","278,648,000","300,730,000","211,110,000","238,389,000","236,943,000","277,455,000","203,138,000","239,790,000","235,498,000","269,998,000","199,023,000","224,249,000","232,641,000","266,090,000","195,142,000","207,723,000","211,016,000","241,459,000","178,785,000","199,794,000","197,015,000","224,238,000","164,412,000","187,102,000","185,042,000","213,866,000","145,891,000","183,799,000","180,885,000","208,908,000","149,249,000","168,839,000","172,511,000","234,781,000","172,861,000","183,800,000","188,606,000","220,827,000","163,743,000","177,061,000","183,110,000","209,891,000","164,944,000","176,486,000","180,840,000","210,235,000","151,428,000","179,023,000","189,072,000","220,177,000","162,982,000","168,195,000","175,734,000","197,352,000","156,283,000","151,718,000","156,946,000","183,203,000","133,924,000","143,382,000","152,758,000","171,061,000","128,937,000","135,339,000","139,635,000","155,358,000","125,542,000","121,550,000","127,151,000","147,977,000","122,653,000","119,488,000","126,080,000","146,295,000","120,878,000","116,090,000","127,004,000","144,162,000","113,898,000","117,931,000","132,663,000","162,375,000","66,117,000","140,100,000","149,491,000","173,022,000","137,700,000","138,100,000","121,300,000","125,200,000","113,700,000","85,000,000","69,900,000","59,500,000","41,700,000","27,800,000","21,100,000","16,300,000","11,500,000","8,500,000","7,800,000","8,000,000","9,200,000","10,200,000","13,000,000","12,100,000","11,500,000","11,700,000","11,700,000","11,700,000"
CostOfRevenue,"1,011,963,000","290,299,000","246,402,000","238,328,000","236,934,000","223,971,000","211,748,000","204,760,000","209,016,000","199,827,000","200,706,000","209,146,000","198,148,000","215,496,000","181,824,000","198,607,000","205,102,000","204,750,000","189,975,000","184,723,000","188,120,000","192,766,000","171,544,000","174,069,000","173,996,000","178,117,000","160,788,000","159,175,000","163,117,000","170,864,000","142,284,000","159,026,000","162,307,000","166,187,000","146,170,000","150,935,000","151,627,000","190,860,000","166,353,000","167,146,000","166,691,000","180,005,000","160,547,000","153,961,000","159,931,000","169,428,000","157,169,000","158,156,000","159,177,000","172,291,000","139,588,000","163,783,000","169,671,000","178,269,000","145,603,000","148,757,000","154,883,000","158,330,000","151,090,000","134,787,000","135,827,000","146,059,000","121,489,000","128,235,000","130,775,000","138,731,000","115,541,000","120,836,000","121,482,000","126,820,000","118,740,000","109,877,000","113,451,000","119,336,000","110,352,000","109,596,000","112,489,000","118,061,000","110,287,000","107,857,000","113,561,000","117,503,000","110,882,000","113,647,000","113,768,000","122,258,000",,,,,,,,,,,,,,,,,,"6,100,000","5,200,000","5,500,000","7,100,000","6,100,000","8,800,000","8,200,000",,,,
GrossProfit,"183,954,000","101,423,000","-3,574,000","44,391,000","41,714,000","76,759,000","-638,000","33,629,000","27,927,000","77,628,000","2,432,000","30,644,000","37,350,000","54,502,000","17,199,000","25,642,000","27,539,000","61,340,000","5,167,000","23,000,000","22,896,000","48,693,000","7,241,000","25,725,000","23,019,000","46,121,000","3,624,000","27,927,000","21,925,000","43,002,000","3,607,000","24,773,000","18,578,000","42,721,000","3,079,000","17,904,000","20,884,000","43,921,000","6,508,000","16,654,000","21,915,000","40,822,000","3,196,000","23,100,000","23,179,000","40,463,000","7,775,000","18,330,000","21,663,000","37,944,000","11,840,000","15,240,000","19,401,000","41,908,000","17,379,000","19,438,000","20,851,000","39,022,000","5,193,000","16,931,000","21,119,000","37,144,000","12,435,000","15,147,000","21,983,000","32,330,000","13,396,000","14,503,000","18,153,000","28,538,000","6,802,000","11,673,000","13,700,000","28,641,000","12,301,000","9,892,000","13,591,000","28,234,000","10,591,000","8,233,000","13,443,000","26,659,000","3,016,000","4,284,000","18,895,000","40,117,000",,,,,,,,,,,,,,,,,,"2,400,000","2,600,000","2,500,000","2,100,000","4,100,000","4,200,000","3,900,000",,,,
OperatingExpense,"57,976,000","16,309,000","14,816,000","13,035,000","13,816,000","14,483,000","13,078,000","11,339,000","11,160,000","10,489,000","10,490,000","11,670,000","10,566,000","11,680,000","8,873,000","10,279,000","9,993,000","10,028,000","7,316,000","7,979,000","9,232,000","8,768,000","9,049,000","8,679,000","8,346,000","10,245,000","8,071,000","8,043,000","6,615,000","9,865,000","6,729,000","8,889,000","8,306,000","10,259,000","7,821,000","8,944,000","7,649,000","9,984,000","4,615,000","7,625,000","7,638,000","10,544,000","7,299,000","8,175,000","6,850,000","9,661,000","7,085,000","6,907,000","6,638,000","8,984,000","6,835,000","8,491,000","7,687,000","7,709,000","7,123,000","11,863,000","7,791,000","7,272,000","-1,617,000","10,213,000","10,519,000","11,788,000","8,934,000","9,875,000","11,509,000","10,803,000","8,529,000","10,200,000","11,277,000","10,998,000","10,710,000","11,024,000","10,737,000","9,685,000","10,022,000","8,891,000","10,906,000","9,546,000","10,140,000","10,042,000","10,389,000","11,234,000","10,561,000","15,919,000","15,711,000","12,577,000","201,395,000","135,879,000","141,281,000","148,701,000","173,800,000","117,000,000","99,600,000","99,900,000","94,500,000","70,100,000","57,500,000","49,600,000","34,900,000","21,700,000","18,100,000","13,200,000","21,200,000","2,700,000","2,900,000","2,900,000","3,000,000","3,100,000","3,200,000","3,200,000",,,,
	SellingGeneralAndAdministration,"57,976,000","16,309,000","14,816,000","13,035,000","13,816,000","14,483,000","13,078,000","11,339,000","11,160,000","10,489,000","10,490,000","11,670,000","10,566,000","11,680,000","8,873,000","10,279,000","9,993,000","10,028,000","7,316,000","7,979,000","9,232,000","8,768,000","9,049,000","8,679,000","8,346,000","10,245,000","8,071,000","8,043,000","6,615,000","9,865,000","6,729,000","8,889,000","8,306,000","10,259,000","7,821,000","8,944,000","7,649,000","9,984,000","4,615,000","7,625,000","7,638,000","10,544,000","7,299,000","8,175,000","6,850,000","9,661,000","7,085,000","6,907,000","6,638,000","8,984,000","6,835,000","8,491,000","7,687,000","7,709,000","6,378,000","7,270,000","7,791,000","7,252,000","10,143,000","6,370,000","6,508,000","7,588,000","5,042,000","5,568,000","7,333,000","6,732,000","4,675,000","6,364,000","7,449,000","7,039,000","6,498,000","6,841,000","6,055,000","5,315,000","5,058,000","4,567,000","4,772,000","5,249,000","4,808,000","4,835,000","5,159,000","4,870,000","4,723,000","5,216,000","4,708,000","5,150,000",,,,,,,,,,,,,,,,,,"2,200,000","2,300,000","2,400,000","2,500,000","2,200,000","2,600,000","2,600,000",,,,
		GeneralAndAdministrativeExpense,"57,976,000","16,309,000","14,816,000","13,035,000","13,816,000","14,483,000","13,078,000","11,339,000","11,160,000","10,489,000","10,490,000","11,670,000","10,566,000","11,680,000","8,873,000","10,279,000","9,993,000","10,028,000","7,316,000","7,979,000","9,232,000","8,768,000","9,049,000","8,679,000","8,346,000","10,245,000","8,071,000","8,043,000","6,615,000","9,865,000","6,729,000","8,889,000","8,306,000","10,259,000","7,821,000","8,944,000","7,649,000","9,984,000","4,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"57,976,000","16,309,000","14,816,000","13,035,000","13,816,000","14,483,000","13,078,000","11,339,000","11,160,000","10,489,000","10,490,000","11,670,000","10,566,000","11,680,000","8,873,000","10,279,000","9,993,000","10,028,000","7,316,000","7,979,000","9,232,000","8,768,000","9,049,000","8,679,000","8,346,000","10,245,000","8,071,000","8,043,000","6,615,000","9,865,000","6,729,000","8,889,000","8,306,000","10,259,000","7,821,000","8,944,000","7,649,000","9,984,000","4,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,823,000","4,001,000","4,105,000","3,885,000","4,300,000","4,169,000","4,071,000","3,569,000","3,807,000","3,828,000","3,959,000","4,212,000","4,105,000","4,148,000","3,987,000","4,436,000","4,117,000","4,350,000","4,297,000","5,275,000","5,444,000","5,144,000","5,225,000","11,785,000","10,469,000","10,058,000","9,772,000",,,,,,,,,,,,,,,,,,"500,000","600,000","500,000","500,000","900,000","600,000","600,000",,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,823,000","4,001,000","4,105,000","3,885,000","4,300,000","4,169,000","4,071,000","3,569,000","3,807,000","3,828,000","3,959,000","4,212,000","4,105,000","4,148,000","3,987,000","4,436,000","4,117,000","4,350,000","4,297,000","5,275,000","5,444,000","5,144,000","5,225,000","11,785,000","10,469,000","10,058,000","9,772,000",,,,,,,,,,,,,,,,,,"500,000","600,000","500,000","500,000","900,000","600,000","600,000",,,,
