name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,04/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,04/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,12/31/2017,09/30/2017,07/31/2017,04/30/2017,12/31/2016,09/30/2016,07/31/2016,04/30/2016,12/31/2015,09/30/2015,07/31/2015,04/30/2015,12/31/2014,09/30/2014,06/30/2014,04/30/2014,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			OtherReceivables,,"36,092,000",,,,,"23,955,000",,,,,"23,738,000",,,,,"32,516,000","34,012,000","31,895,000","25,509,000","31,169,000",,,,"42,142,000",,,,"37,817,000",,,,"19,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,"-4,414,000",,,,,"-6,232,000",,,,,"-2,739,000",,,,,"-4,177,000","-2,605,000","-2,624,000","-2,135,000","-1,881,000",,,,"-6,571,000",,,,"-5,172,000",,,,"-4,777,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"556,322,000","522,324,000","550,240,000","538,494,000","602,565,000","602,565,000","541,785,000","586,351,000","552,379,000","516,517,000","516,517,000","537,212,000","594,676,000","572,723,000","595,741,000","595,741,000","553,799,000","592,152,000","562,443,000","577,508,000","597,162,000","598,493,000","555,578,000","539,908,000","539,857,000","561,772,000","536,299,000","533,074,000","521,164,000","573,320,000","552,327,000","562,979,000","577,197,000","612,901,000","564,628,000","557,760,000","141,358,000","135,126,000","124,657,000","133,879,000","136,032,000","132,435,000","99,778,000","120,908,000","121,287,000","132,476,000","103,814,000","134,588,000","128,623,000","127,545,000","117,514,000","135,718,000","143,332,000","132,836,000","113,790,000","132,389,000","131,301,000","121,721,000","113,078,000","133,494,000","144,411,000","127,714,000","106,854,000","118,145,000","119,840,000","107,518,000","95,892,000","104,004,000","98,544,000","93,150,000","95,988,000","96,229,000","92,265,000","91,973,000","97,771,000","101,917,000","103,857,000","111,042,000","138,095,000","166,052,000","184,608,000","195,727,000","179,319,000","208,655,000","191,798,000","190,242,000","179,589,000","196,796,000","186,877,000","105,787,000","105,587,000","108,415,754"
		PrepaidAssets,"63,772,000","62,517,000","60,316,000","59,621,000","64,474,000","64,474,000","72,229,000","73,192,000","75,219,000","68,094,000","68,094,000","58,775,000","52,176,000","43,219,000","59,014,000","59,014,000","73,798,000","43,333,000","43,713,000","47,144,000","47,400,000","33,426,000","32,712,000","42,878,000","37,187,000","29,589,000","28,862,000","29,517,000","22,521,000","24,494,000","21,678,000","26,397,000","31,882,000","34,093,000","35,675,000","34,710,000","9,588,000","10,037,000","10,822,000","10,583,000","10,606,000","10,011,000","9,478,000","11,820,000","10,000,000","9,216,000","7,408,000","8,720,000","8,622,000","10,556,000","9,474,000","9,531,000","9,757,000","8,775,000","9,579,000","9,462,000","8,286,000","10,730,000","9,252,000","9,563,000","9,272,000","7,979,000","7,122,000","7,875,000","6,889,000","5,443,000","5,433,000","5,424,000","6,437,000","6,411,000","7,884,000","8,684,000","8,948,000","11,829,000","9,578,000","9,372,000","10,587,000","10,707,000","13,141,000","9,921,000","10,459,000","10,573,000","8,427,000","9,386,000","10,359,000","9,324,000","9,092,000",,,,,"5,181,433"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","1,900,000","1,558,000","2,310,000","269,000","0","725,000","1,582,000","0","3,000","2,041,000","1,526,000","1,688,000","1,810,000","3,685,000","5,508,000","4,174,000","4,835,000","5,257,000","5,201,000","6,008,000","6,470,000","6,417,000","7,792,000","5,501,000","5,694,000","8,683,000","10,214,000","8,689,000","7,334,000","6,890,000","6,801,000","5,604,000","5,158,000","5,384,000","5,396,000","5,323,000","4,893,000","4,977,000","6,353,000","6,544,000","7,748,000","4,092,000","4,113,000","2,286,000","1,854,000","1,118,000","692,000","1,521,000","1,835,000","3,911,000","6,647,000",,,,,"5,370,794"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","1,900,000","1,558,000","2,310,000","269,000","0","725,000","1,582,000","0","3,000","2,041,000","1,526,000","1,688,000","1,810,000","3,685,000","5,508,000","4,174,000","4,835,000","5,257,000","5,201,000","6,008,000","6,470,000","6,417,000","7,792,000","5,501,000","5,694,000","8,683,000","10,214,000","8,689,000","7,334,000","6,890,000","6,801,000","5,604,000","5,158,000","5,384,000","5,396,000","5,323,000","4,893,000","4,977,000","6,353,000","6,544,000","7,748,000","4,092,000","4,113,000","2,286,000","1,854,000","1,118,000","692,000","1,521,000","1,835,000","3,911,000","6,647,000",,,,,"5,370,794"
		AssetsHeldForSaleCurrent,,"0","0",,"1,948,000","1,948,000","23,259,000","21,942,000","22,038,000","24,706,000","24,706,000","31,203,000","3,968,000","0","0","0","8,654,000","8,654,000","8,654,000","13,093,000","0","0","173,000","0","521,000",,"0","0",,"4,002,000","5,996,000","8,947,000","15,180,000","11,013,000","0","189,000",,"0",,"710,000","710,000","1,708,000",,"1,708,000","1,708,000","1,708,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,325,000","1,202,000","1,304,000","8,334,000","10,896,000","13,880,000","13,686,000",,,,"8,934,000","10,408,000","10,432,000",,,"13,705,000","14,592,000","14,032,000",,,,"230,000","2,404,000","840,000","646,000","3,982,000","3,595,000","3,418,000","5,050,000","5,996,000","6,634,000","4,668,000","5,566,000","5,566,000","3,855,000","3,826,000","3,972,000","4,223,000","4,051,000","6,797,000","7,521,000","38,012,000","64,033,000","4,036,000",,,,,,,,"13,147,000","13,056,000","11,526,000","10,145,000",
	TotalNonCurrentAssets,"1,232,342,000","1,249,589,000","1,235,450,000","1,216,227,000","1,236,562,000","1,236,562,000","1,262,651,000","1,226,057,000","1,237,874,000","1,265,959,000","1,265,959,000","1,278,970,000","1,286,003,000","1,293,468,000","1,306,673,000","1,306,673,000","970,771,000","1,025,278,000","1,025,039,000","1,031,771,000","1,051,523,000","1,018,219,000","1,238,067,000","1,235,949,000","1,036,852,000","1,054,131,000","1,028,468,000","1,024,752,000","1,041,861,000","1,036,008,000","1,041,872,000","996,476,000","1,018,883,000","1,019,781,000","1,048,071,000","1,053,536,000","578,766,000","580,118,000","583,498,000","581,559,000","558,559,000","558,241,000","553,836,000","542,229,000","541,022,000","537,712,000","538,480,000","544,294,000","554,943,000","554,464,000","557,286,000","557,215,000","547,249,000","537,071,000","537,373,000","535,070,000","404,797,000","399,150,000","397,859,000","384,082,000","368,427,000","363,863,000","302,304,000","300,650,000","297,902,000","303,002,000","210,902,000","206,315,000","206,434,000","207,739,000","213,009,000","211,743,000","213,917,000","220,016,000","222,127,000","223,538,000","228,428,000","237,982,000","241,166,000","289,137,000","387,543,000","394,979,000","449,296,000","458,411,000","466,877,000","476,411,000","483,307,000","430,676,000","440,652,000","309,911,000","313,793,000","310,441,391"
		NetPPE,"844,944,000","860,399,000","844,819,000","831,274,000","841,776,000","841,776,000","866,232,000","831,351,000","829,571,000","853,555,000","853,555,000","884,798,000","890,717,000","893,949,000","896,669,000","896,669,000","579,060,000","577,285,000","581,824,000","582,434,000","600,240,000","588,416,000","621,618,000","628,047,000","559,722,000","570,709,000","575,063,000","573,397,000","583,698,000","586,361,000","587,871,000","579,825,000","597,150,000","596,294,000","606,969,000","631,513,000","268,337,000","269,109,000","272,126,000","272,368,000","261,552,000","256,894,000","256,776,000","245,265,000","243,545,000","239,799,000","241,448,000","238,285,000","246,391,000","245,568,000","247,961,000","249,915,000","246,360,000","235,422,000","234,806,000","224,893,000","190,819,000","185,036,000","183,185,000","175,732,000","164,449,000","159,078,000","143,213,000","141,311,000","138,751,000","137,882,000","115,178,000","108,394,000","106,702,000","105,528,000","108,879,000","106,784,000","105,156,000","107,657,000","108,437,000","109,946,000","111,779,000","117,228,000","120,072,000","176,634,000","246,445,000","255,531,000","268,315,000","271,545,000","276,837,000","282,473,000","289,143,000","269,333,000","274,644,000","174,875,000","178,591,000","190,262,141"
			GrossPPE,"844,944,000","1,670,453,000","844,819,000","831,274,000","841,776,000","841,776,000","1,604,434,000","831,351,000","829,571,000","853,555,000","853,555,000","1,554,839,000","890,717,000","893,949,000","896,669,000","896,669,000","1,216,499,000",,,,"1,182,849,000",,,,"1,089,801,000",,,,"1,059,571,000",,,,"997,793,000",,,,,,"586,602,000",,,,"557,370,000",,,,"548,308,000",,,,"534,855,000",,,,"506,701,000","490,286,000","456,212,000","450,429,000","448,578,000","425,172,000","413,889,000","408,518,000","392,653,000","376,579,000","374,019,000","373,150,000","350,446,000","340,225,000","338,533,000","337,359,000","340,710,000","328,273,000","326,645,000","329,146,000","329,926,000","322,755,000","324,588,000","330,037,000","332,881,000","415,542,000","485,353,000","494,439,000","507,223,000","481,520,000","486,812,000","492,448,000","499,118,000","454,961,000","460,272,000","355,910,000","353,359,000","367,036,019"
				Properties,,"0",,,,,"0",,,,,"0",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,
				LandAndImprovements,,"92,416,000",,,,,"89,871,000",,,,,"90,200,000",,,,,"76,364,000",,,,"80,891,000",,,,"76,409,000",,,,"73,524,000",,,,"76,218,000",,,,,,"23,093,000",,,,"23,456,000",,,,"21,866,000",,,,"16,566,000",,,,"16,660,000",,,,"12,393,000",,,,"12,677,000",,,,"13,513,000",,,,"13,674,000",,,,"13,221,000",,,,"3,221,000",,,,"40,211,000",,,,"48,293,000",,,,,
				BuildingsAndImprovements,,"580,317,000",,,,,"556,518,000",,,,,"555,049,000",,,,,"534,620,000",,,,"534,835,000",,,,"483,687,000",,,,"483,764,000",,,,"468,236,000",,,,,,"261,348,000",,,,"235,886,000",,,,"219,449,000",,,,"220,592,000",,,,"198,509,000",,,,"169,761,000",,,,"140,092,000",,,,"120,851,000",,,,"117,797,000",,,,"112,636,000",,,,"125,833,000",,,,"203,105,000",,,,"203,964,000",,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,"640,608,000",,,,,"605,515,000",,,,"567,123,000",,,,"529,705,000",,,,"502,283,000",,,,"453,339,000",,,,,,"302,161,000",,,,"298,028,000",,,,"306,993,000",,,,"297,697,000",,,,"291,532,000",,,,"266,424,000",,,,"239,884,000",,,,"216,082,000",,,,"209,239,000",,,,"204,069,000",,,,"203,827,000",,,,"263,907,000",,"486,812,000",,"246,861,000",,,,,
				OtherProperties,"844,944,000","997,720,000","844,819,000","831,274,000","841,776,000","841,776,000","958,045,000","831,351,000","829,571,000","853,555,000","853,555,000","909,590,000","890,717,000","893,949,000","896,669,000","896,669,000","605,515,000",,,,"567,123,000",,,,"529,705,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-810,054,000",,,,,"-738,202,000",,,,,"-670,041,000",,,,,"-637,439,000",,,,"-582,609,000",,,,"-530,079,000",,,,"-475,873,000",,,,"-400,643,000",,,,,,"-314,476,000",,,,"-300,594,000",,,,"-306,860,000",,,,"-286,894,000",,,,"-271,895,000","-265,393,000","-265,393,000","-265,393,000","-265,393,000","-249,440,000","-249,440,000","-249,440,000","-249,440,000","-235,268,000","-235,268,000","-235,268,000","-235,268,000","-231,831,000","-231,831,000","-231,831,000","-231,831,000","-221,489,000","-221,489,000","-221,489,000","-221,489,000","-212,809,000","-212,809,000","-212,809,000","-212,809,000","-238,908,000","-238,908,000","-238,908,000","-238,908,000","-209,975,000","-209,975,000","-209,975,000","-209,975,000","-185,628,000","-185,628,000","-181,035,000","-174,768,000","-176,773,878"
		GoodwillAndOtherIntangibleAssets,"290,435,000","291,995,000","293,167,000","294,370,000","295,573,000","295,573,000","297,177,000","300,074,000","308,355,000","309,689,000","309,689,000","311,512,000","309,386,000","310,166,000","323,099,000","323,099,000","307,529,000","308,875,000","309,807,000","311,213,000","313,090,000","314,048,000","496,684,000","498,873,000","382,849,000","322,686,000","322,686,000","322,686,000","386,095,000","331,612,000","331,523,000","297,280,000","355,085,000","355,875,000","380,685,000","308,968,000","246,437,000","246,665,000","282,198,000","246,925,000","239,834,000","240,037,000","240,194,000","240,589,000","240,704,000","241,132,000","241,244,000","247,165,000","247,779,000","247,826,000","247,916,000","251,491,000","249,492,000","249,328,000","249,303,000","253,107,000","186,265,000","186,487,000","186,531,000","176,383,000","176,329,000","176,425,000","142,888,000","142,440,000","141,216,000","141,784,000","72,555,000","72,465,000","72,465,000","72,315,000","72,315,000","72,315,000","72,105,000","72,105,000","72,105,000","68,700,000","68,700,000","68,700,000","68,743,000","68,643,000","113,643,000","113,643,000","155,243,000","156,756,000","157,804,000","157,828,000","155,737,000","122,008,000","122,932,000","98,868,000","99,075,000","100,577,082"
			Goodwill,"181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","181,035,000","178,648,000","178,648,000","178,648,000","178,648,000","178,648,000","178,648,000","178,648,000","178,392,000","366,636,000","367,497,000","322,686,000","322,686,000","322,686,000","322,686,000","322,902,000","331,612,000","331,523,000","297,280,000","297,280,000","297,352,000","312,252,000","308,968,000","246,437,000","246,665,000","246,840,000","246,925,000","239,834,000","240,037,000","240,194,000","240,589,000","240,704,000","241,132,000","241,244,000","247,165,000","247,779,000","247,826,000","247,916,000","251,491,000","249,492,000","249,328,000","249,303,000","253,107,000","186,265,000","186,487,000","186,531,000","176,383,000","176,329,000","176,425,000","142,888,000","142,440,000","141,216,000","141,784,000","72,555,000",,,,,,,,,,,,,,,,"155,243,000",,,,,,,,,"100,577,082"
			OtherIntangibleAssets,"109,400,000","110,960,000","112,132,000","113,335,000","114,538,000","114,538,000","116,142,000","119,039,000","127,320,000","128,654,000","128,654,000","130,477,000","128,351,000","129,131,000","144,451,000","144,451,000","128,881,000","130,227,000","131,159,000","132,565,000","134,442,000","135,656,000","130,048,000","131,376,000","60,163,000",,,,"63,193,000",,,,"57,805,000","58,523,000","68,433,000",,,,"35,358,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,465,000","72,465,000","72,315,000","72,315,000","72,315,000","72,105,000","72,105,000","72,105,000","68,700,000","68,700,000","68,700,000","68,743,000","68,643,000","113,643,000","113,643,000",,"156,756,000","157,804,000","157,828,000","155,737,000","122,008,000","122,932,000","98,868,000","99,075,000",
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,343,000","8,142,000","9,061,000","12,087,000","14,092,000","17,489,000","18,680,000","19,221,000","21,999,000","25,673,000","25,147,000","27,196,000","22,881,000","25,567,000","25,566,000","21,536,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,343,000","8,142,000","9,061,000","12,087,000","14,092,000","17,489,000","18,680,000","19,221,000","21,999,000","25,673,000","25,147,000","27,196,000","22,881,000","25,567,000","25,566,000","21,536,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"96,963,000","97,195,000","97,464,000","90,583,000","99,213,000","99,213,000","99,242,000","94,632,000","99,948,000","102,715,000","102,715,000","82,660,000","85,900,000","89,353,000","86,905,000","86,905,000","84,182,000","139,118,000","133,408,000","138,124,000","138,193,000","115,755,000","119,765,000","109,029,000","94,281,000","160,736,000","130,719,000","128,669,000","72,068,000","118,035,000","122,478,000","119,371,000","66,648,000","67,612,000","60,417,000","113,055,000","63,992,000","64,344,000","29,174,000","62,266,000","57,173,000","61,310,000","56,866,000","56,375,000","56,773,000","56,781,000","55,788,000","58,844,000","60,773,000","61,070,000","61,409,000","55,809,000","51,397,000","52,321,000","53,264,000","57,070,000","27,713,000","27,627,000","28,143,000","31,967,000","27,649,000","28,360,000","16,203,000","16,899,000","14,592,000","15,194,000","14,108,000","13,369,000","13,175,000","12,407,000","13,135,000","13,423,000","14,657,000","14,581,000","16,438,000","17,696,000","25,068,000","26,487,000","26,785,000","22,324,000","27,455,000","25,805,000","25,738,000","30,110,000","32,236,000","36,110,000","38,427,000","39,335,000","43,076,000","36,168,000","36,127,000","19,602,168"
