name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"1,712,217,000","460,863,000","473,472,000","415,439,000","362,443,000","318,622,000","366,513,000","355,651,000","255,202,000","350,763,000","453,338,000","464,726,000","517,054,000","526,602,000","531,840,000","497,758,000","516,137,000","457,122,000","483,231,000","453,189,000","398,720,000","461,080,000","527,400,000","552,074,000","439,150,000","412,829,000","542,152,000","566,445,000","604,720,000","560,416,000","590,793,000","569,328,000","598,562,000","542,038,000","566,706,000","537,229,000","553,571,000","548,055,000","549,410,000","511,441,000","529,864,000","443,586,000","474,609,000","487,747,000","457,946,000","423,258,000","418,613,000","410,448,000","400,343,000","380,661,000","298,183,000","299,644,000","303,904,000","329,300,000","310,947,000","285,790,000","276,224,000","283,588,000","252,428,000","260,526,000","263,309,000","257,071,000","263,193,000","244,740,000","221,304,000","238,320,000","227,332,000","207,043,000","208,716,000","195,627,000","174,658,000","158,261,000","162,546,000","157,824,000","142,552,000","141,799,000","133,471,000","124,925,000","133,691,000","132,171,000","126,829,000","125,051,000","110,932,000","117,894,000","110,722,000","106,752,000","101,077,000","93,054,000","82,865,000","86,473,000"
	OperatingRevenue,"1,667,623,000","448,659,000","459,418,000","404,400,000","355,146,000","312,554,000","361,183,000","351,686,000","249,829,000","333,615,000","437,203,000","453,998,000","505,832,000","516,982,000","521,314,000","489,027,000","503,457,000","443,395,000","471,713,000","443,171,000","389,590,000","448,340,000","514,589,000","541,509,000","427,951,000","407,850,000","534,787,000","556,861,000","575,068,000","524,887,000","567,723,000","554,358,000","581,001,000","531,550,000","552,102,000","530,001,000","546,545,000","541,443,000","516,580,000","511,441,000","529,864,000","443,586,000","474,609,000","487,747,000","457,946,000","423,258,000","418,613,000","410,448,000","400,343,000","380,661,000","298,183,000","299,644,000","303,904,000","329,300,000","310,947,000","285,790,000","276,224,000","283,588,000","252,428,000","260,526,000","263,309,000","257,071,000","263,193,000","244,740,000","221,304,000","238,320,000","227,332,000","207,043,000","208,716,000","195,627,000","174,658,000","158,261,000","162,546,000","157,824,000","142,552,000","141,799,000","133,471,000","124,925,000","133,691,000","132,171,000","126,829,000","125,051,000","110,932,000","117,894,000","110,722,000","106,752,000","101,077,000","93,054,000","82,865,000","86,473,000"
CostOfRevenue,"1,368,255,000","354,432,000","393,823,000","330,056,000","289,944,000","266,790,000","302,255,000","302,435,000","276,480,000","313,002,000","399,578,000","381,225,000","429,127,000","404,105,000","423,296,000","407,297,000","410,951,000","360,245,000","389,961,000","373,356,000","305,016,000","337,515,000","383,583,000","437,529,000","331,126,000","340,744,000","431,357,000","430,585,000","462,648,000","420,100,000","438,294,000","424,820,000","425,757,000","395,090,000","432,114,000","424,334,000","421,405,000","420,493,000","582,838,000","348,693,000","356,242,000","294,281,000","328,016,000","322,081,000","298,665,000","269,207,000","272,481,000","277,235,000","260,067,000","250,814,000","204,035,000","217,020,000","217,703,000","212,026,000","239,285,000","218,037,000","206,922,000","206,141,000","176,895,000","189,732,000","196,181,000","181,934,000","187,545,000","179,195,000","154,538,000","165,570,000","160,152,000","142,484,000","139,901,000","133,133,000","135,461,000","117,834,000","110,675,000","112,231,000","100,897,000","107,539,000","100,374,000","88,086,000","105,332,000","107,172,000","92,468,000","93,870,000","62,142,000","90,656,000","91,360,000","81,909,000","83,311,000","73,617,000","63,768,000","67,054,000"
GrossProfit,"343,962,000","106,431,000","79,649,000","85,383,000","72,499,000","51,832,000","64,258,000","53,216,000","-21,278,000","37,761,000","53,760,000","83,501,000","87,927,000","122,497,000","108,544,000","90,461,000","105,186,000","96,877,000","93,270,000","79,833,000","93,704,000","123,565,000","143,817,000","114,545,000","108,024,000","72,085,000","110,795,000","135,860,000","142,072,000","140,316,000","152,499,000","144,508,000","172,805,000","146,948,000","134,592,000","112,895,000","132,166,000","127,562,000","-33,428,000","162,748,000","173,622,000","149,305,000","146,593,000","165,666,000","159,281,000","154,051,000","146,132,000","133,213,000","140,276,000","129,847,000","94,148,000","82,624,000","86,201,000","117,274,000","71,662,000","67,753,000","69,302,000","77,447,000","75,533,000","70,794,000","67,128,000","75,137,000","75,648,000","65,545,000","66,766,000","72,750,000","67,180,000","64,559,000","68,815,000","62,494,000","39,197,000","40,427,000","51,871,000","45,593,000","41,655,000","34,260,000","33,097,000","36,839,000","28,359,000","24,999,000","34,361,000","31,181,000","48,790,000","27,238,000","19,362,000","24,843,000","17,766,000","19,437,000","19,097,000","19,419,000"
OperatingExpense,"73,252,000","18,596,000","18,509,000","18,655,000","17,492,000","15,504,000","18,675,000","13,871,000","13,822,000","13,438,000","17,779,000","17,885,000","19,521,000","17,812,000","18,785,000","15,836,000","17,026,000","16,651,000","15,778,000","15,005,000","14,944,000","16,033,000","19,514,000","18,114,000","17,663,000","17,238,000","15,148,000","17,948,000","17,542,000","16,846,000","18,351,000","16,995,000","19,771,000","17,435,000","16,961,000","14,893,000","16,597,000","15,246,000","-140,125,000","73,379,000","68,161,000","57,322,000","56,734,000","53,551,000","52,102,000","50,282,000","51,506,000","51,891,000","47,305,000","46,997,000","45,874,000","38,104,000","37,579,000","37,084,000","37,233,000","32,587,000","32,560,000","32,125,000","33,397,000","28,979,000","29,691,000","27,722,000","27,450,000","24,664,000","23,379,000","24,125,000","21,363,000","29,451,000","27,313,000","22,810,000","28,578,000","29,979,000","28,527,000","26,943,000","26,553,000","23,138,000","24,306,000","22,749,000","22,247,000","19,786,000","20,522,000","20,409,000","52,484,000","19,556,000","19,339,000","20,445,000","18,731,000","17,474,000","17,389,000","17,286,000"
	SellingGeneralAndAdministration,"73,252,000","18,596,000","18,509,000","18,655,000","17,492,000","15,504,000","18,675,000","13,871,000","13,822,000","13,438,000","17,779,000","17,885,000","19,521,000","17,812,000","18,785,000","15,836,000","17,026,000","16,651,000","15,778,000","15,005,000","14,944,000","16,033,000","19,514,000","18,114,000","17,663,000","17,238,000","15,148,000","17,948,000","17,542,000","16,846,000","18,351,000","16,995,000","19,771,000","17,435,000","16,961,000","14,893,000","16,597,000","15,246,000","14,798,000","13,598,000","16,052,000","14,289,000","13,636,000","13,276,000","13,002,000","12,420,000","14,185,000","14,304,000","11,628,000","10,701,000","12,117,000","9,959,000","9,307,000","9,734,000","9,042,000","7,184,000","12,119,000","8,831,000","11,109,000","7,175,000","8,266,000","7,929,000","9,244,000","7,391,000","7,091,000","7,158,000","4,417,000","12,812,000","10,547,000","5,708,000","11,108,000","12,687,000","11,276,000","10,329,000","9,471,000","6,494,000","6,654,000","5,651,000","5,647,000","4,088,000","4,952,000","4,721,000","36,343,000","4,279,000","4,023,000","4,923,000","4,354,000","3,610,000","3,625,000","3,587,000"
		GeneralAndAdministrativeExpense,"73,252,000","18,596,000","18,509,000","18,655,000","17,492,000","15,504,000","18,675,000","13,871,000","13,822,000","13,438,000","17,779,000","17,885,000","19,521,000","17,812,000","18,785,000","15,836,000","17,026,000","16,651,000","15,778,000","15,005,000","14,944,000","16,033,000","19,514,000","18,114,000","17,663,000","17,238,000","15,148,000","17,948,000","17,542,000","16,846,000","18,351,000","16,995,000","19,771,000","17,435,000","16,961,000","14,893,000","16,597,000","15,246,000","14,798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"73,252,000","18,596,000","18,509,000","18,655,000","17,492,000","15,504,000","18,675,000","13,871,000","13,822,000","13,438,000","17,779,000","17,885,000","19,521,000","17,812,000","18,785,000","15,836,000","17,026,000","16,651,000","15,778,000","15,005,000","14,944,000","16,033,000","19,514,000","18,114,000","17,663,000","17,238,000","15,148,000","17,948,000","17,542,000","16,846,000","18,351,000","16,995,000","19,771,000","17,435,000","16,961,000","14,893,000","16,597,000","15,246,000","14,798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,"68,763,000","64,733,000","59,202,000","75,725,000","80,182,000","83,559,000","73,921,000","88,675,000","72,348,000","76,913,000","71,139,000","76,031,000","70,196,000","72,150,000","61,848,000","74,872,000","69,962,000","59,020,000","65,127,000","81,869,000","80,612,000","79,145,000","80,883,000","90,983,000","84,661,000","79,801,000","78,268,000","71,027,000","69,646,000","67,052,000","66,841,000","66,223,000","66,099,000","68,207,000","64,382,000","63,199,000","59,781,000","52,109,000","43,033,000","43,098,000","40,275,000","39,100,000","37,862,000","37,321,000","37,587,000","35,677,000","36,296,000","33,757,000","28,145,000","28,272,000","27,350,000","30,981,000","25,403,000","25,600,000","23,294,000","22,288,000","21,804,000","21,425,000","19,793,000","18,206,000","17,273,000","16,288,000","14,722,000","14,815,000","13,798,000","13,396,000","13,628,000","13,858,000","13,620,000","13,415,000","12,771,000","13,146,000","12,556,000","13,662,000","13,131,000","12,463,000","11,643,000","11,390,000","11,722,000","12,080,000","11,016,000","11,095,000","11,260,000","10,316,000","9,624,000","9,560,000","9,641,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,403,000","25,600,000","23,294,000","22,288,000","21,804,000","21,425,000","19,793,000","18,206,000","17,273,000","16,288,000","14,722,000","14,815,000","13,798,000","13,396,000","13,628,000","13,858,000","13,620,000","13,415,000","12,771,000","13,146,000","12,556,000","13,662,000","13,131,000","12,463,000","11,643,000","11,390,000","11,722,000","12,080,000","11,016,000","11,095,000","11,260,000","10,316,000","9,624,000","9,560,000","9,641,000"
