name,ttm,03/31/2022,12/31/2021
MarketCap,"1,352,483,895","2,312,327,594","3,021,538,430"
EnterpriseValue,"707,629,895","1,665,245,594","2,985,405,430"
PsRatio,"6.474","4.561","19.864"
PbRatio,"1.859","3.105",
EnterprisesValueRevenueRatio,"3.389","32.652","50.321"
EnterprisesValueEBITDARatio,"-7.175","-52.209","-105.51"
