name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"600,932,051","601,210,040","601,349,734","601,352,489","601,564,984"
	CurrentAssets,"524,159","936,355","1,137,158","1,279,073","1,481,080"
		CashCashEquivalentsAndShortTermInvestments,"322,022","709,182","797,069","829,369","916,136"
			CashAndCashEquivalents,"322,022","709,182","797,069","829,369","916,136"
				CashFinancial,"322,022","709,182","797,069","829,369","916,136"
		PrepaidAssets,"202,137","227,173","340,089","449,704","564,944"
	TotalNonCurrentAssets,"600,407,892","600,273,685","600,212,576","600,073,416","600,083,814"
		FinancialAssets,"105,200","107,000","99,000","13,000","68,800"
		NonCurrentDeferredAssets,,"0","0","0","0"
		OtherNonCurrentAssets,"600,302,692","600,166,685","600,113,576","600,060,416","600,015,014"
TotalLiabilitiesNetMinorityInterest,"29,874,088","38,307,904","39,179,063","45,455,034","49,146,102"
	CurrentLiabilities,"445,288","454,570","578,396","446,446","371,701"
		PayablesAndAccruedExpenses,"445,288","454,570","578,396","437,963","363,218"
			Payables,"24,159","1,753","30,416",,
				TotalTaxPayable,"4,060",,,,
					IncomeTaxPayable,"4,060",,,,
				DuetoRelatedPartiesCurrent,"20,099","1,753","30,416",,
			CurrentAccruedExpenses,"421,129","452,817","547,980","437,963","363,218"
		CurrentDebtAndCapitalLeaseObligation,,,,"8,483","8,483"
			CurrentDebt,,,,"8,483","8,483"
				CurrentNotesPayable,,"0","0","8,483","8,483"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,428,800","37,853,334","38,600,667","45,008,588","48,774,401"
		TradeandOtherPayablesNonCurrent,"21,000,000","21,000,000","21,000,000","21,000,000","21,000,000"
		DerivativeProductLiabilities,"8,428,800","16,853,334","17,600,667","24,008,588","27,774,401"
TotalEquityGrossMinorityInterest,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
	StockholdersEquity,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
		CapitalStock,"600,001,500","600,001,500","600,001,500","600,001,500","547,420,906"
			PreferredStock,"0","0","0","0","0"
			CommonStock,"600,001,500","600,001,500","600,001,500","600,001,500","547,420,906"
		AdditionalPaidInCapital,"0","0","0","0","6,087,575"
		RetainedEarnings,"-28,943,537","-37,099,364","-37,830,829","-44,104,045","-1,089,599"
TotalCapitalization,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
CommonStockEquity,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
NetTangibleAssets,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
WorkingCapital,"78,871","481,785","558,762","832,627","1,109,379"
InvestedCapital,"571,057,963","562,902,136","562,170,671","555,905,938","552,427,365"
TangibleBookValue,"571,057,963","562,902,136","562,170,671","555,897,455","552,418,882"
TotalDebt,,,,"8,483","8,483"
ShareIssued,"75,000,000","75,000,000","75,000,000","75,000,000","75,093,750"
OrdinarySharesNumber,"75,000,000","75,000,000","75,000,000","75,000,000","75,093,750"
