name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005
TotalRevenue,"70,913,000,000","20,491,000,000","18,657,000,000","16,664,000,000","15,101,000,000","16,995,000,000","10,034,000,000","9,955,000,000","7,338,000,000","11,627,000,000","13,720,000,000","13,495,000,000","13,877,000,000","13,121,000,000","13,573,000,000","14,514,000,000","14,118,000,000","11,882,000,000","12,886,000,000","9,474,000,000","8,935,000,000","11,247,000,000","10,803,000,000","9,675,000,000","9,344,000,000","7,682,000,000","9,536,000,000","10,616,000,000","11,594,000,000","10,380,000,000","13,481,000,000","14,987,000,000","14,143,000,000","13,080,000,000","12,607,000,000","12,486,000,000","12,063,000,000","11,179,000,000","11,153,479,000","2,170,962,000","1,976,314,000","1,689,131,000","2,178,811,000","2,097,866,000","1,974,906,000","1,989,120,000","1,775,816,000","1,587,807,000","1,368,529,000","1,871,981,000","1,505,782,000","1,129,849,000","1,151,690,000","1,629,974,000","1,794,681,000","2,206,090,000","2,653,351,000","2,639,245,000","1,628,072,000","1,626,326,000","1,714,786,000","2,062,480,000","1,388,445,000","1,572,325,000","1,420,335,000","2,449,816,000","2,416,620,000","1,833,007,000","2,031,749,000","1,439,844,000"
	OperatingRevenue,"70,191,000,000","20,303,000,000","18,460,000,000","16,488,000,000","14,940,000,000","16,808,000,000","9,907,000,000","9,790,000,000","7,234,000,000","11,437,000,000","13,546,000,000","13,293,000,000","13,617,000,000","12,884,000,000","13,343,000,000","14,298,000,000","13,891,000,000","11,586,000,000","11,901,000,000","8,894,000,000","8,295,000,000","10,125,000,000","9,763,000,000","8,603,000,000","8,523,000,000","6,529,000,000","7,935,000,000","8,960,000,000","10,035,000,000","8,926,000,000","11,973,000,000","13,707,000,000","13,010,000,000","12,127,000,000","11,599,000,000","11,517,000,000","11,108,000,000","10,289,000,000","9,704,479,000","2,170,962,000","1,976,314,000","1,689,131,000","2,178,811,000","2,097,866,000","1,974,906,000","1,989,120,000","1,775,816,000","1,587,807,000","1,368,529,000","1,871,981,000","1,505,782,000","1,129,849,000","1,151,690,000","1,629,974,000","1,794,681,000","2,206,090,000","2,625,086,000","2,639,245,000","1,628,072,000","1,626,326,000","1,714,786,000","2,062,480,000","1,388,445,000","1,572,325,000","1,420,335,000","2,449,816,000","2,416,620,000","1,833,007,000","2,031,749,000","1,439,844,000"
CostOfRevenue,"59,476,000,000","17,166,000,000","15,734,000,000","14,131,000,000","12,445,000,000","11,902,000,000","7,666,000,000","7,288,000,000","5,053,000,000","9,158,000,000","10,924,000,000","10,674,000,000","11,087,000,000","10,189,000,000","10,727,000,000","11,843,000,000","12,037,000,000","9,910,000,000","10,652,000,000","7,710,000,000","7,491,000,000","9,652,000,000","9,146,000,000","8,043,000,000","7,642,000,000","6,184,000,000","8,151,000,000","9,105,000,000","9,852,000,000","8,980,000,000","12,057,000,000","13,440,000,000","12,801,000,000","11,815,000,000","11,469,000,000","11,396,000,000","10,883,000,000","10,119,000,000","10,063,386,000","1,461,091,000","1,252,873,000","1,197,105,000","1,605,607,000","1,587,319,000","1,486,869,000","1,422,122,000","1,835,460,000","995,105,000","844,360,000","1,224,865,000","858,776,000","678,148,000","625,993,000","959,139,000","1,982,667,000","1,633,454,000","2,321,215,000","1,979,718,000","1,147,839,000","1,217,660,000","1,287,387,000","1,485,816,000","1,087,343,000","1,744,480,000","1,147,367,000","2,108,527,000","2,193,298,000","1,944,991,000","1,816,998,000","1,211,175,000"
GrossProfit,"11,437,000,000","3,325,000,000","2,923,000,000","2,533,000,000","2,656,000,000","5,093,000,000","2,368,000,000","2,667,000,000","2,285,000,000","2,469,000,000","2,796,000,000","2,821,000,000","2,790,000,000","2,932,000,000","2,846,000,000","2,671,000,000","2,081,000,000","1,972,000,000","2,234,000,000","1,764,000,000","1,444,000,000","1,595,000,000","1,657,000,000","1,632,000,000","1,702,000,000","1,498,000,000","1,385,000,000","1,511,000,000","1,742,000,000","1,400,000,000","1,424,000,000","1,547,000,000","1,342,000,000","1,265,000,000","1,138,000,000","1,090,000,000","1,180,000,000","1,060,000,000","1,090,093,000","709,871,000","723,441,000","492,026,000","573,204,000","510,547,000","488,037,000","566,998,000","-59,644,000","592,702,000","524,169,000","647,116,000","647,006,000","451,701,000","525,697,000","670,835,000","-187,986,000","572,636,000","332,136,000","659,527,000","480,233,000","408,666,000","427,399,000","576,664,000","301,102,000","-172,155,000","272,968,000","341,289,000","223,322,000","-111,984,000","214,751,000","228,669,000"
OperatingExpense,"4,550,000,000","1,179,000,000","1,224,000,000","1,096,000,000","1,051,000,000","1,021,000,000","952,000,000","949,000,000","945,000,000","1,083,000,000","1,083,000,000","979,000,000","971,000,000","955,000,000","996,000,000","968,000,000","955,000,000","872,000,000","988,000,000","778,000,000","656,000,000","870,000,000","896,000,000","935,000,000","875,000,000","797,000,000","810,000,000","861,000,000","846,000,000","783,000,000","889,000,000","725,000,000","569,000,000","555,000,000","770,000,000","561,000,000","536,000,000","529,000,000","660,336,000","343,838,000","344,717,000","309,463,000","233,197,000","240,539,000","227,476,000","202,755,000","-376,136,000","390,650,000","344,808,000","308,188,000","281,238,000","278,200,000","310,666,000","314,737,000","-440,756,000","316,372,000","110,196,000","291,598,000","262,908,000","241,527,000","240,140,000","224,813,000","198,014,000","-240,739,000","157,591,000","118,116,000","55,456,000","-175,001,000","139,325,000","111,487,000"
	SellingGeneralAndAdministration,"847,000,000","230,000,000","235,000,000","198,000,000","184,000,000","201,000,000","156,000,000","176,000,000","175,000,000","204,000,000","195,000,000","173,000,000","179,000,000","147,000,000","187,000,000","184,000,000","183,000,000","148,000,000","123,000,000","142,000,000","178,000,000","197,000,000","218,000,000","246,000,000","187,000,000","156,000,000","146,000,000","155,000,000","183,000,000","155,000,000","121,000,000","185,000,000","157,000,000","148,000,000","87,000,000","158,000,000","161,000,000","180,000,000","184,416,000","124,380,000","122,950,000","148,262,000","67,126,000","82,587,000","78,946,000","63,499,000","-502,654,000","270,335,000","246,323,000","51,109,000","32,284,000","34,579,000","231,437,000","57,305,000","-514,206,000","242,809,000","44,720,000","229,715,000","207,125,000","185,881,000","189,682,000","176,398,000","161,150,000","-277,133,000","126,386,000","85,506,000","25,487,000","20,244,000","20,524,000","12,427,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"867,000,000","804,000,000","784,000,000","785,000,000","774,000,000","750,000,000","750,000,000","694,000,000","665,000,000","714,000,000","632,000,000","604,000,000","661,000,000","614,000,000","595,000,000","588,000,000","562,000,000","548,000,000","524,000,000","514,000,000","493,000,000","476,000,000","425,000,000","450,000,000","373,000,000","351,000,000","332,000,000","318,000,000","312,000,000","281,920,000","219,458,000","221,767,000","161,201,000","166,071,000","157,952,000","148,530,000","139,256,000","126,518,000","120,315,000","98,485,000","86,331,000","85,398,000","84,738,000","79,229,000","75,659,000","73,450,000","73,563,000","65,476,000","61,883,000","55,783,000","55,646,000","50,458,000","48,415,000","36,864,000","36,394,000","31,205,000","32,070,000","29,969,000","28,877,000","28,429,000","25,509,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,"867,000,000","804,000,000","784,000,000","785,000,000","774,000,000","750,000,000","750,000,000","694,000,000","665,000,000","714,000,000","632,000,000","604,000,000","661,000,000","614,000,000","595,000,000","588,000,000","562,000,000","548,000,000","524,000,000","514,000,000","493,000,000","476,000,000","425,000,000","450,000,000","373,000,000","351,000,000","332,000,000","318,000,000","312,000,000","281,920,000","219,458,000","221,767,000","161,201,000","166,071,000","157,952,000","148,530,000","139,256,000","126,518,000","120,315,000","98,485,000","86,331,000","85,398,000","84,738,000","79,229,000","75,659,000","73,450,000","73,563,000","65,476,000","61,883,000","55,783,000","55,646,000","50,458,000","48,415,000","36,864,000","36,394,000","31,205,000","32,070,000","29,969,000","28,877,000","28,429,000","25,509,000"
	OtherOperatingExpenses,"3,703,000,000","949,000,000","989,000,000","898,000,000","867,000,000","820,000,000","796,000,000","773,000,000","770,000,000","879,000,000","888,000,000","806,000,000","792,000,000","808,000,000","809,000,000","784,000,000","772,000,000","724,000,000","865,000,000","636,000,000","478,000,000","673,000,000","678,000,000","689,000,000","688,000,000","641,000,000","664,000,000","706,000,000","663,000,000","628,000,000","768,000,000","540,000,000","412,000,000","407,000,000","683,000,000","403,000,000","375,000,000","349,000,000","451,000,000",,,,,,,,,,,"170,748,000","163,556,000","158,883,000",,"181,773,000",,,,,,,,,,,,"540,000",,,"90,372,000","73,551,000"
OperatingIncome,"6,887,000,000","2,146,000,000","1,699,000,000","1,437,000,000","1,605,000,000","4,072,000,000","1,416,000,000","1,718,000,000","1,340,000,000","1,386,000,000","1,713,000,000","1,842,000,000","1,819,000,000","1,977,000,000","1,850,000,000","1,703,000,000","1,126,000,000","1,100,000,000","1,246,000,000","986,000,000","788,000,000","725,000,000","761,000,000","697,000,000","827,000,000","701,000,000","575,000,000","650,000,000","896,000,000","617,000,000","535,000,000","822,000,000","773,000,000","710,000,000","368,000,000","529,000,000","644,000,000","531,000,000","429,757,000","366,033,000","378,724,000","182,563,000","340,007,000","270,008,000","260,561,000","364,243,000","316,492,000","202,052,000","179,361,000","338,928,000","365,768,000","173,501,000","215,031,000","356,098,000","252,770,000","256,264,000","221,940,000","367,929,000","217,325,000","167,139,000","187,259,000","351,851,000","103,088,000","68,584,000","115,377,000","223,173,000","167,866,000","63,017,000","75,426,000","117,182,000"
