name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
				ChangesInAccountReceivables,"-1,225,000","1,168,000","-1,623,000","935,000","-1,705,000","1,620,000","-626,000","297,000","-4,176,000","881,000","-351,000","612,000","-393,000","-512,000","-1,022,000","-1,052,000","-660,000","824,000","-430,000","-615,000","-306,000","279,000","-501,000","367,000","-166,000","180,000","-158,000","126,000","-390,000","176,000","-35,000","-90,000","195,000","659,000","14,000","117,000","-43,000","464,000","519,000","212,000","37,000","810,000","-211,000","432,000","958,000","621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-551,000","-31,000","-388,000","-101,000","-31,000","-163,000","-401,000","-220,000","-575,000","-54,000","-15,000","-89,000","-83,000","365,000","60,000","265,000","345,000","71,000","52,000","129,000","323,000","-112,000","16,000","-21,000","32,000","-31,000","-3,000","-37,000","6,000","-67,000","-9,000","-83,000","20,000","-121,000","-41,000","-151,000","-47,000","-208,000","-122,000","-132,000","-110,000","-213,000","-66,000","-270,000","-120,000","246,000","-339,000","-244,000","-270,000","-119,000","-634,000","-313,000","-2,006,000","-753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,
				ChangeInPayable,"-551,000","-31,000","-388,000","-101,000","-31,000","-163,000","-401,000","-220,000","-575,000","-54,000","-15,000","-89,000","-83,000","365,000","60,000","265,000","345,000","71,000","52,000","129,000","323,000","-112,000","16,000","-21,000","32,000","-31,000","-3,000","-37,000","6,000","-67,000","-9,000","-83,000","20,000","-121,000","-41,000","-151,000","-47,000","-208,000","-122,000","-132,000","-110,000","-213,000","-66,000","-270,000","-120,000","246,000","-339,000","-244,000","-270,000","-119,000","-634,000","-313,000","-2,006,000","-753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,
					ChangeInAccountPayable,"-551,000","-31,000","-388,000","-101,000","-31,000","-163,000","-401,000","-220,000","-575,000","-54,000","-15,000","-89,000","-83,000","365,000","60,000","265,000","345,000","71,000","52,000","129,000","323,000","-112,000","16,000","-21,000","32,000","-31,000","-3,000","-37,000","6,000","-67,000","-9,000","-83,000","20,000","-121,000","-41,000","-151,000","-47,000","-208,000","-122,000","-132,000","-110,000","-213,000","-66,000","-270,000","-120,000","246,000","-339,000","-244,000","-270,000","-119,000","-634,000","-313,000","-2,006,000","-753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"22,729,000","3,509,000","13,382,000","-1,871,000","7,709,000","-5,242,000","6,463,000","752,000","-6,468,000","-1,738,000","-1,674,000","-4,141,000","4,274,000","-4,194,000","4,418,000","14,095,000","-17,018,000","2,030,000","19,836,000","-15,922,000","-931,000","3,741,000","806,000","-12,646,000","-289,000","11,405,000","-2,914,000","1,203,000","923,000","-3,116,000","-7,200,000","20,652,000","-12,335,000","5,469,000","24,769,000","-6,294,000","11,322,000","-3,233,000","-18,540,000","1,776,000","2,658,000","-15,846,000","-17,287,000","-5,943,000","-7,625,000","759,000","-4,089,000","5,210,000","-8,132,000","1,692,000","-19,939,000","695,000","928,000","561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-3,061,000","-2,816,000","3,870,000","1,350,000","-5,465,000","639,000","8,625,000","-14,943,000","12,868,000","3,255,000","-493,000","3,072,000","-6,636,000","5,254,000","-181,000","1,056,000","-1,225,000","-6,279,000","1,648,000","-491,000","-3,629,000","-8,257,000","2,683,000","836,000","2,111,000","-2,762,000","445,000","928,000","326,000","-1,921,000","3,104,000","793,000","-1,265,000","43,000","2,012,000","53,000","2,896,000","-816,000","1,285,000","-4,640,000","5,495,000","-5,080,000","5,757,000","-849,000","42,000","-5,280,000","2,510,000","-11,183,000","4,006,000","5,264,000","-1,898,000","1,151,000","2,972,000","415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,,,,,
InvestingCashFlow,"-1,201,415,000","-249,025,000","-49,233,000","-366,117,000","-537,040,000","-318,053,000","-257,859,000","-427,853,000","-216,139,000","-58,430,000","-156,258,000","-55,098,000","-45,865,000","-167,465,000","-198,446,000","-49,166,000","-11,418,000","-54,249,000","-20,843,000","-42,306,000","-68,993,000","3,610,000","-60,791,000","-58,004,000","-27,959,000","-99,554,000","-37,613,000","-26,649,000","-66,124,000","-7,612,000","-109,492,000","-21,853,000","82,836,000","22,706,000","-1,569,000","23,920,000","-58,347,000","81,036,000","-2,183,000","28,269,000","-41,561,000","21,197,000","-14,796,000","29,682,000","40,574,000","115,801,000","-59,690,000","55,221,000","33,503,000","43,302,000","54,469,000","60,073,000","116,141,000","20,086,000","-5,310,000","-61,123,000","-55,044,000","-40,632,000","-54,272,000","-43,724,000","-37,188,000","-35,999,000","-51,008,000","-37,005,000","-88,874,000","-72,837,000","-42,021,000","-18,264,000","-37,836,000","-56,621,000","-28,404,000","-35,798,000","-50,042,000","-28,440,000","-4,787,000","-48,910,000","-32,590,000","-31,080,000","3,933,000","-9,557,000","-39,063,000","-31,454,000","15,038,000","4,834,000","-28,049,000","69,073,000","-39,979,000","22,711,000","-26,720,000","-26,622,000","-22,795,000","-13,700,000","-16,700,000","-10,900,000","-39,800,000","-12,600,000","-17,300,000","-22,700,000","-5,100,000","-9,700,000","-23,300,000","-4,100,000","-2,900,000","-8,900,000","-10,500,000","-600,000","-2,200,000","-3,200,000","-7,000,000","-3,000,000","300,000","2,400,000","-400,000","-9,100,000","-1,000,000","-3,800,000","-3,000,000","-5,000,000","-3,900,000","2,000,000","-2,600,000","-2,500,000","-8,000,000","-2,000,000","200,000","-1,600,000"
