name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010
OperatingCashFlow,"483,000,000","-81,000,000","220,000,000","112,000,000","232,000,000","-26,000,000","370,000,000","275,000,000","181,000,000","-2,000,000","388,000,000","245,000,000","123,000,000","83,000,000","198,000,000","187,000,000","138,000,000","63,000,000","307,000,000","228,000,000","99,000,000","52,000,000","223,000,000","149,000,000","84,000,000","41,000,000","204,000,000","137,000,000","84,000,000","39,000,000","163,000,000","155,000,000","76,000,000","22,000,000","161,000,000","101,000,000","42,000,000","20,000,000","166,000,000","105,000,000","64,000,000","61,000,000","197,000,000","91,000,000","90,000,000","71,000,000","169,000,000","42,000,000"
	CashFlowFromContinuingOperatingActivities,"483,000,000","-81,000,000","220,000,000","112,000,000","232,000,000","-26,000,000","370,000,000","275,000,000","181,000,000","-2,000,000","388,000,000","245,000,000","123,000,000","83,000,000","198,000,000","187,000,000","138,000,000","63,000,000","307,000,000","228,000,000","99,000,000","52,000,000","223,000,000","149,000,000","84,000,000","41,000,000","204,000,000","137,000,000","84,000,000","39,000,000","163,000,000","155,000,000","76,000,000","22,000,000","161,000,000","101,000,000","42,000,000","20,000,000","166,000,000","105,000,000","64,000,000","61,000,000","197,000,000","91,000,000","90,000,000","71,000,000","169,000,000","42,000,000"
		NetIncomeFromContinuingOperations,"422,000,000","82,000,000","113,000,000","114,000,000","113,000,000","87,000,000","148,000,000","37,000,000","31,000,000","38,000,000","118,000,000","65,000,000","139,000,000","79,000,000","225,000,000","130,000,000","115,000,000","79,000,000","70,000,000","104,000,000","100,000,000","56,000,000","50,000,000","73,000,000","71,000,000","66,000,000","114,000,000","88,000,000","74,000,000","64,000,000","96,000,000","106,000,000","86,000,000","49,000,000","68,000,000","73,000,000","46,000,000","41,000,000",,,,,,,,,,
		OperatingGainsLosses,"-1,000,000","-1,000,000","0","0",,,,,,,"0","0","0","-1,000,000",,,,,"14,000,000","1,000,000","0","-5,000,000",,,,,"0","0","0","-9,000,000","0",,,,,,,,,,,,,,,"-5,000,000",,"-5,000,000"
			GainLossOnSaleOfBusiness,"-3,000,000","-1,000,000","0","0",,,"0","0","0","0","0","0","0","-1,000,000",,"-2,000,000","2,000,000","0","14,000,000","1,000,000","0","-5,000,000","0","0","0","0","0","0","0","-9,000,000","0",,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"241,000,000","58,000,000","59,000,000","62,000,000","62,000,000","62,000,000","62,000,000","63,000,000","62,000,000","64,000,000","65,000,000","65,000,000","63,000,000","64,000,000","66,000,000","63,000,000","65,000,000","67,000,000","60,000,000","58,000,000","57,000,000","59,000,000","54,000,000","32,000,000","33,000,000","32,000,000","31,000,000","33,000,000","34,000,000","35,000,000","35,000,000","35,000,000","36,000,000","36,000,000","40,000,000","36,000,000","37,000,000","37,000,000","39,000,000","36,000,000","33,000,000","34,000,000","33,000,000","36,000,000","35,000,000","33,000,000","25,000,000","19,000,000"
			DepreciationAndAmortization,"241,000,000","58,000,000","59,000,000","62,000,000","62,000,000","62,000,000","62,000,000","63,000,000","62,000,000","64,000,000","65,000,000","65,000,000","63,000,000","64,000,000","66,000,000","63,000,000","65,000,000","67,000,000","60,000,000","58,000,000","57,000,000","59,000,000","54,000,000","32,000,000","33,000,000","32,000,000","31,000,000","33,000,000","34,000,000","35,000,000","35,000,000","35,000,000","36,000,000","36,000,000","40,000,000","36,000,000","37,000,000","37,000,000","39,000,000","36,000,000","33,000,000","34,000,000","33,000,000","36,000,000","35,000,000","33,000,000","25,000,000","19,000,000"
				Depreciation,"116,000,000","28,000,000","28,000,000","31,000,000","29,000,000","30,000,000","29,000,000","30,000,000","29,000,000","29,000,000","29,000,000","30,000,000","29,000,000","29,000,000","30,000,000","29,000,000","29,000,000","29,000,000","26,000,000","28,000,000","27,000,000","28,000,000","26,000,000","20,000,000","21,000,000","20,000,000","19,000,000","22,000,000","23,000,000","24,000,000","25,000,000","23,000,000","24,000,000","23,000,000","27,000,000","23,000,000","24,000,000","25,000,000",,,,,,,,,,
				AmortizationCashFlow,"125,000,000","30,000,000","31,000,000","31,000,000","33,000,000","32,000,000","33,000,000","33,000,000","33,000,000","35,000,000","36,000,000","35,000,000","34,000,000","35,000,000","36,000,000","34,000,000","36,000,000","38,000,000","34,000,000","30,000,000","30,000,000","31,000,000","28,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,000,000","11,000,000","11,000,000","10,000,000","12,000,000","12,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000",,,,,,,,,,
					AmortizationOfIntangibles,"125,000,000","30,000,000","31,000,000","31,000,000","33,000,000","32,000,000","33,000,000","33,000,000","33,000,000","35,000,000","36,000,000","35,000,000","34,000,000","35,000,000","36,000,000","34,000,000","36,000,000","38,000,000","34,000,000","30,000,000","30,000,000","31,000,000","28,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,000,000","11,000,000","11,000,000","10,000,000","12,000,000","12,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000",,,,,,,,,,
