name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,567,909,620","1,430,656,316","1,518,432,832","1,358,624,635"
EnterpriseValue,"1,999,295,620","1,866,538,316","2,271,402,832","2,113,440,635"
PeRatio,,"709","138.502","46.987"
ForwardPeRatio,"25.773","25.189","21.505",
PsRatio,"2.119","1.589","2.119","2.091"
PbRatio,"3.029","2.808","7.212","6.343"
EnterprisesValueRevenueRatio,"2.703","8.891","12.003","11.825"
EnterprisesValueEBITDARatio,"30.229","83.533","306.781","101.006"
