name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,12/31/2013
		Inventory,"1,166,000,000","1,099,000,000","1,016,000,000","1,046,000,000","988,000,000","939,000,000","993,000,000","1,074,000,000","1,114,000,000","1,079,000,000","1,223,000,000","1,250,000,000","1,218,000,000","1,147,000,000","1,086,000,000","1,013,000,000","992,000,000","935,000,000","877,000,000","848,000,000","822,000,000","767,000,000","846,000,000","892,000,000","948,000,000","972,000,000","993,000,000","1,054,000,000","1,116,000,000","1,052,000,000","1,072,000,000","1,055,000,000"
			RawMaterials,"467,000,000","475,000,000","472,000,000","510,000,000","494,000,000","433,000,000","462,000,000","509,000,000","549,000,000","559,000,000","596,000,000","537,000,000","514,000,000","476,000,000","403,000,000","356,000,000","326,000,000","313,000,000","309,000,000","311,000,000","304,000,000","285,000,000","300,000,000","332,000,000","371,000,000","433,000,000","395,000,000","437,000,000","469,000,000","521,000,000","481,000,000","568,000,000"
			WorkInProcess,"193,000,000","192,000,000","166,000,000","173,000,000","173,000,000","180,000,000","175,000,000","188,000,000","188,000,000","189,000,000","201,000,000","199,000,000","206,000,000","195,000,000","188,000,000","171,000,000","164,000,000","164,000,000","176,000,000","148,000,000","150,000,000","150,000,000","162,000,000","169,000,000","177,000,000","172,000,000","186,000,000","160,000,000","233,000,000","173,000,000","181,000,000","194,000,000"
			FinishedGoods,"788,000,000","704,000,000","625,000,000","607,000,000","571,000,000","579,000,000","625,000,000","641,000,000","639,000,000","589,000,000","664,000,000","745,000,000","724,000,000","701,000,000","707,000,000","689,000,000","695,000,000","648,000,000","592,000,000","589,000,000","568,000,000","532,000,000","607,000,000","628,000,000","645,000,000","613,000,000","662,000,000","703,000,000","664,000,000","611,000,000","673,000,000","583,000,000"
			InventoriesAdjustmentsAllowances,"-282,000,000","-272,000,000","-247,000,000","-244,000,000","-250,000,000","-253,000,000","-269,000,000","-264,000,000","-262,000,000","-258,000,000","-238,000,000","-231,000,000","-226,000,000","-225,000,000","-212,000,000","-203,000,000","-193,000,000","-190,000,000","-200,000,000","-200,000,000","-200,000,000","-200,000,000","-223,000,000","-237,000,000","-245,000,000","-246,000,000","-250,000,000","-246,000,000","-250,000,000","-253,000,000","-263,000,000","-290,000,000"
		PrepaidAssets,"68,000,000","75,000,000","81,000,000","60,000,000","67,000,000","78,000,000","84,000,000","72,000,000","82,000,000","81,000,000","78,000,000","73,000,000","85,000,000","84,000,000","89,000,000","72,000,000","75,000,000","83,000,000","79,000,000","69,000,000","70,000,000","77,000,000","73,000,000","52,000,000","82,000,000","104,000,000","133,000,000","119,000,000","55,000,000","58,000,000","57,000,000","52,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"51,000,000","39,000,000","16,000,000","21,000,000","73,000,000","44,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"51,000,000","39,000,000","16,000,000","21,000,000","73,000,000","44,000,000"
		AssetsHeldForSaleCurrent,,,"412,000,000",,,,,,,,,,,,,,,,,,,,,"26,000,000",,,,,,,,
	TotalNonCurrentAssets,"4,131,000,000","4,205,000,000","4,159,000,000","4,432,000,000","4,384,000,000","4,449,000,000","4,343,000,000","4,317,000,000","4,357,000,000","4,481,000,000","4,629,000,000","4,601,000,000","4,478,000,000","4,069,000,000","4,064,000,000","3,941,000,000","3,900,000,000","3,800,000,000","3,687,000,000","3,612,000,000","3,571,000,000","3,507,000,000","3,532,000,000","3,929,000,000","4,009,000,000","3,997,000,000","3,970,000,000","4,202,000,000","4,126,000,000","4,016,000,000","3,825,000,000","3,641,000,000"
		NetPPE,"3,356,000,000","3,381,000,000","3,340,000,000","3,678,000,000","3,660,000,000","3,710,000,000","3,682,000,000","3,696,000,000","3,725,000,000","3,853,000,000","3,827,000,000","3,813,000,000","3,702,000,000","3,291,000,000","3,207,000,000","3,105,000,000","3,105,000,000","3,008,000,000","2,950,000,000","2,902,000,000","2,833,000,000","2,784,000,000","2,825,000,000","2,890,000,000","3,199,000,000","3,177,000,000","3,170,000,000","3,378,000,000","3,285,000,000","3,308,000,000","3,163,000,000","2,972,000,000"
			GrossPPE,"9,479,000,000","9,459,000,000","9,420,000,000","9,898,000,000","9,781,000,000","9,818,000,000","9,655,000,000","9,569,000,000","9,495,000,000","9,707,000,000","9,581,000,000","9,581,000,000","9,412,000,000","8,992,000,000","8,885,000,000","8,718,000,000","8,719,000,000","8,511,000,000","8,412,000,000","8,288,000,000","8,123,000,000","7,997,000,000","8,218,000,000","8,334,000,000","9,092,000,000","9,015,000,000","9,043,000,000","9,435,000,000","9,320,000,000","9,282,000,000","9,095,000,000","8,821,000,000"
				Properties,"0","36,000,000","36,000,000",,"36,000,000","36,000,000","36,000,000","36,000,000","36,000,000","36,000,000","35,000,000","36,000,000","36,000,000","36,000,000","36,000,000","36,000,000","36,000,000","36,000,000",,,,"36,000,000",,,,"36,000,000",,,,"36,000,000",,"31,000,000"
				LandAndImprovements,"104,000,000","108,000,000","108,000,000",,"109,000,000","111,000,000","107,000,000","107,000,000","105,000,000","115,000,000","115,000,000","113,000,000","119,000,000","119,000,000","120,000,000","114,000,000","123,000,000","119,000,000",,,,"106,000,000",,,,"111,000,000",,,,"116,000,000",,"128,000,000"
				BuildingsAndImprovements,"1,173,000,000","1,168,000,000","1,171,000,000",,"1,184,000,000","1,198,000,000","1,155,000,000","1,138,000,000","1,111,000,000","1,174,000,000","915,000,000","926,000,000","918,000,000","914,000,000","898,000,000","879,000,000","905,000,000","875,000,000",,,,"814,000,000",,,,"737,000,000",,,,"778,000,000",,"765,000,000"
				MachineryFurnitureEquipment,,,"7,614,000,000",,,"7,816,000,000","7,678,000,000","7,600,000,000","7,474,000,000","7,595,000,000","7,474,000,000","7,523,000,000","7,382,000,000","7,344,000,000","7,029,000,000","6,986,000,000","7,047,000,000","6,961,000,000",,,,"6,748,000,000",,,,"7,327,000,000",,,,"7,500,000,000",,"7,365,000,000"
				OtherProperties,"7,826,000,000","7,786,000,000","213,000,000","9,898,000,000","8,024,000,000","8,052,000,000","7,942,000,000","7,873,000,000","7,755,000,000","7,889,000,000","7,781,000,000","7,845,000,000","7,705,000,000","7,344,000,000","7,029,000,000","6,986,000,000","7,047,000,000","6,961,000,000",,,,"6,748,000,000",,,,"7,327,000,000",,,,"7,500,000,000",,"7,365,000,000"
				ConstructionInProgress,"376,000,000","361,000,000","278,000,000",,"428,000,000","421,000,000","415,000,000","415,000,000","488,000,000","493,000,000","735,000,000","661,000,000","634,000,000","579,000,000","802,000,000","703,000,000","608,000,000","520,000,000",,,,"293,000,000",,,,"804,000,000",,,,"852,000,000",,"532,000,000"
			AccumulatedDepreciation,"-6,123,000,000","-6,078,000,000","-6,080,000,000","-6,220,000,000","-6,121,000,000","-6,108,000,000","-5,973,000,000","-5,873,000,000","-5,770,000,000","-5,854,000,000","-5,754,000,000","-5,768,000,000","-5,710,000,000","-5,701,000,000","-5,678,000,000","-5,613,000,000","-5,614,000,000","-5,503,000,000","-5,462,000,000","-5,386,000,000","-5,290,000,000","-5,213,000,000","-5,393,000,000","-5,444,000,000","-5,893,000,000","-5,838,000,000","-5,873,000,000","-6,057,000,000","-6,035,000,000","-5,974,000,000","-5,932,000,000","-5,849,000,000"
		GoodwillAndOtherIntangibleAssets,"107,000,000","108,000,000","110,000,000","162,000,000","163,000,000","167,000,000","169,000,000","171,000,000","172,000,000","174,000,000","176,000,000","178,000,000","180,000,000","181,000,000","187,000,000","189,000,000","165,000,000","166,000,000","167,000,000","168,000,000","169,000,000","170,000,000","171,000,000","161,000,000","175,000,000","176,000,000","180,000,000","208,000,000","206,000,000","209,000,000","210,000,000","215,000,000"
			Goodwill,"102,000,000","102,000,000","102,000,000","153,000,000","152,000,000","153,000,000",,,,"153,000,000",,,,"153,000,000",,,,"153,000,000",,,,"153,000,000","153,000,000","153,000,000","165,000,000","166,000,000","169,000,000","196,000,000","196,000,000","198,000,000","198,000,000","198,000,000"
			OtherIntangibleAssets,"5,000,000","6,000,000","8,000,000","9,000,000","11,000,000","14,000,000",,,,"21,000,000",,,,"28,000,000",,,,"13,000,000",,,,"17,000,000","18,000,000","8,000,000","10,000,000","10,000,000","11,000,000","12,000,000","10,000,000","11,000,000","12,000,000","17,000,000"
		InvestmentsAndAdvances,"170,000,000","169,000,000","190,000,000","178,000,000","169,000,000","167,000,000","182,000,000","175,000,000","167,000,000","162,000,000","184,000,000","177,000,000","166,000,000","160,000,000","179,000,000","172,000,000","166,000,000","173,000,000","166,000,000","158,000,000","149,000,000","136,000,000","169,000,000","157,000,000","144,000,000","136,000,000","154,000,000","145,000,000","164,000,000","124,000,000","136,000,000","123,000,000"
			LongTermEquityInvestment,"170,000,000","169,000,000","190,000,000","178,000,000","169,000,000","167,000,000","182,000,000","175,000,000","167,000,000","162,000,000","184,000,000","177,000,000","166,000,000","160,000,000","179,000,000","172,000,000","166,000,000","173,000,000","166,000,000","158,000,000","149,000,000","136,000,000","169,000,000","157,000,000","144,000,000","136,000,000","154,000,000","145,000,000","164,000,000","124,000,000","136,000,000","123,000,000"
				InvestmentsinAssociatesatCost,"170,000,000","169,000,000","190,000,000","178,000,000","169,000,000","167,000,000","182,000,000","175,000,000","167,000,000","162,000,000","184,000,000","177,000,000","166,000,000","160,000,000","179,000,000","172,000,000","166,000,000","173,000,000","166,000,000","158,000,000","149,000,000","136,000,000","169,000,000","157,000,000","144,000,000","136,000,000","154,000,000","145,000,000","164,000,000","124,000,000","136,000,000","123,000,000"
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,"122,000,000","125,000,000","128,000,000","131,000,000","134,000,000","137,000,000","140,000,000","148,000,000"
		NonCurrentDeferredAssets,"149,000,000","171,000,000","158,000,000","145,000,000","106,000,000","95,000,000","66,000,000","47,000,000","45,000,000","40,000,000","43,000,000","39,000,000","46,000,000","46,000,000","45,000,000","44,000,000","46,000,000","40,000,000","38,000,000","35,000,000","45,000,000","41,000,000","37,000,000","46,000,000","39,000,000","47,000,000","30,000,000","23,000,000","38,000,000","9,000,000","10,000,000","9,000,000"
			NonCurrentDeferredTaxesAssets,"149,000,000","171,000,000","158,000,000","145,000,000","106,000,000","95,000,000","66,000,000","47,000,000","45,000,000","40,000,000","43,000,000","39,000,000","46,000,000","46,000,000","45,000,000","44,000,000","46,000,000","40,000,000","38,000,000","35,000,000","45,000,000","41,000,000","37,000,000","46,000,000","39,000,000","47,000,000","30,000,000","23,000,000","38,000,000","9,000,000","10,000,000","9,000,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,"0",,,,"11,000,000","4,000,000","14,000,000","14,000,000","17,000,000","10,000,000","11,000,000"
		DefinedPensionBenefit,"56,000,000","55,000,000","84,000,000","83,000,000","80,000,000","79,000,000","73,000,000","68,000,000","65,000,000","59,000,000","193,000,000","193,000,000","183,000,000","174,000,000","287,000,000","275,000,000","282,000,000","260,000,000","225,000,000","203,000,000","180,000,000","159,000,000","180,000,000","164,000,000","153,000,000","138,000,000","132,000,000","115,000,000","97,000,000",,,
		OtherNonCurrentAssets,"293,000,000","321,000,000","277,000,000","186,000,000","206,000,000","231,000,000","171,000,000","160,000,000","183,000,000","193,000,000","206,000,000","201,000,000","201,000,000","217,000,000","159,000,000","156,000,000","136,000,000","153,000,000","141,000,000","146,000,000","195,000,000","217,000,000","150,000,000","511,000,000","177,000,000","187,000,000","172,000,000","188,000,000","188,000,000","212,000,000","156,000,000","163,000,000"
TotalLiabilitiesNetMinorityInterest,"6,357,000,000","6,468,000,000","6,531,000,000","6,579,000,000","6,318,000,000","6,267,000,000","6,214,000,000","6,375,000,000","6,287,000,000","6,563,000,000","6,613,000,000","6,604,000,000","6,509,000,000","6,342,000,000","6,366,000,000","6,313,000,000","6,482,000,000","6,428,000,000","6,315,000,000","6,480,000,000","5,924,000,000","5,956,000,000","5,908,000,000","6,052,000,000","6,188,000,000","6,168,000,000","6,361,000,000","6,280,000,000","2,094,000,000","2,305,000,000","2,078,000,000","2,342,000,000"
	CurrentLiabilities,"1,775,000,000","1,858,000,000","1,779,000,000","1,674,000,000","1,501,000,000","1,442,000,000","1,308,000,000","1,156,000,000","1,343,000,000","1,541,000,000","1,643,000,000","1,448,000,000","1,572,000,000","1,709,000,000","1,698,000,000","1,622,000,000","1,622,000,000","1,648,000,000","1,570,000,000","1,750,000,000","1,735,000,000","1,771,000,000","1,436,000,000","1,444,000,000","1,487,000,000","1,466,000,000","1,505,000,000","1,441,000,000","1,231,000,000","1,407,000,000","1,181,000,000","1,471,000,000"
		PayablesAndAccruedExpenses,"1,275,000,000","1,258,000,000","1,236,000,000","1,174,000,000","1,123,000,000","963,000,000","868,000,000","772,000,000","987,000,000","1,019,000,000","1,098,000,000","1,066,000,000","1,198,000,000","1,321,000,000","1,315,000,000","1,286,000,000","1,268,000,000","1,170,000,000","1,151,000,000","1,382,000,000","1,386,000,000","1,286,000,000","1,404,000,000","1,408,000,000","1,453,000,000","1,037,000,000","1,453,000,000","1,399,000,000","1,222,000,000","1,078,000,000","1,173,000,000","1,170,000,000"
			Payables,"1,216,000,000","1,205,000,000","1,160,000,000","1,121,000,000","1,035,000,000","908,000,000","799,000,000","742,000,000","918,000,000","988,000,000","1,010,000,000","1,013,000,000","1,105,000,000","1,224,000,000","1,209,000,000","1,252,000,000","1,189,000,000","1,133,000,000","1,065,000,000","1,026,000,000","981,000,000","923,000,000","835,000,000","875,000,000","842,000,000","1,005,000,000","1,009,000,000","1,019,000,000","925,000,000","1,071,000,000","852,000,000","1,084,000,000"
				AccountsPayable,"1,168,000,000","1,141,000,000","1,085,000,000","1,061,000,000","976,000,000","820,000,000","701,000,000","651,000,000","841,000,000","901,000,000","929,000,000","929,000,000","1,010,000,000","1,111,000,000","1,095,000,000","1,147,000,000","1,094,000,000","1,008,000,000","1,010,000,000","985,000,000","941,000,000","858,000,000","835,000,000","875,000,000","842,000,000","945,000,000","1,009,000,000","919,000,000","925,000,000","1,004,000,000","852,000,000","1,026,000,000"
				TotalTaxPayable,"48,000,000","64,000,000","75,000,000","60,000,000","59,000,000","88,000,000","98,000,000","91,000,000","77,000,000","87,000,000","81,000,000","84,000,000","95,000,000","113,000,000","114,000,000","105,000,000","95,000,000","94,000,000","55,000,000","41,000,000","40,000,000","65,000,000",,,,"60,000,000",,,,"67,000,000",,"58,000,000"
					IncomeTaxPayable,"48,000,000","43,000,000","75,000,000","60,000,000","59,000,000","64,000,000","98,000,000","91,000,000","77,000,000","65,000,000","62,000,000","57,000,000","63,000,000","87,000,000","86,000,000","77,000,000","68,000,000","58,000,000","55,000,000","41,000,000","40,000,000","39,000,000",,,,"32,000,000",,,,,,
				DividendsPayable,,,,,,,,,,,,,,"0","0","0","0","31,000,000",,,,,,,,,,"100,000,000","0","0",,
			CurrentAccruedExpenses,"59,000,000","53,000,000","76,000,000","53,000,000","88,000,000","55,000,000","69,000,000","30,000,000","69,000,000","31,000,000","88,000,000","53,000,000","93,000,000","97,000,000","106,000,000","34,000,000","79,000,000","37,000,000","86,000,000","356,000,000","405,000,000","363,000,000","569,000,000","533,000,000","611,000,000","32,000,000","444,000,000","380,000,000","297,000,000","7,000,000","321,000,000","86,000,000"
				InterestPayable,"47,000,000","17,000,000","40,000,000","20,000,000","55,000,000","18,000,000","61,000,000","21,000,000","61,000,000","21,000,000","61,000,000","21,000,000","62,000,000","21,000,000","60,000,000","19,000,000","69,000,000","24,000,000","73,000,000","25,000,000","58,000,000","21,000,000",,,,"21,000,000",,,,,,
		CurrentProvisions,"196,000,000","187,000,000","175,000,000","165,000,000","96,000,000","108,000,000","110,000,000","91,000,000","73,000,000","74,000,000","74,000,000","78,000,000","69,000,000","74,000,000","81,000,000","67,000,000","75,000,000","66,000,000","86,000,000","81,000,000","74,000,000","71,000,000",,,,"68,000,000",,,,"69,000,000",,"47,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"99,000,000","175,000,000","142,000,000","115,000,000","89,000,000","114,000,000","82,000,000","64,000,000","61,000,000","67,000,000","79,000,000","60,000,000","76,000,000","124,000,000","120,000,000","120,000,000","118,000,000","201,000,000","160,000,000","131,000,000","122,000,000","185,000,000",,,,"185,000,000",,,,"109,000,000",,"132,000,000"
		CurrentDebtAndCapitalLeaseObligation,"77,000,000","84,000,000","74,000,000","82,000,000","79,000,000","78,000,000","99,000,000","85,000,000","88,000,000","200,000,000","222,000,000","92,000,000","89,000,000","13,000,000","14,000,000","13,000,000","14,000,000","15,000,000","14,000,000","14,000,000","14,000,000","15,000,000","32,000,000","36,000,000","34,000,000","39,000,000","38,000,000","16,000,000",,,,
			CurrentDebt,"24,000,000","25,000,000","25,000,000","25,000,000","23,000,000","21,000,000","32,000,000","19,000,000","22,000,000","134,000,000","149,000,000","18,000,000","13,000,000","13,000,000","14,000,000","13,000,000","14,000,000","15,000,000","14,000,000","14,000,000","14,000,000","15,000,000","32,000,000","36,000,000","34,000,000","39,000,000","38,000,000","16,000,000",,,,
				OtherCurrentBorrowings,"24,000,000","25,000,000","25,000,000","25,000,000","23,000,000","21,000,000","32,000,000","19,000,000","22,000,000","134,000,000","149,000,000","18,000,000","13,000,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"53,000,000","59,000,000","49,000,000","57,000,000","56,000,000","57,000,000","67,000,000","66,000,000","66,000,000","66,000,000","73,000,000","74,000,000","76,000,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"3,000,000","2,000,000","3,000,000","5,000,000","7,000,000","9,000,000","8,000,000","10,000,000","7,000,000","8,000,000","8,000,000","7,000,000","6,000,000","5,000,000","5,000,000","5,000,000","8,000,000","9,000,000","8,000,000","23,000,000","76,000,000",,,,"20,000,000","14,000,000","26,000,000","9,000,000","47,000,000","8,000,000","41,000,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000","26,000,000","9,000,000","9,000,000","8,000,000","9,000,000"
			CurrentDeferredRevenue,,"3,000,000","2,000,000","3,000,000","5,000,000","7,000,000","9,000,000","8,000,000","10,000,000","7,000,000","8,000,000","8,000,000","7,000,000","6,000,000","5,000,000","5,000,000","5,000,000","8,000,000","9,000,000","8,000,000","23,000,000","76,000,000",,,,"20,000,000",,,,"38,000,000",,"32,000,000"
		OtherCurrentLiabilities,"128,000,000","151,000,000","150,000,000","135,000,000","109,000,000","172,000,000","140,000,000","136,000,000","124,000,000","174,000,000","162,000,000","144,000,000","133,000,000","171,000,000","163,000,000","131,000,000","142,000,000","188,000,000","150,000,000","134,000,000","116,000,000","138,000,000",,,,"117,000,000",,,,"104,000,000",,"81,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,582,000,000","4,610,000,000","4,752,000,000","4,905,000,000","4,817,000,000","4,825,000,000","4,906,000,000","5,219,000,000","4,944,000,000","5,022,000,000","4,970,000,000","5,156,000,000","4,937,000,000","4,633,000,000","4,668,000,000","4,691,000,000","4,860,000,000","4,780,000,000","4,745,000,000","4,730,000,000","4,189,000,000","4,185,000,000","4,472,000,000","4,608,000,000","4,701,000,000","4,702,000,000","4,856,000,000","4,839,000,000","863,000,000","898,000,000","897,000,000","871,000,000"
		LongTermProvisions,"448,000,000","451,000,000","458,000,000","465,000,000","373,000,000","358,000,000","360,000,000","377,000,000","388,000,000","386,000,000","220,000,000","217,000,000","214,000,000","203,000,000","208,000,000","225,000,000","223,000,000","230,000,000",,,,"249,000,000",,,,"264,000,000",,,,"269,000,000",,"267,000,000"
		LongTermDebtAndCapitalLeaseObligation,"3,877,000,000","3,903,000,000","4,005,000,000","4,152,000,000","4,156,000,000","4,199,000,000","4,276,000,000","4,551,000,000","4,245,000,000","4,271,000,000","4,261,000,000","4,455,000,000","4,230,000,000","3,959,000,000","3,985,000,000","3,960,000,000","4,141,000,000","4,097,000,000","4,081,000,000","4,056,000,000","3,538,000,000","3,529,000,000","3,713,000,000","3,823,000,000","3,920,000,000","3,915,000,000","3,924,000,000","3,927,000,000",,,,
			LongTermDebt,"3,692,000,000","3,724,000,000","3,829,000,000","3,964,000,000","3,970,000,000","4,005,000,000","4,063,000,000","4,327,000,000","4,012,000,000","4,026,000,000","4,007,000,000","4,190,000,000","3,965,000,000","3,959,000,000","3,985,000,000","3,960,000,000","4,141,000,000","4,097,000,000","4,081,000,000","4,056,000,000","3,538,000,000","3,529,000,000","3,713,000,000","3,823,000,000","3,920,000,000","3,915,000,000","3,924,000,000","3,927,000,000",,,,
			LongTermCapitalLeaseObligation,"185,000,000","179,000,000","176,000,000","188,000,000","186,000,000","194,000,000","213,000,000","224,000,000","233,000,000","245,000,000","254,000,000","265,000,000","265,000,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"52,000,000","51,000,000","62,000,000","60,000,000","56,000,000","41,000,000","39,000,000","64,000,000","93,000,000","126,000,000","213,000,000","219,000,000","218,000,000","224,000,000","228,000,000","260,000,000","249,000,000","214,000,000","175,000,000","159,000,000","140,000,000","137,000,000","201,000,000","202,000,000","239,000,000","245,000,000","379,000,000","427,000,000","403,000,000","447,000,000","416,000,000","426,000,000"
			NonCurrentDeferredTaxesLiabilities,"52,000,000","49,000,000","57,000,000","55,000,000","51,000,000","36,000,000","34,000,000","58,000,000","88,000,000","118,000,000","208,000,000","214,000,000","212,000,000","217,000,000","220,000,000","255,000,000","244,000,000","208,000,000","175,000,000","159,000,000","140,000,000","132,000,000","201,000,000","202,000,000","239,000,000","234,000,000","379,000,000","427,000,000","403,000,000","434,000,000","416,000,000","415,000,000"
			NonCurrentDeferredRevenue,,"2,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,000,000","5,000,000","8,000,000","5,000,000","5,000,000","6,000,000","7,000,000","8,000,000","5,000,000","5,000,000","6,000,000",,,,"5,000,000",,,,"11,000,000",,,,"13,000,000",,"11,000,000"
		NonCurrentAccruedExpenses,"49,000,000","50,000,000","52,000,000","52,000,000","52,000,000","51,000,000","51,000,000","51,000,000","50,000,000","50,000,000","90,000,000","88,000,000","91,000,000","53,000,000","51,000,000","52,000,000","50,000,000","48,000,000",,,,"53,000,000",,,,"58,000,000",,,,"52,000,000",,"49,000,000"
