name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,100,000",,,,"21,400,000",,,,,,,,"50,300,000",,,,"118,800,000",,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,"256,800,000",,,,"198,800,000",,,,"158,900,000",,,,"174,000,000",,,,"184,900,000",,,,"140,500,000",,,,"108,200,000",,,,"110,800,000",,,,"94,600,000",,,,,,,,"75,400,000",,,,"59,200,000",,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"362,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,400,000",,,,"26,100,000",,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"623,100,000","1,452,900,000","1,492,200,000",,,,,,,,,,"974,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,326,600,000","3,103,300,000","3,185,100,000","3,091,200,000","2,757,000,000","2,585,300,000","2,533,600,000","2,670,200,000","2,393,400,000","2,341,300,000","2,287,600,000","2,417,800,000","1,256,100,000","1,219,700,000","1,182,200,000","103,700,000",,"1,442,400,000","1,382,400,000",,,,"1,203,300,000","1,284,200,000","1,218,300,000","982,100,000","877,000,000","929,100,000"
	TotalNonCurrentAssets,"6,569,800,000","6,162,300,000","6,375,400,000","4,279,900,000","4,140,200,000","3,989,900,000","3,986,400,000","4,003,100,000","4,158,000,000","3,812,500,000","4,115,500,000","4,104,700,000","7,624,700,000","4,050,700,000","4,203,200,000","4,165,500,000","4,227,200,000","4,030,300,000","4,891,900,000","4,702,600,000","4,710,700,000","4,608,100,000","4,849,000,000","4,875,200,000","4,932,200,000","4,693,800,000","5,031,600,000","4,942,900,000","5,125,600,000","4,685,300,000","4,713,400,000","4,666,200,000","4,712,700,000","4,530,800,000","4,790,200,000","4,731,200,000","4,625,400,000","4,443,000,000","4,595,500,000","4,658,900,000","4,616,800,000","4,607,800,000","3,391,600,000","3,334,500,000","3,138,300,000","2,941,700,000","3,180,300,000","3,259,600,000","3,223,600,000","3,034,200,000","3,332,700,000","2,857,100,000","2,961,800,000","3,075,200,000","4,374,600,000","2,707,300,000","2,695,000,000","2,649,400,000","2,604,800,000","2,589,600,000","2,589,600,000","2,615,200,000","2,492,700,000","2,411,700,000","2,425,700,000","2,222,800,000"
		NetPPE,"122,900,000","129,400,000","131,500,000","141,400,000","144,900,000","339,500,000","156,000,000","167,500,000","173,700,000","386,600,000","212,200,000","224,100,000","229,000,000","270,400,000","266,800,000","241,800,000","215,700,000","214,200,000","211,900,000","215,300,000","209,300,000","220,500,000","224,400,000","221,700,000","226,300,000","231,800,000","224,800,000","201,200,000","202,600,000","206,400,000","205,700,000","208,500,000","214,000,000","209,900,000","208,600,000","203,600,000","198,700,000","196,100,000","196,700,000","196,400,000","196,300,000","198,100,000","193,500,000","196,400,000","194,100,000","196,500,000","195,200,000","196,100,000","196,000,000","204,300,000","198,300,000","194,000,000","192,400,000","192,300,000","194,600,000","199,500,000","197,800,000","200,300,000","199,200,000","192,900,000","187,900,000","176,100,000","157,800,000","89,400,000","91,200,000","82,400,000"
			GrossPPE,"767,900,000","129,400,000","775,700,000","814,200,000","810,600,000","999,400,000","812,900,000","811,200,000","813,000,000","1,003,100,000","860,900,000","923,000,000","897,800,000","972,800,000","952,600,000","911,100,000","869,300,000","849,900,000","866,600,000","847,400,000","826,600,000","820,500,000","811,600,000","790,500,000","779,400,000","770,000,000","750,000,000","710,300,000","697,600,000","684,900,000","672,100,000","668,500,000","652,600,000","638,500,000","629,200,000","610,800,000","600,900,000","580,600,000","569,500,000","587,400,000","641,500,000","627,800,000","610,300,000","609,100,000","592,100,000","580,100,000","565,000,000","550,900,000","543,100,000","539,700,000","520,600,000","503,400,000","489,100,000","476,300,000","488,100,000","451,000,000","463,500,000","451,800,000","442,900,000","424,200,000","411,100,000","389,200,000","364,000,000","273,000,000","274,800,000","266,000,000"
				Properties,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,,,,,"0",,,,"0",,,,"17,000,000",,,,"17,000,000",,,,"17,000,000",,,,"17,000,000",,,,"17,000,000",,,,"16,900,000",,,,"16,900,000",,,,"16,900,000",,,,"16,900,000",,,,"16,900,000",,,,"16,900,000",,,,"16,900,000",,,,"71,500,000",,,,
				BuildingsAndImprovements,,,,,,"400,000",,,,"400,000",,,,"88,600,000",,,,"88,600,000",,,,"88,300,000",,,,"87,300,000",,,,"87,800,000",,,,"82,300,000",,,,"80,000,000",,,,"80,100,000",,,,"77,500,000",,,,"75,200,000",,,,"74,800,000",,,,"108,000,000",,,,"45,300,000",,,,"27,100,000"
				MachineryFurnitureEquipment,,,,,,"45,400,000",,,,"49,400,000",,,,"51,600,000",,,,"42,000,000",,,,"40,400,000",,,,"39,600,000",,,,"32,200,000",,,,"33,300,000",,,,"33,400,000",,,,"467,900,000",,,,"431,800,000",,,,"396,600,000",,"503,400,000",,"344,400,000",,,,"318,100,000",,,,"269,700,000",,,,"238,600,000"
				OtherProperties,,"129,400,000",,,,"798,000,000",,,"813,000,000","791,100,000",,,,"656,800,000",,,,"604,700,000",,,,"585,500,000",,,,"529,800,000",,,,"464,600,000",,,,"416,100,000",,,,"384,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,"2,300,000",,,,"3,000,000",,,,"200,000",,,,"10,200,000",,,,"5,000,000",,,,"13,000,000",,,,"2,200,000",,,,"9,600,000",,,,"100,000",,,,"1,800,000",,,,"2,000,000",,,,"1,000,000",,,,"1,300,000",,,,"8,800,000",,,,"2,700,000",,,,"300,000"
				Leases,,,,,,"153,300,000",,,,"159,200,000",,,,"158,600,000",,,,"87,400,000",,,,"84,300,000",,,,"83,300,000",,,,"81,100,000",,,,"80,300,000",,,,"65,600,000",,,,"61,100,000",,,,"51,900,000",,,,"50,000,000",,,,"38,900,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-645,000,000","-650,400,000","-644,200,000","-672,800,000","-665,700,000","-659,900,000","-656,900,000","-643,700,000","-639,300,000","-616,500,000","-648,700,000","-698,900,000","-668,800,000","-702,400,000","-685,800,000","-669,300,000","-653,600,000","-635,700,000","-654,700,000","-632,100,000","-617,300,000","-600,000,000","-587,200,000","-568,800,000","-553,100,000","-538,200,000","-525,200,000","-509,100,000","-495,000,000","-478,500,000","-466,400,000","-460,000,000","-438,600,000","-428,600,000","-420,600,000","-407,200,000","-402,200,000","-384,500,000","-372,800,000","-391,000,000","-445,200,000","-429,700,000","-416,800,000","-412,700,000","-398,000,000","-383,600,000","-369,800,000","-354,800,000","-347,100,000","-335,400,000","-322,300,000","-309,400,000","-296,700,000","-284,000,000","-293,500,000","-251,500,000","-265,700,000","-251,500,000","-243,700,000","-231,300,000","-223,200,000","-213,100,000","-206,200,000","-183,600,000","-183,600,000","-183,600,000"
		GoodwillAndOtherIntangibleAssets,"2,434,700,000","2,451,700,000","2,475,600,000","3,066,300,000","3,089,600,000","3,071,600,000","3,015,900,000","3,040,500,000","3,051,700,000","3,061,500,000","3,081,100,000","3,102,100,000","3,131,200,000","3,323,200,000","3,329,500,000","3,271,500,000","3,295,900,000","3,314,200,000","3,762,200,000","3,777,600,000","3,811,600,000","3,826,200,000","3,855,700,000","3,863,900,000","3,859,800,000","3,868,800,000","3,906,100,000","3,936,600,000","3,940,800,000","3,917,300,000","3,938,400,000","3,969,000,000","4,004,100,000","4,005,800,000","4,044,100,000","4,073,900,000","4,041,800,000","4,058,600,000","4,034,200,000","4,035,700,000","4,044,600,000","4,046,300,000","2,813,900,000","2,812,600,000","2,580,400,000","2,589,700,000","2,608,100,000","2,628,300,000","2,632,400,000","2,632,600,000","2,652,100,000","2,254,800,000","2,254,700,000","2,024,800,000","2,004,200,000","1,989,900,000","1,967,000,000","1,973,600,000","1,947,900,000","1,930,400,000","1,927,700,000","1,935,700,000","1,861,000,000","1,832,200,000","1,854,700,000","1,798,400,000"
			Goodwill,"2,034,600,000","2,034,600,000","2,034,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,566,600,000","2,568,500,000","2,725,000,000","2,725,000,000","2,725,000,000","2,726,700,000","2,727,900,000","3,161,100,000","3,161,700,000","3,162,000,000","3,162,000,000","3,162,300,000","3,162,400,000","3,162,700,000","3,163,800,000","3,168,000,000","3,168,300,000","3,168,800,000","3,169,200,000","3,169,500,000","3,170,000,000","3,170,600,000","3,172,000,000","3,174,500,000","3,176,300,000","3,178,500,000","3,179,700,000","3,185,700,000","3,174,100,000","3,166,300,000","3,198,900,000","2,325,800,000","2,329,600,000","2,159,300,000","2,151,700,000","2,145,300,000","2,156,500,000","2,157,900,000","2,143,400,000","2,146,600,000","1,851,600,000","1,852,900,000","1,674,200,000","1,653,000,000","1,640,100,000","1,639,200,000","1,639,500,000","1,639,600,000","1,647,200,000","1,647,100,000","1,648,000,000","1,600,700,000","1,599,300,000","1,618,000,000","1,618,000,000"
			OtherIntangibleAssets,"400,100,000","417,100,000","441,000,000","499,700,000","523,000,000","505,000,000","449,300,000","473,900,000","485,100,000","494,900,000","514,500,000","535,500,000","562,700,000","598,200,000","604,500,000","546,500,000","569,200,000","586,300,000","601,100,000","615,900,000","649,600,000","664,200,000","693,400,000","701,500,000","697,100,000","705,000,000","738,100,000","768,300,000","772,000,000","748,100,000","768,900,000","799,000,000","833,500,000","833,800,000","869,600,000","897,600,000","863,300,000","878,900,000","848,500,000","861,600,000","878,300,000","847,400,000","488,100,000","483,000,000","421,100,000","438,000,000","462,800,000","471,800,000","474,500,000","489,200,000","505,500,000","403,200,000","401,800,000","350,600,000","351,200,000","349,800,000","327,800,000","334,100,000","308,300,000","283,200,000","280,600,000","287,700,000","260,300,000","232,900,000","236,700,000","180,400,000"
		InvestmentsAndAdvances,,,,,,"34,500,000",,,,"33,000,000",,,,"31,300,000",,,,"29,100,000",,,,"40,100,000",,,,"43,300,000",,,,"41,600,000",,,,"41,000,000",,,,"41,000,000",,,,"41,300,000",,,,"85,700,000",,,,"87,400,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,"34,500,000",,,,"33,000,000",,,,"31,300,000",,,,"29,100,000",,,,"40,100,000",,,,"43,300,000",,,,"41,600,000",,,,"41,000,000",,,,"41,000,000",,,,"41,300,000",,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,"453,300,000",,,,"204,500,000",,,,"245,500,000",,,,"273,400,000",,,,"365,600,000",,,,"396,300,000",,,,"423,000,000",,,,"224,300,000",,,,"96,800,000",,,,"124,800,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,100,000",,,,"21,400,000",,,,"90,100,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,400,000",,,,"33,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,"158,900,000",,,,"174,000,000",,,,"184,900,000",,,,"140,500,000",,,,"108,200,000",,,,"110,800,000",,,,"94,600,000",,,,"54,500,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,012,200,000","3,581,200,000","3,768,300,000","1,072,200,000","905,700,000","91,000,000","814,500,000","795,100,000","932,600,000","126,900,000","822,200,000","778,500,000","4,264,500,000","180,300,000","606,900,000","652,200,000","715,600,000","199,400,000","917,800,000","709,700,000","689,800,000","155,700,000","768,900,000","789,600,000","846,100,000","153,600,000","900,700,000","805,100,000","982,200,000","97,000,000","569,300,000","488,700,000","494,600,000","15,400,000","537,500,000","453,700,000","384,900,000","17,300,000","364,600,000","426,800,000","375,900,000","52,700,000","384,200,000","325,500,000","363,800,000","69,800,000","377,000,000","435,200,000","395,200,000","109,900,000","482,300,000","408,300,000","514,700,000","858,100,000","2,175,800,000","517,900,000","530,200,000","475,500,000","457,700,000","466,300,000","474,000,000","503,400,000","473,900,000","490,100,000","479,800,000","342,000,000"
TotalLiabilitiesNetMinorityInterest,"8,135,900,000","8,467,900,000","8,502,400,000","8,691,800,000","9,062,200,000","9,309,700,000","8,760,100,000","8,780,400,000","8,515,100,000","8,798,000,000","8,823,400,000","9,013,100,000","9,806,200,000","9,306,600,000","9,404,900,000","9,566,900,000","9,563,800,000","9,722,800,000","9,164,200,000","8,747,000,000","8,735,700,000","8,517,400,000","8,131,100,000","8,080,500,000","8,179,300,000","8,054,000,000","8,468,700,000","8,756,400,000","9,003,100,000","8,590,000,000","8,666,900,000","8,804,400,000","8,854,900,000","9,016,600,000","8,890,600,000","8,660,800,000","8,444,100,000","8,525,100,000","8,208,400,000","8,113,200,000","8,230,400,000","8,175,100,000","8,317,800,000","7,630,400,000","7,607,400,000","7,346,500,000","7,132,600,000","6,948,000,000","6,660,400,000","6,999,900,000","5,886,600,000","5,573,600,000","5,540,100,000","5,586,400,000","5,594,400,000","5,998,800,000","5,965,400,000","5,733,500,000","5,831,700,000","5,413,700,000","5,526,300,000","5,635,900,000","5,613,200,000","1,742,100,000","1,617,700,000","1,794,600,000"
	CurrentLiabilities,"1,498,000,000","1,595,900,000","1,427,600,000","5,262,900,000","5,084,600,000","5,408,300,000","5,023,100,000","5,094,700,000","4,727,700,000","5,163,300,000","5,315,300,000","5,539,800,000","1,866,400,000","5,557,700,000","2,289,100,000","1,751,600,000","1,966,500,000","6,159,400,000","1,055,000,000","1,372,600,000","1,686,200,000","5,286,000,000","793,200,000","725,600,000","801,200,000","4,126,800,000","847,100,000","764,600,000","766,500,000","4,080,400,000","797,600,000","790,600,000","926,100,000","4,126,200,000","1,295,900,000","752,200,000","752,700,000","4,189,100,000","4,966,800,000","4,177,700,000","3,943,000,000","3,928,600,000","4,500,900,000","3,779,700,000","3,473,400,000","3,512,200,000","3,331,300,000","3,116,300,000","3,070,600,000","3,409,300,000","2,279,800,000","2,041,900,000","2,294,800,000","1,974,800,000","810,700,000","2,432,400,000","2,984,200,000","2,787,200,000","2,343,800,000","2,005,500,000","1,792,800,000","1,890,200,000","1,704,300,000","1,270,300,000","1,153,300,000","1,235,100,000"
		PayablesAndAccruedExpenses,"1,398,000,000","1,320,900,000","1,307,600,000","4,997,900,000","5,084,600,000","5,328,300,000","4,973,100,000","4,994,700,000","4,642,700,000","4,918,300,000","4,880,300,000","5,271,800,000","1,556,400,000","5,432,700,000","1,670,100,000","1,751,600,000","1,856,500,000","6,159,400,000","1,055,000,000","927,600,000","1,376,200,000","5,286,000,000","793,200,000","725,600,000","801,200,000","4,126,800,000","847,100,000","764,600,000","766,500,000","4,080,400,000","797,600,000","755,600,000","796,100,000","4,126,200,000","795,900,000","752,200,000","752,700,000","3,889,100,000","4,139,000,000","685,600,000","757,900,000","837,400,000","3,804,600,000","906,900,000","3,473,400,000","877,000,000","937,900,000","3,116,300,000","3,070,600,000","1,020,200,000","1,023,700,000","822,200,000","841,600,000","767,300,000","415,200,000","407,500,000","387,500,000","350,100,000","659,100,000","1,792,800,000","591,300,000","554,800,000","418,600,000","220,500,000","209,300,000","238,600,000"
			Payables,"1,398,000,000","1,320,900,000","1,307,600,000","4,997,900,000","5,084,600,000","5,251,200,000","4,973,100,000","4,994,700,000","4,642,700,000","4,918,300,000","4,880,300,000","5,271,800,000","1,556,400,000","5,432,700,000","1,670,100,000","1,751,600,000","1,856,500,000","6,159,400,000","1,055,000,000","927,600,000","1,376,200,000","5,286,000,000","793,200,000","725,600,000","801,200,000","4,126,800,000","847,100,000","764,600,000","766,500,000","4,080,400,000","797,600,000","755,600,000","796,100,000","4,126,200,000","795,900,000","752,200,000","752,700,000","3,889,100,000","4,139,000,000","685,600,000","757,900,000","837,400,000","3,804,600,000","906,900,000","3,473,400,000","877,000,000","937,900,000","3,116,300,000","3,070,600,000","1,020,200,000","1,023,700,000","822,200,000","841,600,000","767,300,000","415,200,000","407,500,000","387,500,000","350,100,000","659,100,000","1,792,800,000","591,300,000","554,800,000","418,600,000","220,500,000","209,300,000","238,600,000"
				AccountsPayable,"470,700,000","450,200,000","442,900,000","499,900,000","513,300,000","500,900,000","457,200,000","466,900,000","491,600,000","601,900,000","574,700,000","467,200,000","471,300,000","564,900,000","593,400,000","587,200,000","594,100,000","718,500,000","590,500,000","523,800,000","973,700,000","1,129,600,000","557,400,000","512,400,000","579,000,000","606,600,000","648,000,000","587,800,000","580,400,000","600,400,000","596,100,000","553,600,000","574,400,000","638,900,000","599,100,000","541,500,000","524,200,000","556,200,000","3,905,700,000","496,000,000","498,300,000","535,000,000","3,324,500,000","483,200,000","3,062,100,000","520,400,000","574,500,000","2,810,600,000","2,753,100,000","501,200,000","512,300,000","371,400,000","390,000,000","408,000,000","415,200,000","407,500,000","387,500,000","350,100,000","659,100,000","1,792,800,000","591,300,000","554,800,000","418,600,000","220,500,000","209,300,000","238,600,000"
				TotalTaxPayable,"927,300,000","870,700,000","864,700,000","861,200,000","933,100,000","928,900,000","926,500,000","1,005,500,000","1,016,500,000","1,019,700,000","1,008,300,000","1,076,200,000","1,085,100,000","1,054,000,000","1,076,700,000","1,164,400,000","1,262,400,000","1,252,000,000","464,500,000","403,800,000","402,500,000","407,300,000","235,800,000","213,200,000","222,200,000","211,500,000","199,100,000","176,800,000","186,100,000","166,300,000","201,500,000","202,000,000","221,700,000","216,900,000","196,800,000","210,700,000","228,500,000","218,300,000","233,300,000","189,600,000","259,600,000","302,400,000","480,100,000","423,700,000","411,300,000","356,600,000","363,400,000","305,700,000","317,500,000","519,000,000","511,400,000","450,800,000","451,600,000","381,600,000",,,,,,,,,,,,
