name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007
MarketCap,"1,641,529,782","2,077,022,136","2,277,007,898","2,232,073,494","2,185,524,715","2,213,721,264","2,045,903,251","2,442,842,763","2,739,897,812","3,125,564,696","4,235,474,121","3,866,357,755","4,311,390,299","3,475,341,579","3,501,056,796","4,459,098,248","4,266,286,908","5,060,459,096","5,734,036,278","5,473,968,346","5,805,407,607","5,437,331,604","4,835,824,283","4,122,003,087","3,726,682,272","4,151,536,392","3,646,716,521","3,984,035,262","4,497,553,377","4,768,864,839","4,815,875,819","4,458,687,393","4,830,743,129","4,323,801,305","4,500,936,660","3,957,812,276","3,465,495,721","3,440,930,387","2,997,811,719","2,499,893,175","2,299,740,392","2,439,264,234","1,812,340,666","1,956,850,731","3,147,686,644","3,248,243,737","2,128,889,437","1,625,377,518","1,624,487,341","1,721,281,831","1,708,765,268","1,565,838,910","1,373,239,049","1,284,370,494","1,331,819,787","2,167,323,001","2,807,627,556","2,651,304,328","1,689,307,577"
EnterpriseValue,"1,767,677,782","2,178,304,136","2,359,444,898","2,303,941,494","2,304,140,715","2,202,523,264","2,061,815,251","2,500,890,763","2,859,738,812","3,167,321,696","4,171,817,121","4,056,057,755","4,648,838,299","3,797,664,579","3,673,793,796","4,645,562,248","4,593,358,908","5,449,686,096","6,094,764,278","5,859,479,346","6,280,161,607","6,003,864,604","5,484,503,283","4,797,298,087","4,411,329,272","4,838,605,392","4,288,168,521","4,706,556,262","5,133,519,377","5,448,401,839","5,413,512,819","5,160,551,393","5,529,087,129","5,125,537,305","5,224,735,660","4,799,993,276","4,401,199,721","4,381,864,387","3,938,745,719","3,429,502,175","3,162,680,392","3,277,084,234","2,773,504,666","2,918,014,731","4,544,079,644","2,517,716,737","1,410,874,437","1,070,313,518","1,127,200,341","1,243,984,831","1,325,972,268","938,186,910","744,974,049","687,267,494","849,597,787","1,564,190,001","2,118,628,556","1,695,617,328","1,160,749,577"
PeRatio,"19.039","30.049","16.067","16.894","24.535",,,,,,,,,,"9.296","11.173","12.982","13.259","40.473","39.469","32.634","29.661","23.045","20.198","20.57","25.309","23.994","21.515","24.34","29.056","42.339","81.267","407.231","1,585.333","184.148","91.542","39.505","16.238","14.258","19.365","20.323","703.5","11.115","12.002","17.461","22.479","10.404","238.5","5.563","3.984","4.75",,,,,,"15.688","22.723","18.282"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.015",,,"15.361","13.812","15.267","12.642","10.73","7.231","9.337","6.835","5.794","27.473","51.02","15.291","24.814","30.581","41.152",,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.227",,,,,,,,,,,,
PsRatio,"0.86","1.102","1.237","1.248","1.236","1.245","1.093","1.282","1.434","1.64","1.927","1.788","2.01","1.678","1.723","2.233","2.198","2.708","1.859","1.776","1.884","1.759","1.555","1.315","1.175","1.317","1.14","1.202","1.323","1.39","1.442","1.347","1.464","1.318","1.356","1.224","1.098","1.098","0.964","0.766","0.75","0.883","1.664","1.797","2.35","1.813","0.905","0.679","0.716","0.847","0.911","0.869","0.708","0.632","0.618","0.098","0.154","0.152","0.099"
PbRatio,"0.476","0.619","0.658","0.636","0.625","0.625","0.576","0.693","0.772","0.852","1.153","0.914","1.036","0.843","0.825","1.055","1.019","1.218","1.479","1.425","1.515","1.387","1.246","1.075","0.987","1.123","1.008","1.102","1.262","1.35","1.374","1.287","1.413","1.344","1.414","1.25","1.105","1.098","0.954","0.799","0.744","0.802","1.688","1.82","2.882","6.905","0.707","0.581","0.59","0.622","0.641","0.589","0.568","0.56","0.598","0.727","0.864","0.817","1.399"
EnterprisesValueRevenueRatio,"0.882","4.343","4.732","4.565","4.61","4.564","4.214","5.282","6.224","6.802","8.36","8.589","8.655","7.151","6.923","8.717","8.733","10.86","12.044","12.176","13.504","13.861","7.408","6.462","5.823","5.927","5.424","6.186","6.469","6.822","6.415","5.761","6.284","6.205","6.466","5.654","5.303","5.509","5.01","4.485","3.924","4.285","3.325","3.381","7.778","5.247","2.749","1.763","1.869","1.984","2.377","1.943","1.944","1.433","1.711","2.539","4.383","3.058","0.762"
EnterprisesValueEBITDARatio,"2.494","8.471","38.919","12.329","11.294","8.353","11.232","12.89","17.421","30.64","23.817","22.391","21.987","16.004","33.518","19.198","15.037","29.988","27.529","25.212","32.192","29.59","23.107","22.015","19.673","21.405","19.118","21.521","23.954","25.401","23.587","20.765","23.643","26.358","30.875","28.004","29.079","25.234","22.795","20.6","16.925","11.75","19.184","18.682","40.575","30.718","5.743","10.419","26.753","7.591","21.074","2.351","4.508","9.223","-0.893","21.766","34.946","22.72","-24.743"
