name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,819,098,572","2,580,091,681","3,076,942,979","3,221,104,409"
EnterpriseValue,"2,263,089,572","3,032,225,681","3,366,422,979","4,821,074,409"
ForwardPeRatio,"24.814","36.63","47.619","60.976"
PegRatio,"0.827","1.222","1.591","2.036"
PsRatio,"3.438","3.172","6.891","7.797"
PbRatio,"1.859","2.618","3.128",
EnterprisesValueRevenueRatio,"4.28","21.119","24.817","37.508"
EnterprisesValueEBITDARatio,"53.59","219.361","154.643","-710.654"
