name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
MarketCap,"12,703,307,508","15,834,624,325","12,424,455,923","11,649,611,681","11,545,007,824","11,376,779,725","10,430,944,809","8,074,506,194","6,850,463,828","4,873,229,476","9,006,191,685","8,395,482,317","8,932,074,850","8,726,140,065","8,500,744,433","10,775,768,503","13,948,264,860","14,404,203,596","13,753,816,328","10,723,211,607","8,544,592,773","8,523,290,150","7,217,286,864","6,896,096,660","5,527,399,107","6,032,474,318","7,073,460,554","6,794,494,502","9,056,130,026","9,558,088,107","8,118,342,834","11,556,268,495","11,180,599,318","8,830,336,646","8,137,630,901","6,988,172,899","6,438,004,120","6,286,282,227","5,305,386,568","4,866,236,990","3,481,465,982","4,310,807,509","2,680,094,338","2,283,141,995","3,456,340,755","3,741,356,122","2,880,154,579","1,980,812,564","1,228,211,666","1,705,859,820","1,644,880,178","1,695,592,580","1,344,193,948","960,585,932","1,069,522,116","1,380,278,267","975,317,881","856,531,569","1,243,600,389","1,658,777,908","1,840,950,036","1,777,452,942","2,048,128,197","2,088,359,800","1,942,008,039","2,251,599,280","1,876,160,498","1,763,032,974","1,592,380,660","2,102,592,423","2,167,542,699","1,447,191,704"
EnterpriseValue,"17,328,307,508","19,567,624,325","14,442,455,923","13,766,611,681","14,116,007,824","14,005,779,725","13,267,944,809","11,082,506,194","10,091,463,828","7,945,229,476","11,323,191,685","10,949,482,317","11,467,074,850","10,641,140,065","10,379,744,433","12,959,768,503","16,224,264,860","16,710,203,596","16,424,985,328","13,817,335,607","11,773,643,773","11,891,832,150","10,666,033,864","6,531,531,660","5,145,715,107","5,613,920,318","6,589,895,554","6,531,981,502","8,874,508,026","9,441,484,107","8,068,842,834","11,444,139,495","11,168,171,318","8,893,526,646","8,184,326,901","7,096,522,899","6,329,004,120","6,135,092,227","5,154,196,568","4,520,302,990","3,350,906,982","4,249,469,509","2,685,698,338","2,288,745,995","3,508,540,755","3,851,355,122","3,014,337,579","2,162,940,564","1,454,847,666","2,036,016,820","1,914,688,178","1,958,099,580","1,650,545,948","1,291,581,932","1,489,602,116","1,873,774,267","1,502,293,881","1,403,492,569","1,730,100,389","1,876,358,908","2,108,501,036","1,984,962,942","2,005,164,197","2,072,859,800","1,926,508,039","2,275,327,280","2,020,001,498","1,906,873,974","1,750,196,660","2,323,746,423","2,422,235,699","1,744,596,704"
PeRatio,"5.066","7.92","8.468","12.606","27.3","34.684","36.267","20.934","14.008","11.745","19.272","13.707","11.635","8.906","5.161","6.88","9.662","11.115","23.058","23.74","20.821","21.585","17.888","13.342","9.132","9.527","10.059","9.846","13.745","14.189","12.304","17.405","17.432","14.561","15.335","15.551","15.352","16.261","13.791","16.455","13.298","16.742","8.472","7.217","11.113","13.009","13.015","13.243","10.492","22.233","31.163",,,,,"13.836","8.793","8.474","10.79","12.417","11.28","9.111","8.067","8.843","8.232","10.374","9.234","8.679","8.305","14.839","15.321","23.723"
ForwardPeRatio,"5.219","9.009","7.386","9.208","11.287","19.231","31.949","24.331","43.478","19.011","15.456","10.977","12.27","9.785","8.532","9.497","11.723","13.316","15.873","16.447","15.65","16.313","14.347","13.532","11.001","10.449","10.309","9.268","11.779","12.579","10.395","13.369","14.104","11.737","11.933","11.198","10.788","11.779","13.423","12.821","8.569","11.655","11.312","7.794","11.351","15.601","15.848",,,,"29.586",,,,,"104.167",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,"1.696","1.614","1.59",,,,,,,,"2.098","1.732","2.228","2.351","1.956","1.99","1.867","1.797","1.962","2.238","2.136","1.428","1.943","1.885","1.559","1.621","2.23","2.266",,,,"4.23",,,,,"20.296",,,,,,,,,,,,,,,,
PsRatio,"0.946","1.348","1.22","1.289","1.455","1.516","1.41","1.069","0.86","0.605","1.099","1.006","1.058","1.022","0.993","1.268","1.692","1.791","1.78","1.554","1.422","1.691","1.686","1.653","1.303","1.372","1.565","1.479","2.039","2.177","1.931","2.908","2.856","2.355","2.261","2.04","1.892","1.756","1.489","1.291","0.918","1.198","0.761","0.648","1.033","1.146","0.909","0.659","0.43","0.652","0.708","0.735","0.489","0.293","0.288","0.348","0.261","0.252","0.389","0.613","0.71","0.713","0.788","0.826","0.769","0.923","0.794","0.747","0.664","0.902","0.931","0.701"
PbRatio,"1.463","1.991","1.702","1.721","1.844","1.883","1.753","1.368","1.162","0.832","1.546","1.468","1.582","1.561","1.517","2.002","2.714","2.955","3.388","2.793","2.335","2.419","2.088","2.005","1.623","1.847","2.193","2.175","3.039","3.283","2.865","4.236","4.353","3.651","3.593","3.308","3.237","3.343","2.834","2.496","1.868","2.458","1.548","1.32","2.065","2.346","1.914","1.395","0.904","1.309","1.28","1.327","1.077","0.78","0.863","1.016","0.731","0.665","0.967","1.349","1.545","1.515","1.747","1.879","1.747","2.155","2.035","1.912","1.817","2.535","2.817","2.002"
EnterprisesValueRevenueRatio,"1.286","4.824","4.118","4.506","4.937","5.942","6.752","5.839","5.905","4.112","6.013","5.3","5.348","5.255","5.203","5.747","7.259","7.772","8.17","6.552","5.949","6.122","6.147","5.107","4.738","5.757","6.678","5.498","7.489","8.556","7.104","9.132","11.184","8.654","8.6","7.067","6.74","7.095","6.434","5.505","3.666","4.106","3.126","2.363","3.793","4.441","3.79","2.774","1.778","2.616","3.039","3.095","2.871","2.645","2.495","1.745","1.358","1.534","2.034","2.233","2.694","2.761","3.827","3.083","2.879","3.677","3.174","3.15","3.014","3.756","4.302","3.05"
EnterprisesValueEBITDARatio,"3.903","15.052","12.77","12.782","15.146","25.327","34.373","38.615","42.76","23.576","38.254","25.763","30.825","33.889","27.753","22.344","28.564","28.86","31.726","26.498","28.632","30.442","34.691","35.876","20.15","20.744","26.239","20.547","23.492","31.788","22.709","31.966","34.912","29.991","27.034","23.112","22.986","26.339","26.983","25.748","14.971","23.302","31.617","15.092","20.303","22.081","17.485","15.431","11.068","30.14","34.149","23.912","24.134","42.262","-11.468","24.494","14.817","35.211","37.365","21.661","23.737","34.696","60.79","19.144","15.115","17.284","15.137","21.3","16.897","18.865","24.207","19.255"
