name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987
MarketCap,"42,590,977,550","45,781,738,339","51,645,225,350","41,915,563,200","38,072,217,300","38,229,891,220","38,054,556,330","29,742,412,530","26,753,072,240","18,437,509,480","19,410,742,800","18,541,585,440","19,899,734,300","17,858,136,324","12,175,052,200","12,816,858,560","12,209,348,860","10,414,578,343","11,808,295,200","11,059,533,470","9,363,837,490","8,774,975,862","7,230,952,300","7,463,414,670","7,310,946,600","7,155,859,809","6,190,891,760","6,025,738,400","5,753,951,180","5,395,117,999","5,552,898,400","5,037,711,200","5,072,799,600","4,499,016,480","4,039,624,660","3,887,413,590","4,097,768,352","3,936,998,289","3,791,500,440","3,536,512,635","3,018,307,897","3,249,374,809","2,832,270,064","2,486,513,521","2,840,025,555","2,618,585,882","2,207,166,684","2,031,443,162","1,564,962,262","1,803,655,183","1,609,928,232","1,955,358,185","1,554,710,634","1,111,334,611","937,980,905","1,759,332,844","2,628,589,013","2,753,886,369","4,732,283,566","5,964,935,550","6,094,530,010","5,861,869,041","4,969,001,801","4,705,431,075","4,803,275,915","5,223,529,819","4,753,775,520","4,491,597,987","3,796,734,437","4,130,843,754","3,750,285,030","3,525,193,202","3,999,200,211","4,029,269,385","4,826,587,160","3,637,920,600","3,274,128,540","2,671,058,270","3,179,621,520","2,734,513,383","4,281,052,944","5,665,337,664","5,477,895,680","4,071,129,878","4,629,917,018","4,598,352,060","6,700,705,000","6,313,800,268","5,017,160,375","5,066,551,875","5,839,872,000","3,256,906,125","3,077,558,375","5,624,675,500","6,379,530,500","5,670,614,727","6,634,593,750","7,342,300,500","5,087,817,000","5,587,112,000","3,403,064,000","3,066,118,500","3,421,134,500","2,801,988,000","2,626,188,750","2,291,956,380","2,198,700,000","1,501,846,952","1,243,590,569","1,013,914,559","781,159,440","802,679,722","745,912,461","576,329,216","478,268,955","449,950,285","583,846,388","464,692,425","937,649,273","758,805,367","887,326,722","866,817,000","1,059,130,528","549,429,833","545,587,666","939,744,470","712,319,244","519,846,303","779,312,994","685,932,939","586,505,519","414,127,182","352,865,221","311,541,630","242,490,000","214,503,018","168,441,182","152,562,760","56,780,121","85,789,891","60,881,141"
EnterpriseValue,"41,804,017,550","45,147,507,339","50,978,791,350","41,415,589,200","37,676,224,300","37,762,168,220","37,444,576,330","29,249,620,530","26,502,992,240","18,163,100,480","19,191,865,800","18,347,274,440","19,837,643,300","17,770,129,324","11,970,134,200","12,636,294,560","12,146,506,860","10,451,405,343","11,770,022,200","11,044,233,470","9,509,939,490","9,000,179,862","7,391,393,300","7,452,169,670","7,097,091,600","6,793,463,809","5,828,456,760","5,630,060,400","5,415,947,180","5,063,686,999","5,295,156,400","4,815,718,200","4,772,090,600","4,190,794,480","3,837,039,660","3,767,108,590","3,639,195,352","3,556,948,289","3,411,450,440","3,259,848,635","2,786,445,897","3,070,716,809","2,702,722,064","2,356,965,521","2,734,238,555","2,551,657,882","2,186,704,684","2,067,860,162","1,628,266,262","1,622,271,183","1,474,641,232","1,811,057,185","1,418,474,634","974,655,611","866,063,905","1,701,689,844","2,469,710,013","2,647,569,369","4,384,555,566","5,546,546,550","5,855,659,010","5,661,823,041","4,667,863,801","4,362,655,075","4,460,499,915","4,865,589,819","4,524,426,520","4,262,248,987","3,650,228,437","3,867,516,754","3,577,277,030","3,492,693,202","4,022,078,211","3,955,136,385","4,828,613,160","3,634,452,600","3,068,768,540","2,421,484,270","2,838,276,520","2,646,958,383","4,058,334,944","5,393,416,664","5,205,974,680","3,934,080,878","4,523,077,018","4,466,893,060","6,579,195,000","6,202,002,268","4,905,362,375","4,956,506,875","5,750,062,000","3,177,635,125","2,854,438,375","5,495,080,500","6,307,431,500","5,427,222,727","6,375,703,750","7,051,281,500","4,786,006,000","5,208,170,000","3,045,325,000","2,761,094,500","3,159,248,500","2,740,054,000","2,546,101,750","2,198,431,380","2,099,769,000","1,452,910,952","1,194,654,569","930,837,559","710,244,440","731,764,722","654,197,461","500,438,216","424,868,955","406,950,285","538,646,388","384,492,425","867,949,273","708,605,367","828,626,722","791,417,000","992,830,528","515,029,833","506,387,666","892,744,470","665,319,244","504,646,303","755,812,994","659,432,939","583,505,519","381,827,182","320,565,221","279,241,630","229,290,000","201,303,018","155,241,182","139,362,760","43,580,121","83,289,891","58,381,141"
PeRatio,"57.631","65.784","75.141","62.321","58.47","64.924","35.436","29.375","27.107","18.708","45.632","43.762","50.579","51.634","52.386","58.857","58.527","50.37","45.457","45.895","42.936","44.857","30.756","30.393","28.256","29.111","27.382","32.825","37.094","35.462","43.114","38.244","43.725","27.75","9.045","8.288","8.37","8.873","8.605","32.987","30.528","43.852","115.556","102.667","22.957","18.056","15.296","12.111","57.9",,,,,,,,"16.557","13.519","16.842","34.944","41.045","46.284","47.132","53","53.5","81.572","60.429","57.714","48.786","52.766","55.24","130.4","1,463",,,"74.444","44.667","83.333","43.667","113","25.188","39.667","38.456","138.75","74.52","97.316",,,,,,"49.537","114.773","53.646","212.5",,"86.806","101.838","29.518",,"45.27","42.073","61.719","12.414","11.029","9.369","15.634","11.249","9.314","9.89","13.097","11.508","24.815",,,"58.334","37.847","17.949","17.593",,,,,"23.366","15.778","25.206","19.65","16.204","26.329","25.661","22.487","19.583","16.806","21.482","22.727","19.445","21.181","17.053","17.56","31.598","27.085"
ForwardPeRatio,"40.323","43.86","52.356","43.103","44.843","45.662","48.077","39.37","39.063","27.027","29.674","28.571","34.13","31.447",,"24.096","26.882","23.697","27.322","26.316","24.631","22.936","18.975","19.194","20.243","17.857","17.699","17.825","16.949","16.026","18.248","14.97","15.625","14.184","14.306","13.123","13.405","13.68","15.601","15.385","16.103","13.774","15.974","14.903","18.215","18.657","25.84",,,,,"96.154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.632","2.959","4.721","4.327","4.389","4.753","4.579","3.587","3.609","2.516","2.601","2.494","3.001","2.62",,"2.009","2.242","1.977","2.278","2.193","2.463","2.292","1.896",,"2.025",,"1.77","1.783","1.695","1.604","1.825","1.497","1.562","1.419","1.432","1.312","0.67","0.684","0.78","0.769","0.806","0.898","0.912","0.745","0.91","0.933","1.291",,,,,"7.975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"13.616","15.347","17.496","14.654","13.67","14.279","15.116","12.245","11.308","7.929","8.441","8.217","9.051","8.351","5.915","6.307","6.14","5.303","6.117","5.926","5.17","5.036","4.219","4.393","4.336","4.326","3.858","3.902","3.77","3.578","3.744","3.436","3.497","3.135","2.87","2.788","3.016","2.948","2.859","2.839","2.502","2.789","2.568","2.282","2.725","2.66","2.346","2.222","1.722","1.996","1.811","2.176","1.706","1.087","0.896","1.408","1.889","2","3.113","4.328","4.433","4.435","3.949","3.841","3.878","4.286","4.054","3.872","3.522","3.843","3.526","3.089","3.45","3.515","4.285","3.432","2.934","2.237","2.439","1.866","2.905","4.073","3.948","3.09","3.635","3.796","5.43","6.005","4.763","4.938","5.313","3.14","2.411","4.496","5.716","4.815","8.271","8.57","5.873","5.829","2.041","2.111","2.44","2.174","2.103","1.662","5.833","3.593","2.975","2.599","0.792","0.696","1.021","1.192","1.282","1.161","1.509","1.139","2.219","1.582","1.916","1.983","2.518","2.43","2.274","4.139","3.227","2.727","4.697","4.996","4.658","4.407","3.782","3.954","4.686","4.009","4.059","4.753","2.351","4.085","3.187"
PbRatio,"15.43","16.705","19.628","16.655","14.975","15.335","15.884","13.18","12.397","8.768","13.113","12.961","14.524","13.853","9.683","10.763","10.723","10.479","11.671","11.709","11.14","11.83","7.568","6.94","5.924","5.2","4.471","4.313","4.221","4.046","4.322","3.997","4.178","3.892","3.685","3.737","4.032","4.308","4.143","7.176","6.557","7.909","7.53","6.603","8.572","8.796","7.547","6.863","9.575","15.152","14.855","20.328","17.997","7.525","9.199","1.032","1.363","1.454","2.275","2.906","3.261","3.45","2.641","2.499","2.551","2.767","2.546","2.406","2.143","2.367","2.206","2.211","2.552","2.487","3.07","2.506","2.006","1.665","1.916","1.82","3.718","5.052","4.885","4.367","4.715","5.056","7.304","6.958","5.529","5.211","5.922","3.31","2.942","5.807","7.44","9.604","8.406","9.787","6.997","8.396","6.044","6.32","8.002","17.468","20.271","17.094","14.545","11.617","9.62","5.919","4.5","4.624","5.022","2.86","2.321","1.999","2.628","1.986","3.764","3.283","3.981","4.336","5.601","2.976","3.136","5.936","4.5","4.039","6.741","6.615","6.876","8.073","6.878","6.073","9.661","8.546","6.711","6.078","2.262","28.597","20.294"
EnterprisesValueRevenueRatio,"13.254","50.066","65.946","55.155","51.733","51.305","49.275","43.878","41.514","29.392","32.01","31.655","34.178","30.811","21.006","23.732","23.431","20.203","23.459","22.753","19.854","18.872","15.761","16.701","15.666","15.169","13.214","12.98","13.023","12.309","12.515","12.024","12.598","11.071","10.185","10.274","10.04","10.04","9.872","9.629","8.535","9.723","8.775","8.059","9.652","9.589","8.781","8.691","7.171","7.31","6.694","8.38","6.757","4.724","3.81","7.319","7.496","9.219","9.574","13.834","14.978","15.504","10.83","11.915","12.442","14.824","11.958","12.633","11.375","13.221","10.426","11.581","14.01","14.884","15.151","13.537","11.101","9.464","10.273","8.089","11.769","15.646","13.765","10.928","13.013","12.96","16.83","18.655","16.423","19.249","21.454","14.067","10.804","18.003","18.258","17.586","21.85","26.094","16.911","22.175","14.469","14.722","14.884","14.518","14.383","13.452","12.823","10.371","9.294","8.022","5.838","6.677","6.474","5.171","4.376","4.049","5.874","4.849","7.185","6.654","7.825","7.805","4.486","8.895","9.43","15.029","9.601","8.467","15.393","14.304","10.364","11.932","10.793","11.26","11.077","11.122","10.213","10.638","6.138","13.654","10.242"
EnterprisesValueEBITDARatio,"40.777","129.074","226.611","181.951","169.092","156.872","161.319","140.14","136.644","107.573","139.767","119.97","118.415","108.768","83.899","93.98","95.954","91.252","104.546","91.22","84.141","82.152","83.556","77.109","70.077","72.248","50.9","51.755","50.484","60.644","48.136","57.113","73.73","58.44","59.704","49.457","50.227","43.381","40.77","39.396","36.622","44.042","40.716","37.971","48.2","56.804","6,586.46","118.353","74.056","73.343","96.558","128.562","-43.585","-34.43","-0.595","-58.911","47.861","442.811","29.987","48.667","56.555","72.744","34.508","43.419","55.32","89.39","34.387","51.766","49.227","64.221","28.036","40.276","58.889","76.482","39.503","46.813","55.064","67.829","10.827","32.184","40.238","50.72","50.461","36.803","48.821","63.413","57.89","86.594","92.158","156.229","412.132","-252.293","77.795","48.947","25.886","-33.415","56.398","529.654","48.573","55.706","65.118","53.25","-109.917","42.108","45.684","43.159","39.38","32.218","33.674","31.043","15.542","28.337","24.811","97.723","16.793","15.185","44.516","-33.434","26.543","30.412","32.752","35.649","-100.286","40.554","60.284","59.516","33.945","24.379","41.99","38.563","29.03","30.304","10.793","11.26","-8.652","11.122","10.213","10.638","-3.543","13.654","10.242"
