name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007
MarketCap,"2,847,642,960","3,080,832,955","3,171,641,701","2,850,134,574","2,815,431,780","2,662,235,156","2,183,190,757","1,955,636,700","2,046,760,299","1,322,128,930","2,769,444,210","2,735,604,056","2,579,095,538","2,302,243,941","2,071,364,950","2,332,401,533","2,262,573,258","2,168,682,814","2,308,230,639","2,258,229,021","2,179,624,196","2,121,052,561","1,950,139,161","1,816,095,209","1,707,974,484","1,591,552,284","1,466,031,675","1,335,110,885","1,593,538,619","1,531,538,754","1,318,114,346","1,377,120,744","1,477,562,514","1,312,597,563","1,302,781,624","1,188,180,444","962,877,356","1,115,880,620","1,055,325,156","931,284,636","655,779,126","664,191,101","566,456,951","412,375,620","439,310,270","423,382,592","341,925,506","296,605,711","227,130,881","235,441,602","174,780,245","152,967,377","144,547,672","91,216,032","90,286,357","106,552,942","105,903,866","122,568,942","123,662,431"
EnterpriseValue,,,,,,,,,,,,,,"3,254,111,066","2,956,457,088","3,243,631,533","3,172,761,258","2,914,325,814","3,164,847,639","3,057,252,021","2,939,029,196","2,944,830,561","2,727,492,161","2,635,152,209","2,484,693,484","2,347,926,284","2,261,497,675","2,000,031,885","2,214,859,619","2,168,643,754","1,885,094,346","1,895,412,744","1,981,863,514","1,779,527,563","1,670,385,624","1,644,324,444","1,290,335,356","1,395,830,620","1,335,275,156","1,190,704,636","892,065,126","809,972,349","856,603,419","702,522,088","565,515,551","496,086,592","445,396,283","415,614,856","346,140,026","296,591,286","191,089,360","159,838,446","149,351,427","111,454,978","105,521,736","114,710,395","120,045,391","128,614,635","112,709,846"
PeRatio,"8.012","8.883","9.627","8.839","10.403","87",,,,"9.956","21.995","16.879","14.278","13.286","9.089","12.031","12.561","12.259","13.94","12.99","13.216","14.333","19.353","23.196","19.438","14.718","11.773","10.496","13.296","13.377","12.443","11.606","12.426","12.4","11.39","9.562","8.34","9.091","8.643","9.193","7.781","8.924","8.669","7.249","7.641","8.057","7.643","7.905","7.248","8.348","13.546","12.705","19.282","12.321","8.008","14.808","14.775","30.4","46.7"
ForwardPeRatio,"12.903","14.903","17.182","16.367","17.483","17.606","14.837","14.085","15.48","8.403","17.182","16.892","16",,,,"12.484","12.092",,,,"15.748",,,,"12.739",,,,,,,"10.638","10.616","9.533","8.217","7.003","8.818","7.634","8.333","6.988","12.531","12.136","10.989","12.361","12.019","13.643","12.579","11.82",,,,,,"11.403",,,,
PegRatio,,,"2.149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.52","1.516","1.362","1.174","1.001","1.26","1.091","1.191","0.998","1.791","1.734","1.998","2.246","1.717","1.95","1.798","1.183",,,,,,"1.14",,,,
PsRatio,"6.26","6.977","7.808","7.481","9.156","44.027",,,,"7.401","15.966","12.592","10.978","10.366","7.311","9.344","9.493","9.129","10.845","10.503","10.697","11.535","14.563","16.983","15.506","12.174","9.998","8.086","9.647","9.494","8.904","9.552","10.697","10.931","9.649","7.858","6.895","7.589","7.215","8.188","6.776","8.496","7.618","6.37","7.288","7.468","8.015","9.011","9.193","11.367","13.394","15.094","14.024","9.456","8.811","9.368","10.768","13.785","17.151"
PbRatio,"1.52","1.722","1.883","1.776","1.828","1.758","1.534","1.426","1.532","0.861","1.808","1.798","1.699","1.571","1.376","1.622","1.646","1.577","1.753","1.787","1.752","1.765","1.745","1.652","1.586","1.486","1.344","1.224","1.47","1.629","1.391","1.46","1.837","1.656","1.64","1.813","1.503","1.735","1.641","1.749","1.796","1.643","1.686","1.225","1.331","1.327","1.393","1.596","1.222","1.306","1.348","1.185","1.16","0.852","0.804","0.923","0.908","1.063","1.074"
EnterprisesValueRevenueRatio,"7.803",,,,,,,,,,,,,"57.51","158.277","38.86","45.664","67.859","38.161","61.524","53.001","71.717","47.821","50.533","60.725","104.311","164.688","79.775","49.199","50.973","71.701","48.1","48.543","51.079","71.733","54.902","45.027","49.529","22.051","51.874","42.801","39.397","24.697","41.116","35.063","37.092","36.677","46.149","39.639","41.816","487.295","35.507","41.486","31.025","-38.873","25.735","28.74","31.935",
