name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
				AllowanceForDoubtfulAccountsReceivable,"-14,600,000","-14,600,000","-14,600,000","-14,600,000","-14,000,000","-14,000,000","-13,400,000","-13,400,000","-11,000,000","-8,700,000","-8,700,000","-9,000,000","-8,600,000","-8,000,000","-8,100,000","-7,300,000",,"-6,800,000","-6,800,000","-6,700,000","-6,700,000","-5,700,000","-5,300,000","-5,100,000","-5,200,000","-5,200,000","-5,400,000","-5,200,000","-5,000,000","-5,500,000","-5,400,000","-5,500,000","-5,600,000","-5,700,000","-5,400,000","-5,100,000","-4,800,000","-4,800,000","-4,050,000","-4,050,000","-4,000,000","-4,101,000","-4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"68,962,000","71,332,000","29,947,000","45,879,000","59,876,000","31,628,000","53,156,000","47,859,000","46,656,000","26,672,000","32,921,000","38,151,000","13,662,000","13,709,000","32,444,000","35,615,000","13,921,000","21,663,000","18,615,000","30,689,000","9,512,000","15,718,000","23,889,000","30,412,000","10,327,000","7,877,000","10,201,000","23,308,000","9,216,000","18,276,000","24,391,000","32,212,000","17,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"139,441,000","200,888,000","119,073,000","113,354,000","135,828,000","192,154,000","145,097,000","112,187,000","141,012,000","177,679,000","101,939,000","119,686,000","129,917,000","167,144,000","93,960,000","116,119,000","134,613,000","215,155,000","141,644,000","142,484,000","186,512,000","199,119,000","130,060,000","125,076,000","135,425,000","170,186,000","115,689,000","111,878,000","133,166,000","152,830,000","103,892,000","115,136,000","132,259,000","200,734,000","148,652,000","151,046,000","183,806,000","216,268,000","171,237,000","187,240,000","175,656,000","163,296,000","134,191,000","134,561,000","146,447,000","147,402,000","120,573,000","81,730,000","93,810,000","86,735,000","66,804,000","77,596,000","84,201,000","95,462,000","82,243,000","70,115,000","80,503,000","67,499,000","68,578,000","55,267,000","61,111,000","52,353,000","41,666,000","46,149,000","28,014,000","25,065,000","21,085,000","0",,,,,"0","16,206,000","0",,,"13,737,000",,"0",,"12,803,000",,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"69,972,000","52,435,000","50,471,000","55,259,000","83,016,000","44,740,000","43,907,000","45,992,000","47,897,000","45,268,000","42,874,000","46,014,000","43,078,000","35,260,000","36,225,000","36,808,000","32,467,000","27,002,000","23,424,000","25,802,000","27,157,000","24,512,000","22,657,000","24,983,000","26,552,000","22,170,000","22,270,000","23,754,000","25,474,000","21,202,000","19,786,000","20,873,000","19,650,000",,,,,,,,,,,,,,,,,,,,,,,,"19,228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,711,000","22,285,000","19,300,000","28,178,000","26,228,000","24,333,000","21,468,000","26,031,000","23,618,000","20,473,000","16,030,000","23,338,000","21,392,000","18,026,000","17,195,000","19,731,000","20,272,000","20,623,000","16,780,000","17,693,000","19,828,000","16,905,000","14,571,000","17,827,000","18,915,000","16,638,000","10,959,000","5,993,000","5,877,000","14,005,000",,"17,538,000","22,347,000","18,749,000","23,296,000","20,976,000","12,929,000","12,253,000","4,179,000","4,055,000","3,315,000","3,426,000","3,571,000","3,404,000","3,035,000","3,281,000","3,452,000","3,311,000","3,668,000","3,318,000","2,570,000","1,747,000","2,030,000","1,905,000","1,842,000","1,799,000","1,725,000","844,000","753,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,711,000","22,285,000","19,300,000","28,178,000","26,228,000","24,333,000","21,468,000","26,031,000","23,618,000","20,473,000","16,030,000","23,338,000","21,392,000","18,026,000","17,195,000","19,731,000","20,272,000","20,623,000","16,780,000","17,693,000","19,828,000","16,905,000","14,571,000","17,827,000","18,915,000","16,638,000","10,959,000","5,993,000","5,877,000","14,005,000",,"17,538,000","22,347,000","18,749,000","23,296,000","20,976,000","12,929,000","12,253,000","4,179,000","4,055,000","3,315,000","3,426,000","3,571,000","3,404,000","3,035,000","3,281,000","3,452,000","3,311,000","3,668,000","3,318,000","2,570,000","1,747,000","2,030,000","1,905,000","1,842,000","1,799,000","1,725,000","844,000","753,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,"558,445,000",,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"21,496,000","24,451,000","23,612,000","15,831,000","17,459,000","18,873,000","0","14,686,000","15,226,000","15,751,000",,"11,775,000","12,195,000","12,738,000",,"3,455,000","1,822,000","1,922,000","2,964,000","3,637,000","3,605,000","2,945,000","3,265,000","3,100,000","37,400,000","42,600,000","38,200,000","36,200,000","32,700,000","20,200,000","14,900,000","12,500,000","6,100,000","1,000,000","700,000","800,000","4,000,000"
	TotalNonCurrentAssets,"4,603,305,000","4,685,740,000","4,218,067,000","4,268,408,000","4,157,076,000","4,221,353,000","3,387,574,000","3,377,602,000","3,235,385,000","3,283,407,000","2,375,786,000","2,379,497,000","2,309,452,000","1,954,787,000","1,928,544,000","1,915,265,000","1,631,837,000","1,671,357,000","1,644,339,000","1,615,285,000","1,612,624,000","1,631,125,000","1,630,206,000","1,637,919,000","1,640,149,000","1,653,478,000","1,656,302,000","1,635,675,000","1,651,806,000","1,663,610,000","1,714,018,000","1,734,539,000","1,660,967,000","1,654,786,000","1,658,323,000","1,660,552,000","1,668,092,000","1,694,058,000","1,732,473,000","1,672,069,000","1,686,256,000","1,708,437,000","1,721,478,000","1,383,724,000","1,393,615,000","1,412,243,000","1,432,090,000","1,374,808,000","1,388,449,000","1,404,692,000","1,422,248,000","1,435,817,000","1,446,360,000","1,467,361,000","1,482,753,000","658,230,000","663,052,000","664,123,000","647,478,000","653,725,000","657,902,000","662,887,000","670,375,000","677,446,000","67,629,000","63,023,000","57,698,000","58,360,000","59,621,000","55,392,000","55,037,000","55,913,000","56,195,000","56,787,000","55,787,000","58,271,000","58,341,000","34,510,000","34,415,000","34,978,000","35,811,000","34,360,000","26,219,000","27,346,000","28,456,000","29,318,000","30,144,000","13,649,000","12,802,000","12,976,000","13,500,000","13,800,000","14,400,000","14,300,000","15,100,000","15,600,000","16,100,000","16,700,000","16,500,000","16,700,000","16,900,000","18,300,000","20,100,000","20,500,000"
		NetPPE,"214,952,000","208,795,000","210,731,000","217,195,000","218,842,000","234,233,000","206,004,000","206,034,000","203,302,000","189,307,000","174,455,000","172,803,000","163,292,000","61,655,000","57,902,000","56,501,000","55,806,000","57,096,000","57,160,000","53,930,000","54,513,000","54,677,000","55,628,000","58,095,000","60,151,000","61,924,000","58,590,000","60,664,000","62,496,000","64,643,000","97,108,000","92,050,000","83,349,000","78,674,000","66,174,000","56,537,000","50,822,000","52,253,000","51,178,000","51,659,000","46,809,000","45,638,000","40,251,000","38,529,000","37,436,000","36,921,000","34,715,000","33,565,000","34,081,000","35,131,000","36,034,000","36,246,000","37,065,000","36,812,000","33,621,000","31,519,000","30,488,000","29,082,000","29,010,000","28,460,000","26,139,000","25,530,000","24,430,000","24,252,000","10,129,000","6,362,000","6,234,000","6,391,000","6,168,000","5,551,000","5,827,000","6,159,000","5,923,000","5,801,000","5,482,000","5,877,000","5,953,000","4,302,000","4,667,000","4,916,000","4,995,000","4,915,000","5,160,000","5,446,000","5,233,000","5,152,000","5,281,000","4,390,000","3,666,000","3,529,000","3,800,000","3,900,000","4,000,000","3,700,000","3,900,000","4,300,000","4,400,000","4,800,000","5,100,000","5,200,000","5,100,000","4,300,000","3,700,000","3,100,000"
			GrossPPE,"214,952,000","364,916,000","210,731,000","217,195,000","218,842,000","376,505,000","206,004,000","206,034,000","203,302,000","318,410,000","174,455,000","172,803,000","163,292,000","183,201,000",,,,"173,920,000","57,160,000",,,"156,901,000",,,,"160,664,000",,,,"151,016,000","97,108,000","92,050,000","83,349,000","154,354,000","66,174,000","56,537,000",,"115,535,000",,,,"106,549,000",,,,"90,326,000",,,,"79,212,000",,,,"71,982,000","62,120,000","60,018,000","58,987,000","57,581,000","54,768,000","54,218,000","51,897,000","51,288,000","44,649,000","44,471,000","30,348,000","26,581,000","24,082,000","24,239,000","24,016,000","23,399,000","20,212,000","20,544,000","20,308,000","20,186,000","17,802,000","18,197,000","18,273,000","16,622,000","15,005,000","4,916,000","15,333,000","15,253,000","13,397,000","13,683,000","13,470,000","13,389,000","12,172,000","11,281,000","10,557,000","10,420,000","8,900,000","9,000,000","9,100,000","8,800,000","7,000,000","7,400,000","7,500,000","7,900,000","7,300,000",,,"6,500,000","4,600,000","4,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"2,696,000",,,,"2,696,000",,,,"2,696,000",,,,"1,759,000",,,,"1,759,000",,,,"1,759,000",,,,"1,759,000",,,,"2,140,000",,,,"2,178,000",,,,"2,178,000",,,,"1,749,000",,,,"1,368,000",,,,"1,367,000",,,,"1,377,000",,,,"1,538,000",,,,"1,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"38,391,000",,,,"38,332,000",,,,"38,095,000",,,,"27,352,000",,,,"26,423,000",,,,"25,472,000",,,,"25,041,000",,,,"24,526,000",,,,"24,325,000",,,,"15,122,000",,,,"10,469,000",,,,"9,921,000",,,,"9,830,000",,,,"15,130,000",,,,"15,240,000",,,,"13,508,000",,,,"2,335,000",,,,"1,037,000",,,,,,,,"885,000",,,,"873,000",,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"49,907,000",,,,"49,371,000",,,,"46,644,000",,,,"45,899,000",,,,"44,233,000",,,,"39,485,000",,,,"42,311,000",,,,"38,482,000",,,,"32,620,000",,,,"31,321,000",,,,"86,937,000",,,,"72,471,000",,,,"62,423,000",,,,"35,741,000",,,,"29,820,000",,,,"26,993,000",,,"26,484,000","16,499,000",,,,"15,036,000",,,,"12,911,000",,,,"11,441,000",,,,"10,105,000",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"214,952,000","247,974,000","210,731,000","217,195,000","218,842,000","260,869,000","206,004,000","206,034,000","203,302,000","211,099,000","174,455,000","172,803,000","163,292,000","92,409,000",,,,"88,189,000","57,160,000",,,"78,614,000",,,,"78,932,000",,,,"75,500,000","65,099,000","62,487,000","59,631,000","68,970,000","54,952,000","50,279,000",,"59,580,000",,,,,,,,,,,,,,,,"19,734,000",,,,"10,983,000",,,,"9,264,000",,,"3,864,000","7,747,000",,,,"7,326,000",,,,"7,275,000",,,,"4,296,000",,,,"4,275,000",,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","32,009,000","29,563,000","23,718,000","18,136,000","11,222,000","6,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"25,948,000",,,,"25,237,000",,,,"19,876,000",,,,"15,782,000",,,,"13,316,000",,,,"11,571,000",,,,"12,621,000",,,,"10,368,000",,,,"8,125,000",,,,"7,334,000",,,,"7,394,000",,,,"6,566,000",,,,"5,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-156,121,000",,,,"-142,272,000",,,,"-129,103,000",,,,"-121,546,000",,,,"-116,824,000",,,,"-102,224,000",,,,"-98,740,000",,,,"-86,373,000",,,,"-75,680,000",,,,"-63,282,000",,,,"-60,911,000",,,,"-53,405,000",,,,"-44,081,000",,,,"-35,170,000","-28,499,000","-28,499,000","-28,499,000","-28,499,000","-25,758,000","-25,758,000","-25,758,000","-25,758,000","-20,219,000","-20,219,000","-20,219,000","-20,219,000","-17,848,000","-17,848,000","-17,848,000","-17,848,000","-14,385,000","-14,385,000","-14,385,000","-14,385,000","-12,320,000","-12,320,000","-12,320,000","-12,320,000","-10,338,000",,"-10,338,000","-10,338,000","-8,237,000","-8,237,000","-8,237,000","-8,237,000","-6,891,000","-6,891,000","-6,891,000","-6,891,000","-5,100,000","-5,100,000","-5,100,000","-5,100,000","-3,100,000","-3,100,000","-3,100,000","-3,100,000","-2,200,000",,,"-2,200,000","-900,000","-900,000"
		GoodwillAndOtherIntangibleAssets,"4,138,956,000","4,172,390,000","3,768,891,000","3,800,134,000","3,714,140,000","3,733,171,000","2,966,375,000","2,955,993,000","2,856,820,000","2,889,991,000","2,039,240,000","2,057,804,000","2,026,555,000","1,783,727,000","1,795,131,000","1,804,930,000","1,525,854,000","1,536,178,000","1,508,440,000","1,496,607,000","1,504,503,000","1,509,834,000","1,518,299,000","1,530,330,000","1,543,806,000","1,552,901,000","1,567,771,000","1,544,970,000","1,559,822,000","1,571,494,000","1,591,268,000","1,615,394,000","1,549,768,000","1,547,094,000","1,561,108,000","1,572,265,000","1,581,976,000","1,602,420,000","1,621,686,000","1,576,791,000","1,595,251,000","1,608,795,000","1,626,517,000","1,292,971,000","1,302,734,000","1,313,403,000","1,325,408,000","1,330,624,000","1,344,684,000","1,361,137,000","1,379,035,000","1,392,575,000","1,401,184,000","1,421,401,000","1,440,610,000","619,119,000","626,174,000","631,434,000","615,702,000","622,460,000","628,812,000","634,340,000","643,103,000","650,135,000","54,022,000","53,866,000","48,637,000","49,860,000","51,845,000","48,385,000","47,599,000","48,004,000","49,246,000","50,027,000","49,092,000","46,998,000","46,381,000","23,713,000","22,970,000","23,405,000","24,446,000","23,436,000","15,077,000","16,289,000","17,500,000","18,197,000","19,241,000","1,927,000","1,933,000","1,946,000","2,100,000","2,100,000","2,200,000","2,300,000","2,500,000","2,300,000","2,200,000","2,600,000","1,500,000","1,600,000",,"2,200,000","4,100,000","5,400,000"
