name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
BasicEPS,,"0.37","0.08","0.5","0.46","0.53","0.43","0.44","-0.55","0.12","0.05","0.02","0.13","0.22","-0.24","0.08","0.17","0.34","0.41","0.021","-0.021","0.236",,"0.042"
DilutedEPS,,"0.34","0.07","0.45","0.42","0.48","0.42","0.42","-0.55","0.12","0.05","0.01","0.13","0.21","-0.24","0.07","0.17","0.32","0.39","0.021","-0.021","0.236",,"0.042"
BasicAverageShares,,"81,428,000","82,109,000","82,290,000","81,601,000","81,333,000","81,126,000","80,676,000","80,325,000","80,129,000","79,271,000","78,474,000","78,318,000","78,205,000","77,526,000","76,118,000","75,249,000","74,714,000","70,454,000","72,283,832","72,283,832","72,283,832",,"72,283,832"
DilutedAverageShares,,"94,904,000","83,064,000","96,508,000","96,082,000","96,025,000","95,925,000","83,795,000","80,325,000","82,242,000","81,785,000","81,561,000","81,424,000","81,466,000","77,526,000","79,710,000","77,858,000","77,837,000","73,256,000","72,283,832","72,283,832","72,283,832",,"72,283,832"
TotalOperatingIncomeAsReported,"150,821,000","37,332,000","7,949,000","50,711,000","54,829,000","61,448,000","56,896,000","54,794,000","-41,598,000","16,915,000","8,361,000","11,112,000","21,702,000","32,400,000","-21,870,000","-1,215,000","25,793,000","39,643,000","-2,818,000","16,560,000","13,772,000","39,722,000","-3,353,000","14,315,000"
TotalExpenses,"1,918,361,000","489,973,000","466,953,000","467,294,000","494,141,000","471,773,000","438,712,000","423,409,000","299,194,000","437,039,000","391,895,000","417,274,000","405,959,000","426,733,000","362,299,000","386,503,000","359,739,000","368,332,000","321,520,000","329,529,000","315,769,000","330,137,000","273,387,000","286,901,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"114,959,000","30,147,000","6,219,000","40,992,000","37,601,000","43,432,000","35,079,000","35,289,000","-43,833,000","9,742,000","3,919,000","1,192,000","10,257,000","17,429,000","-20,287,000","5,816,000","13,077,000","25,047,000","28,700,000","1,546,000","-1,496,000","17,070,000","-9,709,000","3,026,000"
NormalizedIncome,"118,241,291.562","30,442,102.758","8,371,770","40,992,000","38,038,152.371","44,187,674.879","35,943,715.59","41,251,247.454","-41,986,585.803","21,239,500","5,019,110","10,902,460","11,698,811.685","18,983,787.18","-10,215,979.109","7,376,010","13,077,000","25,047,000","30,570,200","1,546,000","3,304,000","17,070,000","-4,448,843.893","3,026,000"
InterestExpense,,,"3,443,000","5,743,000","10,096,000","6,330,000","12,739,000","12,475,000","15,502,000","7,455,000","7,398,000","7,873,000","8,968,000","9,061,000","9,139,000","9,407,000","9,424,000","9,313,000","14,571,000","14,851,000","14,622,000","11,492,000","9,715,000","9,728,000"
NetInterestIncome,"-15,138,000","4,144,000","-3,351,000","-5,743,000","-10,188,000","-6,330,000","-12,759,000","-12,475,000","-15,638,000","-7,455,000","-7,398,000","-7,873,000","-8,968,000","-9,061,000","-9,339,000","-9,407,000","-9,424,000","-9,313,000","-16,396,000","-14,851,000","-14,622,000","-14,194,000","-9,715,000","-9,728,000"
EBIT,"150,268,000","37,738,000","8,041,000","50,711,000","54,737,000","61,448,000","56,876,000","54,794,000","-41,734,000","16,915,000","8,361,000","1,326,000","21,702,000","32,400,000","-22,070,000","-1,215,000","25,793,000","39,643,000","-4,643,000","16,560,000","13,772,000","37,020,000","-3,353,000","14,315,000"
EBITDA,"248,953,000"
ReconciledCostOfRevenue,"916,126,000","236,037,000","217,685,000","226,458,000","235,946,000","224,690,000","216,481,000","210,809,000","140,780,000","218,554,000","187,541,000","204,502,000","202,506,000","211,969,000","173,470,000","182,588,000","177,059,000","180,454,000","152,393,000","162,358,000","156,408,000","165,808,000","130,328,000","138,664,000"
ReconciledDepreciation,"98,685,000","25,151,000","24,450,000","25,059,000","24,025,000","23,555,000","22,615,000","22,236,000","21,924,000","24,810,000","23,674,000","22,336,000","20,819,000","20,415,000","20,259,000","19,080,000","17,346,000","17,654,000","16,711,000","15,352,000","14,629,000","14,423,000","13,756,000","13,217,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"114,959,000","30,147,000","6,219,000","40,992,000","37,601,000","43,432,000","35,079,000","35,289,000","-43,833,000","9,742,000","3,919,000","1,192,000","10,257,000","17,429,000","-20,287,000","5,816,000","13,077,000","25,047,000","28,700,000","1,546,000","-1,496,000","17,070,000","-9,709,000","3,026,000"
TotalUnusualItemsExcludingGoodwill,"-3,874,000","-406,000","-2,949,000","0","-519,000","-959,000","-1,088,000","-7,150,000","-2,411,000","-15,750,000","-1,507,000","-13,302,000","-1,790,000","-2,082,000","-15,493,000","-2,137,000","0",,"-3,117,000","0","-8,000,000",,"-7,080,000","0"
TotalUnusualItems,"-3,874,000","-406,000","-2,949,000","0","-519,000","-959,000","-1,088,000","-7,150,000","-2,411,000","-15,750,000","-1,507,000","-13,302,000","-1,790,000","-2,082,000","-15,493,000","-2,137,000","0",,"-3,117,000","0","-8,000,000",,"-7,080,000","0"
NormalizedEBITDA,"252,827,000","63,295,000","35,440,000","75,770,000","79,281,000","85,962,000","80,579,000","84,180,000","-17,399,000","57,475,000","33,542,000","36,964,000","44,311,000","54,897,000","13,682,000","20,002,000","43,139,000","57,297,000","15,185,000","31,912,000","36,401,000","51,443,000","17,483,000","27,532,000"
TaxRateForCalcs,"0.153","0.273","0.27","0.088","0.158","0.212","0.205","0.166","0.234","0.27","0.27","0.27","0.195","0.253","0.35","0.27","0.201","0.174","0.4","0.095","0.4","0.331","0.257","0.341"
TaxEffectOfUnusualItems,"-591,708.438","-110,897.242","-796,230","0","-81,847.629","-203,325.121","-223,284.41","-1,187,752.546","-564,585.803","-4,252,500","-406,890","-3,591,540","-348,188.315","-527,212.82","-5,421,979.109","-576,990","0","0","-1,246,800","0","-3,200,000","0","-1,819,843.893","0"
