name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"2,487,043,000","367,040,000","907,319,000","583,504,000","629,180,000","803,374,000","609,232,000","927,565,000","642,411,000","532,124,000","1,399,377,000","546,806,000","584,956,000","531,978,000","691,241,000","676,220,000","309,318,000","567,265,000","339,181,000","1,087,026,000","623,326,000","891,791,000","480,434,000","688,029,000","934,381,000","848,484,000","942,324,000","1,271,245,000","896,217,000","469,209,000","1,007,993,000","889,310,000","544,353,000","950,158,000","768,437,000","1,265,587,000","519,760,000","755,205,000","1,075,011,000","839,147,000","957,332,000","497,055,000","660,352,000","1,005,788,000","532,774,000","567,293,000","609,801,000","797,899,000","587,854,000","567,961,000","641,265,000","480,851,000","525,876,000","418,208,000","433,651,000","348,694,000","267,041,000","196,915,000","200,797,000","159,007,000","77,223,000","66,949,000","52,695,000","27,426,000","27,426,000","27,426,000","13,581,000","11,494,000","11,494,000","11,494,000","3,380,000","3,381,000","3,381,000","3,381,000"
	OperatingRevenue,"2,487,043,000","367,040,000","907,319,000","583,504,000","629,180,000","803,374,000","609,232,000","927,565,000","642,411,000","532,124,000","1,399,377,000","546,806,000","584,956,000","531,978,000","691,241,000","676,220,000","309,318,000","567,265,000","339,181,000","1,087,026,000","623,326,000","891,791,000","480,434,000","688,029,000","934,381,000","848,484,000","942,324,000","1,271,245,000","896,217,000","469,209,000","1,007,993,000","889,310,000","544,353,000","950,158,000","768,437,000","1,265,587,000","519,760,000","755,205,000","1,075,011,000","839,147,000","957,332,000","497,055,000","660,352,000","1,005,788,000","532,774,000","567,293,000","609,801,000","797,899,000","587,854,000","567,961,000","641,265,000","480,851,000","525,876,000","418,208,000","433,651,000","348,694,000","267,041,000","196,915,000","200,797,000","159,007,000","77,223,000","66,949,000","52,695,000","27,426,000","27,426,000","27,426,000","13,581,000","11,494,000","11,494,000","11,494,000","3,380,000","3,381,000","3,381,000","3,381,000"
CostOfRevenue,"1,930,393,000","355,577,000","660,830,000","458,924,000","455,062,000","618,607,000","449,372,000","634,550,000","504,951,000","441,786,000","1,065,822,000","408,443,000","507,774,000","531,866,000","592,931,000","547,093,000","317,376,000","394,467,000","277,111,000","795,226,000","512,433,000","807,607,000","416,845,000","501,749,000","743,216,000","585,539,000","710,886,000","786,880,000","731,734,000","430,228,000","699,611,000","700,023,000","451,628,000","713,447,000","579,141,000","901,553,000","379,662,000","585,879,000","781,464,000","600,431,000","713,591,000","420,310,000","522,228,000","626,624,000","337,976,000","307,628,000","313,077,000","476,007,000","303,660,000","285,925,000","375,056,000","235,858,000","227,780,000","182,924,000","199,725,000","153,251,000","122,341,000","92,591,000","89,847,000","76,967,000","48,852,000","36,907,000","27,080,000","17,883,000",,,,,,,,,,
GrossProfit,"556,650,000","11,463,000","246,489,000","124,580,000","174,118,000","184,767,000","159,860,000","293,015,000","137,460,000","90,338,000","333,555,000","138,363,000","77,182,000","112,000","98,310,000","129,127,000","-8,058,000","172,798,000","62,070,000","291,800,000","110,893,000","84,184,000","63,589,000","186,280,000","191,165,000","262,945,000","231,438,000","484,365,000","164,483,000","38,981,000","308,382,000","189,287,000","92,725,000","236,711,000","189,296,000","364,034,000","140,098,000","169,326,000","293,547,000","238,716,000","243,741,000","76,745,000","138,124,000","379,164,000","194,798,000","259,665,000","296,724,000","321,892,000","284,194,000","282,036,000","266,209,000","244,993,000","298,096,000","235,284,000","233,926,000","195,443,000","144,700,000","104,324,000","110,950,000","82,040,000","28,371,000","30,042,000","25,615,000","9,543,000",,,,,,,,,,
OperatingExpense,"278,347,000","71,174,000","73,330,000","71,847,000","61,996,000","83,314,000","102,086,000","85,852,000","80,564,000","88,682,000","88,421,000","97,059,000","85,766,000","76,751,000","87,302,000","70,652,000","95,576,000","98,534,000","99,068,000","84,020,000","78,679,000","72,148,000","100,055,000","93,270,000","96,762,000","97,690,000","99,615,000","86,544,000","107,350,000","109,094,000","109,161,000","105,527,000","90,817,000","97,437,000","104,082,000","98,854,000","98,621,000","105,772,000","96,693,000","107,474,000","85,082,000","131,962,000","169,713,000","156,421,000","130,268,000","130,282,000","131,073,000","110,254,000","103,721,000","90,895,000","121,482,000","82,202,000","94,055,000","67,228,000","72,598,000","65,291,000","55,973,000","33,431,000","32,688,000","33,741,000","22,571,000","25,222,000","17,923,000","11,620,000",,,,,,,,,,
	SellingGeneralAndAdministration,"154,961,000","36,728,000","38,411,000","43,476,000","36,346,000","52,087,000","62,700,000","49,861,000","51,770,000","58,587,000","55,643,000","53,542,000","50,934,000","45,352,000","51,338,000","33,539,000","50,854,000","41,126,000","54,997,000","50,546,000","48,957,000","48,199,000","70,370,000","60,345,000","63,776,000","67,503,000","62,887,000","53,716,000","70,901,000","67,688,000","70,968,000","66,528,000","57,667,000","58,664,000","65,661,000","63,870,000","66,265,000","74,465,000","57,231,000","75,102,000","52,717,000","95,878,000","131,807,000","118,257,000","97,166,000","98,931,000","103,472,000","88,782,000","80,885,000","68,007,000","97,766,000","58,066,000","75,450,000","49,315,000","61,518,000","55,339,000","48,248,000","28,671,000","28,256,000","29,887,000","18,808,000","22,164,000","14,925,000","10,049,000",,,,,,,,,,
	ResearchAndDevelopment,"106,350,000","27,108,000","29,881,000","25,426,000","23,935,000","19,873,000","22,670,000","22,972,000","22,483,000","25,613,000","25,427,000","24,912,000","24,395,000","21,877,000","21,388,000","22,390,000","20,370,000","20,324,000","23,583,000","20,850,000","21,341,000","22,799,000","29,471,000","32,173,000","32,931,000","30,187,000","36,728,000","29,630,000","29,479,000","34,756,000","34,944,000","37,593,000","32,659,000","38,773,000","38,421,000","34,984,000","30,964,000","29,931,000","31,639,000","32,372,000","32,365,000","36,084,000","37,906,000","38,164,000","33,102,000","31,351,000","27,601,000","21,472,000","22,836,000","22,888,000","23,716,000","24,136,000","18,605,000","11,704,000","11,080,000","9,952,000","7,725,000","4,760,000","4,432,000","3,854,000","3,763,000","3,058,000","1,649,000","1,571,000",,,,,,,,,,
	OtherOperatingExpenses,"17,036,000","7,338,000","5,038,000","2,945,000","1,715,000","11,354,000","16,716,000","13,019,000","6,311,000","4,482,000","7,351,000","18,605,000","10,437,000","9,522,000","14,576,000","14,723,000","24,352,000","37,084,000","20,488,000","12,624,000","8,381,000","1,150,000","214,000","752,000","55,000",,"0","3,198,000","6,970,000","6,650,000","3,249,000","1,406,000","491,000",,"0",,"1,392,000","1,376,000","1,637,000",,,,,,,,,,"2,288,000","1,143,000",,"4,076,000","2,524,000","6,209,000",,,,,,,,,,,,,,,,,,,,
OperatingIncome,"278,303,000","-59,711,000","173,159,000","52,733,000","112,122,000","101,453,000","57,774,000","207,163,000","56,896,000","1,656,000","245,134,000","41,304,000","-8,584,000","-76,639,000","11,008,000","58,475,000","-103,634,000","74,264,000","-36,998,000","207,780,000","32,214,000","12,036,000","-36,466,000","93,010,000","94,403,000","165,255,000","131,823,000","397,821,000","57,133,000","-70,113,000","199,221,000","83,760,000","1,908,000","139,274,000","85,214,000","265,180,000","41,477,000","63,554,000","196,854,000","131,242,000","158,659,000","-55,217,000","-31,589,000","222,743,000","64,530,000","129,383,000","165,651,000","211,638,000","180,473,000","191,141,000","144,727,000","162,791,000","204,041,000","168,056,000","161,328,000","130,152,000","88,727,000","70,893,000","78,262,000","48,299,000","5,800,000","4,820,000","7,692,000","-2,077,000","27,426,000","27,426,000","-39,272,000","11,494,000","11,494,000","11,494,000","-26,923,000","3,381,000","3,381,000","3,381,000"
NetNonOperatingInterestIncomeExpense,"-5,428,000","-540,000","-347,000","-1,206,000","-3,335,000","-2,040,000","-1,572,000","-8,866,000","420,000","2,541,000","6,615,000","6,478,000","4,589,000","4,138,000","3,167,000","13,258,000","10,800,000","6,642,000","7,267,000","4,243,000","1,181,000","-2,752,000","3,182,000","331,000","-622,000","1,764,000","1,892,000","3,547,000","5,232,000","4,870,000","4,326,000","4,208,000","3,603,000","3,911,000","4,219,000","3,922,000","2,530,000","4,197,000","435,000","503,000","-3,993,000","1,991,000","3,626,000","3,225,000","3,417,000","3,023,000","3,034,000","2,658,000","3,029,000","5,648,000","2,879,000","2,309,000","-1,879,000","1,168,000",,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"7,548,000","2,325,000","2,183,000","1,752,000","1,288,000","956,000","1,446,000","2,109,000","3,674,000","9,330,000","9,663,000","11,454,000","13,510,000","14,259,000","14,643,000","16,456,000","16,865,000","11,824,000","13,340,000","8,392,000","7,555,000","6,417,000","6,364,000","5,894,000","6,529,000","6,406,000","6,072,000","5,322,000","6,058,000","5,064,000","4,879,000","4,297,000","4,533,000","4,321,000","4,203,000","4,197,000","3,405,000","4,947,000","3,129,000","3,405,000","3,379,000","2,911,000","3,726,000","3,225,000","3,417,000","3,023,000","3,034,000","2,658,000","3,035,000","5,648,000","3,286,000","2,398,000","1,948,000","2,103,000",,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"12,976,000","2,865,000","2,530,000","2,958,000","4,623,000","2,996,000","3,018,000","10,975,000","3,254,000","6,789,000","3,048,000","4,976,000","8,921,000","10,121,000","11,476,000","3,198,000","6,065,000","5,182,000","6,073,000","4,149,000","6,374,000","9,169,000","3,182,000","5,563,000","7,151,000","4,642,000","4,180,000","1,775,000","826,000","194,000","553,000","89,000","930,000","410,000","-16,000","275,000","875,000","750,000","2,694,000","2,902,000","7,372,000","920,000","100,000","0","0","0","0","0","6,000","0","407,000","89,000","3,827,000","935,000",,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-19,628,000","-2,503,000","-5,646,000","-5,487,000","-5,992,000","156,748,000","-4,620,000","-5,088,000","-10,494,000","-2,620,000","-341,943,000","-2,190,000","-2,712,000","3,681,000","34,010,000","-8,354,000","-1,906,000","15,417,000","-2,762,000","-2,741,000","-23,429,000","6,076,000","-743,167,000","-191,000","-81,502,000","32,313,000","-3,660,000","-3,481,000","-3,144,000","-2,855,000","3,906,000","-6,652,000","-3,149,000","-2,325,000","-27,155,000","-60,414,000","-2,945,000","-1,562,000","-26,715,000","-20,984,000","-19,319,000","-403,260,000","-453,479,000","-3,203,000","4,010,000","601,000","4,680,000","-1,381,000","-3,064,000","-1,430,000","2,711,000","-133,000","-864,000","508,000","6,435,000","-2,249,000","206,000","-12,365,000","827,000","699,000","3,347,000","3,690,000","4,179,000","1,071,000",,,,,,,,,,
