name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
				MachineryFurnitureEquipment,"470,000","661,288","575,535","555,281","500,803","410,263",,,,"297,077",,,,"295,850",,,,"1,160,517",,,,"1,519,368",,,,"1,497,211",,,,"1,756,349",,,,"1,681,459",,,,"1,631,030",,,,"1,643,598",,,,"1,572,159",,,,"2,385,357",,,"1,768,770","1,707,409","1,893,308","1,862,769","1,660,388","1,642,540","1,763,747",,,,,,,,
				OtherProperties,"243,000","1,040,199","1,039,805","1,041,749","1,908,088","1,863,410","1,981,775","1,686,714","1,743,660","1,624,911","1,880,018","1,954,510","2,027,681","926,590",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,"0","0","1","0","0","0","0",,,,,,,,
				ConstructionInProgress,,,"3,300,000","3,300,000","4,000,000",,,,,,,,,"0",,,,"350,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"1,749,000","1,793,179","1,731,934","1,682,538","1,415,608","1,285,883",,,,"1,228,108",,,,"1,228,108",,,,"44,352",,,,"593,739",,,,"593,739",,,,"758,126",,,,"758,126",,,,"758,126",,,,"758,126",,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,125,000","-2,046,880","-1,929,128","-1,828,558","-1,760,111","-1,598,811",,,,"-1,347,567",,,,"-1,107,746",,,,"-951,798",,,,"-1,992,163",,,,"-1,857,256",,,,"-2,188,703",,,,"-2,053,517",,,,"-1,905,180",,,,"-1,613,058",,,,"-1,151,869",,,,"-2,587,087",,,"-1,785,893","-1,685,777","-1,760,364","-1,627,678","-1,413,095","-1,302,225","-1,215,443",,,,,,,,
		GoodwillAndOtherIntangibleAssets,"12,419,000","12,418,967","12,993,575","12,956,112","12,879,247","12,823,846","12,794,806","12,785,655","12,737,735","12,732,195","12,741,656","13,760,216","13,762,199","13,851,924","38,339,086","38,349,189","39,345,901","38,722,270","47,921,303","73,531,226","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","3,181,219","3,203,870","3,266,821","3,277,030","3,278,803","3,256,827","3,223,551","3,428,398","3,631,131","3,505,765","1,221,809","1,312,991","1,332,889",,,,,,,,
			Goodwill,,,,,,,,,,,,,,,,,,"0","9,334,904","35,398,960","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,348,453","2,502,909","2,502,909","2,308,106",,,,,,,,,,,
			OtherIntangibleAssets,"12,419,000","12,418,967","12,993,575","12,956,112","12,879,247","12,823,846","12,794,806","12,785,655","12,737,735","12,732,195","12,741,656","13,760,216","13,762,199","13,851,924","38,339,086","38,349,189","39,345,901","38,722,270","38,586,399","38,132,266",,,,,,,,,,,,,,,,,,,,,,,,,,"0","832,766","855,417","918,368","928,577","930,350","908,374","875,098","925,489","1,128,222","1,197,659","1,221,809","1,312,991","1,332,889",,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","53,384","53,384","53,384","53,384","53,384","53,384","53,384","55,032","59,132","65,660","74,594","85,907","99,578","113,130",,,,"53,384","53,384","53,384","53,385","88,447","89,071","102,244","308,348",,,"23,845","34,643","37,092",,,,,,,,,,,,,
		OtherNonCurrentAssets,"811,000","871,976","931,904","928,839","115,300","73,413","87,195","100,980","114,764","128,547","142,331","156,115","169,898","183,682","1,149,185","411,250","225,133","238,917","22,248","22,247","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","130,709","150,479","174,525",,"0","0","0","0","0","0","0","308,973","423,530","252,974","223,026","1,470,531","9,934,781","10,986,878","16,172,238","252,472","260,793",,,,,,,,
TotalLiabilitiesNetMinorityInterest,"20,792,000","19,730,133","27,642,596","15,982,878","17,813,330","19,238,890","33,289,485","23,021,990","12,336,513","8,537,874","7,003,973","5,750,992","6,051,720","6,437,976","13,178,193","16,292,341","14,371,973","14,352,610","25,515,874","14,865,686","2,677,169","205,280,132","4,155,547","3,680,250","3,108,133","3,213,280","3,223,700","4,279,854","5,442,053","3,704,096","5,243,671","4,358,871","6,048,819","9,803,577","9,265,225","11,366,467","12,029,620","11,067,564","10,860,115","10,262,122","10,982,817","6,951,703","7,101,678","12,242,900","13,039,704","14,988,340","33,022,329","33,461,642","33,690,763","32,180,650","35,483,254","32,689,781","37,149,763","37,427,831","39,137,404","39,031,446","26,102,313","26,039,048","28,491,873","14,920,515","14,625,002","14,276,712","14,154,745","14,195,484","410,535","13,757,925","179,486"
	CurrentLiabilities,"19,124,000","18,275,930","19,126,985","9,095,728","9,823,892","12,020,447","6,293,716","4,916,966","6,045,323","3,922,999","2,466,770","3,480,388","3,676,389","4,527,405","8,344,627","7,066,704","5,155,133","3,839,701","4,180,458","5,527,961","2,234,580","204,837,543","3,728,470","3,268,610","2,640,111","2,179,441","2,380,769","3,335,486","4,536,717","2,581,789","3,884,806","2,831,238","3,465,457","6,795,981","5,413,239","7,722,385","7,787,575","7,488,416","6,970,610","5,659,213","5,313,808","4,615,342","3,691,505","5,929,474","6,702,312","6,163,487","30,032,590","12,690,723","14,380,084","13,466,220","16,330,132","31,217,137","33,761,062","35,873,133","29,438,633","15,417,798","9,731,106","8,996,550","10,813,151","1,341,708","1,046,195","697,905","575,938","616,677","410,535","179,118","179,486"
		PayablesAndAccruedExpenses,"14,393,000","11,774,480","18,705,489","8,663,237","9,438,635","11,643,978","5,945,859","3,977,999","5,731,417","3,601,987","2,089,200","3,038,030","3,167,629","4,260,566","6,683,662","4,287,988","4,426,665","2,844,877","2,940,957","4,766,693","2,222,992","203,201,129","2,566,037","2,458,234","2,171,807","2,049,148","2,378,414","2,903,460","3,916,377","1,549,495","2,834,698","1,831,238","2,401,182","3,344,652","3,749,784","5,046,071","4,583,942","3,779,517","5,080,418","5,204,665","4,260,588","4,615,342","3,691,505","5,929,474","6,702,312","6,163,487","9,974,637","12,690,723","14,380,084","13,466,220","16,282,701","13,892,335","15,606,554","18,495,628","12,505,660","11,417,798","5,731,106","4,378,696","6,813,151","438,150","251,510","95,473","125,720","140,224","105,992","119,613","4,486"
			Payables,"2,205,000","2,034,493","6,083","1,421,192","418,243","612,293","874,885","195,217","929,629","18,232","49,884","270,097","14,753","372,860","150,738","245,250","513,168","129,075","495,064","1,130,797","839,465","201,168,085","614,543","711,106","166,357","521,122","306,172","208,456","536,994","391,396","282,024","437,382","471,803","1,128,172","1,159,179","2,992,549","1,289,627","1,697,280","1,846,614","2,062,718","1,410,516","1,445,700","445,515","2,482,834","3,924,494","3,128,203","6,731,715","8,402,535","5,957,428","1,934,119","1,030,171","2,573,453","3,409,022","3,870,871","3,205,696","3,721,012","1,434,184","1,393,664","1,775,071","354,654","160,514","12,477","42,723","54,737","6,996","13,617","4,486"
				AccountsPayable,"2,205,000","2,034,493","6,083","1,421,192","418,243","612,293","874,885","195,217","929,629","18,232","49,884","270,097","14,753","372,860","150,738","245,250","513,168","129,075","495,064","1,130,797","839,465","926,529","614,543","711,106","166,357","521,122","306,172","208,456","536,994","391,396","282,024","437,382","471,803","1,128,172","1,159,179","2,992,549","1,289,627","1,697,280","1,846,614","2,062,718","1,410,516","1,445,700","445,515","2,482,834","3,924,494","3,128,203","6,731,715","8,402,535","5,957,428","1,934,119","1,030,171","2,573,453","3,409,022","3,870,871","3,205,696","3,721,012","1,434,184","1,393,664","1,775,071","354,654","160,514","12,477","42,723","54,737","6,996","13,617","4,486"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,"0","3,157,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,"0","3,157,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,"0","197,083,993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0"
			CurrentAccruedExpenses,"12,188,000","9,739,987","18,699,406","7,242,045","9,020,392","11,031,685","5,070,974","3,782,782","4,801,788","3,583,755","2,039,316","2,767,933","3,152,876","3,887,706","6,532,924","4,042,738","3,913,497","2,715,802","2,445,893","3,635,896","1,383,527","2,033,044","1,951,494","1,747,128","2,005,450","1,528,026","2,072,242","2,695,004","3,379,383","1,158,099","2,552,674","1,393,856","1,929,379","2,216,480","2,590,605","2,053,522","3,294,315","2,082,237","3,233,804","3,141,947","2,850,072","3,169,642","3,245,990","3,446,640","2,777,818","3,035,284","3,242,922","4,288,188","8,422,656","11,532,101","15,252,530","11,318,882","12,197,532","14,624,757","9,299,964","7,696,786","4,296,922","2,985,032","5,038,080","83,496","90,996","82,996","82,997","85,487","98,996","105,996",
				InterestPayable,"47,000","43,013","19,423","16,456","13,744","13,016","10,724","10,240","6,933","5,047","3,441","2,685","1,932","1,192","533","1,536","536","536","536","536",,"159,554",,,,"102,632",,,,"37,313",,,,"966,207",,,,"189,746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,"1,263,130","614,628","909,455","1,151,420","662,100",,"159,554",,,,"102,632",,,,"37,313",,,,"966,207",,,,"189,746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"421,000","411,450","401,743","374,502","365,504","356,716","328,104","905,276","266,278","259,449","357,817","409,917","466,893","71,596","1,467,260","1,310,919","49,702","49,702","49,702","49,702",,,,,,,"0","249,491","498,203","746,146","993,322","999,996","999,996","2,091,736","999,996","2,168,139","2,329,229","2,080,504","1,890,192","454,548","1,053,220",,,,,,"20,057,953",,,"0","0","17,255,781","17,776,755","17,377,505","16,932,973","4,000,000","4,000,000","4,000,000","4,000,000",,,,,,,,"175,000"
			CurrentDebt,,,,,,,,"632,000",,,"105,062","163,724","227,117","71,596","1,467,260","1,310,919","49,702","49,702","49,702","49,702",,,,,,,"0","249,491","498,203","746,146","993,322","999,996","999,996","2,091,736","999,996","2,168,139","2,329,229","2,080,504","1,890,192","454,548","1,053,220",,,,,,"20,057,953",,,"0","0","17,255,781","17,776,755","17,377,505","16,932,973","4,000,000","4,000,000","4,000,000","4,000,000",,,,,,,,"175,000"
				CurrentNotesPayable,,,,,,,,"632,000",,"0","105,062","163,724","227,117","71,596","1,467,260","1,310,919","49,702","0","49,702","49,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,932,973",,,,,,,,,,,,"175,000"
				LineOfCredit,,,,,,,,,,,,,,"0",,,,"49,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,"71,596",,,,,"0","0",,,,,,,,"249,491","498,203","746,146","993,322","999,996","999,996",,,,,,,,,,,,,,,,,,,,,,"4,000,000",,,,,,,,,,,,"0"
			CurrentCapitalLeaseObligation,"421,000","411,450","401,743","374,502","365,504","356,716","328,104","273,276","266,278","259,449","252,755","246,193","239,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,"19,753","57,989","19,753","19,753","19,753","33,691","47,628","61,563","19,753","32,441","41,867","195,243","193,705","204,667","64,138","35,667","38,379","49,466",,,,,,,,,,,"56,786",,"62,261","341,723","471,816","508,175","874,404","1,381,755",,,,,,,,,,,,,,,,,,,,,,"711,422","591,579","470,865","352,525",,,"49,505",
			CurrentDeferredRevenue,,,"19,753","57,989","19,753","19,753","19,753","33,691","47,628","61,563","19,753","32,441","41,867","19,753","19,753","32,253","44,753","19,753","19,753","32,253",,,,,,,,,,"0","56,786","0","62,261","341,723","471,816","508,175","874,404","1,381,755",,,,,,,,,,,,,,,,,,,,,,"711,422","591,579","470,865","352,525",,,"49,505",
		OtherCurrentLiabilities,"4,310,000","6,090,000",,,,,,,,,,,"239,776",,,,,,"0","0","11,588","1,476,860","1,162,433","810,376","468,304","27,661","2,355","182,535","122,137","248,835",,"4","2,018","51,663","191,643","0","0","56,894","0","0","0",,"0","0","0","0","0","0","0","0","47,431","69,021","377,753","0","0","0","0","617,854","0","192,136","203,106","131,567","97,693","476,453","304,543","10,000","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,668,000","1,454,203","8,515,611","6,887,150","7,989,438","7,218,443","26,995,769","18,105,024","6,291,190","4,614,875","4,537,203","2,270,604","2,375,331","1,910,571","4,833,566","9,225,637","9,216,840","10,512,909","21,335,416","9,337,725","442,589","442,589","427,077","411,640","468,022","1,033,839","842,931","944,368","905,336","1,122,307","1,358,865","1,527,633","2,583,362","3,007,596","3,851,986","3,644,082","4,242,045","3,579,148","3,889,505","4,602,909","5,669,009","2,336,361","3,410,173","6,313,426","6,337,392","8,824,853","2,989,739","20,770,919","19,310,679","18,714,430","19,153,122","1,472,644","3,388,701","1,554,698","9,698,771","23,613,648","16,371,207","17,042,498","17,678,722","13,578,807","13,578,807","13,578,807","13,578,807","13,578,807",,"13,578,807",
		LongTermDebtAndCapitalLeaseObligation,"1,016,000","1,123,662","1,230,124","1,276,715","1,374,055","1,468,124","1,560,500","1,344,779","1,415,970","1,484,679","1,552,031","1,870,957","2,016,707","501,174","544,758","583,776","616,371","599,927","590,185","570,545",,,,,,,,,,"0",,"239,738","485,388","730,279","974,413","1,217,791","1,460,417","1,704,108","1,764,264","1,983,544","2,234,712",,,,,"0","0","19,160,935","18,284,030","17,426,513","16,579,864","0","0","928,117","1,904,936","15,397,575","15,994,706","16,668,458","17,678,722",,,,,,,,
			LongTermDebt,,,,,,,,,,,,"252,902","334,460","501,174","544,758","583,776","616,371","599,927","590,185","570,545",,,,,,,,,,"0",,"239,738","485,388","730,279","974,413","1,217,791","1,460,417","1,704,108","1,764,264","1,983,544","2,234,712",,,,,"0","0","19,160,935","18,284,030","17,426,513","16,579,864","0","0","928,117","1,904,936","15,397,575","15,994,706","16,668,458","17,678,722",,,,,,,,
			LongTermCapitalLeaseObligation,"1,016,000","1,123,662","1,230,124","1,276,715","1,374,055","1,468,124","1,560,500","1,344,779","1,415,970","1,484,679","1,552,031","1,618,055","1,682,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,"250,000","250,000","250,000","250,000","250,000","0","0","58,500","58,500","1,104,307","4,126,664","5,715,406","6,713,018","6,484,562","8,478,626","8,720,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,"0","0","58,500","58,500","58,500","2,891,634","4,431,044","5,440,450","5,938,402","8,312,426","8,544,195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
