name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalRevenue,"2,871,653,000","723,072,000","687,852,000","716,320,000","744,408,000","444,140,000","380,823,000","339,700,000","253,631,000","302,794,000","302,252,000","321,169,000","336,866,000","314,707,000","319,727,000","340,732,000","336,793,000","291,431,000","301,292,000","292,030,000","291,534,000","279,392,000","239,247,000","237,168,000","238,831,000","225,544,000","250,856,000","262,756,000","253,747,000","250,262,000","285,342,000","297,351,000","307,088,000","277,198,000","293,514,000","309,927,000","289,460,000","265,351,000","258,000,000","269,152,000","264,730,000","280,466,000","248,298,000","319,356,000","309,469,000","303,351,000","256,148,000","242,751,000","236,094,000","175,229,000","177,082,000","168,695,000","159,351,000","144,485,000","180,190,000","296,338,000","322,845,000","281,759,000","281,941,000","308,481,000","333,635,000","260,729,000","262,319,337","372,915,000","362,048,000","252,048,000","244,172,376","207,459,000","169,265,000","137,193,000","147,506,293","158,629,000","138,148,000","158,942,000","123,136,208","113,877,000","80,584,000","67,152,000","68,720,344","80,150,000","72,154,000","64,182,000","63,226,000","73,020,000","75,007,000","69,757,000","73,226,000","70,387,000","73,027,000","67,049,000","57,700,000","53,100,000","55,400,000","63,500,000","47,600,000","69,600,000","63,900,000","62,900,000","61,900,000","70,700,000","66,900,000","55,100,000","48,200,000","46,100,000","44,700,000","40,000,000","32,600,000","41,900,000","38,700,000","38,100,000","37,400,000","33,000,000","28,000,000","24,300,000","19,100,000","17,700,000","20,100,000","17,200,000","17,300,000","15,500,000","17,500,000","12,800,000","9,700,000","9,100,000","6,800,000","5,700,000"
	OperatingRevenue,"2,871,653,000","723,072,000","687,852,000","716,320,000","744,408,000","444,140,000","380,823,000","339,700,000","253,631,000","302,794,000","302,252,000","321,169,000","336,866,000","314,707,000","319,727,000","340,732,000","336,793,000","291,431,000","301,292,000","292,030,000","291,534,000","279,392,000","239,247,000","237,168,000","238,831,000","225,544,000","250,856,000","262,756,000","253,747,000","250,262,000","285,342,000","297,351,000","307,088,000","277,198,000","293,514,000","309,927,000","289,460,000","265,351,000","258,000,000","269,152,000","264,730,000","280,466,000","248,298,000","319,356,000","309,469,000","303,351,000","256,148,000","242,751,000","236,094,000","175,229,000","177,082,000","168,695,000","159,351,000","144,485,000","180,190,000","296,338,000","322,845,000","281,759,000","281,941,000","308,481,000","333,635,000","260,729,000","262,319,337","372,915,000","362,048,000","252,048,000","244,172,376","207,459,000","169,265,000","137,193,000","147,506,293","158,629,000","138,148,000","158,942,000","123,136,208","113,877,000","80,584,000","67,152,000","68,720,344","80,150,000","72,154,000","64,182,000","63,226,000","73,020,000","75,007,000","69,757,000","73,226,000","70,387,000","73,027,000","67,049,000","57,700,000","53,100,000","55,400,000","63,500,000","47,600,000","69,600,000","63,900,000","62,900,000","61,900,000","70,700,000","66,900,000","55,100,000","48,200,000","46,100,000","44,700,000","40,000,000","32,600,000","41,900,000","38,700,000","38,100,000","37,400,000","33,000,000","28,000,000","24,300,000","19,100,000","17,700,000","20,100,000","17,200,000","17,300,000","15,500,000","17,500,000","12,800,000","9,700,000","9,100,000","6,800,000","5,700,000"
CostOfRevenue,"1,844,664,000","479,325,000","452,719,000","445,554,000","467,066,000","359,636,000","322,020,000","286,241,000","217,132,000","257,021,000","266,505,000","278,181,000","290,956,000","273,381,000","266,501,000","286,227,000","292,296,000","253,937,000","259,281,000","252,943,000","255,662,000","240,187,000","205,722,000","209,350,000","210,200,000","195,401,000","217,805,000","224,421,000","220,842,000","217,832,000","260,125,000","263,278,000","273,576,000","245,022,000","260,798,000","272,023,000","249,309,000","241,050,000","235,661,000","245,016,000","245,339,000","256,005,000","209,670,000","281,517,000","278,837,000","269,596,000","234,023,000","219,983,000","209,179,000","164,628,000","168,016,000","157,340,000","147,491,000","126,650,000","140,163,000","267,993,000","303,322,000","246,289,000","268,431,000","282,962,000","286,073,000","235,985,000","238,517,049","298,649,000","255,195,000","212,676,000","176,039,670","176,462,000","153,894,000","126,446,000","126,827,934","136,859,000","117,112,000","126,021,000","102,353,173","96,255,000","68,783,000","61,495,000","61,595,112","72,166,000","62,102,000","54,403,000","52,751,000","63,110,000","64,765,000","59,927,000","59,722,000","57,626,000","60,965,000","55,632,000","46,700,000","42,900,000","47,500,000","52,500,000","40,100,000","52,700,000","50,000,000","46,200,000","46,600,000","54,300,000","52,600,000","43,800,000","38,500,000","36,400,000","39,400,000","35,800,000","30,400,000","38,200,000","35,100,000","33,500,000","30,900,000","27,400,000","23,100,000","18,900,000","15,200,000","15,200,000","16,800,000","14,700,000","14,700,000","12,800,000",,"10,500,000",,,,
GrossProfit,"1,026,989,000","243,747,000","235,133,000","270,766,000","277,342,000","84,504,000","58,803,000","53,459,000","36,499,000","45,773,000","35,747,000","42,988,000","45,910,000","41,326,000","53,226,000","54,505,000","44,497,000","37,494,000","42,011,000","39,087,000","35,872,000","39,205,000","33,525,000","27,818,000","28,631,000","30,143,000","33,051,000","38,335,000","32,905,000","32,430,000","25,217,000","34,073,000","33,512,000","32,176,000","32,716,000","37,904,000","40,151,000","24,301,000","22,339,000","24,136,000","19,391,000","24,461,000","38,628,000","37,839,000","30,632,000","33,755,000","22,125,000","22,768,000","26,915,000","10,601,000","9,066,000","11,355,000","11,860,000","17,835,000","40,027,000","28,345,000","19,523,000","35,470,000","13,510,000","25,519,000","47,562,000","24,744,000","23,802,288","74,266,000","106,853,000","39,372,000","68,132,706","30,997,000","15,371,000","10,747,000","20,678,359","21,770,000","21,036,000","32,921,000","20,783,035","17,622,000","11,801,000","5,657,000","7,125,232","7,984,000","10,052,000","9,779,000","10,475,000","9,910,000","10,242,000","9,830,000","13,504,000","12,761,000","12,062,000","11,417,000","11,000,000","10,200,000","7,900,000","11,000,000","7,500,000","16,900,000","13,900,000","16,700,000","15,300,000","16,400,000","14,300,000","11,300,000","9,700,000","9,700,000","5,300,000","4,200,000","2,200,000","3,700,000","3,600,000","4,600,000","6,500,000","5,600,000","4,900,000","5,400,000","3,900,000","2,500,000","3,300,000","2,500,000","2,600,000","2,700,000",,"2,300,000",,,,
OperatingExpense,"173,603,000","36,212,000","52,434,000","43,816,000","41,140,000","31,152,000","27,614,000","26,350,000","20,755,000","22,290,000","22,927,000","22,672,000","23,846,000","24,999,000","21,613,000","24,214,000","21,498,000","22,887,000","19,528,000","19,142,000","19,319,000","18,737,000","16,595,000","18,721,000","16,726,000","17,309,000","16,541,000","16,063,000","15,857,000","16,031,000","17,747,000","17,442,000","18,235,000","15,451,000","15,968,000","17,126,000","16,213,000","15,147,000","14,851,000","15,726,000","15,327,000","15,077,000","13,922,000","16,423,000","16,083,000","18,149,000","15,515,000","15,506,000","14,068,000","11,985,000","11,525,000","10,905,000","10,730,000","10,608,000","14,108,000","15,682,000","16,923,000","14,467,000","14,661,000","15,324,000","16,835,000","13,579,000","13,033,059","16,589,000","16,733,000","13,438,000","13,081,261","12,769,000","10,898,000","9,587,000","10,958,563","11,124,000","8,917,000","11,218,000","9,219,355","8,935,000","6,982,000","5,953,000","5,974,276","6,180,000","5,966,000","5,771,000","6,009,000","6,199,000","6,273,000","5,994,000","8,489,000","8,377,000","8,338,000","8,010,000","7,100,000","6,500,000","6,400,000","6,900,000","5,800,000","6,500,000","5,900,000","5,800,000","5,100,000","5,600,000","5,200,000","4,400,000","4,200,000","4,200,000","3,900,000","3,500,000","3,200,000","3,500,000","3,500,000","3,200,000","3,100,000","3,000,000","2,500,000","2,400,000","2,200,000","1,700,000","1,900,000","1,600,000","1,500,000","1,300,000",,"1,100,000",,,,
	SellingGeneralAndAdministration,"173,603,000","36,212,000","52,434,000","43,816,000","41,140,000","31,152,000","27,614,000","26,350,000","20,755,000","22,290,000","22,927,000","22,672,000","23,846,000","24,999,000","21,613,000","24,214,000","21,498,000","22,887,000","19,528,000","19,142,000","19,319,000","18,737,000","16,595,000","18,721,000","16,726,000","17,309,000","16,541,000","16,063,000","15,857,000","16,031,000","17,747,000","17,442,000","18,235,000","15,451,000","15,968,000","17,126,000","16,213,000","15,147,000","14,851,000","15,726,000","15,327,000","15,077,000","13,922,000","16,423,000","16,083,000","18,149,000","15,515,000","15,506,000","14,068,000","11,985,000","11,525,000","10,905,000","10,730,000","10,608,000","14,108,000","15,682,000","16,923,000","14,467,000","14,661,000","15,324,000","16,835,000","13,579,000","13,033,059","16,589,000","16,733,000","13,438,000","13,081,261","12,769,000","10,898,000","9,587,000","10,958,563","11,124,000","8,917,000","11,218,000","9,219,355","8,935,000","6,982,000","5,953,000","5,974,276","6,180,000","5,966,000","5,771,000","6,009,000","6,199,000","6,273,000","5,994,000","6,147,000","6,040,000","6,060,000","5,780,000","4,900,000","4,400,000","4,500,000","5,000,000","4,000,000","5,000,000","4,500,000","4,600,000","4,000,000","4,500,000","4,200,000","3,500,000","3,300,000","3,300,000","3,100,000","2,700,000","2,400,000","2,700,000","2,700,000","2,500,000","2,500,000","2,500,000","2,000,000","2,100,000","1,900,000","1,500,000","1,700,000","1,400,000","1,300,000","1,100,000",,"900,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,342,000","2,337,000","2,278,000","2,230,000","2,200,000","2,100,000","1,900,000","1,900,000","1,800,000","1,500,000","1,400,000","1,200,000","1,100,000","1,100,000","1,000,000","900,000","900,000","900,000","800,000","800,000","800,000","800,000","800,000","700,000","600,000","500,000","500,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000",,"200,000",,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,342,000","2,337,000","2,278,000","2,230,000","2,200,000","2,100,000","1,900,000","1,900,000","1,800,000","1,500,000","1,400,000","1,200,000","1,100,000","1,100,000","1,000,000","900,000","900,000","900,000","800,000","800,000","800,000","800,000","800,000","700,000","600,000","500,000","500,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000",,"200,000",,,,
OperatingIncome,"853,386,000","207,535,000","182,699,000","226,950,000","236,202,000","53,352,000","31,189,000","27,109,000","15,744,000","23,483,000","12,820,000","20,316,000","22,064,000","16,327,000","31,613,000","30,291,000","22,999,000","14,607,000","22,483,000","19,945,000","16,553,000","20,468,000","16,930,000","9,097,000","11,905,000","12,834,000","16,510,000","22,272,000","17,048,000","16,399,000","7,470,000","16,631,000","15,277,000","16,725,000","16,748,000","20,778,000","23,938,000","9,154,000","7,488,000","8,410,000","4,064,000","9,384,000","24,706,000","21,416,000","14,549,000","15,606,000","6,610,000","7,262,000","12,847,000","-1,384,000","-2,459,000","450,000","1,130,000","7,227,000","25,919,000","12,663,000","2,600,000","21,003,000","-1,151,000","10,195,000","30,727,000","11,165,000","10,769,229","57,677,000","90,120,000","25,934,000","55,051,445","18,228,000","4,473,000","1,160,000","9,719,796","10,646,000","12,119,000","21,703,000","11,563,680","8,687,000","4,819,000","-296,000","1,150,956","1,804,000","4,086,000","4,008,000","4,466,000","3,711,000","3,969,000","3,836,000","5,015,000","4,384,000","3,724,000","3,407,000","3,900,000","3,700,000","1,500,000","4,100,000","1,700,000","10,400,000","8,000,000","10,900,000","10,200,000","10,800,000","9,100,000","6,900,000","5,500,000","5,500,000","1,400,000","700,000","-1,000,000","200,000","100,000","1,400,000","3,400,000","2,600,000","2,400,000","3,000,000","1,700,000","800,000","1,400,000","900,000","1,100,000","1,400,000","17,500,000","1,200,000","-18,800,000","9,100,000","6,800,000","5,700,000"
NetNonOperatingInterestIncomeExpense,"284,000","115,000","78,000","52,000","38,000","25,000","79,000","39,000","267,000","884,000","1,006,000","1,033,000","1,082,000","1,079,000","842,000","596,000","393,000","343,000","243,000","148,000","20,000","16,000","16,000","9,000","21,000","3,000","22,000","18,000","16,000","100,000","24,000","13,000","3,000","16,000","20,000","10,000","18,000","17,000","62,000","-4,000","-8,000","-20,000","0","-88,000","0","-6,000","2,542,000","-73,000","-94,000","-2,702,000","-443,000","-340,000","-476,000","-288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
