name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
	DepreciationAmortizationDepletionIncomeStatement,"88,000,000","21,000,000","-5,200,000","31,700,000","31,500,000","34,000,000","63,500,000","40,100,000","41,300,000","38,800,000","42,900,000","44,900,000","41,800,000","46,400,000","121,100,000","122,500,000","122,000,000","121,700,000","123,100,000","124,300,000","125,500,000","124,800,000","127,400,000","126,700,000","129,600,000","128,400,000","125,026,000","123,380,000","122,106,000","121,628,000","88,383,000","76,331,000","74,295,000","74,073,000","55,221,000","54,472,000","53,576,000","52,850,000","47,022,000","41,732,000","39,403,000","38,719,000","38,502,000","43,233,000","36,020,000","35,398,000","36,727,000","37,907,000","34,421,000","34,171,000","33,637,000","31,167,000","31,148,000","29,334,000","32,433,000","34,066,000","34,370,000","34,949,000","41,109,000","42,960,000","43,157,000","39,406,000","33,613,000","31,978,000","31,911,000","27,538,000","26,224,000","24,331,000","23,982,000","25,170,000","24,313,000","21,792,000","21,980,000","23,314,000","20,663,000","18,142,000","18,479,000","17,278,000","17,286,000","16,627,000","16,453,000","16,108,000","20,441,000","18,477,000","17,807,000","17,480,000","18,274,000","19,266,000"
		DepreciationAndAmortizationInIncomeStatement,"88,000,000","21,000,000","-5,200,000","31,700,000","31,500,000","34,000,000","63,500,000","40,100,000","41,300,000","38,800,000","42,900,000","44,900,000","41,800,000","46,400,000","121,100,000","122,500,000","122,000,000","121,700,000","123,100,000","124,300,000","125,500,000","124,800,000","127,400,000","126,700,000","129,600,000","128,400,000","125,026,000","123,380,000","122,106,000","121,628,000","88,383,000","76,331,000","74,295,000","74,073,000","55,221,000","54,472,000","53,576,000","52,850,000","47,022,000","41,732,000","39,403,000","38,719,000","38,502,000","43,233,000","36,020,000","35,398,000","36,727,000","37,907,000","34,421,000","34,171,000","33,637,000","31,167,000","31,148,000","29,334,000","32,433,000","34,066,000","34,370,000","34,949,000","41,109,000","42,960,000","43,157,000","39,406,000","33,613,000","31,978,000","31,911,000","27,538,000","26,224,000","24,331,000","23,982,000","25,170,000","24,313,000","21,792,000","21,980,000","23,314,000","20,663,000","18,142,000","18,479,000","17,278,000","17,286,000","16,627,000","16,453,000","16,108,000","20,441,000","18,477,000","17,807,000","17,480,000","18,274,000","19,266,000"
			DepreciationIncomeStatement,,,,"18,900,000","20,000,000","22,900,000","42,300,000","18,400,000","20,300,000","17,400,000","20,100,000","19,900,000","19,300,000","20,600,000","50,200,000","49,700,000","48,600,000","47,700,000","46,500,000","46,700,000","45,200,000","44,700,000","43,600,000","42,600,000","41,100,000","39,800,000","37,068,000","36,450,000","34,895,000","33,638,000","30,100,000","28,070,000","25,973,000","25,512,000","22,890,000","21,395,000","20,446,000","19,560,000","18,957,000","18,745,000","18,496,000","17,604,000","16,519,000","20,304,000","16,850,000","16,754,000","17,705,000","17,196,000","16,580,000","16,325,000","16,380,000","15,397,000","15,333,000","15,086,000","15,824,000","17,363,000","17,578,000","17,762,000","20,948,000","21,823,000","21,502,000","20,065,000","17,485,000","16,892,000","15,849,000","15,217,000","15,383,000","13,972,000","13,881,000","15,329,000","15,561,000","15,236,000","15,234,000","16,556,000","14,272,000","13,382,000","13,370,000","12,925,000","11,494,000","11,107,000","9,895,000","9,271,000","9,368,000","7,948,000","7,015,000","6,367,000","7,166,000","7,010,000"
			Amortization,,,,"12,800,000","11,500,000","11,100,000","21,200,000","21,700,000","21,000,000","21,400,000","22,800,000","25,000,000","22,500,000","25,800,000","70,900,000","72,800,000","73,400,000","74,000,000","76,600,000","77,600,000","80,300,000","80,100,000","83,800,000","84,100,000","88,500,000","88,600,000","87,958,000","86,930,000","87,211,000","87,990,000","58,283,000","48,261,000","48,322,000","48,561,000","32,331,000","33,077,000","33,130,000","33,290,000","28,065,000","22,987,000","20,907,000","21,115,000","21,983,000","22,929,000","19,170,000","18,644,000","19,022,000","20,711,000","17,841,000","17,846,000","17,257,000","15,770,000","15,815,000","14,248,000","16,609,000","16,703,000","16,792,000","17,187,000","20,161,000","21,137,000","21,655,000","19,341,000","16,128,000","15,086,000","16,062,000","12,321,000","10,841,000","10,359,000","10,101,000","9,841,000","8,752,000","6,556,000","6,746,000","6,758,000","6,391,000","4,760,000","5,109,000","4,353,000","5,792,000","5,520,000","6,558,000","6,837,000","11,073,000","10,529,000","10,792,000","11,113,000","11,108,000","12,256,000"
				AmortizationOfIntangiblesIncomeStatement,,,,"12,800,000","11,500,000","11,100,000","21,200,000","21,700,000","21,000,000","21,400,000","22,800,000","25,000,000","22,500,000","25,800,000","70,900,000","72,800,000","73,400,000","74,000,000","76,600,000","77,600,000","80,300,000","80,100,000","83,800,000","84,100,000","88,500,000","88,600,000","87,958,000","86,930,000","87,211,000","87,990,000","58,283,000","48,261,000","48,322,000","48,561,000","32,331,000","33,077,000","33,130,000","33,290,000","28,065,000","22,987,000","20,907,000","21,115,000","21,983,000","22,929,000","19,170,000","18,644,000","19,022,000","20,711,000","17,841,000","17,846,000","17,257,000","15,770,000","15,815,000","14,248,000","16,609,000","16,703,000","16,792,000","17,187,000","20,161,000","21,137,000","21,655,000","19,341,000","16,128,000","15,086,000","16,062,000","12,321,000","10,841,000","10,359,000","10,101,000","9,841,000","8,752,000","6,556,000","6,746,000","6,758,000","6,391,000","4,760,000","5,109,000","4,353,000","5,792,000","5,520,000","6,558,000","6,837,000","11,073,000","10,529,000","10,792,000","11,113,000","11,108,000","12,256,000"
	ProvisionForDoubtfulAccounts,,,"363,700,000","161,100,000","-14,100,000","33,400,000","152,500,000","207,700,000","250,100,000","655,900,000","380,700,000","297,300,000","257,300,000","252,100,000","169,700,000","196,800,000","311,900,000","337,700,000","332,200,000","204,700,000","288,100,000","315,100,000","289,500,000","251,300,000","227,800,000","171,900,000","206,256,000","171,678,000","155,337,000","134,929,000","143,394,000","114,577,000","96,652,000","70,582,000","130,338,000","90,976,000","57,796,000","66,648,000","102,350,000","81,250,000","52,552,000","49,327,000","101,577,000","70,697,000","60,376,000","67,666,000","112,778,000","90,459,000","95,704,000","88,881,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"1,584,000,000",,,,,,,,"250,100,000","655,900,000","380,700,000","297,300,000","257,300,000","252,100,000","169,700,000","196,800,000","311,900,000","337,700,000","332,200,000","204,700,000","288,100,000","315,100,000","289,500,000","251,300,000","227,800,000","171,900,000","206,256,000","171,678,000","155,337,000","134,929,000","249,338,000","114,577,000","96,652,000","70,582,000","130,338,000","90,976,000","57,796,000","66,648,000","102,400,000",,,,,,,,,,,,"413,900,000",,"64,000",,"0",,,"1,052,000","16,045,000","39,961,000","2,000",,,,,,,,,,,,,,,,,"-188,929,000",,,,,,,,,,
OperatingIncome,,,"-12,800,000","290,700,000","371,600,000","394,400,000","146,200,000","175,900,000","47,000,000","25,400,000","167,400,000","236,100,000","193,800,000","207,400,000","397,400,000","353,100,000","254,600,000","218,600,000","306,300,000","333,600,000","213,900,000","227,200,000","62,000,000","312,700,000","216,900,000","245,500,000","274,718,000","269,976,000","205,008,000","246,537,000","144,111,000","260,177,000","219,608,000","214,045,000","184,264,000","214,753,000","185,714,000","208,681,000","-74,729,000","264,471,000","240,543,000","252,619,000","-117,283,000","227,679,000","191,791,000","211,908,000","-177,697,000","170,009,000","160,380,000","158,198,000","-38,468,000","94,801,000","82,673,000","101,213,000","46,109,000","117,698,000","116,981,000","120,170,000","68,839,000","68,611,000","97,076,000","108,581,000","34,470,000","89,209,000","83,182,000","99,408,000","54,206,000","59,805,000","57,347,000","62,249,000","27,952,000","42,758,000","46,984,000","55,532,000","42,882,000","33,345,000","31,533,000","214,559,000","24,786,000","22,918,000","18,133,000","14,812,000","18,838,000","14,094,000","10,670,000","10,621,000","7,484,000","6,250,000"
NetNonOperatingInterestIncomeExpense,,,,,,,"-29,400,000","-24,700,000","-26,100,000","-28,400,000","-27,300,000","-26,100,000","-38,700,000","-43,500,000","-69,900,000","-69,400,000","-73,700,000","-71,600,000","-72,500,000","-73,900,000","-72,300,000","-64,000,000","-58,900,000","-54,600,000","-53,500,000","-51,200,000","-47,233,000","-45,236,000","-44,520,000","-42,456,000","-33,237,000","-29,637,000","-32,404,000","-36,602,000","-34,427,000","-43,814,000","-51,770,000","-51,052,000","39,613,000","-74,365,000","-73,067,000","-65,652,000","75,813,000","-74,356,000","-78,794,000","-71,459,000","116,883,000","-84,119,000","-83,848,000","-82,706,000","-39,585,000","-39,044,000","-34,575,000","-31,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,"29,400,000","24,700,000","26,100,000","28,400,000","27,300,000","26,100,000","38,700,000","43,500,000","69,900,000","69,400,000","73,700,000","71,600,000","72,500,000","73,900,000","72,300,000","64,000,000","58,900,000","54,600,000","53,500,000","51,200,000","47,233,000","45,236,000","44,520,000","42,456,000","33,237,000","29,637,000","32,404,000","36,602,000","34,427,000","43,814,000","51,770,000","51,052,000","-39,613,000","74,365,000","73,067,000","65,652,000","-75,813,000","74,356,000","78,794,000","71,459,000","-116,883,000","84,119,000","83,848,000","82,706,000","39,585,000","39,044,000","34,575,000","31,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,"35,800,000","37,500,000","42,700,000","49,900,000","53,100,000","51,400,000","51,600,000","57,300,000","56,800,000","56,100,000","55,200,000","52,100,000","46,700,000","38,200,000","36,600,000","35,200,000","34,100,000","31,100,000","30,000,000","30,400,000","25,600,000","23,143,000","24,553,000","23,813,000","23,129,000","22,763,000","22,300,000","22,911,000","23,233,000","22,914,000","24,694,000","24,485,000","24,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,,"-34,200,000",,"0","-71,900,000",,,,,,,,,,,,,,,"0","-64,563,000",,,,,,,,,,,,"-23,300,000",,,,,,,,,,,"22,177,000","-30,000",,"580,000","-755,000","2,113,000","-2,804,000","-2,659,000","-20,089,000","-42,095,000","-6,171,000",,"17,568,000","27,047,000",,,,,,,"10,850,000","5,643,000","89,273,000","112,022,000","302,949,000","5,341,000","73,106,000","86,560,000","68,340,000","51,246,000","40,934,000","57,089,000","30,107,000","48,317,000","35,168,000","51,207,000","169,941,000",
	SpecialIncomeCharges,,,,,"0",,"0","0","-34,200,000",,"0","-71,900,000",,,,,,,,,,,"0",,,,"0","-64,563,000",,,,,,,,,,,,"-23,300,000",,,,,,,"0","0","0","0","22,177,000","-30,000",,"580,000","-755,000","2,113,000","-2,804,000","-2,659,000","-20,089,000","-42,095,000","-6,171,000",,"17,568,000","27,047,000",,,,,,,"10,850,000","5,643,000","89,273,000","112,022,000","302,949,000","5,341,000","73,106,000","86,560,000","68,340,000","51,246,000","40,934,000","57,089,000","30,107,000","48,317,000","35,168,000","51,207,000","169,941,000","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-950,000","30,000",,"-580,000","755,000","-2,113,000","2,804,000","1,607,000","4,044,000","2,134,000","6,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,"0",,,,"34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"0","71,900,000",,,,,,,,,,,,,,,"0","64,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,052,000","16,045,000","39,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"979,000,000","302,000,000","-12,800,000","290,700,000","371,600,000","394,400,000","146,200,000","175,900,000","47,000,000","25,400,000","167,400,000","164,200,000","193,800,000","207,400,000","397,400,000","353,100,000","254,600,000","218,600,000","306,300,000","333,600,000","213,900,000","227,200,000","62,000,000","312,700,000","216,900,000","245,500,000","274,718,000","205,413,000","205,008,000","246,537,000","144,111,000","260,177,000","219,608,000","214,045,000","184,264,000","214,753,000","185,714,000","208,681,000","138,355,000","190,106,000","167,476,000","186,967,000","107,326,000","153,323,000","112,997,000","140,449,000","72,976,000","85,890,000","76,532,000","75,492,000","88,935,000","55,727,000","48,098,000","70,186,000","91,851,000","103,307,000","100,235,000","101,460,000","61,438,000","48,667,000","71,893,000","92,754,000","63,705,000","78,570,000","73,123,000","90,871,000","50,261,000","57,383,000","54,994,000","59,488,000","25,707,000","41,729,000","44,970,000","51,911,000","39,498,000","30,205,000","19,354,000","19,926,000","18,232,000","12,794,000","7,486,000","8,905,000","-7,096,000","8,002,000","2,104,000","986,000","-3,146,000","-3,699,000"
TaxProvision,"239,000,000","91,000,000","-26,400,000","67,000,000","98,100,000","108,200,000","52,900,000","42,600,000","8,600,000","-4,600,000","37,000,000","42,600,000","51,400,000","33,100,000","112,500,000","56,600,000","36,800,000","54,700,000","35,000,000","100,400,000","76,200,000","80,800,000","51,400,000","105,200,000","76,200,000","86,600,000","94,543,000","75,031,000","74,969,000","81,705,000","67,855,000","95,229,000","80,419,000","78,298,000","66,391,000","81,875,000","69,274,000","79,702,000","54,694,000","70,561,000","63,655,000","71,738,000","41,420,000","59,342,000","43,974,000","54,073,000","24,371,000","32,831,000","29,212,000","28,838,000","30,401,000","9,931,000","18,662,000","27,233,000","36,459,000","39,948,000","38,289,000","38,758,000","27,497,000","19,496,000","27,804,000","35,894,000","24,096,000","29,790,000","28,328,000","34,450,000","18,932,000","21,532,000","20,611,000","22,306,000","9,690,000","15,732,000","16,954,000","19,570,000","15,076,000","11,590,000","7,407,000","7,612,000","7,652,000","5,022,000","3,552,000","4,446,000","1,175,000","7,502,000","2,002,000","933,000","297,000","350,000"
NetIncomeCommonStockholders,"725,000,000","210,000,000","17,600,000","223,700,000","273,500,000","286,200,000","12,000,000","133,300,000","38,400,000","30,000,000","87,900,000","-107,600,000","139,000,000","149,100,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","73,100,000","141,200,000","144,384,000","128,430,000","131,337,000","147,365,000","52,437,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","46,704,000","53,059,000","47,320,000","46,654,000","40,647,000","45,796,000","29,436,000","27,855,000","51,846,000","69,259,000","46,969,000","49,319,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,392,000","4,459,000","-9,711,000","500,000","-513,000","-1,747,000","-5,243,000","-5,849,000"
	NetIncome,"725,000,000","210,000,000","17,600,000","223,700,000","273,500,000","286,200,000","12,000,000","133,300,000","38,400,000","30,000,000","97,500,000","-107,600,000","139,000,000","149,100,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","157,100,000","174,215,000","128,430,000","131,337,000","162,559,000","67,212,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","46,704,000","53,059,000","47,320,000","46,654,000","40,647,000","45,796,000","29,436,000","27,855,000","51,846,000","69,259,000","46,969,000","49,319,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,392,000","4,459,000","-8,271,000","500,000","-513,000","53,000","-3,443,000","-4,049,000"
		NetIncomeIncludingNoncontrollingInterests,"725,000,000","210,000,000","17,600,000","223,700,000","273,500,000","286,200,000","12,000,000","133,300,000","38,400,000","30,000,000","97,500,000","-107,600,000","139,000,000","149,100,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","158,900,000","180,175,000","130,382,000","130,039,000","164,832,000","76,256,000","164,948,000","139,189,000","135,747,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","46,704,000","53,059,000","47,320,000","46,654,000","40,647,000","45,796,000","29,436,000","27,855,000","51,846,000","69,259,000","46,969,000","49,319,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,392,000","4,459,000","-8,271,000","500,000","-513,000","53,000","-3,443,000","-4,049,000"
