name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"1,733,541,685","2,135,675,828","2,258,708,035","2,650,080,818","5,337,730,857","5,500,639,063","4,679,936,368","6,331,096,986","5,487,790,700","4,855,984,197","5,718,785,250","5,664,687,817","5,686,476,631","6,050,252,772","4,217,353,585"
EnterpriseValue,"2,955,884,685","3,383,153,828","3,543,682,035","4,288,301,818","6,992,792,857","7,165,595,063","6,286,415,368","8,034,346,986","7,269,959,700","6,703,095,197","7,413,687,250","7,428,010,817","7,173,294,631","7,591,604,772","6,175,192,585"
PeRatio,,,"17.738","20.913","35.284","34.88","124.583","210.368","344.33","261.167","8.451","9.518","11.296","7.625",
ForwardPeRatio,"11.614","12.674","13.387","14.184","20.704","21.368","14.045","19.646","19.881","17.921","23.148","21.739","22.883","24.814","19.608"
PsRatio,"2.375","2.927","2.223","2.53","5.184","5.4","4.692","6.489","5.72","5.229","6.285","6.439","6.596","3.34","5.29"
PbRatio,"0.761","0.933","0.973","0.892","1.809","1.827","1.682","2.357","2.085","1.833","2.205","2.151","2.158","2.286",
EnterprisesValueRevenueRatio,"4.096","19.128","18.979","23.657","26.693","27.892","23.696","30.785","29.551","27.144","29.955","30.887","31.359","35.18","27.919"
EnterprisesValueEBITDARatio,"15.155","74.849","78.747","120.05","101.963","105.672","77.089","77.203","70.071","70.788","69.234","73.289","75.645","79.447","77.169"
