name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"9,300,443,000","2,489,313,000","2,016,805,000","2,093,784,000","2,700,541,000","1,825,004,000","1,393,708,000","1,486,227,000","1,242,001,000","1,032,062,000","998,040,000","1,163,026,000","1,239,817,000","1,015,125,000","988,181,000","1,212,702,000","1,294,440,000","993,857,000","966,091,000","1,056,586,000","1,072,375,000","846,130,000","859,584,000","826,665,000","872,093,000","682,151,000","653,601,000","762,275,000","838,171,000","633,025,000","620,090,000","713,489,000","772,752,000","553,998,000","525,737,000","651,780,000","738,436,000","554,494,000","470,763,000","533,366,000","593,693,000","457,111,000","422,023,000","468,941,000","544,139,000","387,233,000","378,685,000","480,574,000","638,635,000","392,958,000","338,565,000","457,768,000","514,945,000","361,722,000","423,653,000","610,744,000","708,485,000","489,512,000","512,637,000","678,398,000","773,105,000","549,038,000","499,243,000","672,873,000","826,847,000","665,609,000","653,313,000","721,497,000","779,552,000","537,160,000","535,754,000","709,294,000","742,568,000","465,665,000","454,470,000","536,278,000","552,463,000","355,619,000","340,340,000","452,959,000","504,944,000","341,656,000","326,678,000","432,689,000","486,348,000","284,638,000","282,763,000","371,030,000","431,578,000","304,072,000","299,800,000","388,400,000","446,800,000","300,200,000","271,000,000","341,100,000","388,700,000","238,200,000","225,300,000","285,000,000","341,300,000","214,700,000","188,500,000","243,900,000","275,700,000","159,600,000","140,100,000","188,800,000","235,400,000","175,000,000","179,600,000","225,500,000","282,800,000","178,100,000","156,700,000","162,500,000","162,500,000","162,500,000"
	OperatingRevenue,"9,300,443,000","2,489,313,000","2,016,805,000","2,093,784,000","2,700,541,000","1,825,004,000","1,307,726,000","1,522,057,000","1,273,509,000","1,050,706,000","1,012,041,000","1,184,030,000","1,264,507,000","1,031,605,000","1,000,023,000","1,233,690,000","1,320,368,000","1,011,667,000","987,746,000","1,071,427,000","1,090,221,000","856,809,000","869,935,000","839,064,000","887,387,000","693,864,000","661,276,000","773,208,000","850,841,000","641,769,000","627,896,000","723,625,000","784,212,000","562,197,000","499,266,000","660,660,000","749,819,000","560,702,000","501,835,000","533,366,000","593,693,000","457,111,000","422,023,000","468,941,000","544,139,000","387,233,000","378,685,000","480,574,000","638,635,000","392,958,000","338,565,000","457,768,000","514,945,000","361,722,000","423,653,000","610,744,000","708,485,000","489,512,000","512,637,000","678,398,000","773,105,000","549,038,000","499,243,000","672,873,000","826,847,000","665,609,000","653,313,000","721,497,000","779,552,000","537,160,000","535,754,000","709,294,000","742,568,000","465,665,000","454,470,000","536,278,000","552,463,000","355,619,000","340,340,000","452,959,000","504,944,000","341,656,000","326,678,000","432,689,000","486,348,000","284,638,000","282,763,000","371,030,000","431,578,000","304,072,000","299,800,000","388,400,000","446,800,000","300,200,000","271,000,000","341,100,000","388,700,000","238,200,000","225,300,000","285,000,000","341,300,000","214,700,000","188,500,000","243,900,000","275,700,000","159,600,000","140,100,000","188,800,000","235,400,000","175,000,000","179,600,000","225,500,000","282,800,000","178,100,000","156,700,000","162,500,000","162,500,000","162,500,000"
CostOfRevenue,"7,701,667,000","2,010,950,000","1,645,241,000","1,766,229,000","2,279,247,000","1,538,450,000","1,206,653,000","1,245,153,000","1,037,070,000","864,826,000","840,785,000","975,756,000","1,053,091,000","860,858,000","850,538,000","1,054,029,000","1,128,751,000","862,968,000","836,932,000","911,899,000","924,135,000","725,390,000","737,274,000","708,611,000","740,606,000","579,412,000","556,428,000","651,569,000","725,728,000","553,443,000","547,335,000","623,903,000","675,764,000","487,986,000","460,869,000","573,491,000","658,220,000","497,315,000","426,294,000","478,139,000","521,946,000","403,445,000","374,655,000","414,583,000","487,552,000","345,819,000","332,664,000","426,159,000","560,749,000","341,324,000","294,383,000","388,505,000","432,460,000","314,901,000","374,672,000","545,222,000","623,607,000","434,692,000","460,998,000","596,233,000","671,400,000","475,518,000","431,115,000","574,048,000","706,429,000","571,298,000","561,590,000","622,435,000","678,310,000","469,931,000","472,475,000","625,502,000","649,747,000","409,304,000","399,593,000","463,715,000","473,721,000","303,815,000","291,495,000","391,294,000","436,321,000","290,379,000","280,897,000","376,507,000","419,951,000","241,519,000","235,958,000","316,570,000","369,400,000","259,040,000","256,900,000","336,700,000","386,300,000","254,600,000","230,900,000","294,000,000","338,500,000","211,200,000","202,900,000","258,500,000","306,500,000","192,900,000","168,600,000","219,800,000","242,700,000","140,600,000","124,000,000","169,200,000","210,400,000","154,400,000","158,900,000","201,400,000","253,400,000","157,300,000",,,,
GrossProfit,"1,598,776,000","478,363,000","371,564,000","327,555,000","421,294,000","286,554,000","187,055,000","241,074,000","204,931,000","167,236,000","157,255,000","187,270,000","186,726,000","154,267,000","137,643,000","158,673,000","165,689,000","130,889,000","129,159,000","144,687,000","148,240,000","120,740,000","122,310,000","118,054,000","131,487,000","102,739,000","97,173,000","110,706,000","112,443,000","79,582,000","72,755,000","89,586,000","96,988,000","66,012,000","64,868,000","78,289,000","80,216,000","57,179,000","44,469,000","55,227,000","71,747,000","53,666,000","47,368,000","54,358,000","56,587,000","41,414,000","46,021,000","54,415,000","77,886,000","51,634,000","44,182,000","69,263,000","82,485,000","46,821,000","48,981,000","65,522,000","84,878,000","54,820,000","51,639,000","82,165,000","101,705,000","73,520,000","68,128,000","98,825,000","120,418,000","94,311,000","91,723,000","99,062,000","101,242,000","67,229,000","63,279,000","83,792,000","92,821,000","56,361,000","54,877,000","72,563,000","78,742,000","51,804,000","48,845,000","61,665,000","68,623,000","51,277,000","45,781,000","56,182,000","66,397,000","43,119,000","46,805,000","54,460,000","62,178,000","45,032,000","42,900,000","51,700,000","60,500,000","45,600,000","40,100,000","47,100,000","50,200,000","27,000,000","22,400,000","26,500,000","34,800,000","21,800,000","19,900,000","24,100,000","33,000,000","19,000,000","16,100,000","19,600,000","25,000,000","20,600,000","20,700,000","24,100,000","29,400,000","20,800,000",,,,
OperatingExpense,"739,684,000","219,338,000","176,557,000","159,430,000","184,359,000","150,098,000","88,946,000","134,473,000","112,572,000","109,339,000","104,764,000","115,652,000","112,688,000","105,943,000","91,943,000","102,292,000","104,595,000","93,206,000","88,544,000","92,416,000","94,341,000","86,919,000","87,093,000","74,457,000","77,762,000","70,838,000","66,178,000","67,951,000","68,431,000","61,705,000","56,940,000","59,936,000","60,589,000","53,908,000","50,681,000","53,907,000","53,102,000","48,228,000","47,177,000","45,186,000","49,106,000","45,778,000","45,534,000","44,013,000","48,810,000","46,495,000","47,802,000","47,286,000","54,041,000","48,489,000","43,624,000","51,198,000","55,304,000","47,956,000","50,068,000","64,257,000","62,120,000","59,351,000","62,914,000","58,783,000","70,382,000","63,458,000","57,319,000","65,970,000","70,773,000","64,529,000","62,418,000","63,877,000","59,505,000","49,851,000","45,329,000","54,604,000","56,082,000","43,929,000","42,661,000","48,424,000","46,697,000","40,188,000","38,008,000","41,148,000","41,345,000","37,798,000","37,055,000","37,525,000","38,869,000","32,273,000","39,571,000","37,418,000","36,925,000","31,939,000","33,700,000","33,700,000","36,300,000","34,300,000","32,700,000","30,600,000","29,200,000","19,700,000","20,900,000","17,600,000","19,300,000","15,600,000","15,600,000","15,700,000","18,500,000","13,800,000","12,100,000","14,300,000","15,200,000","13,500,000","16,600,000","19,200,000","20,700,000","15,900,000",,,,
	SellingGeneralAndAdministration,"752,305,000","220,150,000","178,149,000","169,467,000","184,539,000","150,098,000","86,826,000","134,649,000","113,781,000","109,339,000","104,764,000","115,652,000","112,688,000","105,943,000","91,943,000","102,292,000","104,595,000","93,206,000","88,544,000","92,416,000","94,341,000","86,919,000","87,093,000","74,457,000","77,762,000","70,838,000","66,178,000","67,951,000","68,431,000","61,705,000","56,940,000","59,936,000","58,989,000","53,908,000","50,042,000","53,020,000","53,102,000","48,228,000","44,849,000","45,186,000","49,106,000","45,778,000","45,534,000","44,013,000","45,328,000","46,495,000","47,802,000","47,286,000","54,041,000","48,489,000","43,716,000","51,198,000","56,020,000","49,092,000","50,255,000","58,046,000","62,120,000","59,351,000","62,914,000","58,783,000","70,382,000","63,458,000","57,319,000","65,970,000","70,773,000","64,529,000","62,418,000","63,877,000","59,505,000","49,851,000","46,720,000","54,604,000","56,082,000","43,929,000","42,661,000","48,424,000","46,697,000","40,188,000","38,008,000","41,148,000","41,345,000","37,798,000","37,055,000","37,525,000","38,869,000","32,273,000","33,143,000","31,885,000","32,045,000","27,318,000","29,200,000","29,100,000","31,600,000","29,900,000","28,200,000","26,400,000","25,300,000","17,300,000","17,700,000","15,200,000","17,000,000","13,500,000","13,500,000","13,600,000","16,400,000","11,800,000","9,600,000","12,500,000","13,500,000","11,900,000","14,600,000","18,000,000","19,500,000","14,700,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,"112,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,"13,992,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,"98,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,428,000","5,533,000","4,880,000","4,621,000","4,500,000","4,600,000","4,700,000","4,400,000","4,500,000","4,200,000","3,900,000","2,400,000","3,200,000","2,400,000","2,300,000","2,100,000","2,100,000","2,100,000","2,100,000","2,000,000","2,500,000","1,800,000","1,700,000","1,600,000","2,000,000","1,200,000","1,200,000","1,200,000",,,,
