name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
OperatingCashFlow,"1,683,785,000","489,048,000","519,976,000","450,454,000","224,307,000","353,059,000","220,767,000","280,050,000","102,981,000","266,281,000","182,501,000","233,489,000","260,383,000","181,853,000","311,468,000","196,977,000","175,708,000","205,149,000","177,161,000","148,205,000","123,697,000","139,500,000","125,432,000","163,033,000","96,648,000","101,150,000","128,067,000","136,549,000","64,580,000","81,877,000","34,724,000","70,375,000","51,099,000","80,491,000","39,622,000","77,517,000","-2,236,000","44,262,000","47,546,000","57,480,000","25,396,000","44,299,000","61,367,000","33,873,000","56,118,000","15,476,000","35,021,000","21,421,000","44,026,000","51,345,000","43,924,000","39,312,000","24,780,000","35,879,000","35,309,000","36,062,000","18,941,000","48,789,000","93,104,000","43,585,000","-43,647,000","-32,738,000","77,296,000","3,182,000","-15,965,900","2,877,900","67,613,500","-12,139,300","23,267,800","33,629,600","41,605,600","28,152,800","15,059,500","-12,951,000","57,353,500","20,282,000","2,203,800","-6,231,400","38,537,800","8,128,700","1,316,000","-19,809,600","26,863,700","7,730,600","-7,075,100","1,051,100","44,597,300","7,842,300","-3,366,500","-13,742,600","27,400,000","-200,000","-1,700,000","-14,800,000","24,300,000","2,800,000","-1,600,000","-11,900,000","23,200,000","3,500,000","-1,000,000","-7,600,000","23,000,000","-1,200,000","-1,200,000","-3,700,000","10,100,000","800,000","-1,200,000","-4,400,000","8,400,000","1,800,000","-1,200,000","-5,300,000","8,100,000","1,500,000","500,000","-5,200,000","7,500,000","1,300,000","700,000","-3,600,000"
	CashFlowFromContinuingOperatingActivities,"1,683,785,000","489,048,000","519,976,000","450,454,000","224,307,000","353,059,000","220,767,000","280,050,000","102,981,000","266,281,000","182,501,000","233,489,000","260,383,000","181,853,000","311,468,000","196,977,000","175,708,000","205,149,000","177,161,000","148,205,000","123,697,000","139,500,000","125,432,000","163,033,000","96,648,000","101,150,000","128,067,000","136,549,000","64,580,000","81,877,000","34,724,000","70,375,000","51,099,000","80,491,000","39,622,000","77,517,000","-2,236,000","44,262,000","47,546,000","57,480,000","25,396,000","44,299,000","61,367,000","33,873,000","56,118,000","15,476,000","35,021,000","21,421,000","44,026,000","51,345,000","43,924,000","39,312,000","24,780,000","35,879,000","35,309,000","36,062,000","18,941,000","48,789,000","93,104,000","43,585,000","-43,647,000","-32,738,000","77,296,000","3,182,000","-15,965,900","2,877,900","67,613,500","-12,139,300","23,267,800","33,629,600","41,605,600","28,152,800","15,059,500","-12,951,000","57,353,500","20,282,000","2,203,800","-6,231,400","38,537,800","8,128,700","1,316,000","-19,809,600","26,863,700","7,730,600","-7,075,100","1,051,100","44,597,300","7,842,300","-3,366,500","-13,742,600","27,400,000","-200,000","-1,700,000","-14,800,000","24,300,000","2,800,000","-1,600,000","-11,900,000","23,200,000","3,500,000","-1,000,000","-7,600,000","23,000,000","-1,200,000","-1,200,000","-3,700,000","10,100,000","800,000","-1,200,000","-4,400,000","8,400,000","1,800,000","-1,200,000","-5,300,000","8,100,000","1,500,000","500,000","-5,200,000","7,500,000","1,300,000","700,000","-3,600,000"
		NetIncomeFromContinuingOperations,"499,387,000","-31,960,000","473,063,000","145,321,000","-87,037,000","-9,036,000","-6,690,000","-30,783,000","-221,832,000","-465,015,000","-20,952,000","15,908,000","68,548,000","-120,176,000","178,853,000","-3,434,000","-160,257,000","-13,139,000","77,637,000","-292,537,000","41,250,000","46,146,000","-55,639,000","-23,309,000","-95,450,000","-71,530,000","3,022,000","-41,494,000","-46,870,000","17,062,000","131,752,000","53,997,000","-28,187,000","-2,127,000","13,199,000","-16,000,000","19,918,000","-39,418,000","-126,175,000","-32,643,000","12,271,000","15,835,000","-8,364,000","32,560,000","9,165,000","-19,924,000","-18,354,000","3,354,000","-2,735,000","23,669,000","-17,835,000","-24,476,000","-33,079,000","-5,703,000","41,053,000","126,896,000","-40,712,000","-13,928,000","8,198,000","4,459,000","18,051,000","2,501,000","7,511,000","210,913,000","7,550,400","11,797,600","12,927,400","7,505,800","7,680,700","13,337,800","8,316,500","8,691,600","8,613,100","8,439,400","7,989,500","5,203,900","4,629,600","4,796,100","3,044,900","889,000","2,421,900","2,929,000","2,349,400","3,177,500","3,815,900","5,625,000","3,350,900","2,140,900","1,947,800","3,241,400","1,600,000","2,000,000","1,600,000","2,600,000","1,600,000","600,000","1,700,000","2,800,000","2,200,000","1,500,000","1,400,000","2,500,000","1,100,000","500,000","600,000","1,300,000","500,000","100,000","200,000","700,000","600,000","-100,000","-100,000","600,000","300,000","300,000","200,000","500,000","800,000","200,000","300,000","400,000"
		OperatingGainsLosses,"553,225,000","406,336,000","-193,986,000","87,887,000","252,988,000","150,394,000","117,257,000","134,667,000","235,407,000","-389,054,000","77,323,000","-9,150,000","-94,446,000","181,253,000","-430,798,000","48,416,000","99,367,000","22,634,000","106,302,000","61,701,000","-46,449,000","-80,313,000","103,593,000","28,133,000","146,315,000","55,686,000","14,386,000","-55,621,000","92,892,000","-16,251,000","-353,314,000","-96,254,000","42,659,000","19,656,000","6,895,000","22,686,000","-19,741,000","30,683,000","39,972,000","-1,497,000","-1,842,000","-20,489,000","-377,000","42,000","0","-3,928,000",,,,,,,,,,,"2,260,000","1,100,000","-7,721,000","-195,000","-25,600,000","194,000","2,239,000","-323,796,000","-1,156,700","-1,318,300","-308,600","7,277,700","5,151,800","-5,142,900","-1,000","111,500","139,200","63,000","55,500","56,400","736,800","652,500","518,100","-7,400","537,900","55,000","415,300","183,400",,,"217,600","66,500","118,300","71,100",,,"100,000","200,000","100,000","0","0","100,000","100,000","0",,,"100,000","0","0","100,000","0","0","100,000","100,000",,,"0","100,000","0","-200,000",,,"200,000",,,"200,000"
			GainLossOnSaleOfPPE,"-825,000","-125,000","-351,000","-220,000","-129,000","-212,000","-82,000","-289,000","-174,000","-179,000","135,000","43,872,000","-33,904,000","-369,000","-2,805,000","2,118,000","-351,000","1,432,000","-12,000","-62,000","-532,000","-160,000","0","-219,000","260,000","-84,000","-83,000","-74,000","-207,000","-21,000","-76,356,000","22,000","-363,000","725,000","2,151,000","542,000","1,067,000","-38,000","-445,000","-1,497,000","-1,842,000","-20,489,000","-377,000","42,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"547,123,000","406,461,000","-200,562,000","88,107,000","253,117,000","150,606,000","117,339,000","134,956,000","235,581,000","-388,875,000","77,188,000","-53,022,000","-60,542,000","181,622,000","-427,993,000","46,298,000","99,718,000","21,202,000","81,567,000","61,763,000","-45,917,000","-80,153,000","103,593,000","28,352,000","146,055,000","55,770,000","14,469,000","-55,547,000","93,099,000","-16,230,000","-276,958,000","-96,276,000","43,022,000","18,931,000","4,744,000","22,144,000","-20,808,000","30,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"639,476,000","151,055,000","156,567,000","169,644,000","162,210,000","146,763,000","149,587,000","144,504,000","149,491,000","176,157,000","152,368,000","171,839,000","168,523,000","151,422,000","149,841,000","147,540,000","135,624,000","126,788,000","108,517,000","125,238,000","126,013,000","109,316,000","99,545,000","112,927,000","107,014,000","97,388,000","96,385,000","80,947,000","70,106,000","55,820,000","50,363,000","50,911,000","53,743,000","46,639,000","40,641,000","30,870,000","27,800,000","30,207,000","40,134,000","32,483,000","34,448,000","39,814,000","35,807,000","34,316,000","32,674,000","32,357,000","24,765,000","29,274,000","28,034,000","28,989,000","25,779,000","35,905,000","34,362,000","34,958,000","32,694,000","28,057,000","22,437,000","21,387,000","20,101,000","20,634,000","17,429,000","13,074,000","11,596,000","8,756,000","8,074,800","6,824,200","6,527,300","5,289,600","5,017,300","4,942,200","4,369,300","4,419,800","4,664,200","4,508,600","3,525,800","4,244,600","3,144,900","3,247,000","3,021,500","3,124,900","3,056,200","2,906,200","4,384,500","2,216,400","1,991,400","1,991,500","1,940,100","1,851,700","1,666,100","1,491,100","1,100,000","1,000,000","1,000,000","900,000","1,000,000","700,000","800,000","800,000","900,000","600,000","600,000","600,000","500,000","600,000","500,000","700,000","500,000","600,000","500,000","600,000","400,000","400,000","500,000","500,000","500,000","400,000","400,000","400,000","500,000","400,000","400,000","400,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,274,000","28,034,000","28,989,000",,"35,905,000","34,362,000","34,958,000",,"28,057,000","22,437,000","21,387,000","20,101,000","20,634,000","17,429,000","13,074,000","11,596,000","8,756,000","8,074,800","6,824,200","6,527,300","5,289,600","5,017,300","4,942,200","4,369,300","4,419,800","4,664,200","4,508,600","3,525,800","4,244,600","3,144,900","3,247,000","3,021,500","3,124,900","3,056,200","2,906,200","4,384,500","2,216,400","1,991,400","1,991,500","1,940,100","1,851,700","1,666,100","1,491,100","1,100,000","1,000,000","1,000,000","900,000","1,000,000","700,000","800,000","800,000","900,000","600,000","600,000","600,000","500,000","600,000","500,000","700,000","500,000","600,000","500,000","600,000","400,000","400,000","500,000","500,000","500,000","400,000","400,000","400,000","500,000","400,000","400,000","400,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,274,000","28,034,000","28,989,000",,"35,905,000","34,362,000","34,958,000",,,"22,105,000","21,131,000","19,987,000",,,,"11,181,000","8,321,000","7,616,700","6,616,300","6,294,200","5,120,000","4,877,000","4,825,000","4,368,400","4,418,800","4,663,300","4,507,700","3,521,000","4,243,200","3,143,600","3,245,600","3,020,000","3,123,600","3,054,800","2,904,900","4,383,100","2,215,000","1,990,100","1,990,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332,000","256,000","114,000",,,,"415,000","435,000","458,100","207,900","233,100","169,600","140,300","117,200","900","1,000","900","900","4,800","1,400","1,300","1,400","1,500","1,300","1,400","1,300","1,400","1,400","1,300","1,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
