name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"687,000,000","-163,000,000","102,000,000","575,000,000","173,000,000","-104,000,000","373,000,000","48,000,000","371,000,000","96,000,000","506,000,000","513,000,000","433,000,000","376,000,000","1,566,000,000","479,000,000","726,000,000","291,000,000","1,366,000,000","705,000,000","965,000,000","360,000,000","1,131,000,000","471,000,000","1,636,000,000","498,000,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,"1,366,000,000","705,000,000","965,000,000","360,000,000","1,131,000,000","471,000,000","1,636,000,000","498,000,000"
InvestingCashFlow,"-14,557,000,000","-2,519,000,000","-2,573,000,000","-5,253,000,000","-4,212,000,000","-200,000,000","-1,659,000,000","-2,059,000,000","-641,000,000","-1,484,000,000","-1,642,000,000","-2,767,000,000","-1,660,000,000","-1,272,000,000","-1,069,000,000","-1,446,000,000","-1,120,000,000","-903,000,000","-1,361,000,000","-193,000,000","-2,339,000,000","-22,000,000","9,748,000,000","-561,000,000","-2,408,000,000","-2,105,000,000"
	CashFlowFromContinuingInvestingActivities,"-14,557,000,000","-2,519,000,000","-2,573,000,000","-5,253,000,000","-4,212,000,000","-200,000,000","-1,659,000,000","-2,059,000,000","-641,000,000","-1,484,000,000","-1,642,000,000","-2,767,000,000","-1,660,000,000","-1,272,000,000","-1,069,000,000","-1,446,000,000","-1,120,000,000","-903,000,000","-1,361,000,000","-193,000,000","-2,339,000,000","-22,000,000","9,748,000,000","-561,000,000","-2,408,000,000","-2,105,000,000"
		NetBusinessPurchaseAndSale,"-623,000,000","-212,000,000","-174,000,000","-130,000,000","-107,000,000","-155,000,000","-105,000,000","-87,000,000","-103,000,000","-109,000,000","-45,000,000","-51,000,000","-32,000,000","-33,000,000","-26,000,000","-33,000,000","-28,000,000","4,000,000","-20,000,000","-22,000,000","-10,000,000","53,000,000","59,000,000","92,000,000","39,000,000","24,000,000"
			PurchaseOfBusiness,"-912,000,000","-279,000,000","-277,000,000","-181,000,000","-175,000,000","-204,000,000","-158,000,000","-125,000,000","-120,000,000","-178,000,000","-142,000,000","-112,000,000","-99,000,000","-110,000,000","-164,000,000","-95,000,000","-61,000,000","-38,000,000","-89,000,000","-65,000,000","-52,000,000","-57,000,000","-69,000,000","-45,000,000","-49,000,000","-40,000,000"
			SaleOfBusiness,"289,000,000","67,000,000","103,000,000","51,000,000","68,000,000","49,000,000","53,000,000","38,000,000","17,000,000","69,000,000","97,000,000","61,000,000","67,000,000","77,000,000","138,000,000","62,000,000","33,000,000","42,000,000","69,000,000","43,000,000","42,000,000","110,000,000","128,000,000","137,000,000","88,000,000","64,000,000"
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,,,,,,"1,000,000","-4,000,000","59,000,000","-14,000,000","-97,000,000","-56,000,000","-24,000,000","-4,000,000","260,000,000","121,000,000","-2,000,000"
			PurchaseOfInvestmentProperties,,,,,,,,,,,,,,,,"-4,000,000","-12,000,000","-15,000,000","-44,000,000","-132,000,000","-57,000,000","-35,000,000","-24,000,000","-16,000,000","-25,000,000","-10,000,000"
			SaleOfInvestmentProperties,,,,,,,,,,,,,,,,"5,000,000","8,000,000","74,000,000","30,000,000","35,000,000","1,000,000","11,000,000","20,000,000","276,000,000","146,000,000","8,000,000"
		NetInvestmentPurchaseAndSale,"-8,228,000,000","-791,000,000","-801,000,000","-3,562,000,000","-3,074,000,000","-249,000,000","-1,432,000,000","-1,959,000,000","-290,000,000","-1,618,000,000","-1,257,000,000","-2,465,000,000","-1,053,000,000","-462,000,000","-241,000,000","-722,000,000","-99,000,000","-403,000,000","-1,016,000,000","97,000,000","-1,925,000,000","422,000,000","10,278,000,000","-854,000,000","-2,271,000,000","-1,976,000,000"
			PurchaseOfInvestment,"-26,994,000,000","-6,747,000,000","-5,691,000,000","-7,351,000,000","-7,205,000,000","-5,546,000,000","-4,998,000,000","-4,590,000,000","-3,887,000,000","-6,735,000,000","-4,421,000,000","-5,701,000,000","-6,457,000,000","-4,939,000,000","-5,129,000,000","-5,320,000,000","-3,753,000,000","-5,219,000,000","-6,356,000,000","-6,009,000,000","-5,836,000,000","-4,427,000,000","-9,062,000,000","-10,627,000,000","-10,178,000,000","-12,643,000,000"
			SaleOfInvestment,"18,766,000,000","5,956,000,000","4,890,000,000","3,789,000,000","4,131,000,000","5,297,000,000","3,566,000,000","2,631,000,000","3,597,000,000","5,117,000,000","3,164,000,000","3,236,000,000","5,404,000,000","4,477,000,000","4,888,000,000","4,598,000,000","3,654,000,000","4,816,000,000","5,340,000,000","6,106,000,000","3,911,000,000","4,849,000,000","19,340,000,000","9,773,000,000","7,907,000,000","10,667,000,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,"695,000,000","-702,000,000","0","0","-411,000,000","-540,000,000","-857,000,000","-975,000,000","-260,000,000","36,000,000"
FinancingCashFlow,"13,946,000,000","2,309,000,000","2,837,000,000","3,904,000,000","4,896,000,000","221,000,000","-795,000,000","875,000,000","-1,335,000,000","7,441,000,000","-276,000,000","2,562,000,000","1,344,000,000","615,000,000","1,504,000,000","976,000,000","641,000,000","643,000,000","154,000,000","-3,257,000,000","5,000,000","246,000,000","-8,476,000,000","394,000,000","1,676,000,000","1,654,000,000"
	CashFlowFromContinuingFinancingActivities,"13,946,000,000","2,309,000,000","2,837,000,000","3,904,000,000","4,896,000,000","221,000,000","-795,000,000","875,000,000","-1,335,000,000","7,441,000,000","-276,000,000","2,562,000,000","1,344,000,000","615,000,000","1,504,000,000","976,000,000","641,000,000","643,000,000","154,000,000","-3,257,000,000","5,000,000","246,000,000","-8,476,000,000","394,000,000","1,676,000,000","1,654,000,000"
		NetIssuancePaymentsOfDebt,"-281,000,000","-1,000,000","-279,000,000","0",,,"-550,000,000","0","-387,000,000","0","-1,000,000","0","-1,000,000","400,000,000","0","372,000,000","-3,000,000","-3,000,000","-4,000,000","598,000,000","187,000,000","-3,000,000","-5,000,000","-8,000,000","-8,000,000","-5,000,000"
			NetLongTermDebtIssuance,,"-1,000,000","-279,000,000","0",,,"-550,000,000","0",,,"-1,000,000","0","-1,000,000","400,000,000","0","372,000,000","-3,000,000","-3,000,000","-4,000,000","598,000,000","187,000,000","-3,000,000","-5,000,000","-8,000,000","-8,000,000","-5,000,000"
				LongTermDebtIssuance,,,"400,000,000","0",,,"1,000,000","0","614,000,000","0","0","0","0","1,000,000,000","0",,,,"-1,000,000","601,000,000",,,"0","0",,
				LongTermDebtPayments,"-681,000,000","-1,000,000","-679,000,000","0",,,"-551,000,000","0","-1,001,000,000","0","-1,000,000","0","-1,000,000","-600,000,000","0","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-2,801,000,000","-3,000,000","-5,000,000","-8,000,000","-8,000,000","-5,000,000"
		NetCommonStockIssuance,"-558,000,000","-127,000,000","-158,000,000","-149,000,000","-124,000,000","-68,000,000","-97,000,000","-54,000,000","-180,000,000","-142,000,000","-128,000,000","-126,000,000","-136,000,000","-52,000,000","-63,000,000",,,,,"0","-379,000,000","4,000,000","-469,000,000","45,000,000","21,000,000","1,602,000,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,"0","269,000,000","24,000,000","107,000,000","66,000,000","40,000,000","1,620,000,000"
			CommonStockPayments,"-558,000,000","-127,000,000","-158,000,000","-149,000,000","-124,000,000","-68,000,000","-97,000,000","-54,000,000","-180,000,000","-142,000,000","-128,000,000","-126,000,000","-136,000,000","-52,000,000","-63,000,000",,,,,"0","-648,000,000","-20,000,000","-576,000,000","-21,000,000","-19,000,000","-18,000,000"
		NetPreferredStockIssuance,,,"339,000,000","0",,,"558,000,000","0","390,000,000","0","0","0","0","412,000,000",,,,,,,,,,,,
			PreferredStockIssuance,,,"339,000,000","0",,,"558,000,000","0","390,000,000","0","0","0","0","412,000,000",,,,,,,,,,,,
		CashDividendsPaid,"-91,000,000","-27,000,000","-21,000,000","-22,000,000","-21,000,000","-25,000,000","-13,000,000","-17,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000",,,"0",,,,"0",,,,,,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,
			PreferredStockDividendPaid,"-91,000,000","-27,000,000","-21,000,000","-22,000,000","-21,000,000","-25,000,000","-13,000,000","-17,000,000","-7,000,000","-7,000,000","-7,000,000","-7,000,000",,,,,,,,,,,,,,
		NetOtherFinancingCharges,"12,609,000,000","2,524,000,000","2,326,000,000","3,579,000,000","4,180,000,000","1,285,000,000","1,044,000,000","1,833,000,000","1,961,000,000","993,000,000","760,000,000","1,498,000,000","1,384,000,000","922,000,000","553,000,000","868,000,000","623,000,000","571,000,000","558,000,000","494,000,000","-125,000,000","388,000,000","-2,165,000,000","400,000,000","-34,000,000","320,000,000"
EndCashPosition,"4,101,000,000","4,101,000,000","4,474,000,000","4,108,000,000","4,882,000,000","4,025,000,000","4,108,000,000","6,189,000,000","7,325,000,000","8,930,000,000","2,877,000,000","4,289,000,000","3,981,000,000","3,864,000,000","4,145,000,000","2,144,000,000","2,135,000,000","1,888,000,000","1,857,000,000","1,698,000,000","4,443,000,000","5,812,000,000","5,228,000,000","2,825,000,000","2,521,000,000","1,617,000,000"
	ChangesInCash,"76,000,000","-373,000,000","366,000,000","-774,000,000","857,000,000","-83,000,000","-2,081,000,000","-1,136,000,000","-1,605,000,000","6,053,000,000","-1,412,000,000","308,000,000","117,000,000","-281,000,000","2,001,000,000","9,000,000","247,000,000","31,000,000","159,000,000","-2,745,000,000","-1,369,000,000","584,000,000","2,403,000,000","304,000,000","904,000,000","47,000,000"
	BeginningCashPosition,"4,025,000,000","4,474,000,000","4,108,000,000","4,882,000,000","4,025,000,000","4,108,000,000","6,189,000,000","7,325,000,000","8,930,000,000","2,877,000,000","4,289,000,000","3,981,000,000","3,864,000,000","4,145,000,000","2,144,000,000","2,135,000,000","1,888,000,000","1,857,000,000","1,698,000,000","4,443,000,000","5,812,000,000","5,228,000,000","2,825,000,000","2,521,000,000","1,617,000,000","1,570,000,000"
IncomeTaxPaidSupplementalData,"14,000,000","1,000,000","93,000,000",,,,,,,,"8,000,000","3,000,000",,,,"0","3,000,000","0",,"31,000,000","38,000,000","7,000,000","-42,000,000","10,000,000","214,000,000","7,000,000"
InterestPaidSupplementalData,"160,000,000","6,000,000","72,000,000","7,000,000","75,000,000","6,000,000","91,000,000","7,000,000","73,000,000","15,000,000","79,000,000","16,000,000","80,000,000","12,000,000","76,000,000","3,000,000","72,000,000","8,000,000","66,000,000","0","55,000,000","34,000,000","33,000,000","53,000,000","54,000,000","46,000,000"
IssuanceOfCapitalStock,,,"339,000,000","0",,,"558,000,000","0","390,000,000","0","0","0","0","412,000,000",,,,,,"0","269,000,000","24,000,000","107,000,000","66,000,000","40,000,000","1,620,000,000"
IssuanceOfDebt,,,"400,000,000","0",,,"1,000,000","0","614,000,000","0","0","0","0","1,000,000,000","0",,,,"-1,000,000","601,000,000",,,"0","0",,
RepaymentOfDebt,"-681,000,000","-1,000,000","-679,000,000","0",,,"-551,000,000","0","-1,001,000,000","0","-1,000,000","0","-1,000,000","-600,000,000","0","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-2,801,000,000","-3,000,000","-5,000,000","-8,000,000","-8,000,000","-5,000,000"
RepurchaseOfCapitalStock,"-558,000,000","-127,000,000","-158,000,000","-149,000,000","-124,000,000","-68,000,000","-97,000,000","-54,000,000","-180,000,000","-142,000,000","-128,000,000","-126,000,000","-136,000,000","-52,000,000","-63,000,000",,,,,"0","-648,000,000","-20,000,000","-576,000,000","-21,000,000","-19,000,000","-18,000,000"
FreeCashFlow,"687,000,000","-163,000,000","102,000,000","575,000,000","173,000,000","-104,000,000","373,000,000","48,000,000","371,000,000","96,000,000","506,000,000","513,000,000","433,000,000","376,000,000","1,566,000,000","479,000,000","726,000,000","291,000,000","1,366,000,000","705,000,000","965,000,000","360,000,000","1,131,000,000","471,000,000","1,636,000,000","498,000,000"
