name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
NetNonOperatingInterestIncomeExpense,"-147,193,000","-34,902,000","-37,478,000","-38,878,000","-35,935,000","-35,205,000","-36,095,000","-36,167,000","-35,190,000","-35,420,000","-35,555,000","-40,397,000","-34,063,000","-33,293,000","-33,513,000","-33,721,000","-33,268,000","-32,900,000","-34,768,000","-35,454,000","-38,000,000","-36,954,000","-36,306,000","-36,479,000","-37,703,000","-35,660,000","-33,932,000","-32,705,000","-35,177,000","-33,639,000","-32,619,000","-32,098,000","-31,952,000","-31,838,000","-32,716,000","-32,601,000","-32,399,000","-32,832,000","-35,697,000","-36,844,000","-36,591,000","-37,561,000","-38,210,000","-37,717,000","-40,852,000","-31,676,000","-37,599,000","-38,498,000","-45,676,000","-45,134,000","-48,673,000","-45,270,000","-44,546,000","-46,308,000","-44,567,000","-52,586,000","-51,668,000",,,,"-37,941,000",,,,"-28,674,000",,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,000","60,000","2,914,000",,,"123,000",,,,"372,000",,,,"1,327,000",,,
	InterestExpenseNonOperating,"147,193,000","34,902,000","37,478,000","38,878,000","35,935,000","35,205,000","36,095,000","36,167,000","35,190,000","35,420,000","35,555,000","40,397,000","34,063,000","33,293,000","33,513,000","33,721,000","33,268,000","32,900,000","34,768,000","35,454,000","38,000,000","36,954,000","36,306,000","36,479,000","37,703,000","35,660,000","33,932,000","32,705,000","35,177,000","33,639,000","32,619,000","32,098,000","31,952,000","31,838,000","32,716,000","32,601,000","32,399,000","32,832,000","35,697,000","36,844,000","36,591,000","37,561,000","38,210,000","37,717,000","40,852,000","31,676,000","37,599,000","38,498,000","45,676,000","45,134,000","45,643,000","45,326,000","44,606,000","49,222,000","48,147,000","52,586,000","51,791,000",,,,"38,313,000",,,,"30,001,000",,,
OtherIncomeExpense,"2,550,000","431,000","347,000","611,000","1,161,000","355,000","19,530,000","11,000","-293,000","916,000","310,275,000","3,127,000","3,292,000","2,604,000","2,555,000","2,738,000","2,374,000","2,403,000","2,157,000","2,137,000","1,671,000","2,615,000","2,831,000","14,958,000","2,961,000","671,000","3,467,000","1,269,000","1,805,000","8,140,000","3,434,000","2,299,000","3,855,000","3,919,000","504,000","1,257,000","1,498,000","1,424,000","1,410,000","-473,000","-958,000","-751,000","-595,000","14,000","88,000","-1,268,000","-921,000","-1,556,000","-2,341,000","-1,258,000","1,419,000","-1,904,000","-2,128,000","4,895,000",,"-43,000",,,,,,,,,"23,503,000","34,943,000",,
	GainOnSaleOfSecurity,,,,,,,"6,393,000",,,,,,,,,,,,,,,,"0","13,245,000","1,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"5,573,000",,,,,,,,,,,"25,024,000",,,
	EarningsFromEquityInterest,"1,026,000","247,000","233,000","260,000","286,000","167,000","102,000","145,000","-140,000","323,000","309,272,000","1,831,000","2,207,000","1,551,000","1,878,000","1,348,000","1,668,000","1,506,000","1,478,000","1,137,000","1,113,000","2,177,000","2,248,000","2,334,000","1,644,000","1,586,000","4,146,000","898,000","1,207,000","1,443,000","988,000","665,000","947,000","1,113,000","-237,000","811,000","1,335,000","1,189,000","1,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,"-272,000",,,,,,,,"-3,000","-1,188,000","-224,000","-1,453,000","-1,130,000","-153,000","-198,000","-290,000","-606,000","-152,000","0","-28,000","-74,000","-290,000","-68,000","-175,000","2,182,000","-473,000","-958,000","-751,000","-595,000","14,000","88,000","-1,268,000","-921,000","-1,556,000","-2,341,000","-1,258,000","1,419,000","-1,904,000","-2,128,000","-678,000",,"-43,000",,,,,"0","0",,,"-1,521,000","34,943,000",,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"272,000",,,,,,,,"3,000","1,188,000","224,000","1,453,000","1,130,000","153,000","198,000","290,000","606,000","152,000","0","28,000","74,000","290,000","68,000","175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"473,000","958,000",,"595,000","-14,000","-88,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,524,000","184,000","114,000","351,000","875,000","188,000","13,035,000","-134,000","-153,000","593,000","1,003,000","1,296,000","1,085,000","1,053,000","949,000","1,390,000","706,000","897,000","679,000","1,000,000","558,000","438,000","586,000","567,000","459,000","538,000","451,000","524,000","796,000","6,987,000","3,052,000","1,786,000","2,908,000","2,834,000","815,000","736,000","231,000","410,000","356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"74,802,000","26,259,000","18,815,000","15,746,000","13,982,000","7,588,000","16,170,000","-1,859,000","-5,472,000","29,714,000","322,629,000","23,421,000","39,860,000","32,788,000","23,532,000","35,416,000","37,033,000","32,631,000","31,986,000","28,508,000","22,153,000","21,780,000","22,466,000","35,798,000","21,780,000","16,046,000","16,606,000","14,159,000","15,894,000","22,096,000","12,798,000","8,681,000","15,917,000","15,458,000","10,504,000","12,743,000","14,978,000","14,612,000","7,340,000",,"8,075,000",,,,"-6,209,000",,,,,,,,,,,,,,,,"-1,802,000",,,,"32,967,000",,,
NetIncomeCommonStockholders,"78,297,000","25,288,000","19,097,000","17,929,000","15,982,000","11,382,000","17,471,000","3,581,000","1,824,000","26,817,000","277,314,000","22,401,000","33,827,000","28,575,000","25,531,000","30,412,000","31,684,000","28,089,000","29,536,000","25,614,000","20,244,000","19,049,000","19,233,000","31,848,000","18,381,000","15,366,000","14,391,000","12,011,000","13,448,000","18,583,000","10,893,000","7,389,000","13,363,000","12,976,000","8,843,000","10,751,000","13,635,000","12,082,000","5,974,000","5,055,000","6,527,000","5,386,000","3,419,000","3,397,000","-5,016,000","-349,000","-5,249,000","-3,896,000","-8,991,000","-8,287,000","-8,909,000","-8,806,000","-7,482,000","-1,867,000","-6,369,000","-9,696,000","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","5,329,000","12,492,000","12,557,000","16,317,000"
	NetIncome,"79,180,000","25,514,000","19,328,000","18,141,000","16,197,000","11,601,000","17,695,000","3,773,000","2,030,000","26,923,000","278,558,000","22,488,000","33,966,000","28,701,000","25,635,000","30,561,000","31,684,000","28,206,000","29,536,000","25,614,000","20,244,000","19,049,000","19,701,000","31,848,000","18,482,000","15,366,000","14,167,000","12,070,000","13,448,000","18,699,000","10,893,000","7,389,000","13,363,000","12,976,000","8,843,000","10,751,000","13,635,000","12,082,000","5,974,000","5,055,000","6,527,000","5,386,000","3,419,000","3,397,000","-5,016,000","-349,000","-5,249,000","-3,896,000","-8,991,000","-8,287,000","-8,909,000","-8,806,000","-7,482,000","-1,867,000","-6,369,000","-9,696,000","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","9,354,000","12,492,000","12,557,000","16,317,000"
		NetIncomeIncludingNoncontrollingInterests,"74,802,000","26,259,000","18,815,000","15,746,000","13,982,000","7,588,000","16,170,000","-1,859,000","-5,472,000","29,714,000","322,629,000","23,421,000","39,860,000","32,788,000","23,532,000","35,416,000","37,033,000","32,631,000","31,986,000","28,508,000","22,153,000","21,780,000","22,466,000","35,798,000","21,780,000","16,046,000","16,606,000","14,159,000","15,894,000","22,096,000","12,798,000","8,681,000","15,917,000","15,458,000","10,504,000","12,743,000","14,978,000","14,612,000","7,340,000","6,228,000","8,075,000","6,702,000","4,408,000","4,404,000","-6,209,000","-345,000","-6,439,000","-4,743,000","-11,305,000","-10,469,000","-11,277,000","-11,112,000","-9,518,000","-2,250,000","-8,059,000","-12,400,000","-12,213,000","-3,241,000","-8,183,000","-4,007,000","-1,802,000","-4,697,000","-48,518,000","-69,019,000","32,967,000","53,313,000","40,475,000","67,362,000"
			NetIncomeContinuousOperations,"74,802,000","26,259,000","18,815,000","15,746,000","13,982,000","7,588,000","16,170,000","-1,859,000","-5,472,000","29,714,000","322,629,000","23,421,000","39,860,000","32,788,000","23,532,000","35,416,000","37,033,000","32,631,000","31,986,000","28,508,000","22,153,000","21,780,000","22,466,000","35,798,000","21,780,000","16,046,000","16,606,000","14,159,000","15,894,000","22,096,000","12,798,000","8,681,000","15,917,000","15,458,000","10,504,000","12,743,000","14,978,000","14,612,000","7,340,000","6,228,000","8,075,000","6,702,000","4,408,000","4,404,000","-6,209,000","-345,000","-6,439,000","-4,743,000","-11,305,000","-10,469,000","-11,277,000","-11,112,000","-9,518,000","-2,250,000","-8,059,000","-12,400,000","-12,213,000","-2,500,000","-11,371,000","-2,785,000","-1,802,000","-3,273,000","-58,239,000","-69,019,000","32,967,000","53,313,000","-55,086,000","67,362,000"
		MinorityInterests,"4,378,000","-745,000","513,000","2,395,000","2,215,000","4,013,000","1,525,000","5,632,000","7,502,000","-2,791,000","-44,071,000","-933,000","-5,894,000","-4,087,000","2,103,000","-4,855,000","-5,349,000","-4,425,000","-2,450,000","-2,894,000","-1,909,000","-2,731,000","-2,765,000","-3,950,000","-3,298,000","-680,000","-2,439,000","-2,089,000","-2,446,000","-3,397,000","-1,905,000","-1,292,000","-2,554,000","-2,482,000","-1,661,000","-1,992,000","-1,343,000","-2,530,000","-1,366,000","-1,173,000","-1,548,000","-1,316,000","-989,000","-1,007,000","1,193,000","-4,000","1,190,000","847,000","2,314,000","2,182,000","2,368,000","2,306,000","2,036,000","383,000","1,690,000","2,704,000","2,785,000","741,000","2,493,000","1,222,000","542,000","1,424,000","19,450,000","43,313,000","-23,613,000","-40,821,000","-27,918,000","-51,045,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,025,000",,,
	OtherunderPreferredStockDividend,"883,000","226,000","231,000","212,000","215,000","219,000","224,000","192,000","206,000","106,000","1,244,000","87,000","139,000","126,000","104,000","149,000",,"117,000",,,,,,,"101,000",,,"59,000",,"116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,"-156,000","0","-281,000","-158,000","-97,000","-98,000",,"-180,000",,"-84,000",,,"-67,000",,"2,010,000","1,362,000","2,592,000","2,579,000","1,760,000","2,134,000","2,711,000","2,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"78,297,000","25,288,000","19,097,000","17,929,000","15,982,000","11,382,000","17,471,000","3,581,000","1,824,000","26,817,000","277,314,000","22,401,000","33,827,000","28,575,000","25,531,000","30,412,000","31,528,000","28,089,000","29,255,000","25,456,000","20,147,000","18,951,000","19,598,000","31,668,000","18,381,000","15,282,000","14,391,000","12,011,000","13,381,000","18,583,000","12,903,000","8,751,000","15,955,000","15,555,000","10,603,000","12,885,000","16,346,000","14,498,000","10,939,000","5,055,000","6,527,000","5,386,000","3,419,000","3,397,000","-5,016,000","-349,000","-5,249,000","-3,896,000","-8,991,000","-8,287,000","-8,909,000","-8,806,000","-7,482,000","-1,867,000","-6,369,000","-9,696,000","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","5,329,000","12,492,000","12,557,000","16,317,000"
BasicEPS,,"0.14","0.11","0.1","0.09","0.06","0.1","0.02","0.01","0.15","1.58","0.13","0.2","0.17","0.15","0.18","0.19","0.17","0.17","0.154","0.129","0.124","0.129","0.21","0.124","0.104","0.096","0.082","0.092","0.128","0.08","0.05","0.09","0.09","0.06","0.08","0.1","0.08","0.04","0.04","0.05","0.04",,"0.03","-0.04","0",,"-0.03","-0.07","-0.07",,"-0.07","-0.06","-0.02",,"-0.08","-0.08","-0.02",,"-0.03","-0.01","-0.03",,"-0.225","0.047","0.109",,"0.143"
DilutedEPS,,"0.14","0.11","0.1","0.09","0.06","0.1","0.02","0.01","0.15","1.58","0.13","0.2","0.17","0.15","0.18","0.19","0.17","0.17","0.154","0.129","0.123","0.127","0.206","0.12","0.101","0.093","0.08","0.089","0.124","0.07","0.05","0.09","0.09","0.06","0.07","0.09","0.08","0.04","0.04","0.05","0.04",,"0.03","-0.04","0",,"-0.03","-0.07","-0.07",,"-0.07","-0.06","-0.02",,"-0.08","-0.08","-0.02",,"-0.03","-0.01","-0.03",,"-0.225","0.047","0.109",,"0.143"
BasicAverageShares,,"175,656,000","175,496,000","175,480,000","175,471,000","175,464,000","175,398,000","175,375,000","175,375,000","175,373,000","175,356,000","175,278,000","172,498,000","170,221,000","170,121,000","169,926,000","169,916,000","169,601,000","169,521,000","165,471,000","155,898,000","152,490,000","151,446,000","150,753,000","147,722,000","147,236,000","146,780,000","146,331,000","145,898,000","145,327,000","144,823,000","144,361,000","143,717,000","143,140,000","142,603,000","142,598,000","142,581,000","142,440,000","140,795,000","140,301,000","139,651,000","138,399,000",,"127,462,000","124,610,000","124,210,000",,"123,077,000","122,332,000","121,643,700",,"121,486,000","121,319,000","121,841,789",,"121,509,000","121,313,515","118,283,579",,"110,956,113","114,861,872","115,005,860",,"114,282,812","114,282,812","114,282,812",,"114,282,812"
DilutedAverageShares,,"175,656,000","175,496,000","175,480,000","175,471,000","175,464,000","175,398,000","175,375,000","175,375,000","175,373,000","175,356,000","175,278,000","172,498,000","170,221,000","170,121,000","169,931,000","169,926,000","169,625,000","169,562,000","165,520,000","155,952,000","153,655,000","154,052,000","153,419,000","152,805,000","151,451,000","151,531,000","150,740,000","150,304,000","149,802,000","176,436,000","176,413,000","176,310,000","175,751,000","174,600,000","174,756,000","175,252,000","174,582,000","173,660,000","173,825,000","173,193,000","171,816,000",,"161,186,000","124,610,000","124,210,000",,"123,077,000","122,332,000","121,643,700",,"121,486,000","121,319,000","121,841,789",,"121,509,000","121,313,515","118,283,579",,"110,956,113","114,861,872","115,005,860",,"114,282,812","114,282,812","114,282,812",,"114,282,812"
TotalOperatingIncomeAsReported,"242,708,000",,,"54,013,000",,,,"34,297,000","30,011,000","64,218,000","47,909,000","60,691,000","70,631,000","63,477,000","54,490,000","66,399,000","67,927,000","63,128,000","64,597,000","61,825,000","58,482,000","56,119,000","55,941,000","57,319,000","56,522,000","51,035,000","47,071,000","45,595,000","49,266,000","47,595,000","41,983,000","38,480,000","44,014,000","43,377,000","42,716,000","44,087,000","45,879,000","46,020,000","41,627,000","43,545,000","45,624,000","45,014,000","43,213,000","42,107,000","34,555,000","32,599,000","32,081,000","35,311,000","36,712,000","35,923,000","35,977,000","36,062,000","37,156,000","39,163,000","36,997,000","40,229,000","39,455,000","37,553,000","34,278,000","37,292,000","36,139,000","33,523,000","7,178,000","23,592,000","38,138,000","41,459,000","42,528,000","32,241,000"
TotalExpenses,"721,539,000","178,152,000","182,906,000","184,231,000","176,250,000","173,857,000","182,655,000","182,690,000","177,785,000","187,132,000","195,984,000","177,378,000","159,903,000","160,709,000","171,802,000","156,909,000","151,542,000","149,119,000","144,593,000","146,924,000","141,150,000","138,362,000","138,702,000","134,802,000","130,693,000","117,537,000","113,360,000","114,482,000","111,191,000","107,214,000","109,108,000","109,666,000","107,412,000","105,499,000","104,960,000","105,599,000","102,837,000","99,438,000","101,523,000","102,448,000","100,844,000","98,374,000","100,066,000","101,952,000","110,853,000","109,992,000","113,697,000","112,759,000","102,497,000","101,864,000","103,444,000","104,365,000","102,639,000","112,254,000","131,478,000","113,007,000","109,920,000","97,275,000","98,686,000","93,640,000","90,610,000","94,052,000","115,444,000","81,272,000","65,429,000","61,151,000","64,069,000","63,583,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"79,180,000","25,514,000","19,328,000","18,141,000","16,197,000","11,601,000","17,695,000","3,773,000","2,030,000","26,923,000","278,558,000","22,488,000","33,966,000","28,701,000","25,635,000","30,561,000","31,684,000","28,206,000","29,536,000","25,614,000","20,244,000","19,049,000","19,701,000","31,848,000","18,482,000","15,366,000","14,167,000","12,070,000","13,448,000","18,699,000","10,893,000","7,389,000","13,363,000","12,976,000","8,843,000","10,751,000","13,635,000","12,082,000","5,974,000","5,055,000","6,527,000","5,386,000","3,419,000","3,397,000","-5,016,000","-349,000","-5,249,000","-3,896,000","-8,991,000","-8,287,000","-8,909,000","-8,806,000","-7,482,000","-1,867,000","-6,369,000","-9,696,000","-9,428,000","-2,500,000","-5,690,000","-2,785,000","-1,260,000","-3,273,000","-29,068,000","-25,706,000","9,354,000","12,492,000","12,557,000","16,317,000"
