name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"1,913,932,000","1,900,983,000","1,874,800,000","1,842,358,000","1,792,821,000","1,791,603,000","1,726,418,000","1,697,968,000","1,660,889,000","1,641,331,000","1,604,381,000","1,567,283,000","1,526,097,000","1,501,433,000","1,465,042,000","1,441,122,000","1,423,664,000","1,416,734,000","1,486,486,000","1,462,653,000","1,480,268,000","1,470,493,000","1,440,386,000","1,406,299,000","1,368,891,000","1,348,600,000","1,362,164,000","1,343,355,000","1,367,420,000","1,378,298,000","1,326,115,000","1,327,092,000","1,333,771,000","1,310,183,000","1,351,053,000","1,312,986,000","1,289,514,000","1,280,943,000","1,289,638,000","1,252,760,000","1,246,629,000","1,238,362,000","1,195,848,000","1,197,879,000","1,204,548,000","1,192,035,000","1,191,429,000","1,159,630,000","1,132,854,000","1,113,293,000","1,116,703,000","1,101,079,000","1,095,272,000","970,150,000","1,020,183,000","1,002,541,000","975,385,000","963,898,000","965,595,000","955,841,000","949,779,000","936,955,000","908,708,000","899,057,000","887,970,000","876,777,000","844,357,000","829,800,000","816,252,000","810,277,000","786,881,000","761,426,000","746,965,000","757,475,000","723,208,000","699,847,000","703,550,000","701,650,000","697,758,000","685,732,000","670,118,000","683,764,000","654,084,000","638,980,000","624,372,000","616,646,000","566,171,000","550,249,000","537,864,000","533,200,000","520,600,000","507,600,000","492,800,000","484,700,000","478,800,000","464,600,000","455,500,000","457,100,000","448,400,000","433,100,000","425,900,000","430,900,000","431,900,000","419,700,000","408,200,000","406,300,000","400,300,000","393,000,000","381,500,000","383,600,000","381,000,000","370,900,000","361,400,000"
	CurrentAssets,"130,856,000","138,052,000","143,659,000","136,312,000","118,912,000","157,115,000","139,407,000","137,026,000","127,405,000","122,456,000","132,469,000","122,025,000","116,776,000","131,468,000","134,898,000","141,167,000","145,676,000","155,463,000","146,663,000","149,536,000","192,079,000","166,875,000","136,856,000","132,816,000","131,125,000","132,697,000","135,463,000","150,228,000","189,397,000","209,451,000","186,555,000","197,850,000","213,242,000","191,617,000","202,565,000","181,120,000","173,872,000","184,033,000","187,090,000","175,854,000","171,872,000","165,601,000","160,146,000","172,173,000","204,179,000","204,984,000","196,717,000","172,051,000","107,377,000","96,015,000","99,664,000","97,416,000","107,261,000","62,498,000","76,392,000","69,984,000","59,840,000","63,015,000","69,198,000","70,210,000","71,712,000","64,436,000","66,221,000","68,728,000","67,781,000","68,866,000","56,455,000","49,743,000","46,999,000","53,024,000","47,509,000","44,070,000","39,545,000","58,359,000","49,922,000","41,917,000","69,339,000","74,516,000","55,297,000","77,198,000","70,040,000","87,789,000","68,693,000","61,145,000","53,383,000","52,480,000","54,481,000","46,576,000","41,957,000","44,300,000","50,000,000","45,100,000","40,200,000","39,300,000","43,700,000","38,300,000","38,000,000","44,500,000","45,100,000","37,400,000","37,600,000","43,800,000","54,500,000","46,400,000","42,200,000","43,000,000","43,600,000","39,800,000","34,600,000","40,100,000","43,600,000","36,600,000","32,100,000"
		CashCashEquivalentsAndShortTermInvestments,"10,126,000","4,963,000","7,141,000","5,359,000","6,951,000","36,737,000","8,127,000","6,496,000","429,000","1,334,000","10,398,000","1,516,000","1,844,000","7,141,000","1,976,000","5,557,000","5,984,000","214,000","6,661,000","2,124,000","621,000","436,000","2,789,000","4,518,000","8,457,000","4,364,000","27,254,000","43,862,000","74,675,000","75,988,000","57,862,000","77,849,000","74,936,000","38,226,000","26,162,000","8,525,000","32,794,000","23,486,000","43,066,000","25,915,000","6,558,000","1,315,000","5,215,000","11,262,000","2,371,000","4,197,000","7,692,000","6,603,000","5,080,000","1,685,000",,"9,754,000","24,893,000","3,812,000","1,241,000","371,000","765,000","1,698,000","3,634,000","5,274,000","9,052,000","3,223,000","6,591,000","9,434,000","14,400,000","13,032,000","5,691,000","5,104,000","5,825,000","4,303,000","6,602,000","6,949,000","9,011,000","12,775,000","11,368,000","5,657,000","16,415,000","18,397,000","11,673,000","11,469,000","12,452,000","30,496,000","7,931,000","7,101,000","7,673,000","5,808,000","4,205,000","1,605,000","1,994,000","2,200,000","3,500,000","1,700,000","1,800,000","600,000","300,000","1,500,000","2,200,000","4,200,000","2,900,000","600,000","600,000","3,800,000","7,300,000","2,900,000","2,700,000","300,000","1,900,000","4,900,000","1,000,000","2,300,000","3,900,000","900,000","200,000"
			CashAndCashEquivalents,"10,126,000","4,963,000","7,141,000","5,359,000","6,951,000","36,737,000","8,127,000","6,496,000","429,000","1,334,000","10,398,000","1,516,000","1,844,000","7,141,000","1,976,000","5,557,000","5,984,000","214,000","6,661,000","2,124,000","621,000","436,000","2,789,000","4,518,000","8,457,000","4,364,000","27,254,000","43,862,000","74,675,000","75,988,000","57,862,000","77,849,000","74,936,000","38,226,000","26,162,000","8,525,000","32,794,000","23,486,000","43,066,000","25,915,000","6,558,000","1,315,000","5,215,000","11,262,000","2,371,000","4,197,000","7,692,000","6,603,000","5,080,000","1,685,000",,"9,754,000","24,893,000","3,812,000","1,241,000","371,000","765,000","1,698,000","3,634,000","5,274,000","9,052,000","3,223,000","6,591,000","9,434,000","14,400,000","13,032,000","5,691,000","5,104,000","5,825,000","4,303,000","6,602,000","6,949,000","9,011,000","12,775,000","11,368,000","5,657,000","16,415,000","18,397,000","11,673,000","11,469,000","12,452,000","30,496,000","7,931,000","7,101,000","7,673,000","5,808,000","4,205,000","1,605,000","1,994,000","2,200,000","3,500,000","1,700,000","1,800,000","600,000","300,000","1,500,000","2,200,000","4,200,000","2,900,000","600,000","600,000","3,800,000","7,300,000","2,900,000","2,700,000","300,000","1,900,000","4,900,000","1,000,000","2,300,000","3,900,000","900,000","200,000"
		Receivables,"81,490,000","102,271,000","98,328,000","96,611,000","81,330,000","93,116,000","99,274,000","94,442,000","89,242,000","88,350,000","94,719,000","93,644,000","80,203,000","95,962,000","98,255,000","98,268,000","95,464,000","110,638,000","101,992,000","96,464,000","103,651,000","115,114,000","92,806,000","86,007,000","78,480,000","89,555,000","78,859,000","79,292,000","85,220,000","107,316,000","103,723,000","87,381,000","96,668,000","109,123,000","122,746,000","117,020,000","86,510,000","109,855,000","96,249,000","97,410,000","109,025,000","76,889,000","77,853,000","79,907,000","65,079,000","61,694,000","72,845,000","57,125,000","49,286,000","51,669,000",,"51,685,000","42,652,000","31,610,000","55,628,000","49,352,000","45,396,000","43,900,000","52,353,000","52,159,000","49,039,000","46,763,000","46,487,000","42,476,000","39,890,000","28,536,000","36,223,000","32,675,000","28,294,000","28,097,000","33,023,000","29,120,000","21,157,000","24,472,000","30,384,000","23,665,000","23,459,000","25,521,000","35,005,000","30,784,000","26,248,000","28,004,000","33,649,000","29,627,000","23,067,000","27,077,000","31,405,000","26,351,000","22,218,000","25,800,000","29,700,000","26,400,000","21,500,000","22,200,000","27,400,000","20,900,000","19,100,000","21,300,000","24,900,000","22,400,000","20,800,000","22,200,000","27,500,000","26,900,000","19,800,000","21,800,000","23,600,000","19,200,000","17,000,000","20,500,000","24,000,000","20,700,000","15,600,000"
			AccountsReceivable,"23,353,000","34,416,000","33,251,000","28,516,000","22,016,000","29,162,000","33,729,000","30,355,000","24,599,000","20,907,000","28,088,000","24,245,000","17,485,000","23,395,000","29,915,000","26,631,000","19,224,000","26,127,000","29,392,000","25,338,000","15,523,000","19,993,000","22,910,000","20,414,000","16,183,000","18,940,000","22,112,000","19,247,000","16,773,000","18,814,000","26,348,000","25,181,000","19,902,000","23,829,000","30,303,000","27,401,000","17,315,000","19,491,000","36,712,000","29,852,000","28,877,000","32,580,000","25,048,000","32,912,000","25,815,000","25,315,000","26,604,000","24,006,000","20,528,000","25,035,000",,"20,196,000","18,633,000","13,969,000","35,851,000","27,671,000","28,216,000","27,865,000","33,654,000","31,841,000","32,985,000","31,067,000","27,725,000","23,551,000","24,168,000","13,341,000","18,823,000","15,042,000","15,434,000","14,354,000","16,548,000","14,347,000","10,069,000","11,758,000","14,925,000","10,499,000","12,393,000","13,244,000","19,782,000","16,800,000","14,903,000","15,863,000","18,522,000","16,497,000","13,081,000","15,714,000","17,245,000","13,964,000","12,105,000","14,500,000","16,600,000","15,300,000","12,400,000","12,900,000","15,600,000","11,600,000","11,500,000","12,200,000","13,100,000","11,900,000","9,800,000","9,600,000","13,600,000","12,400,000","9,100,000","10,800,000","11,600,000","9,200,000","10,000,000","10,900,000","13,200,000","10,900,000","8,000,000"
				GrossAccountsReceivable,"29,968,000","37,932,000","42,325,000","35,961,000","28,494,000","34,425,000","36,129,000","31,958,000","25,685,000","21,764,000","28,951,000","25,090,000","18,362,000","24,287,000","30,759,000","27,382,000","20,010,000","26,933,000","30,162,000","26,046,000","16,195,000","20,695,000","23,645,000","21,115,000","16,913,000","19,730,000","22,961,000","20,010,000","17,490,000","19,617,000","27,187,000","25,967,000","20,679,000","24,584,000","31,071,000","28,143,000","18,068,000","20,288,000","37,481,000",,,,"25,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-6,615,000","-3,516,000","-9,074,000","-7,445,000","-6,478,000","-5,263,000","-2,400,000","-1,603,000","-1,086,000","-857,000","-863,000","-845,000","-877,000","-892,000","-844,000","-751,000","-786,000","-806,000","-770,000","-708,000","-672,000","-702,000","-735,000","-701,000","-730,000","-790,000","-849,000","-763,000","-717,000","-803,000","-839,000","-786,000","-777,000","-755,000","-768,000","-742,000","-753,000","-797,000","-769,000",,,,"-676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"45,000","236,000","124,000","1,147,000","68,000","103,000","163,000","155,000","2,435,000","5,685,000","238,000","1,545,000","45,000","2,164,000","730,000","178,000","2,074,000","4,737,000","74,000","355,000","15,118,000","17,867,000","30,000","1,973,000","7,571,000","10,793,000","174,000","2,820,000","14,565,000","20,993,000","136,000","521,000","3,718,000","9,214,000","2,847,000","2,001,000","1,675,000","16,547,000","637,000","7,657,000","14,256,000","20,537,000","8,964,000","8,756,000","8,967,000","12,342,000","16,019,000","2,687,000","56,000","4,190,000",,"115,000","77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"24,877,000","34,337,000","33,998,000","30,659,000","26,180,000","29,142,000","30,577,000","24,860,000","23,911,000","25,709,000","23,553,000","24,014,000","22,863,000","24,646,000","23,506,000","30,625,000","24,206,000","11,976,000","12,057,000","13,565,000","10,924,000","11,618,000","11,831,000","10,423,000","5,524,000","8,163,000","12,319,000","10,854,000","11,251,000","11,552,000","6,855,000","7,850,000","10,387,000","12,020,000","27,445,000","14,644,000","10,844,000","19,967,000","4,287,000","10,091,000","12,908,000","7,584,000","21,649,000","14,407,000","8,423,000","3,689,000","6,640,000","4,310,000","9,898,000","4,245,000",,"6,470,000","5,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
