name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
	TotalNonCurrentAssets,"1,110,051,000","957,400,000","775,383,000","685,046,000","99,697,000","43,882,000","22,042,000","12,658,000","17,030,000","17,752,000","12,661,066","12,601,323","12,551,869","11,549,779","18,840,498","18,948,688","35,971,276","9,944,555","3,903,432","920,274","984,354","3,297,325","3,702,909","1,331,253","1,632,462","4,450,145","3,688,899","3,740,651","3,778,728","3,828,070","3,798,952","3,841,054","3,841,834","3,879,142","3,934,878","3,986,588","4,039,753","4,086,433","4,129,425","4,190,739","4,275,625","4,406,801","4,637,420","4,751,247","4,855,897","4,852,484","4,945,225","5,045,579","4,943,571","4,950,680","5,425,407","5,349,822","5,352,385","5,316,167","5,187,724","5,130,629","5,254,580","4,966,823","4,838,122","4,761,263","4,724,973","4,442,757","4,370,879","4,373,564","4,416,938","4,424,148","4,381,481","4,387,685","4,372,933","4,434,408","4,588,837","4,776,927","4,730,613","4,393,982","4,440,458","4,427,891","4,113,139","3,733,403","1,340,245","1,252,779","966,439"
		NetPPE,"346,748,000","276,169,000","207,443,000","135,255,000","99,036,000","43,236,000","21,371,000","11,914,000","6,148,000","6,867,000","1,064,976","985,309","1,007,875","26,269","4,853,744","5,420,262","22,492,426","4,294,166","4,113","4,587","5,063","41,133","95,387","539","896","1,954,496","1,990,138","2,026,365","2,064,006","2,103,880","2,131,756","2,166,600","2,217,042","2,266,982","2,319,067","2,376,700","2,428,789","2,484,539","2,560,243","2,608,950","2,701,548","2,795,149","2,889,886","2,969,818","3,051,345","3,107,134","3,197,943","3,270,187","3,265,782","3,310,844","3,296,017","3,317,461","3,360,655","3,415,728","3,437,986","3,419,223","3,518,341","3,529,291","3,458,429","3,394,548","3,380,990","3,307,999","3,303,280","3,349,993","3,399,873","3,431,678","3,430,317","3,480,199","3,500,897","3,553,415","3,613,157","3,675,347","3,727,222","3,764,008","3,816,001","3,860,891","3,575,373","3,184,798","501,748","335,846","190,532"
			GrossPPE,"391,114,000","306,636,000","226,744,000","147,254,000","106,206,000","47,582,000","24,021,000","13,373,000","6,881,000","6,967,000","1,064,976","985,309","1,007,875","92,840","6,280,774","6,203,563","24,391,467","4,762,245","114,309","114,309","116,510","152,456","209,661","64,619","66,104","5,116,533","5,391,044","5,391,044","5,391,044","5,391,044","5,375,414","5,499,299","5,499,299","5,497,099","5,583,139","5,581,809","5,573,742","5,562,898","5,563,154","5,521,130","5,521,130","5,521,130","5,516,605","5,498,532","5,519,378","5,518,357","5,504,846","5,477,037","5,375,760","5,326,848","5,226,968","5,161,991","5,124,195","5,097,148","5,034,650","4,931,618","4,961,331","4,885,230","4,732,977","4,608,410","4,531,622","4,396,742","4,336,860","4,329,264","4,325,150","4,303,294","4,249,067","4,246,685","4,208,025","4,206,013","4,203,511","4,203,511","4,193,196","4,175,757","4,159,334","4,141,684","3,790,491","3,373,715","623,906","446,423","289,528"
				Properties,"0","0","0","0",,"0","0","0","0","0",,,,,"0","0","0",,,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","3,875,399","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508","1,107,508",,,,
				BuildingsAndImprovements,"144,230,000","78,548,000","75,608,000","60,037,000",,,,,,,,,,,,,,,,,,"0","0","0","0","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,842,757","2,841,428","2,841,428","2,840,280","2,840,280","2,840,280","2,840,280","2,840,280","2,840,280","2,840,280","2,839,540","2,825,177","2,825,177","2,825,177","2,825,177","2,824,173",,"2,767,891","2,589,231","2,589,231","2,707,891","2,707,891","2,755,891","2,589,231","2,731,891","2,665,077","2,625,617","2,620,235","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,589,231","2,573,081","2,286,873","27,645","27,645","27,645","27,645"
				MachineryFurnitureEquipment,"16,419,000","13,380,000","8,058,000","5,977,000","93,000","83,000","83,000","82,000","103,000","103,000",,,,"92,840","4,211,515","4,209,091","23,538,955","4,762,245","114,309","114,309","116,510","116,510","117,259","64,619","66,104","318,254","328,299","328,299","328,299","328,299","328,299","328,299","328,299","326,099","412,139","412,138","412,138","403,692","1,615,366","1,573,342","1,573,342","1,573,342","1,568,817","1,550,744","1,572,330","1,585,672","1,572,161","1,544,352","1,443,075","1,395,167","1,351,569","1,286,592","1,248,796","1,400,409","1,219,251","1,116,219","1,097,932","1,188,491","893,578","835,825","798,497","668,999","640,121","632,525","628,411","606,555","552,328","549,946","511,286","509,274","506,772","506,772","496,457","479,018","462,595","461,095","396,110","396,110","261,883","261,883","261,883"
				OtherProperties,"152,091,000","101,110,000","74,158,000","66,585,000","106,113,000","47,499,000","23,938,000","13,291,000","6,740,000","6,826,000","1,064,976","985,309","1,007,875",,,,,,"0","0","0","35,946","92,402","0","0","848,014","1,112,480","1,112,480","1,112,480","1,112,480","1,096,850","1,220,735","1,220,735","1,220,735","1,220,735","1,220,735","1,212,668","1,211,418","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0"
				ConstructionInProgress,"78,374,000","113,598,000","68,920,000","14,655,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,949,960","334,378","156,895",
				Leases,,,,,,"0","0","0","38,000","38,000",,,,,"2,069,259","1,994,472","852,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-44,366,000","-30,467,000","-19,301,000","-11,999,000","-7,170,000","-4,346,000","-2,650,000","-1,459,000","-733,000","-100,000",,,,"-66,571","-1,427,030","-783,301","-1,899,041","-468,079","-110,196","-109,722","-111,447","-111,323","-114,274","-64,080","-65,208","-3,162,037","-3,400,906","-3,364,679","-3,327,038","-3,287,164","-3,243,658","-3,332,699","-3,282,257","-3,230,117","-3,264,072","-3,205,109","-3,144,953","-3,078,359","-3,002,911","-2,912,180","-2,819,582","-2,725,981","-2,626,719","-2,528,714","-2,468,033","-2,411,223","-2,306,903","-2,206,850","-2,109,978","-2,016,004","-1,930,951","-1,844,530","-1,763,540","-1,681,420","-1,596,664","-1,512,395","-1,442,990","-1,355,939","-1,274,548","-1,213,862","-1,150,632","-1,088,743","-1,033,580","-979,271","-925,277","-871,616","-818,750","-766,486","-707,128","-652,598","-590,354","-528,164","-465,974","-411,749","-343,333","-280,793","-215,118","-188,917","-122,158","-110,577","-98,996"
		GoodwillAndOtherIntangibleAssets,"362,871,000","363,225,000","352,044,000","357,122,000","351,000","336,000","361,000","434,000","456,000","459,000","1,169,715","1,190,261","1,211,415","1,207,509","3,670,753","3,212,425","3,192,661","2,450,389","899,319","915,687","932,291","3,219,192","3,570,522","1,330,714","1,381,566","1,523,649","1,698,761","1,714,286","1,714,722","1,724,190","1,667,196","1,674,454","1,624,792","1,602,036","1,605,267","1,597,504","1,608,434","1,597,937","1,563,798","1,574,978","1,565,838","1,601,987","1,747,534","1,768,909","1,790,605","1,729,976","387,239","1,757,163","1,658,133","1,618,753","2,106,880","2,008,424","1,966,366","1,873,648","1,699,656","1,660,137","1,649,853","1,352,721",,"1,340,467","1,306,790","1,097,813","1,067,599","1,023,571","1,017,065","992,470","951,164","907,486","872,036","880,993","975,680","1,101,580","1,003,391","629,974","561,699","552,805","537,766","548,605","748,712","691,207","646,694"
			Goodwill,"349,148,000","349,063,000","267,237,000","267,409,000",,,,,,,,,,"0","1,186,496","1,186,496","1,186,496","1,186,496","387,239","387,239","387,239","816,657","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239","387,239",,"387,239","387,239","387,239","387,239","387,239","387,239",,,,,,,,,,,,"387,239",,,,
			OtherIntangibleAssets,"13,723,000","14,162,000","84,807,000","89,713,000","351,000","336,000","361,000","434,000","456,000","459,000","1,169,715","1,190,261","1,211,415","1,207,509","2,484,257","2,025,929","2,006,165","1,263,893","512,080","528,448","545,052","2,402,535","3,183,283","943,475","994,327","1,136,410","1,311,522","1,327,047","1,327,483","1,336,951","1,279,957","1,287,215","1,237,553","1,214,797","1,218,028","1,210,265","1,221,195","1,210,698","1,176,559","1,187,739","1,178,599","1,214,748","1,360,295","1,381,670","1,403,366","1,342,737",,"1,369,924","1,270,894","1,231,514","1,719,641","1,621,185","1,579,127","1,486,409","1,312,417","1,272,898","1,262,614","965,482",,"953,228","919,551","710,574","680,360","636,332","629,826","992,470","951,164","907,486","872,036","880,993","975,680","1,101,580","1,003,391","629,974","561,699","552,805","150,527","548,605","748,712","691,207","646,694"
		InvestmentsAndAdvances,,"310,000","310,000","310,000","310,000","310,000","310,000","310,000","9,723,000","9,723,000","9,723,100","9,502,900","9,412,726","9,412,726","9,412,726","9,412,726","9,412,726","3,000,000","3,000,000",,,"0",,"0","250,000","972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"69,762,000","51,526,000","121,170,000","113,498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,"200,000","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"330,360,000","266,170,000","94,416,000","78,861,000",,"0","0","0","703,000","703,000","703,275","703,275","703,275","703,275","703,275","703,275","673,463",,,,,"37,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"310,000",,,,,,,,,,,"219,578","216,578","200,000","200,000","200,000","200,000","200,000","0","0","47,000","37,000","37,000","0","0","0","0","1,714,286","0","0",,"0","0","10,124","10,544","12,384","2,530","3,957","5,384","6,811","8,239","9,665","0","12,520","13,947","15,374","1,360,043","18,229","19,656","21,083","22,510","23,937","25,364","26,791","50,082","51,269","86,386","84,811","1,379,693","26,248","37,193","36,945","0","0","0","0",,"0","0","0",,"0","0","0","62,758","14,195",,"0","89,785","225,726","129,213"
TotalLiabilitiesNetMinorityInterest,"162,071,000","173,619,000","184,092,000","192,206,000","8,088,000","3,076,000","1,963,000","2,059,000","3,843,000","4,145,000","4,794,179","4,829,848","24,215,969","9,369,316","9,171,890","7,727,165","6,348,497","2,708,141","1,883,751","1,894,096","1,916,296","2,120,456","2,267,971","1,570,972","1,796,422","4,791,561","4,182,374","4,080,207","4,210,527","5,038,730","5,107,558","4,947,950","5,139,125","5,690,072","5,912,581","5,491,681","5,221,099","5,923,791","6,061,288","4,554,352","4,257,007","4,901,967","6,354,456","5,696,540","5,781,822","5,911,668","5,714,868","5,644,326","6,473,234","6,564,383","6,467,260","6,027,048","6,251,566","6,298,726","6,305,641","6,769,552","4,521,136","5,158,294","5,020,902","3,942,586","4,240,713","4,323,224","4,271,924","4,207,154","4,595,313","4,665,446","4,367,078","4,304,771","4,407,115","4,452,045","4,381,215","5,357,896","4,988,203","4,998,910","6,210,834","5,732,277","5,052,466","4,416,924","1,642,697","1,127,524","503,938"
	CurrentLiabilities,"116,177,000","109,878,000","25,574,000","37,475,000","7,433,000","2,397,000","1,260,000","1,331,000","3,071,000","3,369,000","3,804,430","3,802,514","21,455,439","6,658,605","8,041,087","6,572,187","4,697,345","1,040,524","890,959","849,540","871,251","1,055,140","1,178,481","457,307","658,582","1,790,767","1,116,631","950,423","1,017,122","1,781,968","1,788,481","1,566,560","1,695,419","2,249,023","2,400,881","2,034,446","3,219,604","4,078,953","4,298,225","1,977,815","1,654,095","2,071,926","3,312,339","2,608,056","2,650,254","2,731,350","2,489,066","2,372,629","3,226,246","3,274,820","3,037,408","2,551,567","2,728,981","2,745,711","2,771,852","3,119,797","1,531,976","2,105,469","1,876,376","904,109","665,801","700,498","627,383","515,319","850,622","773,500","463,244","362,493","427,457","434,784","294,357","1,043,561","657,292","649,997","1,970,577","1,500,724","3,956,415","3,537,556","666,831","168,514","176,503"
		PayablesAndAccruedExpenses,"25,070,000","42,108,000","21,903,000","33,071,000","7,336,000","2,300,000","1,163,000","1,234,000","2,638,000","2,904,000","2,800,488","2,800,244","5,961,940","5,345,567","4,881,966","4,183,594","2,254,699","626,912","371,810","482,034","347,332","762,965","530,550","347,201","492,183","942,946","456,608","636,287","658,468","762,919","984,812","1,043,822","1,116,728","1,688,246","1,842,601","1,759,025","1,157,531","1,255,980","1,300,918","802,439","670,331","950,119","2,745,946","2,407,469","2,427,783","1,711,427","1,637,484","1,520,587","2,305,754","2,353,456","1,973,218","1,449,883","1,546,879","1,473,231","1,396,283","1,547,085","762,573","1,311,319","1,067,097","226,281","478,906","515,997","439,856","332,532","576,799","605,092","310,888","210,137","275,108","282,428","171,057","642,856","306,295","254,491","497,941","453,437","213,450","265,795","39,130","39,420","45,417"
			Payables,"11,269,000","20,037,000","17,088,000","31,044,000","2,904,000","718,000","780,000","858,000","582,000","717,000","815,713","817,454","3,455,171","3,829,315","3,393,970","2,713,639","1,511,227","410,029","248,820","239,403","269,767","428,204","297,044","194,599","321,054","701,064","212,203","293,726","402,812","437,519","521,447","499,949","694,992","780,514","870,356","874,917","704,782","613,925","642,030","435,807","460,578","581,713","1,451,819","1,257,327","1,350,761","1,126,172","1,029,934","834,085","1,562,059","1,545,549","1,144,452","761,557","998,060","833,240","657,807","695,234","551,094","313,072","1,067,097","110,837","433,453","375,062","284,635","256,417","533,299","461,131","145,403","149,336","218,708","140,531","108,612","349,246","130,453","72,074","497,941","453,437","213,450","265,795","37,899","37,899","37,848"
				AccountsPayable,"11,269,000","20,037,000","14,651,000","28,607,000","2,904,000","718,000","780,000","858,000","582,000","717,000","815,713","817,454","3,455,171","3,829,315","3,393,970","2,713,639","1,511,227","410,029","248,820","239,403","269,767","428,204","297,044","194,599","321,054","701,064","212,203","293,726","402,812","437,519","521,447","499,949","694,992","780,514","870,356","874,917","704,782","613,925","642,030","435,807","460,578","581,713","1,451,819","1,257,327","1,350,761","1,126,172","1,029,934","834,085","1,562,059","1,545,549","1,144,452","761,557","998,060","833,240","657,807","695,234","551,094","313,072","1,067,097","110,837","433,453","375,062","284,635","256,417","533,299","461,131","145,403","149,336","218,708","140,531","108,612","349,246","130,453","72,074","497,941","453,437","213,450","265,795","37,899","37,899","37,848"
				TotalTaxPayable,,,"2,437,000","2,437,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0"
