name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"278,623,000","68,165,000","76,996,000","69,751,000","63,711,000","52,969,000","45,920,000","36,244,000","34,796,000","31,416,000","35,890,000","33,809,000","34,286,000","29,972,000","31,820,000","30,742,000","31,472,000","27,299,000","30,303,000","28,012,000","26,664,000","23,577,000","26,670,000","25,750,000","29,174,000","25,031,000","29,404,000","29,007,000","29,757,000","23,658,000","30,646,000","26,432,000","26,148,000","22,977,000","23,739,000","22,111,000","23,098,000","19,548,000","25,359,000","24,549,000","26,369,000","23,714,000","28,938,000","25,892,000","28,102,000","22,566,000","26,892,000","22,001,000","25,073,000","21,043,000","23,232,000","23,056,000","21,737,000","18,472,000","26,079,000","25,215,000","29,380,000","23,870,000","28,415,000","23,301,000","24,604,000","18,345,000","23,117,000","14,911,000","26,073,000","14,911,000","18,278,000","16,156,000","16,156,000","16,156,000"
	OperatingRevenue,"278,623,000","68,165,000","76,996,000","69,751,000","63,711,000","52,969,000","45,920,000","36,244,000","34,796,000","31,416,000","35,890,000","33,809,000","34,286,000","29,972,000","31,820,000","30,742,000","31,472,000","27,299,000","30,303,000","28,012,000","26,664,000","23,577,000","26,670,000","25,750,000","29,174,000","25,031,000","29,404,000","29,007,000","29,757,000","23,658,000","30,646,000","26,432,000","26,148,000","22,977,000","23,739,000","22,111,000","23,098,000","19,548,000","25,359,000","24,549,000","26,369,000","23,714,000","28,938,000","25,892,000","28,102,000","22,566,000","26,892,000","22,001,000","25,073,000","21,043,000","23,232,000","23,056,000","21,737,000","18,472,000","26,079,000","25,215,000","29,380,000","23,870,000","28,415,000","23,301,000","24,604,000","18,345,000","23,117,000","14,911,000","26,073,000","14,911,000","18,278,000","16,156,000","16,156,000","16,156,000"
CostOfRevenue,"73,866,000","18,591,000","19,814,000","17,571,000","17,890,000","15,933,000","11,196,000","9,212,000","8,785,000","8,151,000","8,847,000","8,047,000","7,952,000","7,012,000","7,665,000","7,445,000","7,124,000","6,725,000","7,364,000","6,951,000","7,085,000","6,936,000","7,808,000","7,612,000","7,604,000","7,193,000","7,811,000","7,512,000","7,596,000","6,984,000","7,528,000","6,754,000","7,128,000","6,637,000","6,569,000","6,735,000","7,225,000","6,604,000","6,707,000","7,199,000","7,103,000","6,805,000","6,658,000","7,035,000","6,962,000","6,483,000","5,947,000","5,658,000","6,094,000","5,400,000","6,256,000","6,530,000","6,231,000","5,961,000","8,142,000","8,370,000","9,036,000","7,542,000","7,725,000","6,914,000","7,309,000","6,026,000",,,,,,,,
GrossProfit,"204,757,000","49,574,000","57,182,000","52,180,000","45,821,000","37,036,000","34,724,000","27,032,000","26,011,000","23,265,000","27,043,000","25,762,000","26,334,000","22,960,000","24,155,000","23,297,000","24,348,000","20,574,000","22,939,000","21,061,000","19,579,000","16,641,000","18,862,000","18,138,000","21,570,000","17,838,000","21,593,000","21,495,000","22,161,000","16,674,000","23,118,000","19,678,000","19,020,000","16,340,000","17,170,000","15,376,000","15,873,000","12,944,000","18,652,000","17,350,000","19,266,000","16,909,000","22,280,000","18,857,000","21,140,000","16,083,000","20,945,000","16,343,000","18,979,000","15,643,000","16,976,000","16,526,000","15,506,000","12,511,000","17,937,000","16,845,000","20,344,000","16,328,000","20,690,000","16,387,000","17,295,000","12,319,000",,,,,,,,
OperatingExpense,"162,942,000","38,892,000","45,115,000","45,048,000","33,887,000","33,815,000","28,835,000","20,560,000","19,136,000","19,681,000","21,677,000","18,851,000","20,246,000","18,585,000","19,905,000","19,913,000","17,955,000","17,980,000","17,719,000","18,174,000","17,094,000","16,823,000","17,162,000","17,589,000","17,266,000","17,600,000","17,252,000","18,042,000","17,941,000","16,518,000","19,534,000","17,921,000","16,989,000","16,123,000","16,633,000","15,483,000","15,947,000","15,774,000","15,805,000","16,127,000","15,772,000","16,371,000","17,609,000","16,808,000","17,169,000","16,103,000","17,391,000","16,768,000","17,598,000","18,253,000","17,817,000","18,082,000","15,960,000","15,267,000","16,051,000","16,449,000","17,147,000","17,205,000","16,495,000","13,884,000","12,332,000","11,599,000",,,,,,,,
	SellingGeneralAndAdministration,"134,788,000","32,097,000","35,549,000","38,835,000","28,307,000","28,041,000","25,151,000","17,147,000","15,837,000","16,304,000","18,421,000","15,561,000","17,099,000","15,468,000","16,419,000","16,417,000","14,746,000","14,754,000","14,411,000","14,856,000","13,943,000","13,749,000","13,963,000","14,381,000","14,072,000","14,270,000","14,008,000","14,791,000","14,549,000","13,361,000","16,133,000","14,592,000","13,781,000","13,078,000","13,543,000","12,368,000","12,738,000","12,427,000","12,391,000","12,515,000","12,206,000","12,812,000","13,907,000","13,287,000","13,642,000","12,430,000","13,689,000","13,103,000","13,795,000","14,408,000","13,877,000","14,130,000","12,087,000","11,435,000","11,739,000","11,823,000","12,344,000","12,239,000","11,912,000","10,635,000","9,331,000","8,762,000",,,,,,,,
		GeneralAndAdministrativeExpense,"36,382,000","7,842,000","8,900,000","13,432,000","6,208,000","6,435,000","9,007,000","3,355,000","3,267,000","3,355,000","4,836,000","3,107,000","3,123,000","3,022,000","3,894,000","3,938,000","3,327,000","3,399,000","2,670,000","3,288,000","3,198,000","3,056,000","2,978,000","3,138,000","3,044,000","3,210,000","3,111,000","3,265,000","3,591,000","3,020,000","4,014,000","3,628,000","3,774,000","3,332,000","3,609,000","3,595,000","3,645,000","3,307,000","3,145,000","3,433,000","2,979,000","3,649,000","3,318,000","3,105,000","3,458,000","3,799,000","4,494,000","4,535,000","4,804,000","5,495,000","6,058,000","5,486,000","4,064,000","3,919,000",,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,"976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"36,382,000","7,842,000","8,900,000","13,432,000","6,208,000","6,435,000","3,718,000","3,355,000","3,267,000","2,379,000","4,836,000","3,107,000","3,123,000","3,022,000","3,894,000","3,938,000","3,327,000","3,399,000","2,670,000","3,288,000","3,198,000","3,056,000","2,978,000","3,138,000","3,044,000","3,210,000","3,111,000","3,265,000","3,591,000","3,020,000","4,014,000","3,628,000","3,774,000","3,332,000","3,609,000","3,595,000","3,645,000","3,307,000","3,145,000","3,433,000","2,979,000","3,649,000","3,318,000","3,105,000","3,458,000","3,799,000","4,494,000","4,535,000","4,804,000","5,495,000","6,058,000","5,486,000","4,064,000","3,919,000",,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"98,406,000","24,255,000","26,649,000","25,403,000","22,099,000","21,606,000","16,144,000","13,792,000","12,570,000","12,949,000","13,585,000","12,454,000","13,976,000","12,446,000","12,525,000","12,479,000","11,419,000","11,355,000","11,741,000","11,568,000","10,745,000","10,693,000","10,985,000","11,243,000","11,028,000","11,060,000","10,897,000","11,526,000","10,958,000","10,341,000","12,119,000","10,964,000","10,007,000","9,746,000","9,934,000","8,773,000","9,093,000","9,120,000","9,246,000","9,082,000","9,227,000","9,163,000","10,589,000","10,182,000","10,184,000","8,631,000","9,195,000","8,568,000","8,991,000","8,913,000","7,819,000","8,644,000","8,023,000","7,516,000",,,,,,,,,,,,,,,,
