name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"22,836,072,000","23,512,128,000","17,461,223,000","17,047,453,000","16,726,795,000","15,964,190,000","15,460,594,000","13,996,523,000","12,343,754,000","11,628,775,000"
TotalLiabilitiesNetMinorityInterest,"19,827,680,000","20,105,776,000","14,031,931,000","13,616,831,000","13,339,750,000","12,536,138,000","13,747,222,000","12,302,893,000","10,681,020,000","10,028,622,000"
TotalEquityGrossMinorityInterest,"3,008,392,000","3,406,352,000","3,429,292,000","3,430,622,000","3,387,045,000","3,428,052,000","1,713,372,000","1,693,630,000","1,662,734,000","1,600,153,000"
	StockholdersEquity,"3,008,392,000","3,406,352,000","3,429,292,000","3,430,622,000","3,387,045,000","3,428,052,000","1,713,372,000","1,693,630,000","1,662,734,000","1,600,153,000"
		CapitalStock,"1,834,000","1,863,000","1,868,000","1,868,000","1,868,000","1,868,000",,,,
			CommonStock,"1,834,000","1,863,000","1,868,000","1,868,000","1,868,000","1,868,000",,,,
		AdditionalPaidInCapital,"1,777,670,000","1,835,241,000","1,857,165,000","1,856,241,000","1,854,895,000","1,854,068,000",,,,
		RetainedEarnings,"1,782,997,000","1,768,653,000","1,747,300,000","1,723,979,000","1,702,946,000","1,665,607,000","1,709,669,000","1,681,164,000","1,651,314,000","1,644,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-412,654,000","-56,696,000","-33,075,000","-6,247,000","-26,192,000","54,234,000","3,703,000","12,466,000","11,420,000","-43,847,000"
		OtherEquityInterest,"-141,455,000","-142,709,000","-143,966,000","-145,219,000","-146,472,000","-147,725,000",,,,
TotalCapitalization,"3,043,314,000","3,440,630,000","3,459,364,000","3,459,064,000","3,416,396,000","3,456,101,000","1,742,809,000","1,722,785,000","1,694,161,000","1,634,466,000"
CommonStockEquity,"3,008,392,000","3,406,352,000","3,429,292,000","3,430,622,000","3,387,045,000","3,428,052,000","1,713,372,000","1,693,630,000","1,662,734,000","1,600,153,000"
NetTangibleAssets,"2,353,633,000","2,756,649,000","3,049,520,000","3,050,220,000","3,011,043,000","3,051,518,000","1,337,740,000","1,317,299,000","1,285,701,000","1,222,419,000"
InvestedCapital,"3,043,314,000","3,440,630,000","3,459,364,000","3,459,064,000","3,416,396,000","3,456,101,000","1,742,809,000","1,722,785,000","1,694,161,000","1,634,466,000"
TangibleBookValue,"2,353,633,000","2,756,649,000","3,049,520,000","3,050,220,000","3,011,043,000","3,051,518,000","1,337,740,000","1,317,299,000","1,285,701,000","1,222,419,000"
TotalDebt,"34,922,000","34,278,000","30,072,000","28,442,000","29,351,000","28,049,000","29,437,000","29,155,000","31,427,000","34,313,000"
ShareIssued,"183,438,711","186,305,332","186,758,154","186,758,154","186,758,154","186,758,154","201,681,250","201,681,250","201,681,250","201,681,250"
OrdinarySharesNumber,"183,438,711","186,305,332","186,758,154","186,758,154","186,758,154","186,758,154","201,681,250","201,681,250","201,681,250","201,681,250"
