name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
TotalExpenses,"534,419,000","130,303,000","146,586,000","129,774,000","127,756,000","134,871,000","142,751,000","144,370,000","153,030,000","153,564,000","166,657,000","166,381,000","169,169,000","166,471,000","171,636,000","168,187,000","167,045,000","167,145,000","167,215,000","165,684,000","138,063,000","137,464,000","131,651,000","122,618,000","110,535,000","96,236,000","95,705,000","96,648,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"180,828,000","52,730,000","35,825,000","43,366,000","48,907,000","-4,438,000","-46,969,000","7,265,000","-587,744,000","-78,853,000","-11,157,000","-19,420,000","38,717,000","2,442,000","14,349,000","4,131,000","-3,503,000","1,210,000","22,293,000","4,728,000","-16,460,000","-20,000,000","-4,370,000","-2,343,000","-1,535,000","8,036,000","7,166,000","9,403,000",
NormalizedIncome,"166,749,600","53,758,400","37,226,600","44,141,990","23,388,692.779","-1,719,574.36","22,167,421.09","5,725,905.454","11,113,807.631","-63,742,458.617","-1,163,349.819","-5,660,089.304","20,562,431.842","7,310,370","18,280,050","5,826,790","-737,030","5,526,490","25,768,200","9,835,200","-8,049,800","-10,496,098.925","4,121,704.545","3,246,000","5,191,000","11,741,278.302","11,359,150.304","10,184,719.781",
InterestExpense,"401,887,000","96,172,000","104,534,000","94,793,000","106,388,000","140,581,000","108,701,000","102,791,000","107,243,000","178,393,000","103,270,000","104,655,000","97,729,000","84,458,000","82,193,000","80,406,000","79,385,000","77,607,000","78,759,000","78,784,000","75,086,000","73,365,000","70,787,000","70,522,000","68,036,000","66,049,000","66,489,000","66,511,000",
NetInterestIncome,"-401,887,000","-96,172,000","-104,534,000","-94,793,000","-106,388,000","-140,581,000","-108,701,000","-102,791,000","-107,243,000","-178,393,000","-103,270,000","-104,655,000","-97,729,000","-84,458,000","-82,193,000","-80,406,000","-79,385,000","-77,607,000","-78,759,000","-78,784,000","-75,086,000","-73,365,000","-70,787,000","-70,522,000","-68,036,000","-66,049,000","-66,489,000","-66,511,000",
EBIT,"577,314,000","146,415,000","134,708,000","135,627,000","160,564,000","133,124,000","53,036,000","113,389,000","-496,961,000","93,551,000","86,427,000","83,133,000","145,119,000","91,004,000","96,663,000","83,164,000","73,146,000","77,742,000","71,683,000","74,947,000","58,701,000","52,986,000","66,035,000","68,307,000","66,828,000","74,529,000","73,894,000","76,182,000",
EBITDA,"868,749,000"
ReconciledCostOfRevenue,,,,,,"38,084,000","41,029,000","37,831,000","40,167,000","40,310,000","41,495,000","39,948,000","40,163,000","38,418,000","40,866,000","34,773,000","31,522,000","29,904,000","27,918,000","30,172,000","21,961,000","22,125,000","19,346,000","15,704,000","9,911,000","4,707,000","4,854,000","5,148,000",
ReconciledDepreciation,"291,435,000","71,457,000","79,777,000","70,530,000","69,671,000","70,964,000","78,433,000","79,880,000","84,969,000","86,121,000","98,183,000","101,166,000","102,578,000","103,827,000","109,439,000","112,748,000","114,842,000","114,721,000","116,801,000","113,444,000","102,599,000","101,361,000","100,522,000","96,723,000","92,385,000","86,340,000","87,033,000","87,271,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"180,828,000","52,730,000","35,825,000","43,366,000","48,907,000","-4,438,000","-46,969,000","7,265,000","-587,744,000","-78,853,000","-11,157,000","-19,420,000","38,717,000","2,442,000","14,349,000","4,131,000","-3,503,000","1,210,000","22,293,000","4,728,000","-16,460,000","-20,000,000","-4,370,000","-2,343,000","-1,535,000","8,036,000","7,166,000","9,403,000",
TotalUnusualItemsExcludingGoodwill,"23,464,000","-1,714,000","-1,920,000","-1,063,000","28,161,000","-4,137,000","-79,990,000","2,092,000","-604,738,000","-15,972,000","-14,825,000","-14,974,000","21,755,000","-6,669,000","-5,385,000","-2,323,000","-3,789,000","-5,913,000","-5,792,000","-8,512,000","-14,017,000","-9,684,000","-9,234,000","-9,315,000","-11,210,000","-3,910,000","-4,333,000","-804,000",
TotalUnusualItems,"23,464,000","-1,714,000","-1,920,000","-1,063,000","28,161,000","-4,137,000","-79,990,000","2,092,000","-604,738,000","-15,972,000","-14,825,000","-14,974,000","21,755,000","-6,669,000","-5,385,000","-2,323,000","-3,789,000","-5,913,000","-5,792,000","-8,512,000","-14,017,000","-9,684,000","-9,234,000","-9,315,000","-11,210,000","-3,910,000","-4,333,000","-804,000",
NormalizedEBITDA,"845,285,000","219,586,000","216,405,000","207,220,000","202,074,000","208,225,000","211,459,000","191,177,000","192,746,000","195,644,000","199,435,000","199,273,000","225,942,000","201,500,000","211,487,000","198,235,000","191,777,000","198,376,000","194,276,000","196,903,000","175,317,000","164,031,000","175,791,000","174,345,000","170,423,000","164,779,000","165,260,000","164,257,000",
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.094","0.343","0.136","0.264","0.01","0.054","0.326","0.081","0.165","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.019","0.08","0.4","0.4","0.052","0.032","0.028",
TaxEffectOfUnusualItems,"9,385,600","-685,600","-518,400","-287,010","2,642,692.779","-1,418,574.36","-10,853,578.91","552,905.454","-5,880,192.369","-861,458.617","-4,831,349.819","-1,214,089.304","3,600,431.842","-1,800,630","-1,453,950","-627,210","-1,023,030","-1,596,510","-2,316,800","-3,404,800","-5,606,800","-180,098.925","-742,295.455","-3,726,000","-4,484,000","-204,721.698","-139,849.696","-22,280.219",
