name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
OperatingCashFlow,"-4,563,000,000","-2,656,000,000","-1,252,000,000","-206,000,000","-449,000,000","-987,000,000","-1,408,000,000","-626,000,000","-1,063,000,000","-439,000,000","505,000,000","-230,000,000","-681,000,000","-402,000,000","2,021,000,000","53,000,000","-1,796,000,000","-1,542,000,000","1,308,000,000","175,000,000","-430,000,000","-47,000,000","1,269,000,000","1,319,000,000","-761,000,000","77,000,000","-23,000,000","933,000,000","-608,000,000","308,000,000","283,000,000","1,907,000,000","266,000,000","-1,057,000,000","1,327,000,000","1,411,000,000","-616,000,000","103,000,000","2,415,000,000","-173,000,000","-2,397,000,000","-302,000,000","1,251,000,000","1,099,000,000","-470,000,000","734,000,000","-815,000,000","-1,461,000,000","-919,000,000","760,000,000","179,000,000","1,207,000,000","-1,391,000,000","-363,000,000","816,000,000","2,210,000,000","-130,000,000","-353,000,000","231,000,000","134,000,000","-594,000,000","-182,000,000","259,000,000","-148,000,000","-346,000,000","-54,000,000","432,000,000","299,000,000","-123,000,000","-226,000,000","-138,000,000","1,256,000,000","404,000,000","-720,000,000","-679,000,000","422,000,000","219,000,000","-3,000,000","-24,000,000","179,000,000","-51,000,000","26,000,000","254,000,000","202,000,000","-538,000,000","291,000,000"
	CashFlowFromContinuingOperatingActivities,"-4,563,000,000","-2,656,000,000","-1,252,000,000","-206,000,000","-449,000,000","-987,000,000","-1,408,000,000","-626,000,000","-1,063,000,000","-439,000,000","505,000,000","-230,000,000","-681,000,000","-402,000,000","2,021,000,000","53,000,000","-1,796,000,000","-1,542,000,000","1,308,000,000","175,000,000","-430,000,000","-47,000,000","1,269,000,000","1,319,000,000","-761,000,000","77,000,000","-23,000,000","933,000,000","-608,000,000","308,000,000","283,000,000","1,907,000,000","266,000,000","-1,057,000,000","1,327,000,000","1,411,000,000","-616,000,000","103,000,000","2,415,000,000","-173,000,000","-2,397,000,000","-302,000,000","1,251,000,000","1,099,000,000","-470,000,000","734,000,000","-815,000,000","-1,461,000,000","-919,000,000","760,000,000","179,000,000","1,207,000,000","-1,391,000,000","-363,000,000","816,000,000","2,210,000,000","-130,000,000","-353,000,000","231,000,000","134,000,000","-594,000,000","-182,000,000","259,000,000","-148,000,000","-346,000,000","-54,000,000","432,000,000","299,000,000","-123,000,000","-226,000,000","-138,000,000","1,256,000,000","404,000,000","-720,000,000","-679,000,000","422,000,000","219,000,000","-3,000,000","-24,000,000","179,000,000","-51,000,000","26,000,000","254,000,000","202,000,000","-538,000,000","291,000,000"
		NetIncomeFromContinuingOperations,"1,946,000,000","696,000,000","232,000,000","649,000,000","369,000,000","917,000,000","569,000,000","267,000,000","522,000,000","-193,000,000","-71,000,000","-1,482,000,000","212,000,000","50,000,000","-58,000,000","374,000,000","-10,000,000","-19,000,000","-53,000,000","92,000,000","87,000,000","48,000,000","285,000,000","130,000,000","120,000,000","232,000,000","203,000,000","234,000,000","93,000,000","260,000,000","-45,000,000","304,000,000","277,000,000","-19,000,000","130,000,000","-193,000,000","122,000,000","148,000,000","-620,000,000","301,000,000","266,000,000","89,000,000","260,000,000","133,000,000","312,000,000","235,000,000","315,000,000","206,000,000","1,787,000,000","80,000,000","-8,000,000","197,000,000","322,000,000","-176,000,000","-210,000,000","234,000,000","751,000,000","289,000,000","245,000,000","351,000,000","168,000,000","14,000,000","264,000,000","169,000,000","30,000,000","58,000,000","149,000,000","170,000,000","113,000,000","98,000,000","105,000,000","182,000,000","112,000,000","70,000,000","100,000,000","89,000,000","182,000,000","40,000,000","88,000,000","95,000,000","50,000,000","22,000,000","48,000,000","57,000,000","23,000,000","6,000,000"
		OperatingGainsLosses,"-192,000,000","-117,000,000","70,000,000","-36,000,000","-109,000,000","-264,000,000","-190,000,000","-19,000,000","-21,000,000","-86,000,000","-51,000,000","114,000,000","1,000,000","37,000,000","31,000,000","-37,000,000","138,000,000","33,000,000","-16,000,000","61,000,000","-47,000,000","14,000,000","-157,000,000","-3,000,000","40,000,000","78,000,000","14,000,000","-92,000,000","43,000,000","-225,000,000","-154,000,000","-123,000,000","20,000,000","42,000,000","-108,000,000","-154,000,000","-28,000,000","77,000,000","36,000,000","-26,000,000","-155,000,000","-15,000,000","6,000,000","168,000,000","-79,000,000","-43,000,000","11,000,000","-186,000,000","-2,317,000,000","93,000,000","-85,000,000","-235,000,000","-484,000,000","114,000,000","129,000,000","457,000,000","-15,000,000","-147,000,000","-124,000,000","-24,000,000","-19,000,000","-27,000,000","-80,000,000","27,000,000","-118,000,000","-3,000,000","128,000,000","-51,000,000","-76,000,000","6,000,000","-8,000,000","-2,000,000","118,000,000","26,000,000","35,000,000","75,000,000","-190,000,000","-16,000,000","-23,000,000","196,000,000","80,000,000","74,000,000","44,000,000","67,000,000","-7,000,000","30,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-3,000,000","-148,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000,000","-12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-13,000,000","-116,000,000","71,000,000","140,000,000","-108,000,000","-25,000,000","-80,000,000","-19,000,000","-21,000,000","-86,000,000","-13,000,000","114,000,000","1,000,000","37,000,000","5,000,000","-37,000,000","138,000,000","33,000,000","-7,000,000","61,000,000","-47,000,000","14,000,000","-35,000,000","-3,000,000","40,000,000","78,000,000","14,000,000","-45,000,000","43,000,000","-225,000,000","-154,000,000","-123,000,000","20,000,000","42,000,000","-91,000,000","-6,000,000","-28,000,000","77,000,000","1,000,000","-26,000,000","-34,000,000","-15,000,000","10,000,000","181,000,000","-35,000,000","-43,000,000","22,000,000","-172,000,000","132,000,000","93,000,000","-12,000,000","-235,000,000","-479,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-179,000,000","-1,000,000","-1,000,000","-176,000,000","-1,000,000","-239,000,000","-410,000,000","170,000,000","-586,000,000","589,000,000","-31,000,000","-106,000,000","156,000,000","-370,000,000","122,000,000","-239,000,000","-173,000,000","435,000,000","-48,000,000","189,000,000","223,000,000","-259,000,000","73,000,000","-191,000,000","444,000,000","-410,000,000","-23,000,000","205,000,000","77,000,000","-275,000,000","533,000,000","-287,000,000","44,000,000","-53,000,000","48,000,000","-174,000,000","-110,000,000","165,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000,000","-1,000,000",,,"-10,000,000","-8,000,000","-9,000,000","0","-69,000,000","0","-5,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"420,000,000","102,000,000","107,000,000","105,000,000","106,000,000","106,000,000","112,000,000","106,000,000","104,000,000","113,000,000","120,000,000","134,000,000","155,000,000","139,000,000","159,000,000","159,000,000","162,000,000","142,000,000","161,000,000","166,000,000","152,000,000","130,000,000","145,000,000","148,000,000","141,000,000","113,000,000","142,000,000","136,000,000","147,000,000","120,000,000","159,000,000","162,000,000","162,000,000","124,000,000","145,000,000","153,000,000","149,000,000","121,000,000","156,000,000","150,000,000","144,000,000","120,000,000","128,000,000","151,000,000","143,000,000","104,000,000","117,000,000","111,000,000","113,000,000","102,000,000","124,000,000","119,000,000","105,000,000","95,000,000","95,000,000","117,000,000","119,000,000","108,000,000","114,000,000","95,000,000","90,000,000","86,000,000","85,000,000","82,000,000","79,000,000","78,000,000","77,000,000","70,000,000","68,000,000","63,000,000","58,000,000","53,000,000","50,000,000","51,000,000","51,000,000","43,000,000","41,000,000","49,000,000","53,000,000","38,000,000","37,000,000","43,000,000","53,000,000","36,000,000","40,000,000","38,000,000"
